"","S7831","S7850","S7878","S7935","S7987","S8057","S8064","S8079","S8081","S8084","S8143","S8146","S8174","S8177","S8180","S8261","S8272","S8289","S8321","S8329","S8335","S8337","S8338","S8345","S8346","S8347","S8354","S8356","S8370","S8383"
"S8177",-0.567493503070734,-0.394386719480493,-0.717830537184322,-0.538489892973189,-0.0912430698649782,0.0420654051649476,-0.0422460916476559,-0.138725999288948,0.0178401141398828,0.0503709807403836,0.796050878172946,0.268246051120543,-0.225958867570501,1,0.193126487349263,-0.190344458755498,0.86308182041451,-0.181689165372108,0.443085510783548,0.487054295562281,0.37774529794373,0.443939677590614,-0.16211733735475,0.365695452631901,0.506645075981518,0.481006444867146,-0.059755027379443,-0.230885253204485,0.1638657970008,0.217450866524642
"S8180",0.10980440224011,0.474454245670139,0.115040105267389,0.326161284372768,0.456135261797634,0.23308106567287,0.399674198541574,0.425039301217143,0.2117796128212,0.881303842795468,0.552429511329939,0.648812825965916,0.298647182604454,0.193126487349263,1,0.209737698044672,0.25724795607187,0.443356773494032,0.498158655582874,0.432252500936932,0.107796579798834,0.348533558749489,-0.236352509909266,0.0515604847377787,-0.210445851675622,-0.00927180964223187,-0.169405172661584,-0.138423874773866,-0.116572276979567,-0.388036657170199
"S8261",0.0599414374628108,-0.199572323479975,-0.138862335735901,-0.17121357600402,0.0179655769592844,-0.62371056018844,0.109268796543512,-0.314640013223865,0.343515039007757,0.35018354621143,0.177841690827094,-0.021281175774393,-0.00956583320597304,-0.190344458755498,0.209737698044672,1,0.0262958335843933,0.422822209216447,0.0952182377020993,0.0880084943162657,-0.103632611756654,-0.00559691404753602,0.14138980775695,0.5518517556459,0.148211449482462,-0.450710708599316,0.412754377368084,0.681798399287904,0.226238141773028,-0.476695958293403
"S8272",-0.383069611978565,-0.307977228165246,-0.709401586787824,-0.476385354678992,0.118225452004451,0.161637676251671,0.0682984756309297,-0.00563116251505909,0.176794476573988,0.133803995098618,0.744360099330207,0.323660701773885,-0.107722815759951,0.86308182041451,0.25724795607187,0.0262958335843933,1,0.0128554595794247,0.587109015573007,0.648823781098557,0.418674127597213,0.528611358508754,0.00680074105360519,0.347608310418993,0.618705364001343,0.134675724626529,0.118579764413715,0.0566458698987567,0.245386428834356,0.102405533246694
"S8289",-0.0958675102274621,0.0547046184996089,0.187686320581055,-0.0473938670887519,-0.240758025965666,0.107352574048755,0.666204464209496,0.62190865194303,0.446068876669602,0.509392194402014,0.0285010700660226,0.667411878031387,-0.204474981740904,-0.181689165372108,0.443356773494032,0.422822209216447,0.0128554595794247,1,0.583380699596387,0.569076053232572,0.243513768162059,0.387773168889416,0.328575150597457,-0.148831944729979,-0.544607263694672,-0.4954948915746,-0.238613482819052,0.585887556737081,-0.483368286554164,-0.219109415562679
"S8321",-0.529314370719332,-0.179015430134119,-0.153211797793517,-0.374959340764717,-0.228606531554291,0.286746952993606,0.41545677087799,0.395262059205588,0.344283050875455,0.590275843946497,0.447094986793669,0.592544908292555,-0.0699691120143874,0.443085510783548,0.498158655582874,0.0952182377020993,0.587109015573007,0.583380699596387,1,0.987882398899441,0.724108040212685,0.813435907735701,-0.116738964574559,-0.196748730091664,-0.167661626643149,-0.422768656630194,-0.0692687712894583,0.222167649337826,-0.101423277130269,-0.185988859359241
"S8329",-0.541456594939721,-0.215012316536962,-0.203649450417316,-0.408031823263937,-0.249313710748111,0.2975828657347,0.44480582817543,0.382312552914291,0.382215084346593,0.497926767036219,0.469229852014838,0.595648372562913,-0.117922653953527,0.487054295562281,0.432252500936932,0.0880084943162657,0.648823781098557,0.569076053232572,0.987882398899441,1,0.778253348380559,0.863195257205178,-0.0607599063911785,-0.167100632425525,-0.0938192983028374,-0.405443715737917,-0.0450297911855104,0.228228947492737,-0.0528382258697971,-0.0720713824512983
"S8335",-0.520533392297959,-0.179120783308323,0.0331544244117777,-0.289960571841369,-0.388075007281532,0.246051163542416,0.434219124568075,0.123652734402591,0.380101580706268,0.195590176651936,0.291093145694705,0.300418043542474,-0.127562250081548,0.37774529794373,0.107796579798834,-0.103632611756654,0.418674127597213,0.243513768162059,0.724108040212685,0.778253348380559,1,0.950200035401662,-0.191522080682184,-0.313801661499008,-0.0990906665450252,-0.338019363837826,0.117870916171281,-0.0850364309328764,0.27541540800462,0.280103676981605
"S8337",-0.50778709121448,-0.122289575903701,-0.061129216820367,-0.259450494826509,-0.26358441827298,0.316766771325072,0.482857203845991,0.266489821263908,0.395078692028358,0.343281048768416,0.476308760933994,0.545593483083308,-0.0430837524642389,0.443939677590614,0.348533558749489,-0.00559691404753602,0.528611358508754,0.387773168889416,0.813435907735701,0.863195257205178,0.950200035401662,1,-0.207847435944735,-0.221861436646057,-0.0924331351515487,-0.326801378917516,-0.0131700329062541,-0.0826987489705574,0.162479180344984,0.259064457150611
"S8338",0.311331040485421,0.145065807093234,0.0548848314460195,0.149307171232156,-0.051292224766883,-0.232391262997157,0.511201498236158,0.296251779297427,0.637080854904856,-0.26397068232122,-0.164916754768888,-0.0896941095497967,-0.740465350406306,-0.16211733735475,-0.236352509909266,0.14138980775695,0.00680074105360519,0.328575150597457,-0.116738964574559,-0.0607599063911785,-0.191522080682184,-0.207847435944735,1,0.290681762221008,0.150791657426374,0.0365481007802097,0.286520039572318,0.578122180215626,-0.029932812666108,-0.0925574221090155
"S8345",-0.0527206589441396,-0.267393269853293,-0.59688317883384,-0.223486582866127,0.100044811449695,-0.734180978548291,-0.124524626969139,-0.451002326974301,0.311438798102848,-0.0762803641936356,0.590520866761655,-0.165070578117415,-0.365365063294789,0.365695452631901,0.0515604847377787,0.5518517556459,0.347608310418993,-0.148831944729979,-0.196748730091664,-0.167100632425525,-0.313801661499008,-0.221861436646057,0.290681762221008,1,0.700648079399891,0.329331361775364,0.380377891210939,0.241786160982908,0.360962470676964,-0.204859617527285
"S8346",0.0029617325842793,-0.25941816575812,-0.672527158728084,-0.243774807347176,0.312483376156792,-0.302289525184325,-0.338461984078698,-0.509782265008605,0.0964339395875149,-0.346912276001574,0.468567374028587,-0.361994546579562,-0.106660220891706,0.506645075981518,-0.210445851675622,0.148211449482462,0.618705364001343,-0.544607263694672,-0.167661626643149,-0.0938192983028374,-0.0990906665450252,-0.0924331351515487,0.150791657426374,0.700648079399891,1,0.281331186411404,0.51463978093427,0.0167251063804746,0.622677796721646,0.0647098979260484
"S8347",0.0877306408710319,0.121580188986606,-0.237652470289951,0.10715744211316,0.177278879664473,-0.0541041813444489,-0.10798698398462,-0.160574109093316,-0.218985475040018,-0.243579278144403,0.288997537852542,-0.0819250945920992,-0.235710090267571,0.481006444867146,-0.00927180964223187,-0.450710708599316,0.134675724626529,-0.4954948915746,-0.422768656630194,-0.405443715737917,-0.338019363837826,-0.326801378917516,0.0365481007802097,0.329331361775364,0.281331186411404,1,-0.188292533642543,-0.515874876906095,0.00393004670048937,0.275283013325225
"S8354",0.307777518369069,0.101044593235746,0.11446733036843,0.119513766259055,0.221721534029371,-0.532001510155559,0.150082677973182,-0.530882824135378,0.526480995500145,0.0486620350921935,-0.00619110578074033,-0.672446327607821,-0.213441388510828,-0.059755027379443,-0.169405172661584,0.412754377368084,0.118579764413715,-0.238613482819052,-0.0692687712894583,-0.0450297911855104,0.117870916171281,-0.0131700329062541,0.286520039572318,0.380377891210939,0.51463978093427,-0.188292533642543,1,0.334313451465791,0.879537708619971,-0.431977313507849
"S8356",0.0245545858425792,-0.297105371103645,-0.101786402638706,-0.322045800867347,-0.224640729315952,-0.395633034871931,0.247431860189484,-0.01137297372902,0.382521222915288,0.108442358080237,-0.202682137281893,-0.0740483449859907,-0.365970562001835,-0.230885253204485,-0.138423874773866,0.681798399287904,0.0566458698987567,0.585887556737081,0.222167649337826,0.228228947492737,-0.0850364309328764,-0.0826987489705574,0.578122180215626,0.241786160982908,0.0167251063804746,-0.515874876906095,0.334313451465791,1,-0.0742311960452694,-0.456956949539693
"S8370",0.19342146898488,0.0892577326013467,0.00749362561929801,0.111692202331569,0.28269280043644,-0.381795060043323,0.0254733332613993,-0.628477122759855,0.357067296687961,-0.02245458575154,0.20902760965843,-0.583783649524448,-0.0189957843732098,0.1638657970008,-0.116572276979567,0.226238141773028,0.245386428834356,-0.483368286554164,-0.101423277130269,-0.0528382258697971,0.27541540800462,0.162479180344984,-0.029932812666108,0.360962470676964,0.622677796721646,0.00393004670048937,0.879537708619971,-0.0742311960452694,1,-0.113326667099411
"S8383",-0.244906972371756,-0.210201489958153,-0.203222989474212,-0.159934415509358,-0.258335520216575,0.396727736338314,-0.0749856212870143,0.0824141580579423,-0.251001332876054,-0.644626469569839,0.0196807609948598,0.225746826445417,-0.00813830075351836,0.217450866524642,-0.388036657170199,-0.476695958293403,0.102405533246694,-0.219109415562679,-0.185988859359241,-0.0720713824512983,0.280103676981605,0.259064457150611,-0.0925574221090155,-0.204859617527285,0.0647098979260484,0.275283013325225,-0.431977313507849,-0.456956949539693,-0.113326667099411,1
