"","S2805","S2867","S2896","S2966","S2976","S3039","S3090","S3103","S3109","S3115","S3149","S3151","S3154","S3165","S3176","S3191","S3217","S3224","S3253","S3269","S3271","S3282","S3338","S3346","S3410"
"S3149",0.323674375716808,-0.0473100466100606,-0.449000892790713,0.273730184477509,NA,-0.833923532040604,0.531081587558736,0.554943869234766,-0.849870555781935,0.59603226821428,1,NA,-0.0473100466100606,NA,0.347470618522245,NA,-0.146673310461338,-0.0665385400268178,0.291918955525968,NA,-0.579621783904512,0.0477156168236045,-0.389968627749948,0.0998507610072459,-0.0714633554906033
"S3151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3154",-0.341731851499873,-0.111111111111111,-0.307572494969779,0.182024904533961,NA,0.294849915601082,0.128521515135212,0.148681360528227,0.148238369142908,-0.102301493379956,-0.0473100466100606,NA,1,NA,-0.419665503666174,NA,0.30654855569049,0.365958413901751,0.285644920460564,NA,0.144887940354804,0.112063622475808,0.182700318504348,-0.371940449735314,0.0768635455765727
"S3165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3176",0.688496689355899,-0.0561028351949953,0.00363107446355812,0.191940636164843,NA,-0.322549556959426,0.263556236429142,0.390261143531707,-0.207618120839595,0.275966123230488,0.347470618522245,NA,-0.419665503666174,NA,1,NA,-0.412069760481647,0.365879818044457,-0.337043201870887,NA,0.0254613856470753,0.32480395824088,-0.102981829616274,0.610281576839874,0.103147670045268
"S3191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3217",0.19147074725007,-0.0293856524124617,-0.273083082022114,0.0558795669097588,NA,0.192686129915862,0.0538929338203261,-0.0206756378699343,0.0764828954787017,0.161119937630046,-0.146673310461338,NA,0.30654855569049,NA,-0.412069760481647,NA,1,0.161720665949718,0.570629679819563,NA,-0.075623688986609,-0.300204867530577,0.186838436368332,-0.548785424025658,-0.691996483492748
"S3224",0.276796489509345,-0.156270636869732,-0.539699596429736,0.17506491938395,NA,0.284107844458702,0.194912460998105,0.257226952880724,0.24343224131699,0.170632053680918,-0.0665385400268178,NA,0.365958413901751,NA,0.365879818044457,NA,0.161720665949718,1,0.292738762389916,NA,0.184582593510188,0.157610282888014,0.311375469022105,0.20020638757719,-0.121041125149679
"S3253",0.0319206866348294,0.297289590260753,-0.800419928711712,0.37336296540771,NA,0.0751931480719211,0.487874559272073,0.419108973298228,-0.340051240023615,0.502142644842157,0.291918955525968,NA,0.285644920460564,NA,-0.337043201870887,NA,0.570629679819563,0.292738762389916,1,NA,-0.351142747239121,-0.222251689240037,0.337622409110885,-0.61419390521323,-0.473416334711722
"S3269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S3271",-0.427140660771538,-0.254121474856233,0.582730209775036,-0.054418731733699,NA,0.629516336192375,-0.181951899915182,-0.0716732118012504,0.674183249887757,-0.250153697654945,-0.579621783904512,NA,0.144887940354804,NA,0.0254613856470753,NA,-0.075623688986609,0.184582593510188,-0.351142747239121,NA,1,0.590061693856549,0.368039342365659,0.158859319635839,0.109505812151746
"S3282",-0.125141041243675,0.112063622475808,0.28004891053675,-0.187658613427797,NA,0.10545390092993,-0.130931873319215,0.0921713506690742,-0.109362483635849,-0.294307317607447,0.0477156168236045,NA,0.112063622475808,NA,0.32480395824088,NA,-0.300204867530577,0.157610282888014,-0.222251689240037,NA,0.590061693856549,1,-0.184266535671731,0.235804592423473,-0.165749170413907
"S3338",-0.136252465661138,0.182700318504348,-0.140263859644051,0.722184278341447,NA,0.734987654859096,0.543533392034976,0.495598192559717,0.474658770358525,0.38696949410644,-0.389968627749948,NA,0.182700318504348,NA,-0.102981829616274,NA,0.186838436368332,0.311375469022105,0.337622409110885,NA,0.368039342365659,-0.184266535671731,1,-0.443398816998666,0.275974739934968
"S3346",0.118632654611124,-0.538260087720914,0.228630988468006,-0.357545101997377,NA,-0.368365798774496,-0.260085486251599,-0.214489643625333,0.169655977808634,-0.0954708742070197,0.0998507610072459,NA,-0.371940449735314,NA,0.610281576839874,NA,-0.548785424025658,0.20020638757719,-0.61419390521323,NA,0.158859319635839,0.235804592423473,-0.443398816998666,1,0.192445068485052
"S3410",-0.310666848760752,-0.167836926852672,0.246255818396213,0.333673856637913,NA,0.0850137198376942,0.190895525153131,0.167790827733955,0.280664132747074,0.0407723043620623,-0.0714633554906033,NA,0.0768635455765727,NA,0.103147670045268,NA,-0.691996483492748,-0.121041125149679,-0.473416334711722,NA,0.109505812151746,-0.165749170413907,0.275974739934968,0.192445068485052,1
