"","S7831","S7850","S7878","S7935","S7987","S8057","S8064","S8079","S8081","S8084","S8143","S8146","S8174","S8177","S8180","S8261","S8272","S8289","S8321","S8329","S8335","S8337","S8338","S8345","S8346","S8347","S8354","S8356","S8370","S8383"
"S8174",0.425375149542196,0.594078185410338,0.585338135544775,0.624799320323358,0.405605377207559,0.376787732143746,0.214315634992966,0.652063475628487,0.0409514161946152,0.637918716841023,0.341897014851135,0.54769422674061,1,0.894289781154539,0.568987120915945,0.0633648415509048,0.754102962689616,0.519932556965399,0.316516358472491,0.343478054599633,-0.139359808656538,-0.4162465839173,0.509328349056333,0.502575884818815,-0.0655890166666681,-0.461899313346227,0.648706515804377,-0.301537580820235,0.411597913077877,-0.655649414424173
"S8177",0.209064143763653,0.642849525333961,0.609439709625861,0.653456510923354,0.539403546085439,0.563505907494225,0.514505697456929,0.791294439821826,0.286470709445126,0.857689990822856,0.521711444652012,0.649462369571326,0.894289781154539,1,0.756259056495604,-0.0368855983124316,0.789373005564666,0.502692886320354,0.199937838077798,0.452930377689475,0.021243777946371,-0.47503038476813,0.527701130214196,0.254968020320895,0.100533272928315,-0.647278557361298,0.536336432610626,-0.269335427034949,0.333740200702226,-0.526307206110195
"S8180",0.294336270526817,0.400077595336129,0.507132866087738,0.649731172821146,0.732551680933376,0.608692365992604,0.626834926184136,0.738918922946549,0.659720456809307,0.934668734360415,0.700596649032327,0.782906694708508,0.568987120915945,0.756259056495604,1,0.059252019899271,0.59668805538072,0.739142069855033,0.409971650698095,0.356656494378044,0.467365211640609,-0.47747991068954,0.237823481661865,-0.0998219478098082,0.155123665329184,-0.676755580993457,0.265225497579865,-0.179057119228053,0.162640091083255,-0.241628368746424
"S8261",0.55366919949326,0.144981036721644,0.170156835625959,0.216381838970999,-0.195759874465798,0.116184345442149,0.0817248625212256,-0.291381553670093,0.0432418374351154,0.0769000960028647,0.254732816148106,0.413916403149666,0.0633648415509048,-0.0368855983124316,0.059252019899271,1,0.0285797139809175,0.484882738070818,0.328646633098894,-0.00324576249397232,0.518422633204446,0.0612600822025881,0.462854272202002,0.452766488865937,-0.170765751882588,-0.0730673796342594,0.109230320693453,-0.0410146549662204,0.831142367628275,0.0867184205795603
"S8272",0.280535169566324,0.37711841403439,0.285001522062176,0.443350007220059,0.584862148947938,0.526813766195285,0.516960605777326,0.780420210650896,-0.0217521195617052,0.76816172754397,0.444522445544686,0.487289031411921,0.754102962689616,0.789373005564666,0.59668805538072,0.0285797139809175,1,0.40872818572317,-0.0725902301903238,0.073162792763647,0.083747999397715,-0.395649036715843,0.397387510226488,0.160707880957935,-0.111925026679027,-0.253471853948256,0.368806869530745,0.233210886156951,0.446678584146541,-0.0448475378623367
"S8289",0.507073467482992,0.352145910383265,0.460131506116727,0.496787261261249,0.604694529711217,0.3650874253314,0.523413207089174,0.437339741081258,0.605750276127212,0.590794509987244,0.464302383635901,0.813026789259472,0.519932556965399,0.502692886320354,0.739142069855033,0.484882738070818,0.40872818572317,1,0.681373065983599,0.0424953172657906,0.433652894790719,-0.624702298483319,0.418455062368585,0.0535921505934691,0.150023199979405,-0.444027370088269,0.272947442684077,-0.29248156400705,0.375899430516904,-0.195570583326082
"S8321",0.38186823596998,0.301060974469201,0.53771590652134,0.510266728817028,0.224942122869423,0.269839538284246,0.124974406514366,0.0461353063041633,0.529830207950419,0.182934768335396,0.0172079889883498,0.493065988050905,0.316516358472491,0.199937838077798,0.409971650698095,0.328646633098894,-0.0725902301903238,0.681373065983599,1,0.22937584441695,0.38917449366581,-0.350840852942886,0.0253045762911593,0.226237093129461,0.0949289859752097,-0.524284382036616,0.0385350738259463,-0.422538170090366,0.06029212696115,-0.49237881679526
"S8329",0.33925664902307,0.426625512715861,0.336836786784748,0.633281495802953,0.0376137789541445,0.448870782448369,-0.0276250338387241,0.366271664689818,0.141087430093992,0.392047516612332,0.178455515789629,0.196422398604951,0.343478054599633,0.452930377689475,0.356656494378044,-0.00324576249397232,0.073162792763647,0.0424953172657906,0.22937584441695,1,0.169789247402517,0.394628113152605,0.319014671539069,0.1558143222734,-0.295307866709157,-0.728765401901356,0.424812560505726,-0.635589624317556,0.179736993736968,-0.640544982627147
"S8335",0.171226073720518,-0.184601840241248,-0.0244256520300504,0.198103414905244,0.334405368652292,0.32049413517984,0.339276614158756,-0.00287338252840374,0.349589559773504,0.399715020561306,0.225673910794438,0.308179186536087,-0.139359808656538,0.021243777946371,0.467365211640609,0.518422633204446,0.083747999397715,0.433652894790719,0.38917449366581,0.169789247402517,1,0.0489044960399221,0.100014417809071,-0.016211269503542,-0.255296305252324,-0.264878349469818,-0.0899910914628756,0.229985902119112,0.369118745051033,0.230914591940697
"S8337",0.193271568179417,-0.324912066691685,-0.435511223287814,-0.121259287675507,-0.548320766282427,-0.195395593012303,-0.661478837018878,-0.382520139270182,-0.561802343768306,-0.402955566429778,-0.255333993887686,-0.56962732492241,-0.4162465839173,-0.47503038476813,-0.47747991068954,0.0612600822025881,-0.395649036715843,-0.624702298483319,-0.350840852942886,0.394628113152605,0.0489044960399221,1,-0.141871844329326,0.118000981089458,-0.629271281405668,0.204274238266041,0.0420187010869601,-0.0115664523944392,0.0971534375102491,0.0379634653218466
"S8338",0.244331278854099,0.233452561737293,0.0479789081821197,0.136184133503679,0.286609967599121,0.0438909051619678,0.226805117733112,0.298474119685909,-0.0766228861398301,0.340993173136574,0.107596713405552,0.285602505137491,0.509328349056333,0.527701130214196,0.237823481661865,0.462854272202002,0.397387510226488,0.418455062368585,0.0253045762911593,0.319014671539069,0.100014417809071,-0.141871844329326,1,0.340872687701629,-0.28314228088093,-0.180125876000834,0.750998160315285,-0.375696562641918,0.714646646023386,-0.311608846948188
"S8345",0.278108054110157,0.165803522327827,0.284699202650448,0.189763294395365,-0.340796599090358,-0.143658518732348,-0.4063819130403,-0.279428260326311,-0.440100068125625,-0.00376974286439353,-0.0374459815814582,0.045621931709033,0.502575884818815,0.254968020320895,-0.0998219478098082,0.452766488865937,0.160707880957935,0.0535921505934691,0.226237093129461,0.1558143222734,-0.016211269503542,0.118000981089458,0.340872687701629,1,-0.325565021366495,0.00567257941516372,0.46977939563771,-0.0273258973932036,0.612719657720407,-0.538891163144305
"S8346",-0.327915132787606,0.481637371992449,0.554468987508055,0.134625020300897,-0.0867324763866087,0.25500757595289,0.51757213957433,0.0297493020097391,0.674498221826681,0.118720945899949,0.406033925094474,0.460213385224672,-0.0655890166666681,0.100533272928315,0.155123665329184,-0.170765751882588,-0.111925026679027,0.150023199979405,0.0949289859752097,-0.295307866709157,-0.255296305252324,-0.629271281405668,-0.28314228088093,-0.325565021366495,1,-0.294457886297095,-0.540952028060209,-0.0898760558769507,-0.385762918440651,0.115126332884717
"S8347",-0.305964897265528,-0.787139043527674,-0.796237842550286,-0.882273466339182,-0.217704482828885,-0.815409574130673,-0.514815798378881,-0.532939297490746,-0.677237225162567,-0.671636745809872,-0.518044241232524,-0.717810759366301,-0.461899313346227,-0.647278557361298,-0.676755580993457,-0.0730673796342594,-0.253471853948256,-0.444027370088269,-0.524284382036616,-0.728765401901356,-0.264878349469818,0.204274238266041,-0.180125876000834,0.00567257941516372,-0.294457886297095,1,-0.0542717150595544,0.548159230383138,-0.105502629304089,0.49603397093782
"S8354",0.309955877602002,0.0154603501566769,-0.0587407207422316,0.113447288302248,0.337928900526378,-0.211972706810034,-0.231335889287668,0.341897976210865,-0.302100633665443,0.283385130054874,0.00247845834762319,0.040046264768216,0.648706515804377,0.536336432610626,0.265225497579865,0.109230320693453,0.368806869530745,0.272947442684077,0.0385350738259463,0.424812560505726,-0.0899910914628756,0.0420187010869601,0.750998160315285,0.46977939563771,-0.540952028060209,-0.0542717150595544,1,-0.42304138856818,0.447734998032473,-0.623286730708579
"S8356",-0.355954486614214,-0.475019008402828,-0.389057077430941,-0.427526387035552,0.0140131449540533,-0.0979227387333686,0.0849731911707003,-0.200863836883034,-0.339429790770019,-0.0543354760349752,-0.0682417479767925,-0.278383725575608,-0.301537580820235,-0.269335427034949,-0.179057119228053,-0.0410146549662204,0.233210886156951,-0.29248156400705,-0.422538170090366,-0.635589624317556,0.229985902119112,-0.0115664523944392,-0.375696562641918,-0.0273258973932036,-0.0898760558769507,0.548159230383138,-0.42304138856818,1,0.0234001691534562,0.709382696709412
"S8370",0.54208518076575,0.241507659924545,0.155272653115889,0.299019076885387,-0.0403328848924036,0.212503499643048,0.114429667954262,0.0374903342996856,-0.226684684800581,0.326271474595401,0.300392360525943,0.372723899024359,0.411597913077877,0.333740200702226,0.162640091083255,0.831142367628275,0.446678584146541,0.375899430516904,0.06029212696115,0.179736993736968,0.369118745051033,0.0971534375102491,0.714646646023386,0.612719657720407,-0.385762918440651,-0.105502629304089,0.447734998032473,0.0234001691534562,1,-0.0610556616429905
"S8383",-0.242925102349704,-0.419080532970606,-0.49308012169539,-0.471532610999677,-0.0233791031011207,-0.0383046847556458,0.274688674890503,-0.20028614826042,-0.0412613874327766,-0.179305890679368,0.0327956504410026,-0.172797414650029,-0.655649414424173,-0.526307206110195,-0.241628368746424,0.0867184205795603,-0.0448475378623367,-0.195570583326082,-0.49237881679526,-0.640544982627147,0.230914591940697,0.0379634653218466,-0.311608846948188,-0.538891163144305,0.115126332884717,0.49603397093782,-0.623286730708579,0.709382696709412,-0.0610556616429905,1
