"","S1177","S1193","S1242","S1249","S1251","S1277","S1288","S1397","S1427","S1438","S1542","S1917","S2081","S2172","S2292","S2432","S2445","S2463","S2478","S2580","S2581","S2611","S2628","S2709","S2715","S2723","S2740","S2768","S2783","S2803","S2813","S2855"
"S2628",0.598537353026306,0.964175372491482,0.573859241677257,0.699098403435106,0.733335163664285,0.754853935696671,0.785005049519126,0.969290283503633,0.758843651701612,0.806764643457692,0.234137290396156,0.861343836372031,0.871947732976091,0.938369099826844,0.97674517565799,0.989063348087238,0.984319647821736,0.985720447555465,0.989800411081416,0.986860562086592,0.985461906646507,0.929167165834168,1,0.974500624487688,0.974500624487688,0.990687074951436,0.99062849519283,0.914858888817573,0.771722782814118,0.984137019706834,0.986779372935224,0.953077179889691
"S2709",0.722377435180596,0.988774534691865,0.700890824628839,0.806635288048183,0.841313027585864,0.858460666947011,0.874609285072733,0.991522773568151,0.851660278259107,0.884812482462214,0.373467356085233,0.943922175835276,0.947226292111584,0.972435261590374,0.975119030600874,0.971286948107542,0.956502784694741,0.958080830774058,0.963705912992155,0.959704967297476,0.948673344504854,0.90417511575441,0.974500624487688,1,1,0.962405415348521,0.97017269176919,0.908981029194648,0.825964506882003,0.95403766821345,0.993395290843758,0.929322098958429
"S2715",0.722377435180596,0.988774534691865,0.700890824628839,0.806635288048183,0.841313027585864,0.858460666947011,0.874609285072733,0.991522773568151,0.851660278259107,0.884812482462214,0.373467356085233,0.943922175835276,0.947226292111584,0.972435261590374,0.975119030600874,0.971286948107542,0.956502784694741,0.958080830774058,0.963705912992155,0.959704967297476,0.948673344504854,0.90417511575441,0.974500624487688,1,1,0.962405415348521,0.97017269176919,0.908981029194648,0.825964506882003,0.95403766821345,0.993395290843758,0.929322098958429
"S2723",0.574337786430957,0.944136531052444,0.531592895562244,0.657982113139549,0.695540621773871,0.706893112236046,0.740165012385901,0.950527410828228,0.709055036714928,0.764705742754263,0.235355395634383,0.830483177384418,0.833888573901882,0.909798555516855,0.975807843282565,0.988248958448124,0.986937468209942,0.986928064926792,0.9940910595812,0.987005462583578,0.988987928806029,0.948338037699838,0.990687074951436,0.962405415348521,0.962405415348521,1,0.989331675235725,0.920092680622703,0.792585942051069,0.990772833540042,0.979928975367493,0.959359831896453
"S2740",0.60305308008464,0.963703753945391,0.569269949928876,0.695182034934446,0.731266473396315,0.743640957256102,0.778084683207196,0.968804914274061,0.750205097625499,0.804817457587328,0.210330434986723,0.850409126295171,0.857188667517671,0.946056653522976,0.973439285143455,0.998194796525121,0.996240199512797,0.995878717329551,0.996570497189833,0.99529706894549,0.977560575714747,0.92336303652642,0.99062849519283,0.97017269176919,0.97017269176919,0.989331675235725,1,0.890337715979521,0.772306229595283,0.989453546719602,0.982457238240033,0.930887115958814
"S2768",0.537874732830456,0.891984852634645,0.498388376064827,0.62406797676666,0.65588576339175,0.672873398287056,0.702857322967286,0.895861105283431,0.653376276590596,0.69197220454185,0.375447149783241,0.822222078994164,0.82173439985912,0.816606695991321,0.929162785397929,0.889901637367743,0.886649882741995,0.885894803841228,0.910361868196741,0.885791284025503,0.937035946476121,0.949191256228509,0.914858888817573,0.908981029194648,0.908981029194648,0.920092680622703,0.890337715979521,1,0.861176265765882,0.913616389261113,0.931437620492307,0.981564534379568
"S2783",0.657249605915688,0.835439029910177,0.647605457578346,0.70120886491078,0.711893888485438,0.723806430457501,0.739294514941074,0.830928829510828,0.703757780538639,0.732625072027197,0.559016994374948,0.824481768346277,0.809609372897459,0.760990431780611,0.828742118326497,0.793826634353128,0.772081199604486,0.769348360301063,0.791072675655362,0.765184900656323,0.769602278092152,0.899987109208083,0.771722782814118,0.825964506882003,0.825964506882003,0.792585942051069,0.772306229595283,0.861176265765882,1,0.820257410556655,0.820484625539619,0.831147293872646
"S2803",0.546591865863512,0.945494580879746,0.517938973154598,0.642635987847288,0.676284009902291,0.695827534302651,0.731077734560083,0.950581326606654,0.698952962006099,0.757525746630357,0.199203723025249,0.823276555639042,0.828333792905453,0.909775290224751,0.978224473992321,0.992049894630131,0.992054234414362,0.991746192775736,0.995150071845761,0.990588240571716,0.982649645907965,0.95702264506897,0.984137019706834,0.95403766821345,0.95403766821345,0.990772833540042,0.989453546719602,0.913616389261113,0.820257410556655,1,0.97342803227714,0.952482964915899
"S2813",0.653795448798321,0.978711299453506,0.626442030541589,0.744315328766976,0.782717415864393,0.80148514197704,0.822817784312275,0.983262540808448,0.797759027528368,0.835266483676876,0.316361139645393,0.915141773109857,0.914535374099074,0.956199825679635,0.984771625204553,0.983092263819773,0.97379528069262,0.975787028818545,0.982958077509402,0.977470118929685,0.973667493645769,0.925226010231725,0.986779372935224,0.993395290843758,0.993395290843758,0.979928975367493,0.982457238240033,0.931437620492307,0.820484625539619,0.97342803227714,1,0.957361636615881
"S2855",0.492675053423876,0.903353958926793,0.458657761570082,0.589418986762614,0.633386083854747,0.660897161383274,0.689287909083974,0.909597847221612,0.649536287283022,0.690983508023922,0.262802090643941,0.815167559259335,0.813891137911151,0.838172286981839,0.965477961615012,0.92986922011449,0.927755358352974,0.930433965497665,0.95009390475307,0.932403115380095,0.978011606651498,0.956817563822617,0.953077179889691,0.929322098958429,0.929322098958429,0.959359831896453,0.930887115958814,0.981564534379568,0.831147293872646,0.952482964915899,0.957361636615881,1
