"","S7831","S7850","S7878","S7935","S7987","S8057","S8064","S8079","S8081","S8084","S8143","S8146","S8174","S8177","S8180","S8261","S8272","S8289","S8321","S8329","S8335","S8337","S8338","S8345","S8346","S8347","S8354","S8356","S8370","S8383"
"S8146",0.963851838614932,0.905370953662492,0.938105634453334,0.961271500089911,0.972306606358825,0.93643883008563,0.949646302055088,0.933229772941844,0.835759072746421,0.970300195134707,0.964624614424334,1,0.955355062761487,0.858021045279514,0.988115215133957,0.833493847611191,0.849110593835778,0.749465301672345,0.882849481656242,0.63896821599817,0.726853998764972,0.858377915187917,0.759006077257756,0.629476462717053,0.624980756023276,0.794794125809957,0.631208554575936,0.777490474699508,0.632612675796003,0.769430661332107
"S8174",0.891248983335811,0.930267311408706,0.966554212359744,0.96105192256933,0.944898698764674,0.957433122808997,0.906903849770187,0.983684187176831,0.826841340567484,0.98953922576902,0.954069990186268,0.955355062761487,1,0.891411134381972,0.953045751852662,0.87204173078039,0.883793547677929,0.82743582502481,0.935778648131548,0.749613432439471,0.820532797644808,0.925448662116332,0.850294175422677,0.741006147539309,0.73846711101308,0.848421107745662,0.751807377932902,0.879570578529362,0.756688211744343,0.84180364221593
"S8177",0.910015232029494,0.734621672406948,0.800050632920198,0.803586541369444,0.798187599419262,0.792177564298958,0.763382673929501,0.868382238376686,0.981046710283966,0.926210183936562,0.832591383463182,0.858021045279514,0.891411134381972,1,0.907660718075775,0.990538741987055,0.997717820511412,0.919430942328393,0.961037194432265,0.924533439468269,0.903110290366993,0.985259428838322,0.924507868145427,0.907888175118765,0.915988353386352,0.945250517978574,0.901069752644396,0.955425870548886,0.901815051476411,0.873173665823737
"S8180",0.973968953625222,0.857723008770803,0.914384170383706,0.939083787066763,0.944151194847989,0.913949868056405,0.925324882448317,0.933413339515498,0.894086412420954,0.979744610343553,0.938133927034945,0.988115215133957,0.953045751852662,0.907660718075775,1,0.889560755658712,0.901775331561837,0.806580491524948,0.913603977681435,0.718167532851801,0.773620929698245,0.902432831416551,0.811272949016191,0.707879573220688,0.705720248939829,0.827285345566985,0.706669947275594,0.815945958311253,0.706906814940391,0.791469282308598
"S8261",0.889074731341148,0.707057899220126,0.781493602301062,0.795030777125452,0.770777327965227,0.779901397935021,0.763468102684647,0.856397601142358,0.968914862862398,0.915311189593066,0.791053575422075,0.833493847611191,0.87204173078039,0.990538741987055,0.889560755658712,1,0.996367676285123,0.904675251734307,0.934263975597319,0.925308944685567,0.910385231504246,0.974887657989461,0.936275284749966,0.915268377305854,0.917823966169071,0.937224593447016,0.912510603207287,0.941438751817459,0.912540516783562,0.876640728829738
"S8272",0.903047799136279,0.717068072803575,0.78783624479912,0.798078307476968,0.785634970887489,0.783690379386287,0.760897458672796,0.863353156238413,0.979784375006156,0.922627649572959,0.812330286305562,0.849110593835778,0.883793547677929,0.997717820511412,0.901775331561837,0.996367676285123,1,0.919229379782738,0.954021335138475,0.927673626734025,0.915609738978928,0.981699375532622,0.93281980628276,0.916376792516814,0.920000416870575,0.949488618211809,0.91046023492812,0.948825031474942,0.911490193039872,0.883397809567706
"S8289",0.795378310592674,0.613746274217529,0.684478937252623,0.688833702740065,0.649875233779104,0.651218429536883,0.628964333080925,0.780845039529574,0.877305622981409,0.840407462899894,0.692126617880635,0.749465301672345,0.82743582502481,0.919430942328393,0.806580491524948,0.904675251734307,0.919229379782738,1,0.959211627347477,0.93291050443921,0.948473064795381,0.94206601014593,0.95655436664749,0.923506787566262,0.932093807793176,0.945436798096927,0.910998906481068,0.930606610733878,0.91127814814801,0.919754373039209
"S8321",0.893087439140978,0.781192487666007,0.828880784864141,0.826340644803048,0.817962546859568,0.8073758694909,0.763818704740201,0.896990696589273,0.919633169256042,0.94146553356181,0.859872727980498,0.882849481656242,0.935778648131548,0.961037194432265,0.913603977681435,0.934263975597319,0.954021335138475,0.959211627347477,1,0.890107325753976,0.926145957570665,0.974894042497705,0.939417744298869,0.876705209203428,0.88321569980027,0.95207607738943,0.867153624722206,0.955832938300468,0.868743758743259,0.915563227417121
"S8329",0.708198123657398,0.54511312973673,0.615693621985077,0.607911800254232,0.578966388799424,0.605031534156968,0.542051002053806,0.720737632629721,0.887542379198886,0.772328338095692,0.622018175787861,0.63896821599817,0.749613432439471,0.924533439468269,0.718167532851801,0.925308944685567,0.927673626734025,0.93291050443921,0.890107325753976,1,0.926798027850177,0.932969368348003,0.926106914600676,0.993803118256942,0.999666675221732,0.906387435294883,0.988309575217298,0.940996893964415,0.985958629554124,0.868529892673968
"S8335",0.758371914479775,0.635460295684629,0.685324695712921,0.705503282385568,0.66211101978625,0.676439912516963,0.647496323119856,0.799957468611734,0.859991235301436,0.835541155662641,0.674866812484289,0.726853998764972,0.820532797644808,0.903110290366993,0.773620929698245,0.910385231504246,0.915609738978928,0.948473064795381,0.926145957570665,0.926798027850177,1,0.915577824137076,0.971990671705762,0.9375994816254,0.926722687832045,0.967855884734197,0.92878645724807,0.929708787904728,0.935192446667714,0.980151776922937
"S8337",0.879644936544251,0.773579703390789,0.838645567070687,0.831192398445387,0.80755756264092,0.822937336550044,0.775933809097326,0.897171185549331,0.93762385429205,0.940776054705293,0.842800635465038,0.858377915187917,0.925448662116332,0.985259428838322,0.902432831416551,0.974887657989461,0.981699375532622,0.94206601014593,0.974894042497705,0.932969368348003,0.915577824137076,1,0.940413627642604,0.918559406008451,0.925785967473554,0.94191842463461,0.920617604426233,0.971403897199178,0.921340754734609,0.892575865445456
"S8338",0.790501442819998,0.675238453377002,0.7294983406615,0.741789524856733,0.683648145406891,0.711477701321555,0.68962521447543,0.829038122808228,0.870611801898305,0.869445788736246,0.707461289121314,0.759006077257756,0.850294175422677,0.924507868145427,0.811272949016191,0.936275284749966,0.93281980628276,0.95655436664749,0.939417744298869,0.926106914600676,0.971990671705762,0.940413627642604,1,0.91990545926823,0.923422054232877,0.944861873619193,0.912045023270356,0.952289210469245,0.91228677216983,0.948811007852795
"S8345",0.692582471389663,0.528416638480928,0.600050072606928,0.602525811535091,0.571452452300271,0.597721030236383,0.53777901019468,0.71055834786108,0.871603352196742,0.763523061604199,0.60106979389741,0.629476462717053,0.741006147539309,0.907888175118765,0.707879573220688,0.915268377305854,0.916376792516814,0.923506787566262,0.876705209203428,0.993803118256942,0.9375994816254,0.918559406008451,0.91990545926823,1,0.995139184619322,0.903021484946031,0.996592987869254,0.919158531538083,0.993655185568082,0.882730363210587
"S8346",0.695038154721758,0.5292596718395,0.601025481240072,0.594180012363212,0.563370834685828,0.590413210709289,0.527699683941445,0.708796566886647,0.878734822991855,0.760836605601626,0.605468955717883,0.624980756023276,0.73846711101308,0.915988353386352,0.705720248939829,0.917823966169071,0.920000416870575,0.932093807793176,0.88321569980027,0.999666675221732,0.926722687832045,0.925785967473554,0.923422054232877,0.995139184619322,1,0.902023639613383,0.98960311601863,0.934211846120013,0.987106709273131,0.867309590214332
"S8347",0.848026281081048,0.690563392531263,0.731943951564309,0.7461982831922,0.722884431477156,0.712990544200616,0.701215063116821,0.816094949474785,0.912181637031687,0.869963772322947,0.75534843655219,0.794794125809957,0.848421107745662,0.945250517978574,0.827285345566985,0.937224593447016,0.949488618211809,0.945436798096927,0.95207607738943,0.906387435294883,0.967855884734197,0.94191842463461,0.944861873619193,0.903021484946031,0.902023639613383,1,0.892506613340019,0.948103443460869,0.899636680135589,0.961392758251017
"S8354",0.682308104220429,0.548688787259552,0.622802217348882,0.622267030873408,0.583223479124171,0.62129520629199,0.556628459953068,0.723890897965689,0.854816744001533,0.770120879284517,0.607764094858564,0.631208554575936,0.751807377932902,0.901069752644396,0.706669947275594,0.912510603207287,0.91046023492812,0.910998906481068,0.867153624722206,0.988309575217298,0.92878645724807,0.920617604426233,0.912045023270356,0.996592987869254,0.98960311601863,0.892506613340019,1,0.91592756310856,0.997672196156267,0.877031808144174
"S8356",0.803876609569647,0.753495078681355,0.785834126350959,0.762935379606087,0.738601822273105,0.762937046640761,0.69151179007456,0.854019554213042,0.893574168275896,0.882670845042641,0.796159219955502,0.777490474699508,0.879570578529362,0.955425870548886,0.815945958311253,0.941438751817459,0.948825031474942,0.930606610733878,0.955832938300468,0.940996893964415,0.929708787904728,0.971403897199178,0.952289210469245,0.919158531538083,0.934211846120013,0.948103443460869,0.91592756310856,1,0.918126879453736,0.90738445660783
"S8370",0.679324404465965,0.554237352506118,0.632492818931797,0.629863243083561,0.589322645720549,0.629977810863003,0.562617899268926,0.73781679913926,0.856552728674858,0.774255823704212,0.61086173760998,0.632612675796003,0.756688211744343,0.901815051476411,0.706906814940391,0.912540516783562,0.911490193039872,0.91127814814801,0.868743758743259,0.985958629554124,0.935192446667714,0.921340754734609,0.91228677216983,0.993655185568082,0.987106709273131,0.899636680135589,0.997672196156267,0.918126879453736,1,0.881203357497893
"S8383",0.786741939910741,0.707487359822624,0.728742418785463,0.759019263830147,0.715974777169317,0.718278920324632,0.715510658929406,0.811296483920613,0.820845188367719,0.849305830852056,0.717929158037373,0.769430661332107,0.84180364221593,0.873173665823737,0.791469282308598,0.876640728829738,0.883397809567706,0.919754373039209,0.915563227417121,0.868529892673968,0.980151776922937,0.892575865445456,0.948811007852795,0.882730363210587,0.867309590214332,0.961392758251017,0.877031808144174,0.90738445660783,0.881203357497893,1
