"","S1177","S1193","S1242","S1249","S1251","S1277","S1288","S1397","S1427","S1438","S1542","S1917","S2081","S2172","S2292","S2432","S2445","S2463","S2478","S2580","S2581","S2611","S2628","S2709","S2715","S2723","S2740","S2768","S2783","S2803","S2813","S2855"
"S1917",0.998505143540656,0.998942625662558,0.997961156473147,0.998359918772326,0.998576403539482,0.998327406250456,0.998838980645233,0.998765612479029,0.998939250482755,0.998939250482755,0.999393972627925,1,0.999720428259789,0.999545146329974,0.999459427702095,0.998787144836077,0.998787144836077,0.99867478357949,0.998190626955047,0.998190626955047,0.998190626955047,0.998593421578251,0.997635465520424,0.997726622453315,0.997726622453315,0.998222728542394,0.997531196638848,0.998197386423645,0.997683222287353,0.997957673101223,0.997957673101223,0.996918339418494
"S2081",0.998273530364856,0.998814432633938,0.997648318199599,0.998143139579132,0.99831004727077,0.998167490587622,0.998722836424059,0.998520610816853,0.998662433940639,0.998662433940639,0.999152238719246,0.999720428259789,1,0.999863909551064,0.999818589312094,0.999398908680158,0.999398908680158,0.999416482403182,0.999099100665519,0.999099100665519,0.999099100665519,0.999331839813045,0.99862512420097,0.998679248542859,0.998679248542859,0.999030670231271,0.998534462917093,0.999062230861741,0.99865777601318,0.998913606872919,0.998913606872919,0.998046021063631
"S2172",0.998313785509546,0.998621178262538,0.997565516132334,0.998008673454527,0.998171382108287,0.998134533226651,0.998586505160698,0.998417567508591,0.998639162029697,0.998639162029697,0.998996248836915,0.999545146329974,0.999863909551064,1,0.999857941316666,0.999774380623942,0.999774380623942,0.999724655180808,0.999504698212897,0.999504698212897,0.999504698212897,0.999593855742606,0.999057627568862,0.999132443257867,0.999132443257867,0.999394008415515,0.99902398966983,0.999489267664388,0.999133496182604,0.999335078866344,0.999335078866344,0.998650171318271
"S2292",0.997791841909506,0.998156270773231,0.997028941910967,0.997501838088105,0.997648492422951,0.997718159730656,0.998298392608757,0.997825974850402,0.998180108122029,0.998180108122029,0.998657855106261,0.999459427702095,0.999818589312094,0.999857941316666,1,0.99957768247446,0.99957768247446,0.999589471129581,0.999435031158135,0.999435031158135,0.999435031158135,0.999627990772015,0.999173386033524,0.999242701146973,0.999242701146973,0.999529743545057,0.999078525603736,0.99940696680195,0.999168118690416,0.999270554354618,0.999270554354618,0.998746483140177
"S2432",0.998017226252053,0.998138354326996,0.997167613891415,0.997596293918795,0.997657983236827,0.997937188396617,0.998157339524142,0.997932514311362,0.998272539750849,0.998272539750849,0.998490712624668,0.998787144836077,0.999398908680158,0.999774380623942,0.99957768247446,1,1,0.999867747805531,0.999832851555369,0.999832851555369,0.999832851555369,0.999723378729104,0.999356614878727,0.999452278729794,0.999452278729794,0.999694974720043,0.999537657819452,0.999786900111863,0.999616016514515,0.999652697453226,0.999652697453226,0.999217663526572
"S2445",0.998017226252053,0.998138354326996,0.997167613891415,0.997596293918795,0.997657983236827,0.997937188396617,0.998157339524142,0.997932514311362,0.998272539750849,0.998272539750849,0.998490712624668,0.998787144836077,0.999398908680158,0.999774380623942,0.99957768247446,1,1,0.999867747805531,0.999832851555369,0.999832851555369,0.999832851555369,0.999723378729104,0.999356614878727,0.999452278729794,0.999452278729794,0.999694974720043,0.999537657819452,0.999786900111863,0.999616016514515,0.999652697453226,0.999652697453226,0.999217663526572
"S2463",0.997616719487642,0.997944383210563,0.996743489325628,0.997310761942771,0.997420701476631,0.9975138819641,0.99790534120683,0.99771675086923,0.99799799886818,0.99799799886818,0.998088604937979,0.99867478357949,0.999416482403182,0.999724655180808,0.999589471129581,0.999867747805531,0.999867747805531,1,0.999914891772621,0.999914891772621,0.999914891772621,0.999884565793042,0.999586287835209,0.999612386609749,0.999612386609749,0.999731868374442,0.999639590265374,0.999919255682064,0.999710152014953,0.99986976637425,0.99986976637425,0.999464669690826
"S2478",0.996960348254251,0.997220124389118,0.9959528785377,0.996562348878871,0.996658805034937,0.996897282535556,0.997254713495616,0.996943240455174,0.997309725730234,0.997309725730234,0.997529891993531,0.998190626955047,0.999099100665519,0.999504698212897,0.999435031158135,0.999832851555369,0.999832851555369,0.999914891772621,1,1,1,0.99985978364718,0.99974682482579,0.999812761663849,0.999812761663849,0.99985517650843,0.999832419776601,0.999965744994054,0.999874073823376,0.999878653372869,0.999878653372869,0.999675639043215
"S2580",0.996960348254251,0.997220124389118,0.9959528785377,0.996562348878871,0.996658805034937,0.996897282535556,0.997254713495616,0.996943240455174,0.997309725730234,0.997309725730234,0.997529891993531,0.998190626955047,0.999099100665519,0.999504698212897,0.999435031158135,0.999832851555369,0.999832851555369,0.999914891772621,1,1,1,0.99985978364718,0.99974682482579,0.999812761663849,0.999812761663849,0.99985517650843,0.999832419776601,0.999965744994054,0.999874073823376,0.999878653372869,0.999878653372869,0.999675639043215
"S2581",0.996960348254251,0.997220124389118,0.9959528785377,0.996562348878871,0.996658805034937,0.996897282535556,0.997254713495616,0.996943240455174,0.997309725730234,0.997309725730234,0.997529891993531,0.998190626955047,0.999099100665519,0.999504698212897,0.999435031158135,0.999832851555369,0.999832851555369,0.999914891772621,1,1,1,0.99985978364718,0.99974682482579,0.999812761663849,0.999812761663849,0.99985517650843,0.999832419776601,0.999965744994054,0.999874073823376,0.999878653372869,0.999878653372869,0.999675639043215
"S2611",0.997084466807715,0.997526821978535,0.996170209156523,0.996789358358315,0.996797235079736,0.997074062735829,0.99748214550131,0.997239246763616,0.997728080724776,0.997728080724776,0.997902395955306,0.998593421578251,0.999331839813045,0.999593855742606,0.999627990772015,0.999723378729104,0.999723378729104,0.999884565793042,0.99985978364718,0.99985978364718,0.99985978364718,1,0.999541950590281,0.999672157722984,0.999672157722984,0.999752270461989,0.999589540102328,0.999850156340315,0.999793407148002,0.999814876206685,0.999814876206685,0.999513373769197
"S2628",0.995738462034337,0.996047096203057,0.994619984816989,0.995241401681415,0.995636043038737,0.995658086508922,0.996226907965741,0.995758459594378,0.99607533768515,0.99607533768515,0.996377244829447,0.997635465520424,0.99862512420097,0.999057627568862,0.999173386033524,0.999356614878727,0.999356614878727,0.999586287835209,0.99974682482579,0.99974682482579,0.99974682482579,0.999541950590281,1,0.999944015513676,0.999944015513676,0.999809660773114,0.999862815437558,0.999742610848092,0.999749303007393,0.999741534799661,0.999741534799661,0.999804576125815
"S2709",0.99569812428799,0.996022783925327,0.9945482983194,0.995170268708358,0.995468883707994,0.99562915942562,0.996138687972153,0.995739880856112,0.996173069547936,0.996173069547936,0.996557603636685,0.997726622453315,0.998679248542859,0.999132443257867,0.999242701146973,0.999452278729794,0.999452278729794,0.999612386609749,0.999812761663849,0.999812761663849,0.999812761663849,0.999672157722984,0.999944015513676,1,1,0.99983539503918,0.999841135066664,0.999786106218756,0.999853745922585,0.999757475433818,0.999757475433818,0.999816832783608
"S2715",0.99569812428799,0.996022783925327,0.9945482983194,0.995170268708358,0.995468883707994,0.99562915942562,0.996138687972153,0.995739880856112,0.996173069547936,0.996173069547936,0.996557603636685,0.997726622453315,0.998679248542859,0.999132443257867,0.999242701146973,0.999452278729794,0.999452278729794,0.999612386609749,0.999812761663849,0.999812761663849,0.999812761663849,0.999672157722984,0.999944015513676,1,1,0.99983539503918,0.999841135066664,0.999786106218756,0.999853745922585,0.999757475433818,0.999757475433818,0.999816832783608
"S2723",0.996702520974666,0.996922411505046,0.995688196519591,0.996266912559966,0.996415390282533,0.996745924881245,0.99712630374685,0.996560382083419,0.997057814027127,0.997057814027127,0.997333664267492,0.998222728542394,0.999030670231271,0.999394008415515,0.999529743545057,0.999694974720043,0.999694974720043,0.999731868374442,0.99985517650843,0.99985517650843,0.99985517650843,0.999752270461989,0.999809660773114,0.99983539503918,0.99983539503918,1,0.999885718267076,0.999842419852621,0.999823225724771,0.999753886843457,0.999753886843457,0.999694000124078
"S2740",0.99626133242406,0.99643110209233,0.995186230141378,0.995795936387714,0.996023458603106,0.996315830837947,0.996615857293104,0.996136762999294,0.996534386361253,0.996534386361253,0.996685535058198,0.997531196638848,0.998534462917093,0.99902398966983,0.999078525603736,0.999537657819452,0.999537657819452,0.999639590265374,0.999832419776601,0.999832419776601,0.999832419776601,0.999589540102328,0.999862815437558,0.999841135066664,0.999841135066664,0.999885718267076,1,0.999793421022076,0.999879497969071,0.999738746555238,0.999738746555238,0.999811016361494
"S2768",0.996876712145195,0.997161211221588,0.995840861278898,0.996492871237537,0.996575837214897,0.996777130972803,0.997168115101801,0.996877961330743,0.997292863509289,0.997292863509289,0.997401951015698,0.998197386423645,0.999062230861741,0.999489267664388,0.99940696680195,0.999786900111863,0.999786900111863,0.999919255682064,0.999965744994054,0.999965744994054,0.999965744994054,0.999850156340315,0.999742610848092,0.999786106218756,0.999786106218756,0.999842419852621,0.999793421022076,1,0.999814674438929,0.999927474994728,0.999927474994728,0.99972318638695
"S2783",0.996318996617001,0.996592120413936,0.995298882513711,0.99584307684458,0.995960692782218,0.996375664762734,0.996652419653531,0.99634313719205,0.996848819682524,0.996848819682524,0.997020843690165,0.997683222287353,0.99865777601318,0.999133496182604,0.999168118690416,0.999616016514515,0.999616016514515,0.999710152014953,0.999874073823376,0.999874073823376,0.999874073823376,0.999793407148002,0.999749303007393,0.999853745922585,0.999853745922585,0.999823225724771,0.999879497969071,0.999814674438929,1,0.999827010503447,0.999827010503447,0.999821248202162
"S2803",0.996635309530114,0.997009226142942,0.995670979842146,0.996239893474044,0.996361499775591,0.996556587621067,0.99698977641966,0.996750568785325,0.997166669966121,0.997166669966121,0.997184572235211,0.997957673101223,0.998913606872919,0.999335078866344,0.999270554354618,0.999652697453226,0.999652697453226,0.99986976637425,0.999878653372869,0.999878653372869,0.999878653372869,0.999814876206685,0.999741534799661,0.999757475433818,0.999757475433818,0.999753886843457,0.999738746555238,0.999927474994728,0.999827010503447,1,1,0.999805457169048
"S2813",0.996635309530114,0.997009226142942,0.995670979842146,0.996239893474044,0.996361499775591,0.996556587621067,0.99698977641966,0.996750568785325,0.997166669966121,0.997166669966121,0.997184572235211,0.997957673101223,0.998913606872919,0.999335078866344,0.999270554354618,0.999652697453226,0.999652697453226,0.99986976637425,0.999878653372869,0.999878653372869,0.999878653372869,0.999814876206685,0.999741534799661,0.999757475433818,0.999757475433818,0.999753886843457,0.999738746555238,0.999927474994728,0.999827010503447,1,1,0.999805457169048
"S2855",0.995306811579606,0.99556012566783,0.994153883803358,0.994770751736545,0.994930205684489,0.995286602125076,0.995714081548223,0.995266471064274,0.995843280562188,0.995843280562188,0.995855518104232,0.996918339418494,0.998046021063631,0.998650171318271,0.998746483140177,0.999217663526572,0.999217663526572,0.999464669690826,0.999675639043215,0.999675639043215,0.999675639043215,0.999513373769197,0.999804576125815,0.999816832783608,0.999816832783608,0.999694000124078,0.999811016361494,0.99972318638695,0.999821248202162,0.999805457169048,0.999805457169048,1
