"","S7831","S7850","S7878","S7935","S7987","S8057","S8064","S8079","S8081","S8084","S8143","S8146","S8174","S8177","S8180","S8261","S8272","S8289","S8321","S8329","S8335","S8337","S8338","S8345","S8346","S8347","S8354","S8356","S8370","S8383"
"S8143",-0.2846403772273,-0.255945961275743,-0.644182513582612,-0.327471673471869,0.0991974945389987,-0.102530733968,0.0239811809039727,0.0606043232798905,0.338524855595968,0.304800203590576,1,0.366264444155095,0.0712126305303491,0.835612889916136,0.540872126511391,0.273232213508736,0.787008943617276,0.0506158356367693,0.503022014478877,0.429631929670033,0.463130511341769,0.492899797168455,-0.44584601018498,-0.0112254511771817,0.418961236606686,0.359958445846942,-0.0781447268169449,-0.095574877315527,0.225240940371309,-0.188636526539328
"S8146",-0.235259843998339,0.0287117138234528,-0.0266561253409445,-0.14124628552846,-0.0445325969857672,0.592744303587564,0.344667495587896,0.855962497879362,0.0807304595174585,0.408046478028961,0.366264444155095,1,-0.0310371911577204,0.245085382443711,0.642467790857661,-0.0976932434987589,0.343199279810139,0.730053502379335,0.513445834402659,0.453498607227908,0.351063102011187,0.458952313828394,-0.274613261685764,-0.403742771610067,-0.382414187550329,-0.28063700675395,-0.619758281415238,-0.212879593376758,-0.582302137044181,-0.522031324446739
"S8174",0.36485863900162,0.167138082189563,0.00717380039004222,0.174465548272929,0.530538794233928,0.31651317089596,-0.303442153423225,-0.157479341905339,-0.421771728660303,0.344697698930354,0.0712126305303491,-0.0310371911577204,1,-0.0396431145662963,0.349370546850369,-0.0397389968739688,0.0982547343654374,-0.238639806321066,0.0308114644443689,0.0713080597782441,0.0357129605828638,0.254547978015663,-0.483094424084183,0.474660986253659,-0.0732370253943502,0.249494140010821,0.0854812377871363,-0.144711233200814,0.204413635891594,0.42532239132634
"S8177",-0.417738868557723,-0.431307157807131,-0.736416658228553,-0.540488825570946,-0.0534483897992216,0.0493540335018226,-0.0459643786820833,-0.0105941777814121,0.139000690990446,0.0588244446695032,0.835612889916136,0.245085382443711,-0.0396431145662963,1,0.235805216534197,-0.00928144649737208,0.910572152338088,-0.0835234368387771,0.483794243293245,0.479499742626915,0.484937209527849,0.448089362556334,-0.282084092317055,0.147248546319208,0.527764926975242,0.434795973253597,-0.115199900921122,-0.165936248984371,0.13657777358474,-0.369576699332268
"S8180",0.220946652301122,0.416818915755409,0.15470542494572,0.24456472717482,0.445054447764373,0.324853497272686,0.347826915067531,0.546961343634542,0.299947200463482,0.875213275620532,0.540872126511391,0.642467790857661,0.349370546850369,0.235805216534197,1,0.0976082166757004,0.327790949429368,0.494680913527123,0.537440075310544,0.423070669092379,0.307520109340397,0.378145639224598,-0.511056207739166,-0.252090199273563,-0.270223828725255,-0.125097401937629,-0.0690324611142974,0.0548948286493583,-0.0395721504496948,0.135073721832469
"S8261",-0.0223043152327177,-0.203256725592465,-0.175169637389795,-0.148929899274831,0.008217001458874,-0.646208548532143,0.125473289239673,-0.262759103381902,0.505347254155322,0.271311031795102,0.273232213508736,-0.0976932434987589,-0.0397389968739688,-0.00928144649737208,0.0976082166757004,1,0.128924199837402,0.305494215332819,0.327898760844175,0.209492658609391,0.0614065919060814,0.0899249986528798,0.0137916718683736,0.126815395230011,0.240967155682925,0.478040594201236,0.50423418741663,0.714643524156717,0.485483521126867,0.456493618442376
"S8272",-0.219373666579082,-0.277693669818787,-0.660021663001411,-0.387312839132923,0.178059773738527,0.203338808575301,0.0479214526246744,0.132010873750874,0.191821744186301,0.138585607149229,0.787008943617276,0.343199279810139,0.0982547343654374,0.910572152338088,0.327790949429368,0.128924199837402,1,0.0515337840790263,0.57871109299787,0.600419000184753,0.452640615253364,0.488083190788277,-0.0954278632557851,0.394731661752264,0.606613884217249,0.646461588306197,0.0115059064305136,-0.0199419076117874,0.179358078228245,-0.299197199039405
"S8289",-0.215942298936796,0.0848115957441299,0.337430138951824,-0.0804316190209185,-0.221742957097736,0.214280696408074,0.589970015034545,0.743273648838979,0.438429571200719,0.583608903320977,0.0506158356367693,0.730053502379335,-0.238639806321066,-0.0835234368387771,0.494680913527123,0.305494215332819,0.0515337840790263,1,0.674028646016645,0.575284034845687,0.343779736456304,0.34589557232782,-0.0776845423363354,-0.473125427468787,-0.518619980304744,-0.259118536992429,-0.134317963622691,0.441384345404231,-0.350031293787671,-0.0506693801182235
"S8321",-0.422946742249602,-0.161662201922678,-0.0696423514158653,-0.334201995002421,-0.186738772182964,0.113067937300263,0.363174178316875,0.469534912292863,0.519273881390067,0.622270063317763,0.503022014478877,0.513445834402659,0.0308114644443689,0.483794243293245,0.537440075310544,0.327898760844175,0.57871109299787,0.674028646016645,1,0.939425862295705,0.646801105726429,0.643258015941557,-0.262187064116483,-0.0697296386128843,-0.0606887708959645,0.2630305346509,0.147791109849617,0.505063638917817,0.0190643559299152,0.126091112743427
"S8329",-0.359523996762967,-0.0665696262691135,-0.00555566649898975,-0.219164885940256,-0.133515525355775,0.262742706688381,0.490606659279499,0.479364793307126,0.533484645144168,0.490211500775455,0.429631929670033,0.453498607227908,0.0713080597782441,0.479499742626915,0.423070669092379,0.209492658609391,0.600419000184753,0.575284034845687,0.939425862295705,1,0.803582029123658,0.795808439398353,-0.165943979187777,0.0669436494503362,0.0453709475114494,0.315873958271964,0.19952480371104,0.41044240963821,0.140653569376135,0.0549301544350136
"S8335",-0.362922641850879,-0.0454817302249526,-0.0118210187973985,-0.154027328997892,-0.19467903973026,0.222628087360731,0.599178809951306,0.309162126182213,0.495784004491536,0.321116878235269,0.463130511341769,0.351063102011187,0.0357129605828638,0.484937209527849,0.307520109340397,0.0614065919060814,0.452640615253364,0.343779736456304,0.646801105726429,0.803582029123658,1,0.948044154121751,-0.382990436410619,-0.135786188246567,0.0329901416574968,0.0638055229148992,0.0540287007066967,0.0621805184807998,0.296133713508032,-0.113556874485271
"S8337",-0.332523866640184,-0.0765258679121166,-0.0871884961925962,-0.164273489055118,-0.10347550900933,0.334608348458679,0.466958585043673,0.349618486687621,0.343773652704986,0.327348872271004,0.492899797168455,0.458952313828394,0.254547978015663,0.448089362556334,0.378145639224598,0.0899249986528798,0.488083190788277,0.34589557232782,0.643258015941557,0.795808439398353,0.948044154121751,1,-0.448764965083283,-0.0183840009521512,0.0102212506478226,0.140330831027407,-0.0520216576622242,-0.0259115481481189,0.219043641631298,-0.12549114716008
"S8338",0.257023778607357,0.216652569996539,0.162005679583466,0.305035110676117,0.100082329809674,-0.0120956631891879,0.128358967293616,0.0552833087046006,0.183746020853472,-0.515281843312906,-0.44584601018498,-0.274613261685764,-0.483094424084183,-0.282084092317055,-0.511056207739166,0.0137916718683736,-0.0954278632557851,-0.0776845423363354,-0.262187064116483,-0.165943979187777,-0.382990436410619,-0.448764965083283,1,0.383848747040173,0.415890198554411,0.290312995772105,0.322543587817926,0.241139150380222,0.0301557763256788,-0.124691381814889
"S8345",0.352314019756714,0.003337465466009,-0.28590165925222,0.0922070056036544,0.497732412399881,0.0959422013085175,-0.290402925241605,-0.371895839534443,-0.186757185240816,-0.261902762107021,-0.0112254511771817,-0.403742771610067,0.474660986253659,0.147248546319208,-0.252090199273563,0.126815395230011,0.394731661752264,-0.473125427468787,-0.0697296386128843,0.0669436494503362,-0.135786188246567,-0.0183840009521512,0.383848747040173,1,0.692853709985387,0.855925709288639,0.468487920102159,0.111712933251079,0.454104955934389,0.220932493731823
"S8346",0.104756042497005,-0.147240032338578,-0.589412743604212,-0.0537637536278264,0.297422127380584,-0.243329215116277,-0.119434359577148,-0.424527947749073,0.210361574374275,-0.407509987698677,0.418961236606686,-0.382414187550329,-0.0732370253943502,0.527764926975242,-0.270223828725255,0.240967155682925,0.606613884217249,-0.518619980304744,-0.0606887708959645,0.0453709475114494,0.0329901416574968,0.0102212506478226,0.415890198554411,0.692853709985387,1,0.820351492208255,0.420343105562497,0.032383506544909,0.587607740666456,-0.0935072261887907
"S8347",0.0556141035898803,-0.243551142778345,-0.528246038599969,-0.181071700708848,0.293904849395275,-0.195447286467964,-0.202203731730627,-0.359924407293506,0.152779413928959,-0.12563205365316,0.359958445846942,-0.28063700675395,0.249494140010821,0.434795973253597,-0.125097401937629,0.478040594201236,0.646461588306197,-0.259118536992429,0.2630305346509,0.315873958271964,0.0638055229148992,0.140330831027407,0.290312995772105,0.855925709288639,0.820351492208255,1,0.535880954977944,0.351064957740356,0.548195384138675,0.215372884198895
"S8354",0.40153155168756,0.321124007367289,0.267690631106377,0.371948134088768,0.332850061185171,-0.446215457322769,0.242757937378592,-0.388686701651675,0.549152763624939,0.216178278718552,-0.0781447268169449,-0.619758281415238,0.0854812377871363,-0.115199900921122,-0.0690324611142974,0.50423418741663,0.0115059064305136,-0.134317963622691,0.147791109849617,0.19952480371104,0.0540287007066967,-0.0520216576622242,0.322543587817926,0.468487920102159,0.420343105562497,0.535880954977944,1,0.748272614805185,0.820823064307185,0.769049182561308
"S8356",0.0237841499168012,0.0410231314839794,0.277002037311916,0.0130537889390963,-0.0639251467739367,-0.476733565542088,0.294250169247381,-0.0664422605003677,0.604686424233129,0.418840964270931,-0.095574877315527,-0.212879593376758,-0.144711233200814,-0.165936248984371,0.0548948286493583,0.714643524156717,-0.0199419076117874,0.441384345404231,0.505063638917817,0.41044240963821,0.0621805184807998,-0.0259115481481189,0.241139150380222,0.111712933251079,0.032383506544909,0.351064957740356,0.748272614805185,1,0.389158375184361,0.679204856978397
"S8370",0.360246390067686,0.209992468243621,-0.0143132994165908,0.288641106870916,0.387080652335499,-0.437193483180042,0.2455194919941,-0.548779797092199,0.478838568782165,0.111816380714701,0.225240940371309,-0.582302137044181,0.204413635891594,0.13657777358474,-0.0395721504496948,0.485483521126867,0.179358078228245,-0.350031293787671,0.0190643559299152,0.140653569376135,0.296133713508032,0.219043641631298,0.0301557763256788,0.454104955934389,0.587607740666456,0.548195384138675,0.820823064307185,0.389158375184361,1,0.547591587863395
"S8383",0.353495571308361,0.266766781908439,0.398916956842003,0.307217713897685,0.255155251750528,-0.44420657768018,-0.0412308119498504,-0.391107823044305,0.230332211464605,0.479926759076437,-0.188636526539328,-0.522031324446739,0.42532239132634,-0.369576699332268,0.135073721832469,0.456493618442376,-0.299197199039405,-0.0506693801182235,0.126091112743427,0.0549301544350136,-0.113556874485271,-0.12549114716008,-0.124691381814889,0.220932493731823,-0.0935072261887907,0.215372884198895,0.769049182561308,0.679204856978397,0.547591587863395,1
