"","Sample","X","Y","site","year","HydroBasin","Country"
"S5449_2011","S5449_2011",0.657374302619715,-1.7643696760327,"S5449",2011,"2080016510","FRA"
"S5449_2012","S5449_2012",0.929405411202551,-1.68460740314162,"S5449",2012,"2080016510","FRA"
"S5449_2004","S5449_2004",-2.94727890552573,2.02211885533561,"S5449",2004,"2080016510","FRA"
"S5449_2005","S5449_2005",0.776833328635684,-1.71126794070933,"S5449",2005,"2080016510","FRA"
"S5449_2007","S5449_2007",0.557038063896309,-1.74045200647483,"S5449",2007,"2080016510","FRA"
"S5449_2008","S5449_2008",0.365351582282909,-1.75629300561005,"S5449",2008,"2080016510","FRA"
"S5449_2013","S5449_2013",-0.486041551045248,-2.1119230655202,"S5449",2013,"2080016510","FRA"
"S5471_2006","S5471_2006",-2.85127197742709,1.91098093926583,"S5471",2006,"2080016510","FRA"
"S5471_2007","S5471_2007",-0.106600130445122,-1.69214861588724,"S5471",2007,"2080016510","FRA"
"S5471_2008","S5471_2008",0.332504197241503,-1.6865168738066,"S5471",2008,"2080016510","FRA"
"S5471_2009","S5471_2009",-2.94727890552573,2.0221188553356,"S5471",2009,"2080016510","FRA"
"S5471_2010","S5471_2010",-0.213709035627654,-1.61289866566816,"S5471",2010,"2080016510","FRA"
"S5471_2011","S5471_2011",-2.94727890552573,2.0221188553356,"S5471",2011,"2080016510","FRA"
"S5471_2012","S5471_2012",-2.94727890552573,2.0221188553356,"S5471",2012,"2080016510","FRA"
"S5471_2013","S5471_2013",-2.38368317419315,0.163630541262805,"S5471",2013,"2080016510","FRA"
"S5471_2004","S5471_2004",0.504726115487595,-1.70783113667097,"S5471",2004,"2080016510","FRA"
"S5471_2005","S5471_2005",0.414244967335917,-1.75051380204969,"S5471",2005,"2080016510","FRA"
"S5472_2006","S5472_2006",-2.94727890552573,2.02211885533559,"S5472",2006,"2080016510","FRA"
"S5472_2007","S5472_2007",0.188422048731508,-1.75748616227817,"S5472",2007,"2080016510","FRA"
"S5472_2008","S5472_2008",0.226705893840743,-1.79311727344675,"S5472",2008,"2080016510","FRA"
"S5472_2009","S5472_2009",0.514415779378593,-1.77807973830471,"S5472",2009,"2080016510","FRA"
"S5472_2010","S5472_2010",0.141294199415537,-1.77771535654554,"S5472",2010,"2080016510","FRA"
"S5472_2011","S5472_2011",0.171653315104579,-1.74121533727084,"S5472",2011,"2080016510","FRA"
"S5472_2012","S5472_2012",0.119994907126114,-1.77371264298579,"S5472",2012,"2080016510","FRA"
"S5472_2013","S5472_2013",-0.693753181028021,-2.04745223230863,"S5472",2013,"2080016510","FRA"
"S5472_2004","S5472_2004",0.518071996298794,-1.76819591174726,"S5472",2004,"2080016510","FRA"
"S5472_2005","S5472_2005",-2.94727890552573,2.02211885533558,"S5472",2005,"2080016510","FRA"
"S5490_2004","S5490_2004",-0.071887349955016,-1.53448533737156,"S5490",2004,"2080016510","FRA"
"S5490_2005","S5490_2005",-1.58907530714587,-0.479819248502352,"S5490",2005,"2080016510","FRA"
"S5490_2006","S5490_2006",-2.91133199396266,1.97820356601527,"S5490",2006,"2080016510","FRA"
"S5490_2007","S5490_2007",0.375066871259144,-1.74198437811886,"S5490",2007,"2080016510","FRA"
"S5490_2008","S5490_2008",-0.0273460408308806,-1.76903395356696,"S5490",2008,"2080016510","FRA"
"S5490_2009","S5490_2009",-2.84823194609706,1.90774274765943,"S5490",2009,"2080016510","FRA"
"S5490_2010","S5490_2010",0.12355211272773,-1.76928435539494,"S5490",2010,"2080016510","FRA"
"S5490_2011","S5490_2011",-2.94727890552574,2.02211885533558,"S5490",2011,"2080016510","FRA"
"S5490_2012","S5490_2012",0.13343246560138,-1.71098744562767,"S5490",2012,"2080016510","FRA"
"S5490_2013","S5490_2013",0.552718632761884,-1.65562307147356,"S5490",2013,"2080016510","FRA"
"S5513_2007","S5513_2007",1.67887948153971,0.770478739958251,"S5513",2007,"2080021030","FRA"
"S5513_2008","S5513_2008",1.67887948153971,0.770478739958251,"S5513",2008,"2080021030","FRA"
"S5513_2009","S5513_2009",1.67887948153971,0.770478739958251,"S5513",2009,"2080021030","FRA"
"S5513_2011","S5513_2011",1.67887948153971,0.770478739958251,"S5513",2011,"2080021030","FRA"
"S5513_2013","S5513_2013",1.67887948153971,0.770478739958251,"S5513",2013,"2080021030","FRA"
"S5513_2012","S5513_2012",1.67887948153971,0.770478739958251,"S5513",2012,"2080021030","FRA"
"S5513_2004","S5513_2004",1.67887948153971,0.770478739958251,"S5513",2004,"2080021030","FRA"
"S5513_2005","S5513_2005",1.67887948153971,0.770478739958251,"S5513",2005,"2080021030","FRA"
"S5513_2006","S5513_2006",1.67887948153971,0.770478739958251,"S5513",2006,"2080021030","FRA"
"S5515_2004","S5515_2004",1.67887948153971,0.770478739958251,"S5515",2004,"2080033320","SWE"
"S5515_2005","S5515_2005",1.67887948153971,0.770478739958251,"S5515",2005,"2080033320","SWE"
"S5515_2006","S5515_2006",1.67887948153971,0.770478739958252,"S5515",2006,"2080033320","SWE"
"S5515_2011","S5515_2011",1.67887948153971,0.770478739958252,"S5515",2011,"2080033320","SWE"
"S5515_2012","S5515_2012",1.67887948153971,0.770478739958252,"S5515",2012,"2080033320","SWE"
"S5515_2013","S5515_2013",1.67887948153971,0.770478739958252,"S5515",2013,"2080033320","SWE"
"S5515_2007","S5515_2007",1.67887948153971,0.770478739958251,"S5515",2007,"2080033320","SWE"
"S5515_2008","S5515_2008",1.67887948153971,0.770478739958252,"S5515",2008,"2080033320","SWE"
"S5515_2010","S5515_2010",1.67887948153971,0.770478739958252,"S5515",2010,"2080033320","SWE"
"S553_2005","S553_2005",0.363835641873073,-1.55686309944299,"S553",2005,"2080032670","SWE"
"S553_2011","S553_2011",-0.219118092869583,-1.84946186382917,"S553",2011,"2080032670","SWE"
"S553_2004","S553_2004",0.421461335724106,-1.6318886440984,"S553",2004,"2080032670","SWE"
"S553_2006","S553_2006",0.0189584152723551,-1.62136385751262,"S553",2006,"2080032670","SWE"
"S553_2007","S553_2007",0.91643036731271,0.308787781600492,"S553",2007,"2080032670","SWE"
"S553_2008","S553_2008",0.376286873126153,-1.47761549223145,"S553",2008,"2080032670","SWE"
"S553_2009","S553_2009",-0.517811965711105,-1.74902123326202,"S553",2009,"2080032670","SWE"
"S553_2010","S553_2010",-0.10214131298694,-1.70852824181702,"S553",2010,"2080032670","SWE"
"S553_2013","S553_2013",-0.268819319157489,-1.67946025201013,"S553",2013,"2080032670","SWE"
"S5537_2005","S5537_2005",1.67418585535228,0.768033652948714,"S5537",2005,"2080031740","SWE"
"S5537_2007","S5537_2007",1.64871494177526,0.75429620569414,"S5537",2007,"2080031740","SWE"
"S5537_2008","S5537_2008",1.66455224247831,0.762892259108416,"S5537",2008,"2080031740","SWE"
"S5537_2009","S5537_2009",1.67887948153971,0.770478739958245,"S5537",2009,"2080031740","SWE"
"S5537_2011","S5537_2011",1.65820549161321,0.759459814431539,"S5537",2011,"2080031740","SWE"
"S5537_2012","S5537_2012",1.67887948153971,0.770478739958246,"S5537",2012,"2080031740","SWE"
"S5537_2013","S5537_2013",1.64833837686908,0.754091013944857,"S5537",2013,"2080031740","SWE"
"S5537_2010","S5537_2010",1.67887948153971,0.770478739958247,"S5537",2010,"2080031740","SWE"
"S5546_2006","S5546_2006",0.525934275207422,-1.69970525013626,"S5546",2006,"2080016510","FRA"
"S5546_2007","S5546_2007",0.345977660081415,-1.77447081822251,"S5546",2007,"2080016510","FRA"
"S5546_2009","S5546_2009",-0.178374299601729,-1.68665758800137,"S5546",2009,"2080016510","FRA"
"S5546_2010","S5546_2010",-2.31338213085912,1.48310350335108,"S5546",2010,"2080016510","FRA"
"S5546_2011","S5546_2011",0.867020885706995,-1.69905038646419,"S5546",2011,"2080016510","FRA"
"S5546_2012","S5546_2012",0.643288353308417,-1.74218376614661,"S5546",2012,"2080016510","FRA"
"S5546_2013","S5546_2013",0.80378713239052,-1.63133611465988,"S5546",2013,"2080016510","FRA"
"S5546_2004","S5546_2004",0.020109467372712,-1.62446367735929,"S5546",2004,"2080016510","FRA"
"S5546_2005","S5546_2005",0.0979086585128895,-1.69303098928841,"S5546",2005,"2080016510","FRA"
"S5546_2008","S5546_2008",0.857304167188047,-1.67551330847043,"S5546",2008,"2080016510","FRA"
"S5557_2006","S5557_2006",-1.60824103451356,-1.66372034921666,"S5557",2006,"7080047060","USA"
"S5557_2013","S5557_2013",-1.57630332008475,-1.70947131977654,"S5557",2013,"7080047060","USA"
"S5557_2004","S5557_2004",-1.11524987887242,-1.73469738514822,"S5557",2004,"7080047060","USA"
"S5557_2005","S5557_2005",-2.07062195150432,-1.55937418131539,"S5557",2005,"7080047060","USA"
"S5557_2007","S5557_2007",-0.0952412170128621,-1.99461006617322,"S5557",2007,"7080047060","USA"
"S5557_2008","S5557_2008",-1.54868707969559,-1.75556234190889,"S5557",2008,"7080047060","USA"
"S5557_2009","S5557_2009",-1.8369040856668,-1.62541064850432,"S5557",2009,"7080047060","USA"
"S5557_2010","S5557_2010",-1.09092123101275,-1.74839689779565,"S5557",2010,"7080047060","USA"
"S5557_2011","S5557_2011",-1.25616712019011,-1.79516258949082,"S5557",2011,"7080047060","USA"
"S5557_2012","S5557_2012",-1.1534062675463,-1.71322812958673,"S5557",2012,"7080047060","USA"
"S5561_2004","S5561_2004",0.957621399058682,-1.30104302042713,"S5561",2004,"2080016960","ESP"
"S5561_2007","S5561_2007",0.785442657688862,-1.70540066307335,"S5561",2007,"2080016960","ESP"
"S5561_2012","S5561_2012",0.616861055255084,-2.34218186809364,"S5561",2012,"2080016960","ESP"
"S5561_2013","S5561_2013",1.26100072730106,-0.711295990427342,"S5561",2013,"2080016960","ESP"
"S5561_2010","S5561_2010",0.616861055255084,-2.34218186809364,"S5561",2010,"2080016960","ESP"
"S5561_2011","S5561_2011",0.616861055255084,-2.34218186809364,"S5561",2011,"2080016960","ESP"
"S5561_2005","S5561_2005",0.737381355605467,-1.70117367193584,"S5561",2005,"2080016960","ESP"
"S5561_2006","S5561_2006",1.26947820185609,-0.708759704185741,"S5561",2006,"2080016960","ESP"
"S5561_2008","S5561_2008",0.775121680186386,-1.70463558137652,"S5561",2008,"2080016960","ESP"
"S5561_2009","S5561_2009",0.738369758393739,-1.70127928564293,"S5561",2009,"2080016960","ESP"
"S560_2005","S560_2005",-0.522434196688838,-1.62152016176917,"S560",2005,"2080032670","SWE"
"S560_2006","S560_2006",-1.05062746376248,-1.67017972265543,"S560",2006,"2080032670","SWE"
"S560_2008","S560_2008",-1.11212583529564,-1.67631927205205,"S560",2008,"2080032670","SWE"
"S560_2009","S560_2009",-1.25569089095961,-1.67769110228304,"S560",2009,"2080032670","SWE"
"S560_2010","S560_2010",-1.10457572062849,-1.67621725545029,"S560",2010,"2080032670","SWE"
"S560_2011","S560_2011",-0.355840783638063,-1.80048173038691,"S560",2011,"2080032670","SWE"
"S560_2012","S560_2012",0.252303857038883,-1.3974362805895,"S560",2012,"2080032670","SWE"
"S560_2004","S560_2004",-0.680099476798598,-1.63098816943345,"S560",2004,"2080032670","SWE"
"S560_2007","S560_2007",-1.01938795115776,-1.69225031548293,"S560",2007,"2080032670","SWE"
"S5603_2004","S5603_2004",1.59220323244023,0.723418807768304,"S5603",2004,"2080031740","SWE"
"S5603_2010","S5603_2010",1.69248826123835,0.752028321280897,"S5603",2010,"2080031740","SWE"
"S5603_2011","S5603_2011",1.69999584532368,0.739747884596847,"S5603",2011,"2080031740","SWE"
"S5603_2012","S5603_2012",1.67887948153971,0.770478739958202,"S5603",2012,"2080031740","SWE"
"S5603_2013","S5603_2013",0.892211777054524,0.344558959052677,"S5603",2013,"2080031740","SWE"
"S5603_2006","S5603_2006",1.69982579997997,0.740043097264882,"S5603",2006,"2080031740","SWE"
"S5603_2007","S5603_2007",1.74722083908112,0.620256248245974,"S5603",2007,"2080031740","SWE"
"S5603_2008","S5603_2008",1.67887948153971,0.770478739958204,"S5603",2008,"2080031740","SWE"
"S561_2012","S561_2012",1.68807234299111,0.552694467638964,"S561",2012,"2080032600","SWE"
"S561_2004","S561_2004",1.66008228448019,0.538499332242111,"S561",2004,"2080032600","SWE"
"S561_2005","S561_2005",1.66733041769502,0.535833980231302,"S561",2005,"2080032600","SWE"
"S561_2006","S561_2006",1.31119249601236,0.388612994738598,"S561",2006,"2080032600","SWE"
"S561_2008","S561_2008",1.68022999410691,0.52627201528387,"S561",2008,"2080032600","SWE"
"S561_2009","S561_2009",1.62577319648239,0.520757144008219,"S561",2009,"2080032600","SWE"
"S561_2010","S561_2010",1.70415320264757,0.52300242511681,"S561",2010,"2080032600","SWE"
"S561_2013","S561_2013",1.69490723342083,0.521209660947571,"S561",2013,"2080032600","SWE"
"S5610_2004","S5610_2004",0.480893177738086,-1.81116834842055,"S5610",2004,"7080047060","USA"
"S5610_2005","S5610_2005",0.876370490595201,-1.80211493743935,"S5610",2005,"7080047060","USA"
"S5610_2006","S5610_2006",1.05313305062145,-1.73627926211447,"S5610",2006,"7080047060","USA"
"S5610_2007","S5610_2007",0.593284290645586,-1.89961933679023,"S5610",2007,"7080047060","USA"
"S5610_2008","S5610_2008",1.17524746984186,-1.62989255398362,"S5610",2008,"7080047060","USA"
"S5610_2009","S5610_2009",1.29804959283541,-1.60437649342304,"S5610",2009,"7080047060","USA"
"S5610_2010","S5610_2010",1.25802538259173,-1.65640680240571,"S5610",2010,"7080047060","USA"
"S5610_2011","S5610_2011",-0.609050863518365,-2.00438230940958,"S5610",2011,"7080047060","USA"
"S5610_2012","S5610_2012",0.551925181191186,-1.9085863738172,"S5610",2012,"7080047060","USA"
"S5610_2013","S5610_2013",1.43522047271882,-1.41652384511115,"S5610",2013,"7080047060","USA"
"S5646_2004","S5646_2004",1.54517981606036,-1.44560131087501,"S5646",2004,"7080047060","USA"
"S5646_2005","S5646_2005",1.09188758353252,-1.67825245086612,"S5646",2005,"7080047060","USA"
"S5646_2006","S5646_2006",0.84251439110438,-1.74663658739764,"S5646",2006,"7080047060","USA"
"S5646_2007","S5646_2007",0.688910681329416,-1.87324450608016,"S5646",2007,"7080047060","USA"
"S5646_2008","S5646_2008",1.28409549376634,-1.50413120383993,"S5646",2008,"7080047060","USA"
"S5646_2009","S5646_2009",0.868403825313761,-1.80056642674329,"S5646",2009,"7080047060","USA"
"S5646_2010","S5646_2010",0.657953851455961,-1.881047087407,"S5646",2010,"7080047060","USA"
"S5646_2011","S5646_2011",-0.940885183002852,-1.92908124552797,"S5646",2011,"7080047060","USA"
"S5646_2012","S5646_2012",0.551709614861125,-1.89834117122717,"S5646",2012,"7080047060","USA"
"S5648_2004","S5648_2004",1.67887948153972,0.77047873995819,"S5648",2004,"2080031740","SWE"
"S5648_2005","S5648_2005",1.67887948153972,0.77047873995819,"S5648",2005,"2080031740","SWE"
"S5648_2006","S5648_2006",1.67887948153972,0.77047873995819,"S5648",2006,"2080031740","SWE"
"S5648_2010","S5648_2010",1.67887948153972,0.77047873995819,"S5648",2010,"2080031740","SWE"
"S5648_2011","S5648_2011",1.67887948153972,0.77047873995819,"S5648",2011,"2080031740","SWE"
"S5648_2012","S5648_2012",1.67887948153972,0.77047873995819,"S5648",2012,"2080031740","SWE"
"S5648_2013","S5648_2013",1.67887948153972,0.77047873995819,"S5648",2013,"2080031740","SWE"
"S5648_2007","S5648_2007",1.67887948153972,0.77047873995819,"S5648",2007,"2080031740","SWE"
"S5648_2008","S5648_2008",1.67887948153972,0.77047873995819,"S5648",2008,"2080031740","SWE"
"S5707_2004","S5707_2004",1.46740419512546,0.491765558501331,"S5707",2004,"2080053790","GBR"
"S5707_2006","S5707_2006",1.61641587893597,0.545201440824771,"S5707",2006,"2080053790","GBR"
"S5707_2008","S5707_2008",1.57901241608524,0.674398859139432,"S5707",2008,"2080053790","GBR"
"S5707_2009","S5707_2009",1.69795686004402,0.720573144586097,"S5707",2009,"2080053790","GBR"
"S5707_2010","S5707_2010",1.65620710513351,0.751471029931646,"S5707",2010,"2080053790","GBR"
"S5707_2011","S5707_2011",1.67278217288925,0.766477153054781,"S5707",2011,"2080053790","GBR"
"S5707_2012","S5707_2012",1.67887948153972,0.770478739958192,"S5707",2012,"2080053790","GBR"
"S5707_2013","S5707_2013",1.65447741882997,0.740738864096676,"S5707",2013,"2080053790","GBR"
"S5747_2005","S5747_2005",0.760593987450821,0.277208300007264,"S5747",2005,"2080033320","SWE"
"S5747_2007","S5747_2007",1.09048269247444,0.448959620080787,"S5747",2007,"2080033320","SWE"
"S5747_2008","S5747_2008",1.2485738679656,0.534395238974554,"S5747",2008,"2080033320","SWE"
"S5747_2009","S5747_2009",1.67887948153972,0.770478739958194,"S5747",2009,"2080033320","SWE"
"S5747_2010","S5747_2010",1.67887948153972,0.770478739958194,"S5747",2010,"2080033320","SWE"
"S5747_2011","S5747_2011",1.67887948153972,0.770478739958194,"S5747",2011,"2080033320","SWE"
"S5747_2012","S5747_2012",1.64926614581258,0.754562855038722,"S5747",2012,"2080033320","SWE"
"S5747_2013","S5747_2013",1.67887948153972,0.770478739958195,"S5747",2013,"2080033320","SWE"
"S5795_2005","S5795_2005",-0.0348843468628603,-0.104902483557729,"S5795",2005,"2080033320","SWE"
"S5795_2007","S5795_2007",-0.989268343074458,-1.39967953346339,"S5795",2007,"2080033320","SWE"
"S5795_2008","S5795_2008",0.0766361104563101,-1.06681232685601,"S5795",2008,"2080033320","SWE"
"S5795_2009","S5795_2009",0.14886392593633,-0.0201102751378639,"S5795",2009,"2080033320","SWE"
"S5795_2011","S5795_2011",0.182681889951105,-1.02505111116631,"S5795",2011,"2080033320","SWE"
"S5795_2012","S5795_2012",0.483175246235994,0.134756327760267,"S5795",2012,"2080033320","SWE"
"S5795_2013","S5795_2013",-0.892047983139297,-1.36970678632691,"S5795",2013,"2080033320","SWE"
"S5795_2010","S5795_2010",1.47734718561695,0.656629158981804,"S5795",2010,"2080033320","SWE"
"S5804_2005","S5804_2005",-0.888695301106872,-1.37210811196433,"S5804",2005,"2080033320","SWE"
"S5804_2007","S5804_2007",-0.479128393022871,-1.25714336847716,"S5804",2007,"2080033320","SWE"
"S5804_2008","S5804_2008",-0.87147963502304,-1.36453108479895,"S5804",2008,"2080033320","SWE"
"S5804_2009","S5804_2009",-0.66393487014516,-1.31344794970407,"S5804",2009,"2080033320","SWE"
"S5804_2011","S5804_2011",-0.587938313910102,-1.28906811992921,"S5804",2011,"2080033320","SWE"
"S5804_2012","S5804_2012",-0.114238827362259,-1.13705040768681,"S5804",2012,"2080033320","SWE"
"S5804_2013","S5804_2013",0.248374529144306,-0.998101588663025,"S5804",2013,"2080033320","SWE"
"S5804_2010","S5804_2010",1.06843925738485,0.437200282881606,"S5804",2010,"2080033320","SWE"
"S5848_2005","S5848_2005",1.67887948153972,0.770478739958186,"S5848",2005,"2080033320","SWE"
"S5848_2006","S5848_2006",1.67887948153972,0.770478739958186,"S5848",2006,"2080033320","SWE"
"S5848_2007","S5848_2007",1.70701844036115,0.726790579698122,"S5848",2007,"2080033320","SWE"
"S5848_2008","S5848_2008",1.67887948153972,0.770478739958186,"S5848",2008,"2080033320","SWE"
"S5848_2010","S5848_2010",1.67887948153972,0.770478739958186,"S5848",2010,"2080033320","SWE"
"S5848_2011","S5848_2011",1.67887948153972,0.770478739958186,"S5848",2011,"2080033320","SWE"
"S5848_2013","S5848_2013",1.6979318812083,0.743273079408668,"S5848",2013,"2080033320","SWE"
"S5848_2004","S5848_2004",1.67887948153972,0.770478739958187,"S5848",2004,"2080033320","SWE"
"S5899_2005","S5899_2005",-0.581076690759575,-1.21921109906675,"S5899",2005,"2080017150","ESP"
"S5899_2006","S5899_2006",2.33788023151532,-0.624829105862241,"S5899",2006,"2080017150","ESP"
"S5899_2008","S5899_2008",-1.31317280622336,-1.41468144180236,"S5899",2008,"2080017150","ESP"
"S5899_2009","S5899_2009",-1.05520805426399,-1.14781162163166,"S5899",2009,"2080017150","ESP"
"S5899_2010","S5899_2010",-1.38852374597882,-1.30295533491787,"S5899",2010,"2080017150","ESP"
"S5899_2013","S5899_2013",-1.90253593462721,-1.37729867563577,"S5899",2013,"2080017150","ESP"
"S5899_2011","S5899_2011",-0.453903018503072,-1.54070007517907,"S5899",2011,"2080017150","ESP"
"S5899_2004","S5899_2004",-0.866596198212269,-1.23905045891844,"S5899",2004,"2080017150","ESP"
"S5899_2007","S5899_2007",-0.376949154362723,-1.66067976704454,"S5899",2007,"2080017150","ESP"
"S5899_2012","S5899_2012",1.62632992712779,-1.23536306132293,"S5899",2012,"2080017150","ESP"
"S591_2009","S591_2009",0.910377761168877,-1.36771343205193,"S591",2009,"2080032600","SWE"
"S591_2010","S591_2010",0.123146006404967,-1.26416807352079,"S591",2010,"2080032600","SWE"
"S591_2011","S591_2011",-1.21760337090296,-1.36770582496492,"S591",2011,"2080032600","SWE"
"S591_2005","S591_2005",-0.725492436675053,-1.45753902202955,"S591",2005,"2080032600","SWE"
"S591_2006","S591_2006",-0.266718088425958,-1.67753356954879,"S591",2006,"2080032600","SWE"
"S591_2008","S591_2008",-1.47853181324127,-1.49854712521365,"S591",2008,"2080032600","SWE"
"S591_2012","S591_2012",-1.05458094731895,-1.49317462125404,"S591",2012,"2080032600","SWE"
"S591_2013","S591_2013",-0.256263773231376,-1.20002642745922,"S591",2013,"2080032600","SWE"
"S592_2004","S592_2004",-0.368163531439492,-1.58677119535431,"S592",2004,"2080032670","SWE"
"S592_2005","S592_2005",0.0020576307463565,-1.43868937917899,"S592",2005,"2080032670","SWE"
"S592_2006","S592_2006",-0.167637123717886,-1.5498765016894,"S592",2006,"2080032670","SWE"
"S592_2007","S592_2007",0.755076086932795,0.183695446509551,"S592",2007,"2080032670","SWE"
"S592_2008","S592_2008",0.219419445142556,-1.37511190842566,"S592",2008,"2080032670","SWE"
"S592_2009","S592_2009",-0.023740502802208,-1.43469410518889,"S592",2009,"2080032670","SWE"
"S592_2010","S592_2010",-0.0660694913839555,-1.5300220492147,"S592",2010,"2080032670","SWE"
"S592_2011","S592_2011",0.597201941284416,-1.22288503541386,"S592",2011,"2080032670","SWE"
"S592_2012","S592_2012",-0.373998927868431,-1.60048983429563,"S592",2012,"2080032670","SWE"
"S5934_2007","S5934_2007",-1.45229819398624,-1.30934006204135,"S5934",2007,"2080020120","ESP"
"S5934_2011","S5934_2011",-1.19588223806823,-1.31741892976577,"S5934",2011,"2080020120","ESP"
"S5934_2012","S5934_2012",-1.23945490942802,-1.29708700063909,"S5934",2012,"2080020120","ESP"
"S5934_2013","S5934_2013",-0.917574891877763,-1.27701916241128,"S5934",2013,"2080020120","ESP"
"S5934_2005","S5934_2005",-1.93691897850244,-1.44407534672042,"S5934",2005,"2080020120","ESP"
"S5934_2004","S5934_2004",-1.98104210733085,-1.44880976729485,"S5934",2004,"2080020120","ESP"
"S5934_2008","S5934_2008",-1.35005366040724,-1.21874279479581,"S5934",2008,"2080020120","ESP"
"S5934_2009","S5934_2009",-1.34219455130457,-1.30167640537526,"S5934",2009,"2080020120","ESP"
"S5934_2010","S5934_2010",-1.22642580680166,-1.30013017020696,"S5934",2010,"2080020120","ESP"
"S6_2004","S6_2004",0.542280815607755,-1.80601724335236,"S6",2004,"2080023010","FRA"
"S6_2010","S6_2010",0.859766283755611,-1.6695233171877,"S6",2010,"2080023010","FRA"
"S6_2011","S6_2011",0.213590770672231,-1.77005767288769,"S6",2011,"2080023010","FRA"
"S6_2012","S6_2012",0.779835077833399,-1.57560812283504,"S6",2012,"2080023010","FRA"
"S6_2005","S6_2005",1.05483464269631,-1.67174407309448,"S6",2005,"2080023010","FRA"
"S6_2006","S6_2006",1.30865722674492,-1.50652469097282,"S6",2006,"2080023010","FRA"
"S6_2007","S6_2007",0.503626304347068,-1.70977547613679,"S6",2007,"2080023010","FRA"
"S6_2008","S6_2008",0.803047419826294,-1.69682732159915,"S6",2008,"2080023010","FRA"
"S6_2009","S6_2009",-2.94727890552568,2.02211885533536,"S6",2009,"2080023010","FRA"
"S6_2013","S6_2013",-2.24819378756536,0.0744284349827892,"S6",2013,"2080023010","FRA"
"S6018_2010","S6018_2010",0.461108018858276,-1.83918255186403,"S6018",2010,"7080047060","USA"
"S6018_2012","S6018_2012",-0.77245701438409,-1.84106195935516,"S6018",2012,"7080047060","USA"
"S6018_2009","S6018_2009",-0.418520730649952,-1.80142186049749,"S6018",2009,"7080047060","USA"
"S6018_2011","S6018_2011",1.55004915169043,-1.37105446883669,"S6018",2011,"7080047060","USA"
"S6018_2013","S6018_2013",1.66253054910722,-1.33839099038697,"S6018",2013,"7080047060","USA"
"S6018_2005","S6018_2005",0.407117092448208,-1.67322684942232,"S6018",2005,"7080047060","USA"
"S6018_2006","S6018_2006",-0.201221460633345,-1.8780637101128,"S6018",2006,"7080047060","USA"
"S6018_2007","S6018_2007",0.461434476450195,-1.92342390774365,"S6018",2007,"7080047060","USA"
"S6018_2004","S6018_2004",1.58569703838634,-1.39106079024913,"S6018",2004,"7080047060","USA"
"S6018_2008","S6018_2008",1.14930321485758,-1.6523092635532,"S6018",2008,"7080047060","USA"
"S6024_2004","S6024_2004",0.83768026560537,-1.59827577162965,"S6024",2004,"2080016960","ESP"
"S6024_2007","S6024_2007",1.16471570689931,-1.71423188084864,"S6024",2007,"2080016960","ESP"
"S6024_2013","S6024_2013",0.820101955775804,-1.70755832039293,"S6024",2013,"2080016960","ESP"
"S6024_2006","S6024_2006",0.841912428975763,-1.70852886290359,"S6024",2006,"2080016960","ESP"
"S6024_2009","S6024_2009",0.963520986553072,-1.70849056066399,"S6024",2009,"2080016960","ESP"
"S6024_2010","S6024_2010",1.26300418286477,-1.70808323627593,"S6024",2010,"2080016960","ESP"
"S6024_2011","S6024_2011",0.831551679995586,-1.70811232621261,"S6024",2011,"2080016960","ESP"
"S6024_2005","S6024_2005",0.61686105525508,-2.34218186809369,"S6024",2005,"2080016960","ESP"
"S6024_2008","S6024_2008",1.11626544336674,-1.71297825202065,"S6024",2008,"2080016960","ESP"
"S6024_2012","S6024_2012",1.00039337757786,-1.70700008942695,"S6024",2012,"2080016960","ESP"
"S609_2004","S609_2004",0.0720675151119772,-0.292126616019201,"S609",2004,"2080032670","SWE"
"S609_2005","S609_2005",0.202350722177317,-0.170318367554149,"S609",2005,"2080032670","SWE"
"S609_2006","S609_2006",0.0328729939064622,-0.286800835401537,"S609",2006,"2080032670","SWE"
"S609_2007","S609_2007",-0.93737513414695,-1.67283674296819,"S609",2007,"2080032670","SWE"
"S609_2008","S609_2008",-0.171486019838993,-0.432222618293298,"S609",2008,"2080032670","SWE"
"S609_2009","S609_2009",-0.240556790285586,-1.50740183728419,"S609",2009,"2080032670","SWE"
"S609_2010","S609_2010",-0.131101258298901,-0.399974582207253,"S609",2010,"2080032670","SWE"
"S609_2011","S609_2011",0.482883355681501,0.0172808842639531,"S609",2011,"2080032670","SWE"
"S609_2012","S609_2012",0.0891042770205533,-1.28082142835039,"S609",2012,"2080032670","SWE"
"S6120_2005","S6120_2005",1.08137426463636,-1.73111051853562,"S6120",2005,"7080047060","USA"
"S6120_2006","S6120_2006",-0.127892922606516,-1.84347876612546,"S6120",2006,"7080047060","USA"
"S6120_2007","S6120_2007",0.64439934723164,-1.76853480592452,"S6120",2007,"7080047060","USA"
"S6120_2008","S6120_2008",1.29619982433758,-1.50035277718034,"S6120",2008,"7080047060","USA"
"S6120_2009","S6120_2009",1.42607894734586,-1.50786544381274,"S6120",2009,"7080047060","USA"
"S6120_2010","S6120_2010",1.2731758269759,-1.64793754151224,"S6120",2010,"7080047060","USA"
"S6120_2011","S6120_2011",-1.61303162705851,-1.7355136967082,"S6120",2011,"7080047060","USA"
"S6120_2012","S6120_2012",1.17174616596008,-1.64462774193251,"S6120",2012,"7080047060","USA"
