"","Axis1","Axis2","site","year","HydroBasin","Country"
"S5934_2004",3.0719398408514,-0.17399170509709,"S5934",2004,"2080020120","ESP"
"S5934_2008",2.10483978439291,0.0879130914105122,"S5934",2008,"2080020120","ESP"
"S5934_2009",2.20734764096357,0.0386838070963627,"S5934",2009,"2080020120","ESP"
"S5934_2010",2.11304017390681,-0.0106629428229897,"S5934",2010,"2080020120","ESP"
"S6_2004",0.556260862292481,-2.01852486110564,"S6",2004,"2080023010","FRA"
"S6_2010",0.335384508532959,-2.01094287318799,"S6",2010,"2080023010","FRA"
"S6_2011",0.861297316231989,-1.68180689607736,"S6",2011,"2080023010","FRA"
"S6_2012",0.314198514683091,-1.77092522132288,"S6",2012,"2080023010","FRA"
"S6_2005",-0.200035701059186,-2.2448837478092,"S6",2005,"2080023010","FRA"
"S6_2006",-0.486837027553899,-2.832071414092,"S6",2006,"2080023010","FRA"
"S6_2007",0.618939019304819,-1.66279140645964,"S6",2007,"2080023010","FRA"
"S6_2008",0.408673103714915,-1.98686659083027,"S6",2008,"2080023010","FRA"
"S6_2009",3.14512444600453,2.30243487067093,"S6",2009,"2080023010","FRA"
"S6_2013",2.00358667621851,1.53352384638167,"S6",2013,"2080023010","FRA"
"S6018_2010",0.305768921880749,-2.25420671205699,"S6018",2010,"7080047060","USA"
"S6018_2012",1.41283249934462,-1.45045504414543,"S6018",2012,"7080047060","USA"
"S6018_2009",1.06995617115135,-1.35688171971285,"S6018",2009,"7080047060","USA"
"S6018_2011",-1.32019412793306,-2.29540871929709,"S6018",2011,"7080047060","USA"
"S6018_2013",-1.33164567948846,-2.64761086700949,"S6018",2013,"7080047060","USA"
"S6018_2005",0.255253186120752,-1.37452649097323,"S6018",2005,"7080047060","USA"
"S6018_2006",0.9113235268253,-1.67492377315272,"S6018",2006,"7080047060","USA"
"S6018_2007",0.558365514184462,-2.82073552488573,"S6018",2007,"7080047060","USA"
"S6018_2004",-1.29250683709678,-2.33499457037138,"S6018",2004,"7080047060","USA"
"S6018_2008",-0.429832731346044,-2.35516248499217,"S6018",2008,"7080047060","USA"
"S6024_2004",-1.33677694750181,-1.73322550419277,"S6024",2004,"2080016960","ESP"
"S6024_2007",-2.58022705630746,-2.74701571920775,"S6024",2007,"2080016960","ESP"
"S6024_2013",-1.76816737272126,-2.22414605625702,"S6024",2013,"2080016960","ESP"
"S6024_2006",-1.80648853169061,-2.19887246791259,"S6024",2006,"2080016960","ESP"
"S6024_2009",-2.03332411080326,-2.32572804172941,"S6024",2009,"2080016960","ESP"
"S6024_2010",-2.75846226266664,-2.87192136499626,"S6024",2010,"2080016960","ESP"
"S6024_2011",-1.79218415411667,-2.23973888940979,"S6024",2011,"2080016960","ESP"
"S6024_2005",2.56724117876934,-2.26846875111707,"S6024",2005,"2080016960","ESP"
"S6024_2008",-2.45436482202778,-2.66885167573689,"S6024",2008,"2080016960","ESP"
"S6024_2012",-2.14061221302475,-2.4515744826733,"S6024",2012,"2080016960","ESP"
"S609_2004",0.049788814505839,0.0762583749591964,"S609",2004,"2080032670","SWE"
"S609_2005",-0.0949292218885861,0.191654894112227,"S609",2005,"2080032670","SWE"
"S609_2006",0.0799275304433509,0.111401189318973,"S609",2006,"2080032670","SWE"
"S609_2007",1.70404958188222,-0.780924467497654,"S609",2007,"2080032670","SWE"
"S609_2008",0.297269742513916,-0.0324549695894479,"S609",2008,"2080032670","SWE"
"S609_2009",0.950992813497943,-0.314918683166175,"S609",2009,"2080032670","SWE"
"S609_2010",0.25458932136342,-0.00907011987465083,"S609",2010,"2080032670","SWE"
"S609_2011",-0.379050230490083,0.282614808871136,"S609",2011,"2080032670","SWE"
"S609_2012",0.598017085379591,-0.0748866595642108,"S609",2012,"2080032670","SWE"
"S6120_2005",-0.283365918836804,-2.78711282354953,"S6120",2005,"7080047060","USA"
"S6120_2006",0.962684989271531,-1.6842904676487,"S6120",2006,"7080047060","USA"
"S6120_2007",0.408041974543535,-2.01588081488139,"S6120",2007,"7080047060","USA"
"S6120_2008",-0.573865076561034,-2.1673675590556,"S6120",2008,"7080047060","USA"
"S6120_2009",-0.808716058903631,-2.4755019113225,"S6120",2009,"7080047060","USA"
"S6120_2010",-0.385457944177772,-2.74939754309271,"S6120",2010,"7080047060","USA"
"S6120_2011",2.39970366141001,-1.16476782726708,"S6120",2011,"7080047060","USA"
"S6120_2012",0.169742563665907,-2.28820737920828,"S6120",2012,"7080047060","USA"
"S6120_2013",0.46787819503833,-2.01822759417647,"S6120",2013,"7080047060","USA"
"S6120_2004",1.23546069510953,-1.67460892390564,"S6120",2004,"7080047060","USA"
"S6137_2008",0.599522062871845,-1.70108116068467,"S6137",2008,"2080053790","GBR"
"S6137_2009",0.992153213068466,-1.58423829291737,"S6137",2009,"2080053790","GBR"
"S6137_2010",0.72155457634807,-1.7129915084855,"S6137",2010,"2080053790","GBR"
"S6137_2011",0.713871048973042,-1.77747236296687,"S6137",2011,"2080053790","GBR"
"S6137_2005",0.670629091388543,-2.05109724706675,"S6137",2005,"2080053790","GBR"
"S6137_2013",1.04157785987566,-1.53733759933535,"S6137",2013,"2080053790","GBR"
"S6137_2004",0.539481595260406,-2.05230730964177,"S6137",2004,"2080053790","GBR"
"S6137_2006",0.622444799651493,-1.97889251890465,"S6137",2006,"2080053790","GBR"
"S6137_2007",0.79842103949859,-1.80686159173207,"S6137",2007,"2080053790","GBR"
"S6165_2005",-0.000614172608707234,-2.86405498459878,"S6165",2005,"7080047060","USA"
"S6165_2006",0.156938257977204,-2.40248815969801,"S6165",2006,"7080047060","USA"
"S6165_2007",-0.142913469670993,-2.92182908669019,"S6165",2007,"7080047060","USA"
"S6165_2008",-0.62553577622447,-2.64038564430973,"S6165",2008,"7080047060","USA"
"S6165_2009",-0.844774017188796,-2.62852838085387,"S6165",2009,"7080047060","USA"
"S6165_2010",-0.117270101414054,-2.412676549139,"S6165",2010,"7080047060","USA"
"S6165_2011",1.30693431585622,-2.23544469766748,"S6165",2011,"7080047060","USA"
"S6165_2012",0.376503982406481,-2.72360271688288,"S6165",2012,"7080047060","USA"
"S6165_2013",0.698868082005976,-1.37699833612124,"S6165",2013,"7080047060","USA"
"S6165_2004",-0.357080752514798,-2.60373154511131,"S6165",2004,"7080047060","USA"
"S62_2006",-1.69970456338569,0.908999308525025,"S62",2006,"2080023010","FRA"
"S62_2007",-1.69970456338569,0.908999308525025,"S62",2007,"2080023010","FRA"
"S62_2008",-1.69970456338569,0.908999308525025,"S62",2008,"2080023010","FRA"
"S62_2009",-1.69970456338569,0.908999308525025,"S62",2009,"2080023010","FRA"
"S62_2010",-1.69970456338569,0.908999308525025,"S62",2010,"2080023010","FRA"
"S62_2011",-1.69970456338569,0.908999308525025,"S62",2011,"2080023010","FRA"
"S62_2013",-1.69970456338569,0.908999308525025,"S62",2013,"2080023010","FRA"
"S62_2004",-1.69970456338569,0.908999308525025,"S62",2004,"2080023010","FRA"
"S63_2006",1.94398092217913,-0.655089169507595,"S63",2006,"2080023010","FRA"
"S63_2004",2.09104040140948,-0.588236776843571,"S63",2004,"2080023010","FRA"
"S63_2005",2.00720865288305,-0.452884220269741,"S63",2005,"2080023010","FRA"
"S63_2007",1.8575347913253,-0.675749943449126,"S63",2007,"2080023010","FRA"
"S63_2009",1.78483168721353,-0.583341791872728,"S63",2009,"2080023010","FRA"
"S63_2008",1.85171951246923,-0.706466242891863,"S63",2008,"2080023010","FRA"
"S63_2010",2.07844327457541,-0.0458520782100375,"S63",2010,"2080023010","FRA"
"S63_2011",2.27396212248769,0.320981798758652,"S63",2011,"2080023010","FRA"
"S63_2012",2.26228823735868,0.283014842284977,"S63",2012,"2080023010","FRA"
"S63_2013",2.28431069307601,-0.0630115537559488,"S63",2013,"2080023010","FRA"
"S6354_2008",0.742980882988196,-1.93673822787189,"S6354",2008,"2080053790","GBR"
"S6354_2009",0.906962186686738,-1.52955006090757,"S6354",2009,"2080053790","GBR"
"S6354_2010",0.858692488934825,-1.44701405652345,"S6354",2010,"2080053790","GBR"
"S6354_2011",0.853781759587356,-1.69144452843247,"S6354",2011,"2080053790","GBR"
"S6354_2005",0.847127261255308,-1.60102569702787,"S6354",2005,"2080053790","GBR"
"S6354_2007",0.661512268472182,-1.71495900623522,"S6354",2007,"2080053790","GBR"
"S6354_2013",1.05246987417473,-1.59652412887536,"S6354",2013,"2080053790","GBR"
"S6354_2004",1.09145211689957,-1.50717358999588,"S6354",2004,"2080053790","GBR"
"S6354_2006",0.576849884132627,-1.84059112939498,"S6354",2006,"2080053790","GBR"
"S660_2004",-1.1051872103369,0.639203079672882,"S660",2004,"2080032670","SWE"
"S660_2005",-0.00492658863123129,0.139896936684073,"S660",2005,"2080032670","SWE"
"S660_2006",0.051221543459211,0.114416512576334,"S660",2006,"2080032670","SWE"
"S660_2007",-0.692754698552473,-0.230990672381471,"S660",2007,"2080032670","SWE"
"S660_2008",-0.853846540755301,0.525142885361407,"S660",2008,"2080032670","SWE"
"S660_2009",-0.202463977378973,0.229540817166511,"S660",2009,"2080032670","SWE"
"S660_2010",0.0795002384138647,0.0111296321673834,"S660",2010,"2080032670","SWE"
"S660_2011",1.02996113287056,-0.329742516419763,"S660",2011,"2080032670","SWE"
"S660_2012",0.542827213917504,-0.108677658336946,"S660",2012,"2080032670","SWE"
"S663_2013",-1.12920783036496,-2.32002465061881,"S663",2013,"2080053790","GBR"
"S663_2012",-2.80294186091131,-3.35462479022417,"S663",2012,"2080053790","GBR"
"S663_2004",-1.34043628897316,-3.00388694149653,"S663",2004,"2080053790","GBR"
"S663_2005",-0.233005390904594,-1.99906617036489,"S663",2005,"2080053790","GBR"
"S663_2006",0.597391845072378,-1.86131449886403,"S663",2006,"2080053790","GBR"
"S663_2007",0.409378616818415,-1.96486300396399,"S663",2007,"2080053790","GBR"
"S663_2009",-0.158852523021626,-2.03821147966511,"S663",2009,"2080053790","GBR"
"S663_2010",-0.202479933347184,-2.28584453657374,"S663",2010,"2080053790","GBR"
"S663_2011",-0.859097080132288,-2.48526248997797,"S663",2011,"2080053790","GBR"
"S6654_2007",-1.69970456338569,0.908999308525025,"S6654",2007,"2080031160","SWE"
"S6654_2012",-1.06123365862732,0.849778790061767,"S6654",2012,"2080031160","SWE"
"S6654_2013",-1.43680477907342,0.884614389157801,"S6654",2013,"2080031160","SWE"
"S6654_2006",-0.933539477675644,0.837934686369116,"S6654",2006,"2080031160","SWE"
"S6654_2008",-1.69970456338569,0.908999308525025,"S6654",2008,"2080031160","SWE"
"S6654_2009",-1.41239265624442,0.882350075216559,"S6654",2009,"2080031160","SWE"
"S6654_2010",-1.60911071879159,0.900596397121455,"S6654",2010,"2080031160","SWE"
"S6654_2005",-1.54499815184808,0.894649721358928,"S6654",2005,"2080031160","SWE"
"S6655_2007",-1.69970456338569,0.908999308525025,"S6655",2007,"2080031160","SWE"
"S6655_2012",-1.61500944336672,0.901143525463573,"S6655",2012,"2080031160","SWE"
"S6655_2013",-1.65481207789486,0.904835365820577,"S6655",2013,"2080031160","SWE"
"S6655_2004",-1.55912451438375,0.859921070861121,"S6655",2004,"2080031160","SWE"
"S6655_2006",-1.49075044910113,0.88961804793705,"S6655",2006,"2080031160","SWE"
"S6655_2008",-1.69970456338569,0.908999308525025,"S6655",2008,"2080031160","SWE"
"S6655_2009",-1.69970456338569,0.908999308525025,"S6655",2009,"2080031160","SWE"
"S6655_2010",-1.69970456338569,0.908999308525025,"S6655",2010,"2080031160","SWE"
"S6655_2005",-1.45362280545663,0.854470909822094,"S6655",2005,"2080031160","SWE"
"S6657_2004",1.28592793887918,1.22517581823048,"S6657",2004,"2080031160","SWE"
"S6657_2005",0.854470754804028,1.179484787454,"S6657",2005,"2080031160","SWE"
"S6657_2006",0.477696109983238,1.13958460146173,"S6657",2006,"2080031160","SWE"
"S6657_2007",0.0698548073862719,1.09639447693334,"S6657",2007,"2080031160","SWE"
"S6657_2008",-0.608629096433028,1.02454347971979,"S6657",2008,"2080031160","SWE"
"S6657_2009",-1.48595449728272,0.931635299323785,"S6657",2009,"2080031160","SWE"
"S6657_2010",-1.18657007633881,0.963339911730847,"S6657",2010,"2080031160","SWE"
"S6657_2012",-0.824038148382097,1.00173180341584,"S6657",2012,"2080031160","SWE"
"S6657_2013",-1.21896712658033,0.959909085511496,"S6657",2013,"2080031160","SWE"
"S6657_2011",-1.43348766689787,0.937191502002382,"S6657",2011,"2080031160","SWE"
"S6658_2004",1.05575217110208,1.20080035647511,"S6658",2004,"2080031160","SWE"
"S6658_2005",-0.126762900477279,1.07557279155464,"S6658",2005,"2080031160","SWE"
"S6658_2006",0.743481323373599,1.16773107998423,"S6658",2006,"2080031160","SWE"
"S6658_2007",-0.550372812601907,1.03071278169388,"S6658",2007,"2080031160","SWE"
"S6658_2008",-0.211614550949737,1.06658705782191,"S6658",2008,"2080031160","SWE"
"S6658_2009",-0.898806588432404,0.99381387500593,"S6658",2009,"2080031160","SWE"
"S6658_2010",-1.2131949789686,0.960520352130544,"S6658",2010,"2080031160","SWE"
"S6658_2012",-0.960349496027818,0.987296521746317,"S6658",2012,"2080031160","SWE"
"S6658_2013",-0.700285649660661,1.01483711128055,"S6658",2013,"2080031160","SWE"
"S6658_2011",-1.16686073283364,0.965427118188213,"S6658",2011,"2080031160","SWE"
"S666_2004",-3.57752759929795,-0.193254651661552,"S666",2004,"2080032600","SWE"
"S666_2005",-4.0213040336942,-0.278661005167014,"S666",2005,"2080032600","SWE"
"S666_2006",-4.11861281734729,-0.27728975815444,"S666",2006,"2080032600","SWE"
"S666_2008",-4.33993168475973,-0.177148920772892,"S666",2008,"2080032600","SWE"
"S666_2009",-4.62197891535379,-0.209721711132504,"S666",2009,"2080032600","SWE"
"S666_2010",-4.59553540148463,-0.218606202517682,"S666",2010,"2080032600","SWE"
"S666_2011",-3.57399945950001,-0.159956517637421,"S666",2011,"2080032600","SWE"
"S666_2012",-3.98355771941281,-0.181069039199361,"S666",2012,"2080032600","SWE"
"S666_2013",-3.31676687552087,-0.280274395788165,"S666",2013,"2080032600","SWE"
"S6660_2004",1.01420780057945,0.93425519437405,"S6660",2004,"2080031160","SWE"
"S6660_2005",0.406071087832944,1.13199955893092,"S6660",2005,"2080031160","SWE"
"S6660_2006",0.813528871552862,0.884822572070046,"S6660",2006,"2080031160","SWE"
"S6660_2007",0.118266454998664,1.04377159706471,"S6660",2007,"2080031160","SWE"
"S6660_2008",-0.392732509715382,1.04740678563367,"S6660",2008,"2080031160","SWE"
"S6660_2009",-0.343458896813588,1.05262482869022,"S6660",2009,"2080031160","SWE"
"S6660_2010",-1.05160953082379,0.933598027369687,"S6660",2010,"2080031160","SWE"
"S6660_2012",-0.474715866796555,1.03872480227631,"S6660",2012,"2080031160","SWE"
"S6660_2013",-0.228901969497305,1.06475633161765,"S6660",2013,"2080031160","SWE"
"S6660_2011",0.202230146416028,1.11041293789052,"S6660",2011,"2080031160","SWE"
"S6702_2005",-1.69970456338569,0.908999308525025,"S6702",2005,"2080031160","SWE"
"S6702_2006",-1.68497061942973,0.907632681175873,"S6702",2006,"2080031160","SWE"
"S6702_2008",-1.69261700477597,0.908341911465304,"S6702",2008,"2080031160","SWE"
"S6702_2009",-1.69970456338569,0.908999308525025,"S6702",2009,"2080031160","SWE"
"S6702_2010",-1.69970456338569,0.908999308525025,"S6702",2010,"2080031160","SWE"
"S6702_2011",-1.69970456338569,0.908999308525025,"S6702",2011,"2080031160","SWE"
"S6702_2012",-1.69970456338569,0.908999308525025,"S6702",2012,"2080031160","SWE"
"S6702_2013",-1.68863281359219,0.907972363118149,"S6702",2013,"2080031160","SWE"
"S6702_2004",-1.69970456338569,0.908999308525025,"S6702",2004,"2080031160","SWE"
"S6702_2007",-1.69970456338569,0.908999308525025,"S6702",2007,"2080031160","SWE"
"S6703_2005",-1.69970456338569,0.908999308525025,"S6703",2005,"2080031160","SWE"
"S6703_2006",-1.69589658582252,0.908646104637571,"S6703",2006,"2080031160","SWE"
"S6703_2008",-1.68309569770517,0.912348585040779,"S6703",2008,"2080031160","SWE"
"S6703_2009",-1.6791529248205,0.907093068660328,"S6703",2009,"2080031160","SWE"
"S6703_2010",-1.69970456338569,0.908999308525025,"S6703",2010,"2080031160","SWE"
"S6703_2011",-1.69970456338569,0.908999308525025,"S6703",2011,"2080031160","SWE"
"S6703_2012",-1.69970456338569,0.908999308525025,"S6703",2012,"2080031160","SWE"
"S6703_2013",-1.69970456338569,0.908999308525025,"S6703",2013,"2080031160","SWE"
"S6703_2004",-1.69970456338569,0.908999308525025,"S6703",2004,"2080031160","SWE"
"S6703_2007",-1.69970456338569,0.908999308525025,"S6703",2007,"2080031160","SWE"
"S6706_2004",-1.70952443068376,0.652797810347972,"S6706",2004,"2080031160","SWE"
"S6706_2006",-1.70248110896876,0.852192012656363,"S6706",2006,"2080031160","SWE"
"S6706_2007",-1.70578868786007,0.784519933424839,"S6706",2007,"2080031160","SWE"
"S6706_2008",-1.70160780232383,0.870059606570608,"S6706",2008,"2080031160","SWE"
"S6706_2009",-1.69970456338569,0.908999308525025,"S6706",2009,"2080031160","SWE"
"S6706_2012",-1.69970456338569,0.908999308525025,"S6706",2012,"2080031160","SWE"
"S6706_2010",-1.67743232252202,0.906933476485609,"S6706",2010,"2080031160","SWE"
"S6706_2011",-1.70233049446779,0.855273540498294,"S6706",2011,"2080031160","SWE"
"S6706_2013",-1.69970456338569,0.908999308525025,"S6706",2013,"2080031160","SWE"
"S6707_2005",-1.29877966051464,0.98598576117443,"S6707",2005,"2080031160","SWE"
"S6707_2006",-1.56004804847643,0.936407304303062,"S6707",2006,"2080031160","SWE"
"S6707_2008",-1.39087142503949,0.964358133386734,"S6707",2008,"2080031160","SWE"
"S6707_2009",-1.4387846412433,0.96161536217573,"S6707",2009,"2080031160","SWE"
"S6707_2010",-1.28490878972343,0.992645342533837,"S6707",2010,"2080031160","SWE"
"S6707_2011",-1.16900997061192,1.01601702850689,"S6707",2011,"2080031160","SWE"
"S6707_2012",-0.986011835172684,1.0529196905696,"S6707",2012,"2080031160","SWE"
"S6707_2013",-1.35551232566594,0.978407719723827,"S6707",2013,"2080031160","SWE"
"S6707_2004",-1.07120488606297,1.03574000532554,"S6707",2004,"2080031160","SWE"
"S6707_2007",-1.36146315063268,0.96778816956845,"S6707",2007,"2080031160","SWE"
"S6708_2004",-1.12800305858679,1.02428631613141,"S6708",2004,"2080031160","SWE"
"S6708_2006",-1.13448515400972,1.00165461153966,"S6708",2006,"2080031160","SWE"
"S6708_2007",-0.955895798297169,1.05168274731117,"S6708",2007,"2080031160","SWE"
"S6708_2008",-0.478742474342792,1.15129749048895,"S6708",2008,"2080031160","SWE"
"S6708_2009",-1.69970456338569,0.908999308525025,"S6708",2009,"2080031160","SWE"
"S6708_2012",-0.785035160613224,1.06708278259846,"S6708",2012,"2080031160","SWE"
"S6708_2010",-0.024809507613084,1.24675185493939,"S6708",2010,"2080031160","SWE"
"S6708_2011",-0.990916939833941,1.05193054705039,"S6708",2011,"2080031160","SWE"
"S6720_2004",2.57718177721959,1.15403063776068,"S6720",2004,"2080031060","SWE"
"S6720_2008",2.0440046741723,1.22011037571337,"S6720",2008,"2080031060","SWE"
"S6720_2010",2.0772570912674,1.1924392689604,"S6720",2010,"2080031060","SWE"
"S6720_2011",1.86947001177289,0.934108364682555,"S6720",2011,"2080031060","SWE"
"S6720_2013",1.68522692455641,0.913302913011468,"S6720",2013,"2080031060","SWE"
"S6720_2005",2.18176298679648,0.926150898944675,"S6720",2005,"2080031060","SWE"
"S6720_2006",1.78621880151107,0.853686387432702,"S6720",2006,"2080031060","SWE"
"S6720_2007",2.21099857602885,1.25086642184721,"S6720",2007,"2080031060","SWE"
"S6720_2012",1.04319695617113,1.01916899045925,"S6720",2012,"2080031060","SWE"
"S6728_2004",1.82491412315732,0.755086665996096,"S6728",2004,"2080031060","SWE"
"S6728_2008",1.33074050262674,0.700783610379821,"S6728",2008,"2080031060","SWE"
"S6728_2010",0.426074446689958,0.847018247246013,"S6728",2010,"2080031060","SWE"
"S6728_2011",0.923311102193768,1.04114787120169,"S6728",2011,"2080031060","SWE"
"S6728_2005",2.16710110701989,0.670654111840414,"S6728",2005,"2080031060","SWE"
"S6728_2006",0.798842773244291,1.02317827848592,"S6728",2006,"2080031060","SWE"
"S6728_2007",1.84755388867254,0.452522694520863,"S6728",2007,"2080031060","SWE"
"S6728_2012",0.931806160040325,0.94272836545987,"S6728",2012,"2080031060","SWE"
"S6742_2004",1.77282999265087,1.27673842408139,"S6742",2004,"2080031060","SWE"
"S6742_2008",0.705961941444826,1.16375780222297,"S6742",2008,"2080031060","SWE"
"S6742_2010",1.22625378828588,1.2188563651029,"S6742",2010,"2080031060","SWE"
"S6742_2011",1.74570034115206,1.2618861343561,"S6742",2011,"2080031060","SWE"
"S6742_2013",1.96837400655903,1.27863477193983,"S6742",2013,"2080031060","SWE"
"S6742_2005",1.46829925227393,1.12908906500874,"S6742",2005,"2080031060","SWE"
"S6742_2006",1.17057125723427,1.1963525494335,"S6742",2006,"2080031060","SWE"
"S6742_2007",1.57682494813072,1.2454617461648,"S6742",2007,"2080031060","SWE"
"S6742_2012",1.00848414395382,1.19579470362498,"S6742",2012,"2080031060","SWE"
"S675_2005",-1.69970456338569,0.908999308525025,"S675",2005,"2080016960","ESP"
"S675_2006",-1.69970456338569,0.908999308525025,"S675",2006,"2080016960","ESP"
"S675_2007",-1.69970456338569,0.908999308525025,"S675",2007,"2080016960","ESP"
"S675_2013",-1.69970456338569,0.908999308525025,"S675",2013,"2080016960","ESP"
"S675_2010",-1.69970456338569,0.908999308525025,"S675",2010,"2080016960","ESP"
"S675_2011",-1.69970456338569,0.908999308525025,"S675",2011,"2080016960","ESP"
"S675_2008",-1.69970456338569,0.908999308525025,"S675",2008,"2080016960","ESP"
"S675_2009",-1.69970456338569,0.908999308525025,"S675",2009,"2080016960","ESP"
"S675_2012",-1.69970456338569,0.908999308525025,"S675",2012,"2080016960","ESP"
"S675_2004",-1.69970456338569,0.908999308525025,"S675",2004,"2080016960","ESP"
"S678_2004",-3.15184724326008,-0.13625185420039,"S678",2004,"2080032600","SWE"
"S678_2005",-2.80750178871036,-0.352914076048993,"S678",2005,"2080032600","SWE"
"S678_2006",-3.97149113061956,-0.254334531328088,"S678",2006,"2080032600","SWE"
"S678_2008",-1.76804065130327,-0.35962444420509,"S678",2008,"2080032600","SWE"
"S678_2009",-2.86345523842702,-0.288370728044238,"S678",2009,"2080032600","SWE"
"S678_2010",-3.15810258720631,-0.221812485941707,"S678",2010,"2080032600","SWE"
"S678_2011",-2.59342007539851,-0.192977922139805,"S678",2011,"2080032600","SWE"
"S678_2012",-2.53935909154634,-0.317974238529681,"S678",2012,"2080032600","SWE"
"S678_2013",-3.99378150451302,-0.214984093675002,"S678",2013,"2080032600","SWE"
"S6784_2004",-1.69970456338569,0.908999308525025,"S6784",2004,"2080030760","SWE"
"S6784_2005",-1.69970456338569,0.908999308525025,"S6784",2005,"2080030760","SWE"
"S6784_2006",-1.69970456338569,0.908999308525025,"S6784",2006,"2080030760","SWE"
"S6784_2007",-1.69970456338569,0.908999308525025,"S6784",2007,"2080030760","SWE"
"S6784_2008",-1.69970456338569,0.908999308525025,"S6784",2008,"2080030760","SWE"
"S6784_2010",-1.69970456338569,0.908999308525025,"S6784",2010,"2080030760","SWE"
"S6784_2011",-1.69970456338569,0.908999308525025,"S6784",2011,"2080030760","SWE"
"S6784_2012",-1.69970456338569,0.908999308525025,"S6784",2012,"2080030760","SWE"
"S6784_2013",-1.69970456338569,0.908999308525025,"S6784",2013,"2080030760","SWE"
"S6785_2004",-1.69970456338569,0.908999308525025,"S6785",2004,"2080030710","SWE"
"S6785_2005",-1.69970456338569,0.908999308525025,"S6785",2005,"2080030710","SWE"
"S6785_2008",-1.69970456338569,0.908999308525025,"S6785",2008,"2080030710","SWE"
"S6785_2009",-1.69970456338569,0.908999308525025,"S6785",2009,"2080030710","SWE"
"S6785_2010",-1.74530817151998,0.781133413229856,"S6785",2010,"2080030710","SWE"
"S6785_2011",-1.76552266883992,0.724454898009221,"S6785",2011,"2080030710","SWE"
"S6785_2012",-1.52427511619083,0.537344020698664,"S6785",2012,"2080030710","SWE"
"S6785_2013",-1.74497529846791,0.782066740932741,"S6785",2013,"2080030710","SWE"
"S6785_2006",-1.75900742272845,0.742722702053538,"S6785",2006,"2080030710","SWE"
"S6785_2007",-1.75138865260456,0.764084627190499,"S6785",2007,"2080030710","SWE"
"S6791_2004",0.783949921857935,0.688707458878581,"S6791",2004,"2080030710","SWE"
"S6791_2006",1.73288628969854,-0.355496814292038,"S6791",2006,"2080030710","SWE"
"S6791_2007",1.55525665900525,0.786828766958009,"S6791",2007,"2080030710","SWE"
"S6791_2008",1.73599482399139,-0.460368051663701,"S6791",2008,"2080030710","SWE"
"S6791_2009",0.686491457387566,0.0942648099018834,"S6791",2009,"2080030710","SWE"
"S6791_2010",1.87552618461627,-0.198130394701604,"S6791",2010,"2080030710","SWE"
"S6791_2011",1.97956268252595,0.0728993136874763,"S6791",2011,"2080030710","SWE"
"S6791_2012",1.86073318662847,0.205639355828829,"S6791",2012,"2080030710","SWE"
"S6791_2013",2.34365197684524,-0.523774946545996,"S6791",2013,"2080030710","SWE"
"S6791_2005",2.59779676563193,1.36410186037378,"S6791",2005,"2080030710","SWE"
"S6793_2004",2.09662752270113,-0.136510124189827,"S6793",2004,"2080030710","SWE"
"S6793_2006",2.36513214876283,-0.2493868778523,"S6793",2006,"2080030710","SWE"
"S6793_2007",2.36458814263511,-0.0783308005253228,"S6793",2007,"2080030710","SWE"
"S6793_2008",2.0533846144712,0.217562476736359,"S6793",2008,"2080030710","SWE"
"S6793_2009",-0.874153296927973,0.362504152711013,"S6793",2009,"2080030710","SWE"
"S6793_2010",2.13235807059322,0.127300102533305,"S6793",2010,"2080030710","SWE"
"S6793_2011",1.47945831081846,0.133475724380528,"S6793",2011,"2080030710","SWE"
"S6793_2012",1.87280019218678,0.622085965949475,"S6793",2012,"2080030710","SWE"
"S6793_2013",2.19041314076875,-0.517601168240839,"S6793",2013,"2080030710","SWE"
"S6793_2005",2.22676893101883,0.0955588309021606,"S6793",2005,"2080030710","SWE"
"S6795_2004",-1.69970456338569,0.908999308525025,"S6795",2004,"2080030710","SWE"
"S6795_2005",-1.69970456338569,0.908999308525025,"S6795",2005,"2080030710","SWE"
"S6795_2008",-1.69970456338569,0.908999308525025,"S6795",2008,"2080030710","SWE"
"S6795_2009",-1.69970456338569,0.908999308525025,"S6795",2009,"2080030710","SWE"
"S6795_2010",-1.79046686640419,0.654514990083907,"S6795",2010,"2080030710","SWE"
"S6795_2011",-1.69970456338569,0.908999308525025,"S6795",2011,"2080030710","SWE"
"S6795_2012",-1.69970456338569,0.908999308525025,"S6795",2012,"2080030710","SWE"
"S6795_2013",-1.69970456338569,0.908999308525025,"S6795",2013,"2080030710","SWE"
"S6795_2006",-1.69970456338569,0.908999308525025,"S6795",2006,"2080030710","SWE"
"S6795_2007",-1.69970456338569,0.908999308525025,"S6795",2007,"2080030710","SWE"
"S6796_2004",1.40593761101511,0.714161877792737,"S6796",2004,"2080030710","SWE"
"S6796_2006",-1.86888741132386,0.312475419308088,"S6796",2006,"2080030710","SWE"
"S6796_2007",1.38802405746218,0.876331564063612,"S6796",2007,"2080030710","SWE"
"S6796_2008",0.411826570774656,0.486626769469299,"S6796",2008,"2080030710","SWE"
"S6796_2009",-0.536327098055178,0.261146529050166,"S6796",2009,"2080030710","SWE"
"S6796_2010",0.821056033747074,0.638907560361204,"S6796",2010,"2080030710","SWE"
"S6796_2011",-0.601548504956215,0.886972931647683,"S6796",2011,"2080030710","SWE"
