"","basin_ID","Axis","Country","Correlation","Site_ID1","Site_ID2"
"S4326.S3450","2080020590","Axis1","FRA",NA,"S4326","S3450"
"S4330.S3450","2080020590","Axis1","FRA",NA,"S4330","S3450"
"S4333.S3450","2080020590","Axis1","FRA",NA,"S4333","S3450"
"S4346.S3450","2080020590","Axis1","FRA",NA,"S4346","S3450"
"S4356.S3450","2080020590","Axis1","FRA",NA,"S4356","S3450"
"S4361.S3450","2080020590","Axis1","FRA",NA,"S4361","S3450"
"S4368.S3450","2080020590","Axis1","FRA",NA,"S4368","S3450"
"S4370.S3450","2080020590","Axis1","FRA",NA,"S4370","S3450"
"S4383.S3450","2080020590","Axis1","FRA",NA,"S4383","S3450"
"S460.S3450","2080020590","Axis1","FRA",NA,"S460","S3450"
"S4301.S4299","2080020590","Axis1","FRA","-0.0267150307613368","S4301","S4299"
"S4302.S4299","2080020590","Axis1","FRA","0.213748399445436","S4302","S4299"
"S4313.S4299","2080020590","Axis1","FRA","-0.0486665969713134","S4313","S4299"
"S4318.S4299","2080020590","Axis1","FRA","-0.461335830914127","S4318","S4299"
"S4326.S4299","2080020590","Axis1","FRA","-0.224748492206853","S4326","S4299"
"S4330.S4299","2080020590","Axis1","FRA","-0.361522140764862","S4330","S4299"
"S4333.S4299","2080020590","Axis1","FRA","0.729179133365501","S4333","S4299"
"S4346.S4299","2080020590","Axis1","FRA","0.00940733169086467","S4346","S4299"
"S4356.S4299","2080020590","Axis1","FRA","0.229489826288819","S4356","S4299"
"S4361.S4299","2080020590","Axis1","FRA","0.0396019273021493","S4361","S4299"
"S4368.S4299","2080020590","Axis1","FRA","-0.450531308566323","S4368","S4299"
"S4370.S4299","2080020590","Axis1","FRA","0.13435642480595","S4370","S4299"
"S4383.S4299","2080020590","Axis1","FRA","-0.221566300057057","S4383","S4299"
"S460.S4299","2080020590","Axis1","FRA","0.155961881354122","S460","S4299"
"S4302.S4301","2080020590","Axis1","FRA","0.881990232232067","S4302","S4301"
"S4313.S4301","2080020590","Axis1","FRA","-0.171121015481372","S4313","S4301"
"S4318.S4301","2080020590","Axis1","FRA","-0.210570546715566","S4318","S4301"
"S4326.S4301","2080020590","Axis1","FRA","0.0229936902554225","S4326","S4301"
"S4330.S4301","2080020590","Axis1","FRA","0.0392419504037146","S4330","S4301"
"S4333.S4301","2080020590","Axis1","FRA","-0.047258152778315","S4333","S4301"
"S4346.S4301","2080020590","Axis1","FRA","-0.0406684903620124","S4346","S4301"
"S4356.S4301","2080020590","Axis1","FRA","-0.259118714364606","S4356","S4301"
"S4361.S4301","2080020590","Axis1","FRA","0.44026212897242","S4361","S4301"
"S4368.S4301","2080020590","Axis1","FRA","-0.385280424637333","S4368","S4301"
"S4370.S4301","2080020590","Axis1","FRA","-0.238017341979886","S4370","S4301"
"S4383.S4301","2080020590","Axis1","FRA","0.236322303424002","S4383","S4301"
"S460.S4301","2080020590","Axis1","FRA","0.313348700819241","S460","S4301"
"S4313.S4302","2080020590","Axis1","FRA","-0.357835850816221","S4313","S4302"
"S4318.S4302","2080020590","Axis1","FRA","-0.305041039470607","S4318","S4302"
"S4326.S4302","2080020590","Axis1","FRA","-0.139633519115755","S4326","S4302"
"S4330.S4302","2080020590","Axis1","FRA","-0.275554419945351","S4330","S4302"
"S4333.S4302","2080020590","Axis1","FRA","0.139347017281408","S4333","S4302"
"S4346.S4302","2080020590","Axis1","FRA","-0.135619702118649","S4346","S4302"
"S4356.S4302","2080020590","Axis1","FRA","-0.0461640145221975","S4356","S4302"
"S4361.S4302","2080020590","Axis1","FRA","0.412454638119245","S4361","S4302"
"S4368.S4302","2080020590","Axis1","FRA","-0.190032348511004","S4368","S4302"
"S4370.S4302","2080020590","Axis1","FRA","0.0869756611269226","S4370","S4302"
"S4383.S4302","2080020590","Axis1","FRA","0.101398506369899","S4383","S4302"
"S460.S4302","2080020590","Axis1","FRA","0.299335486662478","S460","S4302"
"S4318.S4313","2080020590","Axis1","FRA","0.0699762603503219","S4318","S4313"
"S4326.S4313","2080020590","Axis1","FRA","0.449941915450411","S4326","S4313"
"S4330.S4313","2080020590","Axis1","FRA","0.24064580938928","S4330","S4313"
"S4333.S4313","2080020590","Axis1","FRA","0.261518217779072","S4333","S4313"
"S4346.S4313","2080020590","Axis1","FRA","0.924801328319636","S4346","S4313"
"S4356.S4313","2080020590","Axis1","FRA","-0.297770409856669","S4356","S4313"
"S4361.S4313","2080020590","Axis1","FRA","0.0912501015415525","S4361","S4313"
"S4368.S4313","2080020590","Axis1","FRA","-0.340540256977272","S4368","S4313"
"S4370.S4313","2080020590","Axis1","FRA","-0.0374061724318092","S4370","S4313"
"S4383.S4313","2080020590","Axis1","FRA","-0.0802636386691658","S4383","S4313"
"S460.S4313","2080020590","Axis1","FRA","-0.33248024259471","S460","S4313"
"S4326.S4318","2080020590","Axis1","FRA","0.0887200919151132","S4326","S4318"
"S4330.S4318","2080020590","Axis1","FRA","0.669003953411701","S4330","S4318"
"S4333.S4318","2080020590","Axis1","FRA","-0.0355416184161088","S4333","S4318"
"S4346.S4318","2080020590","Axis1","FRA","0.0940135429453699","S4346","S4318"
"S4356.S4318","2080020590","Axis1","FRA","-0.578838436770908","S4356","S4318"
"S4361.S4318","2080020590","Axis1","FRA","0.45876648323793","S4361","S4318"
"S4368.S4318","2080020590","Axis1","FRA","0.388698807799782","S4368","S4318"
"S4370.S4318","2080020590","Axis1","FRA","0.134438682392472","S4370","S4318"
"S4383.S4318","2080020590","Axis1","FRA","0.147046539859924","S4383","S4318"
"S460.S4318","2080020590","Axis1","FRA","-0.0844961519070657","S460","S4318"
"S4330.S4326","2080020590","Axis1","FRA","0.158159054997751","S4330","S4326"
"S4333.S4326","2080020590","Axis1","FRA","0.110857835359859","S4333","S4326"
"S4346.S4326","2080020590","Axis1","FRA","0.337869554541008","S4346","S4326"
"S4356.S4326","2080020590","Axis1","FRA","0.047973763212843","S4356","S4326"
"S4361.S4326","2080020590","Axis1","FRA","-0.177575016363574","S4361","S4326"
"S4368.S4326","2080020590","Axis1","FRA","-0.0980522008632095","S4368","S4326"
"S4370.S4326","2080020590","Axis1","FRA","-0.406195558876404","S4370","S4326"
"S4383.S4326","2080020590","Axis1","FRA","0.0389764278625041","S4383","S4326"
"S460.S4326","2080020590","Axis1","FRA","-0.0563495144751632","S460","S4326"
"S4333.S4330","2080020590","Axis1","FRA","-0.127671449731053","S4333","S4330"
"S4346.S4330","2080020590","Axis1","FRA","0.152444227209835","S4346","S4330"
"S4356.S4330","2080020590","Axis1","FRA","-0.861508205347015","S4356","S4330"
"S4361.S4330","2080020590","Axis1","FRA","0.389941230903089","S4361","S4330"
"S4368.S4330","2080020590","Axis1","FRA","-0.301878464806704","S4368","S4330"
"S4370.S4330","2080020590","Axis1","FRA","-0.3675473073998","S4370","S4330"
"S4383.S4330","2080020590","Axis1","FRA","-0.00629710379400574","S4383","S4330"
"S460.S4330","2080020590","Axis1","FRA","-0.195099838022189","S460","S4330"
"S4346.S4333","2080020590","Axis1","FRA","0.283455420904348","S4346","S4333"
"S4356.S4333","2080020590","Axis1","FRA","-0.0961964902704291","S4356","S4333"
"S4361.S4333","2080020590","Axis1","FRA","0.22155453968381","S4361","S4333"
"S4368.S4333","2080020590","Axis1","FRA","-0.387936200360945","S4368","S4333"
"S4370.S4333","2080020590","Axis1","FRA","0.417968572699379","S4370","S4333"
"S4383.S4333","2080020590","Axis1","FRA","0.153966177427278","S4383","S4333"
"S460.S4333","2080020590","Axis1","FRA","0.133212832131257","S460","S4333"
"S4356.S4346","2080020590","Axis1","FRA","-0.31536333943795","S4356","S4346"
"S4361.S4346","2080020590","Axis1","FRA","0.364218528161594","S4361","S4346"
"S4368.S4346","2080020590","Axis1","FRA","-0.234185311205514","S4368","S4346"
"S4370.S4346","2080020590","Axis1","FRA","0.125088687293283","S4370","S4346"
"S4383.S4346","2080020590","Axis1","FRA","-0.255428057257811","S4383","S4346"
"S460.S4346","2080020590","Axis1","FRA","-0.206171617477894","S460","S4346"
"S4361.S4356","2080020590","Axis1","FRA","-0.631829911369116","S4361","S4356"
"S4368.S4356","2080020590","Axis1","FRA","0.395057394579506","S4368","S4356"
"S4370.S4356","2080020590","Axis1","FRA","0.00741533608117306","S4370","S4356"
"S4383.S4356","2080020590","Axis1","FRA","-0.0574187123361399","S4383","S4356"
"S460.S4356","2080020590","Axis1","FRA","0.180390075919832","S460","S4356"
"S4368.S4361","2080020590","Axis1","FRA","-0.112684248792783","S4368","S4361"
"S4370.S4361","2080020590","Axis1","FRA","0.244594188279203","S4370","S4361"
"S4383.S4361","2080020590","Axis1","FRA","-0.114836833097368","S4383","S4361"
"S460.S4361","2080020590","Axis1","FRA","0.388483686976569","S460","S4361"
"S4370.S4368","2080020590","Axis1","FRA","0.364491983831998","S4370","S4368"
"S4383.S4368","2080020590","Axis1","FRA","-0.0273429098070386","S4383","S4368"
"S460.S4368","2080020590","Axis1","FRA","-0.0240379004614663","S460","S4368"
"S4383.S4370","2080020590","Axis1","FRA","0.118075046209307","S4383","S4370"
"S460.S4370","2080020590","Axis1","FRA","0.0984253900532635","S460","S4370"
"S460.S4383","2080020590","Axis1","FRA","0.222257975150422","S460","S4383"
"S3450.S3430.1","2080020590","Axis2","FRA",NA,"S3450","S3430"
"S4299.S3430.1","2080020590","Axis2","FRA","0.156502233376109","S4299","S3430"
"S4301.S3430.1","2080020590","Axis2","FRA","-0.447452210706586","S4301","S3430"
"S4302.S3430.1","2080020590","Axis2","FRA","-0.411747638035384","S4302","S3430"
"S4313.S3430.1","2080020590","Axis2","FRA","0.363430058895654","S4313","S3430"
"S4318.S3430.1","2080020590","Axis2","FRA","0.0394769653620714","S4318","S3430"
"S4326.S3430.1","2080020590","Axis2","FRA","0.414909160816038","S4326","S3430"
"S4330.S3430.1","2080020590","Axis2","FRA","0.134511979150274","S4330","S3430"
"S4333.S3430.1","2080020590","Axis2","FRA","-0.207258754606673","S4333","S3430"
"S4346.S3430.1","2080020590","Axis2","FRA","-0.0358225522462781","S4346","S3430"
"S4356.S3430.1","2080020590","Axis2","FRA","-0.159438671614397","S4356","S3430"
"S4361.S3430.1","2080020590","Axis2","FRA","-0.465552494345135","S4361","S3430"
"S4368.S3430.1","2080020590","Axis2","FRA","-0.13187610617255","S4368","S3430"
"S4370.S3430.1","2080020590","Axis2","FRA","0.177621638770412","S4370","S3430"
"S4383.S3430.1","2080020590","Axis2","FRA","-0.470021102269047","S4383","S3430"
"S460.S3430.1","2080020590","Axis2","FRA","-0.183155943399208","S460","S3430"
"S4299.S3450.1","2080020590","Axis2","FRA",NA,"S4299","S3450"
"S4301.S3450.1","2080020590","Axis2","FRA",NA,"S4301","S3450"
"S4302.S3450.1","2080020590","Axis2","FRA",NA,"S4302","S3450"
"S4313.S3450.1","2080020590","Axis2","FRA",NA,"S4313","S3450"
"S4318.S3450.1","2080020590","Axis2","FRA",NA,"S4318","S3450"
"S4326.S3450.1","2080020590","Axis2","FRA",NA,"S4326","S3450"
"S4330.S3450.1","2080020590","Axis2","FRA",NA,"S4330","S3450"
"S4333.S3450.1","2080020590","Axis2","FRA",NA,"S4333","S3450"
"S4346.S3450.1","2080020590","Axis2","FRA",NA,"S4346","S3450"
"S4356.S3450.1","2080020590","Axis2","FRA",NA,"S4356","S3450"
"S4361.S3450.1","2080020590","Axis2","FRA",NA,"S4361","S3450"
"S4368.S3450.1","2080020590","Axis2","FRA",NA,"S4368","S3450"
"S4370.S3450.1","2080020590","Axis2","FRA",NA,"S4370","S3450"
"S4383.S3450.1","2080020590","Axis2","FRA",NA,"S4383","S3450"
"S460.S3450.1","2080020590","Axis2","FRA",NA,"S460","S3450"
"S4301.S4299.1","2080020590","Axis2","FRA","-0.204598743049404","S4301","S4299"
"S4302.S4299.1","2080020590","Axis2","FRA","-0.176942429019104","S4302","S4299"
"S4313.S4299.1","2080020590","Axis2","FRA","0.36142784047253","S4313","S4299"
"S4318.S4299.1","2080020590","Axis2","FRA","-0.414694246470455","S4318","S4299"
"S4326.S4299.1","2080020590","Axis2","FRA","-0.291288909414644","S4326","S4299"
"S4330.S4299.1","2080020590","Axis2","FRA","0.297484256543642","S4330","S4299"
"S4333.S4299.1","2080020590","Axis2","FRA","0.386669899418539","S4333","S4299"
"S4346.S4299.1","2080020590","Axis2","FRA","0.108755480028508","S4346","S4299"
"S4356.S4299.1","2080020590","Axis2","FRA","-0.292376872421786","S4356","S4299"
"S4361.S4299.1","2080020590","Axis2","FRA","-0.237520278673158","S4361","S4299"
"S4368.S4299.1","2080020590","Axis2","FRA","-0.932935028577149","S4368","S4299"
"S4370.S4299.1","2080020590","Axis2","FRA","-0.0117471344719702","S4370","S4299"
"S4383.S4299.1","2080020590","Axis2","FRA","-0.266650287444657","S4383","S4299"
"S460.S4299.1","2080020590","Axis2","FRA","-0.166972966482751","S460","S4299"
"S4302.S4301.1","2080020590","Axis2","FRA","0.822159962471976","S4302","S4301"
"S4313.S4301.1","2080020590","Axis2","FRA","0.178013870104618","S4313","S4301"
"S4318.S4301.1","2080020590","Axis2","FRA","0.406417643330041","S4318","S4301"
"S4326.S4301.1","2080020590","Axis2","FRA","0.049922240404621","S4326","S4301"
"S4330.S4301.1","2080020590","Axis2","FRA","-0.0997899519552023","S4330","S4301"
"S4333.S4301.1","2080020590","Axis2","FRA","-0.426823739039106","S4333","S4301"
"S4346.S4301.1","2080020590","Axis2","FRA","0.0454191756422026","S4346","S4301"
"S4356.S4301.1","2080020590","Axis2","FRA","0.00495892849893633","S4356","S4301"
"S4361.S4301.1","2080020590","Axis2","FRA","0.118463800736267","S4361","S4301"
"S4368.S4301.1","2080020590","Axis2","FRA","0.0643301791372118","S4368","S4301"
"S4370.S4301.1","2080020590","Axis2","FRA","-0.373720227741426","S4370","S4301"
"S4383.S4301.1","2080020590","Axis2","FRA","0.277227782247366","S4383","S4301"
"S460.S4301.1","2080020590","Axis2","FRA","0.11936723568263","S460","S4301"
"S4313.S4302.1","2080020590","Axis2","FRA","0.333991306463024","S4313","S4302"
"S4318.S4302.1","2080020590","Axis2","FRA","0.207176532413274","S4318","S4302"
"S4326.S4302.1","2080020590","Axis2","FRA","0.233412409143472","S4326","S4302"
"S4330.S4302.1","2080020590","Axis2","FRA","-0.320257464368647","S4330","S4302"
"S4333.S4302.1","2080020590","Axis2","FRA","-0.366164638123851","S4333","S4302"
"S4346.S4302.1","2080020590","Axis2","FRA","0.0339802249203517","S4346","S4302"
"S4356.S4302.1","2080020590","Axis2","FRA","-0.0468997425645286","S4356","S4302"
"S4361.S4302.1","2080020590","Axis2","FRA","0.193934823987733","S4361","S4302"
"S4368.S4302.1","2080020590","Axis2","FRA","-0.048677574621428","S4368","S4302"
"S4370.S4302.1","2080020590","Axis2","FRA","0.213958022057832","S4370","S4302"
"S4383.S4302.1","2080020590","Axis2","FRA","0.325200413928663","S4383","S4302"
"S460.S4302.1","2080020590","Axis2","FRA","0.229809345854119","S460","S4302"
"S4318.S4313.1","2080020590","Axis2","FRA","-0.304373142800654","S4318","S4313"
"S4326.S4313.1","2080020590","Axis2","FRA","0.205781743443474","S4326","S4313"
"S4330.S4313.1","2080020590","Axis2","FRA","0.307807509913461","S4330","S4313"
"S4333.S4313.1","2080020590","Axis2","FRA","-0.187795847942132","S4333","S4313"
"S4346.S4313.1","2080020590","Axis2","FRA","0.179707766772423","S4346","S4313"
"S4356.S4313.1","2080020590","Axis2","FRA","0.0732231516419202","S4356","S4313"
"S4361.S4313.1","2080020590","Axis2","FRA","-0.0778279059113087","S4361","S4313"
"S4368.S4313.1","2080020590","Axis2","FRA","-0.370387320244966","S4368","S4313"
"S4370.S4313.1","2080020590","Axis2","FRA","0.218792426004426","S4370","S4313"
"S4383.S4313.1","2080020590","Axis2","FRA","0.0329616847574144","S4383","S4313"
"S460.S4313.1","2080020590","Axis2","FRA","0.264116740225829","S460","S4313"
"S4326.S4318.1","2080020590","Axis2","FRA","0.0771060716426385","S4326","S4318"
"S4330.S4318.1","2080020590","Axis2","FRA","-0.688732563573212","S4330","S4318"
"S4333.S4318.1","2080020590","Axis2","FRA","-0.0849121035284029","S4333","S4318"
"S4346.S4318.1","2080020590","Axis2","FRA","-0.152274905287208","S4346","S4318"
"S4356.S4318.1","2080020590","Axis2","FRA","-0.566727554147675","S4356","S4318"
"S4361.S4318.1","2080020590","Axis2","FRA","-0.453136779982776","S4361","S4318"
"S4368.S4318.1","2080020590","Axis2","FRA","0.329729551535653","S4368","S4318"
"S4370.S4318.1","2080020590","Axis2","FRA","-0.258559651417438","S4370","S4318"
"S4383.S4318.1","2080020590","Axis2","FRA","-0.0817809148414463","S4383","S4318"
"S460.S4318.1","2080020590","Axis2","FRA","0.341433889532877","S460","S4318"
"S4330.S4326.1","2080020590","Axis2","FRA","-0.0539377666405157","S4330","S4326"
"S4333.S4326.1","2080020590","Axis2","FRA","-0.81610359975771","S4333","S4326"
"S4346.S4326.1","2080020590","Axis2","FRA","-0.0735093777594089","S4346","S4326"
"S4356.S4326.1","2080020590","Axis2","FRA","0.0487014900692571","S4356","S4326"
"S4361.S4326.1","2080020590","Axis2","FRA","-0.0488694572166224","S4361","S4326"
"S4368.S4326.1","2080020590","Axis2","FRA","0.126468385215851","S4368","S4326"
"S4370.S4326.1","2080020590","Axis2","FRA","0.349081768351631","S4370","S4326"
"S4383.S4326.1","2080020590","Axis2","FRA","0.243176487903202","S4383","S4326"
"S460.S4326.1","2080020590","Axis2","FRA","-0.0239003194277573","S460","S4326"
"S4333.S4330.1","2080020590","Axis2","FRA","-0.250795893492155","S4333","S4330"
"S4346.S4330.1","2080020590","Axis2","FRA","0.243215832208064","S4346","S4330"
"S4356.S4330.1","2080020590","Axis2","FRA","0.701198182829342","S4356","S4330"
"S4361.S4330.1","2080020590","Axis2","FRA","0.363913756456344","S4361","S4330"
"S4368.S4330.1","2080020590","Axis2","FRA","-0.138490521303437","S4368","S4330"
"S4370.S4330.1","2080020590","Axis2","FRA","-0.417851146582714","S4370","S4330"
"S4383.S4330.1","2080020590","Axis2","FRA","-0.0407316034401931","S4383","S4330"
"S460.S4330.1","2080020590","Axis2","FRA","-0.492109721258547","S460","S4330"
"S4346.S4333.1","2080020590","Axis2","FRA","-0.11528460547336","S4346","S4333"
"S4356.S4333.1","2080020590","Axis2","FRA","-0.345580913308464","S4356","S4333"
"S4361.S4333.1","2080020590","Axis2","FRA","-0.219093657533042","S4361","S4333"
"S4368.S4333.1","2080020590","Axis2","FRA","-0.274912226365975","S4368","S4333"
"S4370.S4333.1","2080020590","Axis2","FRA","0.0897317155482466","S4370","S4333"
"S4383.S4333.1","2080020590","Axis2","FRA","-0.184033381602612","S4383","S4333"
"S460.S4333.1","2080020590","Axis2","FRA","0.225473572496194","S460","S4333"
"S4356.S4346.1","2080020590","Axis2","FRA","0.284641518190815","S4356","S4346"
"S4361.S4346.1","2080020590","Axis2","FRA","0.656229674125283","S4361","S4346"
"S4368.S4346.1","2080020590","Axis2","FRA","0.120051457585523","S4368","S4346"
"S4370.S4346.1","2080020590","Axis2","FRA","-0.0273490733463025","S4370","S4346"
"S4383.S4346.1","2080020590","Axis2","FRA","-0.559748554660172","S4383","S4346"
"S460.S4346.1","2080020590","Axis2","FRA","0.0978447460133859","S460","S4346"
"S4361.S4356.1","2080020590","Axis2","FRA","0.768183534767264","S4361","S4356"
"S4368.S4356.1","2080020590","Axis2","FRA","0.364528972743298","S4368","S4356"
"S4370.S4356.1","2080020590","Axis2","FRA","-0.140316672078924","S4370","S4356"
"S4383.S4356.1","2080020590","Axis2","FRA","0.106260318009351","S4383","S4356"
"S460.S4356.1","2080020590","Axis2","FRA","-0.391923586559551","S460","S4356"
"S4368.S4361.1","2080020590","Axis2","FRA","0.336735381596205","S4368","S4361"
"S4370.S4361.1","2080020590","Axis2","FRA","0.0579536189637193","S4370","S4361"
"S4383.S4361.1","2080020590","Axis2","FRA","-0.0709835768873202","S4383","S4361"
"S460.S4361.1","2080020590","Axis2","FRA","-0.181993643125053","S460","S4361"
"S4370.S4368.1","2080020590","Axis2","FRA","-0.119684413419021","S4370","S4368"
"S4383.S4368.1","2080020590","Axis2","FRA","0.104205515898136","S4383","S4368"
"S460.S4368.1","2080020590","Axis2","FRA","0.215642419803953","S460","S4368"
"S4383.S4370.1","2080020590","Axis2","FRA","-0.000742842482815071","S4383","S4370"
"S460.S4370.1","2080020590","Axis2","FRA","0.184211393166596","S460","S4370"
"S460.S4383.1","2080020590","Axis2","FRA","0.316037073035546","S460","S4383"
"S4129.S4128","2080031750","Axis1","SWE","0.104180360785478","S4129","S4128"
"S4130.S4128","2080031750","Axis1","SWE","-0.170959465351588","S4130","S4128"
"S4201.S4128","2080031750","Axis1","SWE","0.436099185761223","S4201","S4128"
"S4207.S4128","2080031750","Axis1","SWE","-0.0376996732882622","S4207","S4128"
"S4210.S4128","2080031750","Axis1","SWE","0.589165970418962","S4210","S4128"
"S4223.S4128","2080031750","Axis1","SWE",NA,"S4223","S4128"
"S4233.S4128","2080031750","Axis1","SWE","0.228013169373528","S4233","S4128"
"S4234.S4128","2080031750","Axis1","SWE","0.432944834261427","S4234","S4128"
"S4239.S4128","2080031750","Axis1","SWE","-0.165815928984487","S4239","S4128"
"S4241.S4128","2080031750","Axis1","SWE","0.222026897443111","S4241","S4128"
"S4244.S4128","2080031750","Axis1","SWE","-0.216159562088442","S4244","S4128"
"S4248.S4128","2080031750","Axis1","SWE","0.242878447564609","S4248","S4128"
"S4255.S4128","2080031750","Axis1","SWE","0.282281681329931","S4255","S4128"
"S4265.S4128","2080031750","Axis1","SWE","0.0429641700475752","S4265","S4128"
"S4283.S4128","2080031750","Axis1","SWE","0.14041024334505","S4283","S4128"
"S4284.S4128","2080031750","Axis1","SWE","-0.485506599694813","S4284","S4128"
"S4291.S4128","2080031750","Axis1","SWE","0.458950152037178","S4291","S4128"
"S4130.S4129","2080031750","Axis1","SWE","-0.159172747915417","S4130","S4129"
"S4201.S4129","2080031750","Axis1","SWE","-0.317984978421662","S4201","S4129"
"S4207.S4129","2080031750","Axis1","SWE","-0.527279673502566","S4207","S4129"
"S4210.S4129","2080031750","Axis1","SWE","0.316029981077507","S4210","S4129"
"S4223.S4129","2080031750","Axis1","SWE",NA,"S4223","S4129"
"S4233.S4129","2080031750","Axis1","SWE","0.215601055872607","S4233","S4129"
"S4234.S4129","2080031750","Axis1","SWE","0.500571149767822","S4234","S4129"
"S4239.S4129","2080031750","Axis1","SWE","-0.150318332203097","S4239","S4129"
"S4241.S4129","2080031750","Axis1","SWE","0.57061173451589","S4241","S4129"
"S4244.S4129","2080031750","Axis1","SWE","-0.276906803825673","S4244","S4129"
"S4248.S4129","2080031750","Axis1","SWE","-0.725717379615055","S4248","S4129"
"S4255.S4129","2080031750","Axis1","SWE","0.266568773059615","S4255","S4129"
"S4265.S4129","2080031750","Axis1","SWE","0.0520768636145496","S4265","S4129"
"S4283.S4129","2080031750","Axis1","SWE","0.466184900788506","S4283","S4129"
"S4284.S4129","2080031750","Axis1","SWE","-0.148804641860179","S4284","S4129"
"S4291.S4129","2080031750","Axis1","SWE","-0.0545058601173098","S4291","S4129"
"S4201.S4130","2080031750","Axis1","SWE","-0.190814356869301","S4201","S4130"
"S4207.S4130","2080031750","Axis1","SWE","-0.368585368697317","S4207","S4130"
"S4210.S4130","2080031750","Axis1","SWE","-0.113738819961507","S4210","S4130"
"S4223.S4130","2080031750","Axis1","SWE",NA,"S4223","S4130"
"S4233.S4130","2080031750","Axis1","SWE","0.0694779298375778","S4233","S4130"
"S4234.S4130","2080031750","Axis1","SWE","-0.141940951205385","S4234","S4130"
"S4239.S4130","2080031750","Axis1","SWE","0.998751949159676","S4239","S4130"
"S4241.S4130","2080031750","Axis1","SWE","-0.0789589645235001","S4241","S4130"
"S4244.S4130","2080031750","Axis1","SWE","-0.132276104578618","S4244","S4130"
"S4248.S4130","2080031750","Axis1","SWE","0.173200972865684","S4248","S4130"
"S4255.S4130","2080031750","Axis1","SWE","0.0608455458670367","S4255","S4130"
"S4265.S4130","2080031750","Axis1","SWE","-0.22059527778502","S4265","S4130"
"S4283.S4130","2080031750","Axis1","SWE","-0.295208160473663","S4283","S4130"
"S4284.S4130","2080031750","Axis1","SWE","0.440115064183428","S4284","S4130"
"S4291.S4130","2080031750","Axis1","SWE","-0.231912576638324","S4291","S4130"
"S4207.S4201","2080031750","Axis1","SWE","0.565003869337529","S4207","S4201"
"S4210.S4201","2080031750","Axis1","SWE","0.113687730305132","S4210","S4201"
"S4223.S4201","2080031750","Axis1","SWE",NA,"S4223","S4201"
"S4233.S4201","2080031750","Axis1","SWE","0.195312954711741","S4233","S4201"
"S4234.S4201","2080031750","Axis1","SWE","-0.0795004435985173","S4234","S4201"
"S4239.S4201","2080031750","Axis1","SWE","-0.165101628226811","S4239","S4201"
"S4241.S4201","2080031750","Axis1","SWE","-0.0577842841574677","S4241","S4201"
"S4244.S4201","2080031750","Axis1","SWE","0.402501327769633","S4244","S4201"
"S4248.S4201","2080031750","Axis1","SWE","0.267575774545933","S4248","S4201"
"S4255.S4201","2080031750","Axis1","SWE","0.247559719873672","S4255","S4201"
"S4265.S4201","2080031750","Axis1","SWE","-0.0678097705968288","S4265","S4201"
"S4283.S4201","2080031750","Axis1","SWE","-0.272033108281646","S4283","S4201"
"S4284.S4201","2080031750","Axis1","SWE","-0.379290643325117","S4284","S4201"
"S4291.S4201","2080031750","Axis1","SWE","0.0228900108276659","S4291","S4201"
"S4210.S4207","2080031750","Axis1","SWE","0.000390385499329156","S4210","S4207"
"S4223.S4207","2080031750","Axis1","SWE",NA,"S4223","S4207"
"S4233.S4207","2080031750","Axis1","SWE","0.0545768730674145","S4233","S4207"
"S4234.S4207","2080031750","Axis1","SWE","-0.0565321836909784","S4234","S4207"
"S4239.S4207","2080031750","Axis1","SWE","-0.369803490575226","S4239","S4207"
"S4241.S4207","2080031750","Axis1","SWE","-0.265473876304621","S4241","S4207"
"S4244.S4207","2080031750","Axis1","SWE","0.468272728911089","S4244","S4207"
"S4248.S4207","2080031750","Axis1","SWE","0.372058926031797","S4248","S4207"
"S4255.S4207","2080031750","Axis1","SWE","0.0182652035582086","S4255","S4207"
"S4265.S4207","2080031750","Axis1","SWE","0.133485705651083","S4265","S4207"
"S4283.S4207","2080031750","Axis1","SWE","-0.157587222116813","S4283","S4207"
"S4284.S4207","2080031750","Axis1","SWE","-0.458186979266745","S4284","S4207"
"S4291.S4207","2080031750","Axis1","SWE","-0.288112554737283","S4291","S4207"
"S4223.S4210","2080031750","Axis1","SWE",NA,"S4223","S4210"
"S4233.S4210","2080031750","Axis1","SWE","0.827661671915599","S4233","S4210"
"S4234.S4210","2080031750","Axis1","SWE","0.23975657593618","S4234","S4210"
"S4239.S4210","2080031750","Axis1","SWE","-0.129727901996665","S4239","S4210"
"S4241.S4210","2080031750","Axis1","SWE","0.420880900608653","S4241","S4210"
"S4244.S4210","2080031750","Axis1","SWE","-0.127965064384457","S4244","S4210"
"S4248.S4210","2080031750","Axis1","SWE","-0.285286103414449","S4248","S4210"
"S4255.S4210","2080031750","Axis1","SWE","0.456618275004092","S4255","S4210"
"S4265.S4210","2080031750","Axis1","SWE","0.295274324158889","S4265","S4210"
"S4283.S4210","2080031750","Axis1","SWE","0.199915237060334","S4283","S4210"
"S4284.S4210","2080031750","Axis1","SWE","-0.847737480190074","S4284","S4210"
"S4291.S4210","2080031750","Axis1","SWE","0.00512195136187496","S4291","S4210"
"S4233.S4223","2080031750","Axis1","SWE",NA,"S4233","S4223"
"S4234.S4223","2080031750","Axis1","SWE",NA,"S4234","S4223"
"S4239.S4223","2080031750","Axis1","SWE",NA,"S4239","S4223"
"S4241.S4223","2080031750","Axis1","SWE",NA,"S4241","S4223"
