"","BasinPairs","Axis","Correlation","BasinID1","BasinID2","Euclid_Dist_Meters","MeanLat","MeanLon","MaxDist","Similarity"
"55","X2080030560.2080017150","Axis1",0.0742009461034126,2080030560,2080017150,2822485.75902706,53.7178380614618,8.56550020269284,17279330.5116857,0.836655375211542
"56","X2080030610.2080017150","Axis1",0.592600402542718,2080030610,2080017150,2796310.853573,53.4433006223219,8.86743832969793,17279330.5116857,0.838170185373681
"57","X2080030630.2080017150","Axis1",0.391014222075356,2080030630,2080017150,2775932.20462183,53.3412798142388,8.81193469912728,17279330.5116857,0.839349551028929
"58","X2080030660.2080017150","Axis1",0.109212898013746,2080030660,2080017150,2746633.17589192,53.3459963895296,8.35442843189954,17279330.5116857,0.841045162367001
"59","X2080030710.2080017150","Axis1",0.408266578816328,2080030710,2080017150,2734803.54916874,53.260947295774,8.39066043169439,17279330.5116857,0.841729773771082
"60","X2080030760.2080017150","Axis1",0.243973205664768,2080030760,2080017150,2721647.22908765,53.2754308675379,8.15126062485474,17279330.5116857,0.842491164385851
"61","X2080031060.2080017150","Axis1",0.6006277531465,2080031060,2080017150,2670916.33510037,53.3691629758573,7.06702805749303,17279330.5116857,0.845427093758402
"62","X2080031740.2080017150","Axis1",0.716961399328783,2080031740,2080017150,2253177.56454084,51.2776893642302,6.24678461783764,17279330.5116857,0.86960272777831
"63","X2080031750.2080017150","Axis1",0.156570845278631,2080031750,2080017150,2305957.15530183,50.9168871041418,7.65591983798038,17279330.5116857,0.86654823497112
"64","X2080031960.2080017150","Axis1",0.160268301640473,2080031960,2080017150,2069056.80652297,50.3073263236843,5.94879485342019,17279330.5116857,0.880258277071342
"65","X2080032230.2080017150","Axis1",-0.589594838172924,2080032230,2080017150,2078420.83814582,50.0787363958666,6.49220209133578,17279330.5116857,0.879716356097233
"66","X2080032600.2080017150","Axis1",-0.0743170070859639,2080032600,2080017150,2011590.44662187,49.8656682784111,6.10281418604924,17279330.5116857,0.883584005453136
"67","X2080032670.2080017150","Axis1",0.237030280407109,2080032670,2080017150,1929187.60336951,49.5830426990645,5.66494563253214,17279330.5116857,0.888352873274527
"68","X2080032980.2080017150","Axis1",0.207283592009228,2080032980,2080017150,1861254.0318705,49.5152533664883,4.99798858279564,17279330.5116857,0.89228436653771
"69","X2080033010.2080017150","Axis1",-0.409643175709122,2080033010,2080017150,1980945.42054347,49.907544180433,5.66539034122023,17279330.5116857,0.885357513174264
"70","X2080033020.2080017150","Axis1",-0.696752163588753,2080033020,2080017150,1914335.87721936,49.7316352216851,5.20880914545149,17279330.5116857,0.889212381467862
"71","X2080033080.2080017150","Axis1",-0.185744514269144,2080033080,2080017150,1956365.79517809,49.9329646842827,5.31663050885049,17279330.5116857,0.886780000309906
"72","X2080033090.2080017150","Axis1",-0.747950915041883,2080033090,2080017150,1910961.96449328,49.7758773344119,5.07832964834903,17279330.5116857,0.889407638611871
"73","X2080033120.2080017150","Axis1",0.0373071675869137,2080033120,2080017150,1949361.00450318,49.9828634627626,5.12550142985259,17279330.5116857,0.887185385846699
"74","X2080033190.2080017150","Axis1",0.0884623335329856,2080033190,2080017150,1959432.62604523,50.1008299866092,4.99875450190289,17279330.5116857,0.886602514795345
"75","X2080033320.2080017150","Axis1",-0.118108385324951,2080033320,2080017150,1866610.74450502,49.6775207535766,4.73264965557768,17279330.5116857,0.891974359582817
"76","X2080053790.2080017150","Axis1",0.283541371409023,2080053790,2080017150,1060163.08614196,47.5071378325146,-2.32205948372079,17279330.5116857,0.938645592465229
"77","X5080070260.2080017150","Axis1",0.702814355401782,5080070260,2080017150,17192055.0133855,7.97003190237665,75.1784517361292,17279330.5116857,0.00505086109911546
"78","X5080070390.2080017150","Axis1",0.475926406220553,5080070390,2080017150,17197698.234252,7.68165817574965,74.8998362300672,17279330.5116857,0.00472427316431545
"79","X5080070440.2080017150","Axis1",0.178755901047698,5080070440,2080017150,17279330.5116857,7.3525245538524,75.1189291709657,17279330.5116857,0
"80","X7080047060.2080017150","Axis1",-0.388679162844457,7080047060,2080017150,6760927.39776738,41.0595039490255,-44.6468021688855,17279330.5116857,0.608727468162318
"81","X7080049270.2080017150","Axis1",-0.0771539694675259,7080049270,2080017150,8402708.89841102,38.1753022710938,-53.4839870312953,17279330.5116857,0.513713283467295
"82","X2080020330.2080020120","Axis1",-0.0710365149754402,2080020330,2080020120,194419.200723266,43.2541942544503,-1.60658491030837,17279330.5116857,0.988748452922306
"83","X2080020590.2080020120","Axis1",-0.0970744370066527,2080020590,2080020120,448829.206141743,43.609583437947,-0.0817488938016599,17279330.5116857,0.97402508124732
"84","X2080021030.2080020120","Axis1",0.723924998086089,2080021030,2080020120,524860.52956076,44.89478068657,-0.50704820220166,17279330.5116857,0.969624949924663
"85","X2080022150.2080020120","Axis1",0.0416858414846548,2080022150,2080020120,773822.137314719,45.9732203001486,0.19407446145099,17279330.5116857,0.955216891256788
"86","X2080023010.2080020120","Axis1",-0.0704960874549829,2080023010,2080020120,997978.092520925,45.5661430148815,2.62924639113869,17279330.5116857,0.942244400508109
"87","X2080029400.2080020120","Axis1",-0.0189559441880957,2080029400,2080020120,2655067.07693319,52.704235125431,9.4529363763499,17279330.5116857,0.846344331735676
"88","X2080030100.2080020120","Axis1",0.44639961456123,2080030100,2080020120,3104689.33319954,55.4171138015588,9.76497222429575,17279330.5116857,0.820323517100394
"89","X2080030160.2080020120","Axis1",0.538154432407687,2080030160,2080020120,3033315.01156313,55.0612988722382,9.55405048520585,17279330.5116857,0.824454135563195
"90","X2080030220.2080020120","Axis1",0.440530638152581,2080030220,2080020120,2967458.50759025,54.7693488671891,9.26088092466685,17279330.5116857,0.828265423502177
"91","X2080030370.2080020120","Axis1",0.686306370205913,2080030370,2080020120,2856279.33668339,54.148164548606,9.1191463270935,17279330.5116857,0.834699652584819
"92","X2080030420.2080020120","Axis1",0.170554390311568,2080030420,2080020120,2853771.65180406,54.046999170638,9.333027588672,17279330.5116857,0.834844778860263
"93","X2080030460.2080020120","Axis1",-0.502505394710615,2080030460,2080020120,2827981.71672771,54.0409523180736,8.95125129573615,17279330.5116857,0.836337309780886
"94","X2080030560.2080020120","Axis1",0.204109778903904,2080030560,2080020120,2781826.07125949,53.9378138061712,8.49520108162725,17279330.5116857,0.839008457568527
"95","X2080030610.2080020120","Axis1",0.631254482693892,2080030610,2080020120,2756345.20716513,53.6632763670313,8.79713920863235,17279330.5116857,0.840483101743956
"96","X2080030630.2080020120","Axis1",0.606838794126503,2080030630,2080020120,2736098.23641555,53.5612555589482,8.7416355780617,17279330.5116857,0.841654846837661
"97","X2080030660.2080020120","Axis1",0.593752373921856,2080030660,2080020120,2706413.55980123,53.565972134239,8.28412931083395,17279330.5116857,0.843372776626332
"98","X2080030710.2080020120","Axis1",0.547631716427171,2080030710,2080020120,2694758.90526386,53.4809230404834,8.3203613106288,17279330.5116857,0.844047261932895
"99","X2080030760.2080020120","Axis1",0.490761863849581,2080030760,2080020120,2681375.73931577,53.4954066122474,8.08096150378915,17279330.5116857,0.844821780710635
"100","X2080031060.2080020120","Axis1",0.523194214780928,2080031060,2080020120,2629568.87751992,53.5891387205667,6.99672893642745,17279330.5116857,0.847819979151299
"101","X2080031740.2080020120","Axis1",0.3261402919708,2080031740,2080020120,2214733.90701137,51.4976651089396,6.17648549677205,17279330.5116857,0.871827562675904
"102","X2080031750.2080020120","Axis1",0.207988493035635,2080031750,2080020120,2270113.01788331,51.1368628488512,7.5856207169148,17279330.5116857,0.868622628848492
"103","X2080031960.2080020120","Axis1",0.243110887090703,2080031960,2080020120,2032517.28678253,50.5273020683937,5.8784957323546,17279330.5116857,0.882372914540412
"104","X2080032230.2080020120","Axis1",-0.270718861621498,2080032230,2080020120,2043306.18991247,50.2987121405761,6.4219029702702,17279330.5116857,0.881748532529625
"105","X2080032600.2080020120","Axis1",0.198476523730752,2080032600,2080020120,1976509.74272083,50.0856440231205,6.03251506498365,17279330.5116857,0.885614217438335
"106","X2080032670.2080020120","Axis1",0.354882740931631,2080032670,2080020120,1894252.26449241,49.8030184437739,5.59464651146655,17279330.5116857,0.890374672606016
"107","X2080032980.2080020120","Axis1",0.582270707529488,2080032980,2080020120,1825386.26376289,49.7352291111977,4.92768946173005,17279330.5116857,0.894360127984796
"108","X2080033010.2080020120","Axis1",-0.284582494980322,2080033010,2080020120,1945060.18639141,50.1275199251424,5.59509122015465,17279330.5116857,0.887434285426973
"109","X2080033020.2080020120","Axis1",-0.366483882665737,2080033020,2080020120,1878204.78506171,49.9516109663945,5.1385100243859,17279330.5116857,0.891303382165674
"110","X2080033080.2080020120","Axis1",-0.616185635965648,2080033080,2080020120,1919853.06657498,50.1529404289921,5.2463313877849,17279330.5116857,0.888893087305864
"111","X2080033090.2080020120","Axis1",0.139573504196334,2080033090,2080020120,1874488.7268419,49.9958530791213,5.00803052728345,17279330.5116857,0.89151844016328
"112","X2080033120.2080020120","Axis1",0.169225972787777,2080033120,2080020120,1912406.06582086,50.202839207472,5.055202308787,17279330.5116857,0.889324064695242
"113","X2080033190.2080020120","Axis1",0.28901142943461,2080033190,2080020120,1921969.25024911,50.3208057313187,4.9284553808373,17279330.5116857,0.888770618227986
"114","X2080033320.2080020120","Axis1",-0.561387360061646,2080033320,2080020120,1829819.63800767,49.897496498286,4.6623505345121,17279330.5116857,0.894103557034794
"115","X2080053790.2080020120","Axis1",0.279915645925875,2080053790,2080020120,1011913.69703366,47.727113577224,-2.39235860478638,17279330.5116857,0.941437910667354
"116","X5080070260.2080020120","Axis1",0.522454581403245,5080070260,2080020120,17175942.4620962,8.19000764708605,75.1081526150636,17279330.5116857,0.0059833365372346
"117","X5080070390.2080020120","Axis1",0.523899214151393,5080070390,2080020120,17183060.4561471,7.90163392045905,74.8295371090016,17279330.5116857,0.00557139962531938
"118","X5080070440.2080020120","Axis1",0.19054280197277,5080070440,2080020120,17265089.3498898,7.5725002985618,75.0486300499001,17279330.5116857,0.000824173239020065
"119","X7080047060.2080020120","Axis1",0.330358371039459,7080047060,2080020120,6727855.69798119,41.2794796937349,-44.7171012899511,17279330.5116857,0.610641413830747
"120","X7080049270.2080020120","Axis1",-0.254921276888775,7080049270,2080020120,8366772.94579087,38.3952780158032,-53.5542861523609,17279330.5116857,0.515792990930258
"121","X2080020590.2080020330","Axis1",-0.261332731082697,2080020590,2080020330,258267.666673521,43.6790209466365,1.11162044096177,17279330.5116857,0.985053375389813
"122","X2080021030.2080020330","Axis1",0.119815672176279,2080021030,2080020330,403768.86599039,44.9642181952594,0.686321132561775,17279330.5116857,0.976632840854724
"123","X2080022150.2080020330","Axis1",0.00249704455338711,2080022150,2080020330,665436.247566832,46.0426578088381,1.38744379621442,17279330.5116857,0.961489465861145
"124","X2080023010.2080020330","Axis1",-0.712555675275234,2080023010,2080020330,836083.339601399,45.635580523571,3.82261572590212,17279330.5116857,0.951613672819328
"125","X2080029400.2080020330","Axis1",0.0415621242971497,2080029400,2080020330,2551132.2789319,52.7736726341205,10.6463057111133,17279330.5116857,0.852359310031913
"126","X2080030100.2080020330","Axis1",-0.231169808624183,2080030100,2080020330,3025289.8288107,55.4865513102482,10.9583415590592,17279330.5116857,0.82491857385535
"127","X2080030160.2080020330","Axis1",0.353056739406432,2080030160,2080020330,2951670.56430219,55.1307363809277,10.7474198199693,17279330.5116857,0.829179113027208
"128","X2080030220.2080020330","Axis1",0.384236217050019,2080030220,2080020330,2884459.08542356,54.8387863758785,10.4542502594303,17279330.5116857,0.833068816903939
"129","X2080030370.2080020330","Axis1",0.266346881512193,2080030370,2080020330,2768235.42111984,54.2176020572955,10.3125156618569,17279330.5116857,0.839794983998498
"130","X2080030420.2080020330","Axis1",0.0314055779319993,2080030420,2080020330,2763817.56495377,54.1164366793274,10.5263969234354,17279330.5116857,0.840050656876744
"131","X2080030460.2080020330","Axis1",0.222204543207144,2080030460,2080020330,2739698.35700188,54.110389826763,10.1446206304996,17279330.5116857,0.841446498453799
"132","X2080030560.2080020330","Axis1",-0.506296359558569,2080030560,2080020330,2694721.66379848,54.0072513148607,9.68857041639068,17279330.5116857,0.844049417193792
"133","X2080030610.2080020330","Axis1",-0.0231901922719158,2080030610,2080020330,2665190.37613602,53.7327138757207,9.99050854339578,17279330.5116857,0.845758469963081
"134","X2080030630.2080020330","Axis1",-0.0190174539570613,2080030630,2080020330,2644221.36209487,53.6306930676377,9.93500491282513,17279330.5116857,0.846972001588451
"135","X2080030660.2080020330","Axis1",-0.26930523383882,2080030660,2080020330,2616828.11590568,53.6354096429285,9.47749864559738,17279330.5116857,0.84855732031192
"136","X2080030710.2080020330","Axis1",0.596095502917077,2080030710,2080020330,2604173.01011709,53.5503605491729,9.51373064539223,17279330.5116857,0.84928970434613
"137","X2080030760.2080020330","Axis1",0.0431558073774571,2080030760,2080020330,2592142.19363431,53.5648441209368,9.27433083855258,17279330.5116857,0.849985959127219
"138","X2080031060.2080020330","Axis1",0.439403206732891,2080031060,2080020330,2547000.68402288,53.6585762292561,8.19009827119088,17279330.5116857,0.852598416223337
"139","X2080031740.2080020330","Axis1",0.400172068865863,2080031740,2080020330,2116267.87688231,51.5671026176291,7.36985483153548,17279330.5116857,0.87752604908789
"140","X2080031750.2080020330","Axis1",-0.623669214005369,2080031750,2080020330,2158532.66170636,51.2063003575406,8.77899005167823,17279330.5116857,0.875080075570834
"141","X2080031960.2080020330","Axis1",-0.299807880797039,2080031960,2080020330,1924825.24413794,50.5967395770831,7.07186506711803,17279330.5116857,0.888605334400183
"142","X2080032230.2080020330","Axis1",-0.322875621390062,2080032230,2080020330,1928891.27618582,50.3681496492655,7.61527230503363,17279330.5116857,0.88837002250282
"143","X2080032600.2080020330","Axis1",-0.083530754944312,2080032600,2080020330,1862115.13054051,50.15508153181,7.22588439974708,17279330.5116857,0.892234532508005
"144","X2080032670.2080020330","Axis1",0.497356397385239,2080032670,2080020330,1779430.13709752,49.8724559524634,6.78801584622998,17279330.5116857,0.897019729098062
"145","X2080032980.2080020330","Axis1",0.121422185803292,2080032980,2080020330,1715094.46182512,49.8046666198871,6.12105879649348,17279330.5116857,0.900743002706891
"146","X2080033010.2080020330","Axis1",-0.376235845057667,2080033010,2080020330,1834479.31820812,50.1969574338319,6.78846055491808,17279330.5116857,0.8938338891679
"147","X2080033020.2080020330","Axis1",-0.454027458880827,2080033020,2080020330,1768996.35479876,50.0210484750839,6.33187935914933,17279330.5116857,0.897623559338574
"148","X2080033080.2080020330","Axis1",0.154709153917172,2080033080,2080020330,1812358.62672789,50.2223779376815,6.43970072254833,17279330.5116857,0.895114071375495
"149","X2080033090.2080020330","Axis1",-0.346599983081298,2080033090,2080020330,1766945.16690125,50.0652905878108,6.20139986204688,17279330.5116857,0.897742266941055
"150","X2080033120.2080020330","Axis1",0.42370815789058,2080033120,2080020330,1807114.82310531,50.2722767161614,6.24857164355043,17279330.5116857,0.895417543990886
"151","X2080033190.2080020330","Axis1",0.273508302339457,2080033190,2080020330,1819214.63413782,50.3902432400081,6.12182471560073,17279330.5116857,0.894717296314952
"152","X2080033320.2080020330","Axis1",0.398706658359033,2080033320,2080020330,1723987.68533045,49.9669340069755,5.85571986927553,17279330.5116857,0.900228328628557
"153","X2080053790.2080020330","Axis1",0.153660695652585,2080053790,2080020330,1001531.74713325,47.7965510859134,-1.19898927002295,17279330.5116857,0.942038741231558
"154","X5080070260.2080020330","Axis1",0.612441176409027,5080070260,2080020330,17001590.4002162,8.2594451557755,76.301521949827,17279330.5116857,0.016073545863461
"155","X5080070390.2080020330","Axis1",0.648881571843643,5080070390,2080020330,17006210.4521448,7.9710714291485,76.022906443765,17279330.5116857,0.0158061713881896
"156","X5080070440.2080020330","Axis1",0.46879296857703,5080070440,2080020330,17087586.3053537,7.64193780725125,76.2419993846635,17279330.5116857,0.0110967381636891
"157","X7080047060.2080020330","Axis1",-0.3806154979508,7080047060,2080020330,6890988.77491333,41.3489172024243,-43.5237319551876,17279330.5116857,0.601200476473722
"158","X7080049270.2080020330","Axis1",-0.14750307854481,7080049270,2080020330,8520719.34747472,38.4647155244927,-52.3609168175975,17279330.5116857,0.506883710470593
"159","X2080021030.2080020590","Axis1",-0.380545793819692,2080021030,2080020590,293345.217097177,45.3196073787562,2.21115714906848,17279330.5116857,0.983023345904589
"160","X2080022150.2080020590","Axis1",0.757142968754635,2080022150,2080020590,527184.970968669,46.3980469923348,2.91227981272113,17279330.5116857,0.969490428427644
"161","X2080023010.2080020590","Axis1",-0.266710144717644,2080023010,2080020590,604386.845314164,45.9909697070677,5.34745174240883,17279330.5116857,0.965022554264737
"162","X2080029400.2080020590","Axis1",0.18772483053445,2080029400,2080020590,2372754.52590036,53.1290618176172,12.17114172762,17279330.5116857,0.862682496622441
"163","X2080030100.2080020590","Axis1",0.117442240128668,2080030100,2080020590,2874136.93395064,55.841940493745,12.4831775755659,17279330.5116857,0.833666186776918
"164","X2080030160.2080020590","Axis1",0.0966579429885072,2080030160,2080020590,2798142.25092049,55.4861255644244,12.272255836476,17279330.5116857,0.838064197624546
"165","X2080030220.2080020590","Axis1",-0.0666615339010748,2080030220,2080020590,2729622.6949995,55.1941755593753,11.979086275937,17279330.5116857,0.842029603337149
"166","X2080030370.2080020590","Axis1",-0.21608481015097,2080030370,2080020590,2607867.6454133,54.5729912407922,11.8373516783636,17279330.5116857,0.849075886149082
"167","X2080030420.2080020590","Axis1",-0.145388043743768,2080030420,2080020590,2601149.41250554,54.4718258628242,12.0512329399421,17279330.5116857,0.849464687839241
"168","X2080030460.2080020590","Axis1",-0.470115682889124,2080030460,2080020590,2579196.64857361,54.4657790102598,11.6694566470063,17279330.5116857,0.850735151640896
"169","X2080030560.2080020590","Axis1",0.2303425523303,2080030560,2080020590,2535916.78442656,54.3626404983574,11.2134064328974,17279330.5116857,0.85323987045033
"170","X2080030610.2080020590","Axis1",-0.205732199539032,2080030610,2080020590,2501612.0554524,54.0881030592175,11.5153445599025,17279330.5116857,0.85522517473923
"171","X2080030630.2080020590","Axis1",0.136193249662259,2080030630,2080020590,2479885.12336132,53.9860822511344,11.4598409293318,17279330.5116857,0.856482569062255
"172","X2080030660.2080020590","Axis1",-0.532814666777725,2080030660,2080020590,2455451.09596241,53.9907988264252,11.0023346621041,17279330.5116857,0.857896630063194
"173","X2080030710.2080020590","Axis1",-0.489254345887041,2080030710,2080020590,2441649.5336358,53.9057497326696,11.0385666618989,17279330.5116857,0.858695362532446
"174","X2080030760.2080020590","Axis1",-0.6193840026501,2080030760,2080020590,2431347.22898042,53.9202333044336,10.7991668550593,17279330.5116857,0.859291583818242
"175","X2080031060.2080020590","Axis1",-0.106924478315312,2080031060,2080020590,2394709.03297921,54.0139654127529,9.71493428769759,17279330.5116857,0.86141193194032
"176","X2080031740.2080020590","Axis1",0.293536070151145,2080031740,2080020590,1947578.66491729,51.9224918011259,8.89469084804219,17279330.5116857,0.887288534495004
"177","X2080031750.2080020590","Axis1",0.00322868190912764,2080031750,2080020590,1973431.92167603,51.5616895410374,10.3038260681849,17279330.5116857,0.88579233898319
"178","X2080031960.2080020590","Axis1",0.302727731318793,2080031960,2080020590,1746436.60304252,50.9521287605799,8.59670108362474,17279330.5116857,0.898929151111414
"179","X2080032230.2080020590","Axis1",0.389363967048818,2080032230,2080020590,1742170.3946154,50.7235388327623,9.14010832154034,17279330.5116857,0.899176047738817
