"","basin_ID","Axis","Country","Correlation","Site_ID1","Site_ID2"
"S1664.S11849","7080047060","Axis1","USA","0.285802632404873","S1664","S11849"
"S1697.S11849","7080047060","Axis1","USA","0.396364433060465","S1697","S11849"
"S176.S11849","7080047060","Axis1","USA","0.488096184296058","S176","S11849"
"S3234.S11849","7080047060","Axis1","USA","-0.053962885857233","S3234","S11849"
"S4287.S11849","7080047060","Axis1","USA","-0.46177585990091","S4287","S11849"
"S4401.S11849","7080047060","Axis1","USA","-0.580105873313509","S4401","S11849"
"S4573.S11849","7080047060","Axis1","USA","-0.00164578078247136","S4573","S11849"
"S4668.S11849","7080047060","Axis1","USA","-0.0538333854407043","S4668","S11849"
"S5110.S11849","7080047060","Axis1","USA","-0.29758744053896","S5110","S11849"
"S5557.S11849","7080047060","Axis1","USA","0.319568269611946","S5557","S11849"
"S5610.S11849","7080047060","Axis1","USA","-0.169397368706695","S5610","S11849"
"S5646.S11849","7080047060","Axis1","USA","-0.786555139003183","S5646","S11849"
"S6018.S11849","7080047060","Axis1","USA","-0.138231260612004","S6018","S11849"
"S6120.S11849","7080047060","Axis1","USA","0.00277174995927635","S6120","S11849"
"S6165.S11849","7080047060","Axis1","USA","-0.386669309108444","S6165","S11849"
"S6923.S11849","7080047060","Axis1","USA","0.206360112369873","S6923","S11849"
"S8633.S11849","7080047060","Axis1","USA","0.0466606876982852","S8633","S11849"
"S8702.S11849","7080047060","Axis1","USA","-0.652245919000374","S8702","S11849"
"S8888.S11849","7080047060","Axis1","USA","0.372441750440972","S8888","S11849"
"S9019.S11849","7080047060","Axis1","USA","-0.135499084604313","S9019","S11849"
"S9163.S11849","7080047060","Axis1","USA","0.475164895311242","S9163","S11849"
"S9165.S11849","7080047060","Axis1","USA","-0.0173079190148544","S9165","S11849"
"S9269.S11849","7080047060","Axis1","USA","-0.0426845983337146","S9269","S11849"
"S9272.S11849","7080047060","Axis1","USA","-0.120399698530297","S9272","S11849"
"S9313.S11849","7080047060","Axis1","USA","-0.250479002768509","S9313","S11849"
"S936.S11849","7080047060","Axis1","USA","0.193434074566383","S936","S11849"
"S9445.S11849","7080047060","Axis1","USA","0.152745277648274","S9445","S11849"
"S9447.S11849","7080047060","Axis1","USA","-0.30512660327245","S9447","S11849"
"S9840.S11849","7080047060","Axis1","USA","0.00507259803688616","S9840","S11849"
"S995.S11849","7080047060","Axis1","USA","0.220945371110272","S995","S11849"
"S9964.S11849","7080047060","Axis1","USA","0.0827637334546123","S9964","S11849"
"S11988.S11872","7080047060","Axis1","USA","-0.609114994790578","S11988","S11872"
"S1296.S11872","7080047060","Axis1","USA","0.779141078954838","S1296","S11872"
"S1298.S11872","7080047060","Axis1","USA","-0.356096880124242","S1298","S11872"
"S1664.S11872","7080047060","Axis1","USA","0.278245012902624","S1664","S11872"
"S1697.S11872","7080047060","Axis1","USA","0.609397351544068","S1697","S11872"
"S176.S11872","7080047060","Axis1","USA","0.180988807165022","S176","S11872"
"S3234.S11872","7080047060","Axis1","USA","-0.156489449537001","S3234","S11872"
"S4287.S11872","7080047060","Axis1","USA","-0.01718462707518","S4287","S11872"
"S4401.S11872","7080047060","Axis1","USA","-0.378986818374213","S4401","S11872"
"S4573.S11872","7080047060","Axis1","USA","-0.118050333362685","S4573","S11872"
"S4668.S11872","7080047060","Axis1","USA","-0.221740864955854","S4668","S11872"
"S5110.S11872","7080047060","Axis1","USA","-0.4045298061028","S5110","S11872"
"S5557.S11872","7080047060","Axis1","USA","0.272746080520231","S5557","S11872"
"S5610.S11872","7080047060","Axis1","USA","-0.191122816669645","S5610","S11872"
"S5646.S11872","7080047060","Axis1","USA","-0.396223144052504","S5646","S11872"
"S6018.S11872","7080047060","Axis1","USA","-0.536400891402614","S6018","S11872"
"S6120.S11872","7080047060","Axis1","USA","0.506066797953526","S6120","S11872"
"S6165.S11872","7080047060","Axis1","USA","0.0796471041852584","S6165","S11872"
"S6923.S11872","7080047060","Axis1","USA","0.118191526518832","S6923","S11872"
"S8633.S11872","7080047060","Axis1","USA","0.343692898434893","S8633","S11872"
"S8702.S11872","7080047060","Axis1","USA","-0.238049668170798","S8702","S11872"
"S8888.S11872","7080047060","Axis1","USA","0.194879252251498","S8888","S11872"
"S9019.S11872","7080047060","Axis1","USA","-0.422056376149597","S9019","S11872"
"S9163.S11872","7080047060","Axis1","USA","0.0164850402373656","S9163","S11872"
"S9165.S11872","7080047060","Axis1","USA","-0.281172818258755","S9165","S11872"
"S9269.S11872","7080047060","Axis1","USA","-0.237442645649919","S9269","S11872"
"S9272.S11872","7080047060","Axis1","USA","-0.153361613447505","S9272","S11872"
"S9313.S11872","7080047060","Axis1","USA","-0.110022085728208","S9313","S11872"
"S936.S11872","7080047060","Axis1","USA","-0.00282077453480283","S936","S11872"
"S9445.S11872","7080047060","Axis1","USA","-0.137010738800858","S9445","S11872"
"S9447.S11872","7080047060","Axis1","USA","-0.205829879718835","S9447","S11872"
"S9840.S11872","7080047060","Axis1","USA","-0.357734228893576","S9840","S11872"
"S995.S11872","7080047060","Axis1","USA","0.0672791560918732","S995","S11872"
"S9964.S11872","7080047060","Axis1","USA","-0.00381241489901185","S9964","S11872"
"S1296.S11988","7080047060","Axis1","USA","-0.681288648582167","S1296","S11988"
"S1298.S11988","7080047060","Axis1","USA","-0.158794936604373","S1298","S11988"
"S1664.S11988","7080047060","Axis1","USA","-0.171172373742202","S1664","S11988"
"S1697.S11988","7080047060","Axis1","USA","-0.0704702915574206","S1697","S11988"
"S176.S11988","7080047060","Axis1","USA","0.292284713720812","S176","S11988"
"S3234.S11988","7080047060","Axis1","USA","0.586330598596457","S3234","S11988"
"S4287.S11988","7080047060","Axis1","USA","-0.194522491780914","S4287","S11988"
"S4401.S11988","7080047060","Axis1","USA","-0.112749343722651","S4401","S11988"
"S4573.S11988","7080047060","Axis1","USA","0.656175169356873","S4573","S11988"
"S4668.S11988","7080047060","Axis1","USA","0.556674377106708","S4668","S11988"
"S5110.S11988","7080047060","Axis1","USA","0.428331668149598","S5110","S11988"
"S5557.S11988","7080047060","Axis1","USA","-0.278396189471007","S5557","S11988"
"S5610.S11988","7080047060","Axis1","USA","0.416463859945375","S5610","S11988"
"S5646.S11988","7080047060","Axis1","USA","0.201039100767423","S5646","S11988"
"S6018.S11988","7080047060","Axis1","USA","0.616948738911355","S6018","S11988"
"S6120.S11988","7080047060","Axis1","USA","-0.0956534769984421","S6120","S11988"
"S6165.S11988","7080047060","Axis1","USA","-0.217372646928428","S6165","S11988"
"S6923.S11988","7080047060","Axis1","USA","0.187919282936462","S6923","S11988"
"S8633.S11988","7080047060","Axis1","USA","0.232292504778503","S8633","S11988"
"S8702.S11988","7080047060","Axis1","USA","0.198564855173898","S8702","S11988"
"S8888.S11988","7080047060","Axis1","USA","0.0820372645049863","S8888","S11988"
"S9019.S11988","7080047060","Axis1","USA","0.338502124691355","S9019","S11988"
"S9163.S11988","7080047060","Axis1","USA","0.114384630352517","S9163","S11988"
"S9165.S11988","7080047060","Axis1","USA","0.413976934340107","S9165","S11988"
"S9269.S11988","7080047060","Axis1","USA","0.289861573132885","S9269","S11988"
"S9272.S11988","7080047060","Axis1","USA","0.123237236755493","S9272","S11988"
"S9313.S11988","7080047060","Axis1","USA","0.490332286777226","S9313","S11988"
"S936.S11988","7080047060","Axis1","USA","0.432652722683986","S936","S11988"
"S9445.S11988","7080047060","Axis1","USA","0.210893346106124","S9445","S11988"
"S9447.S11988","7080047060","Axis1","USA","0.609236457103337","S9447","S11988"
"S9840.S11988","7080047060","Axis1","USA","-0.201296543142272","S9840","S11988"
"S995.S11988","7080047060","Axis1","USA","0.175958262494643","S995","S11988"
"S9964.S11988","7080047060","Axis1","USA","-0.0162005211213846","S9964","S11988"
"S1298.S1296","7080047060","Axis1","USA","-0.216489374638533","S1298","S1296"
"S1664.S1296","7080047060","Axis1","USA","0.181752909705592","S1664","S1296"
"S1697.S1296","7080047060","Axis1","USA","0.353362284847592","S1697","S1296"
"S176.S1296","7080047060","Axis1","USA","-0.115819991430823","S176","S1296"
"S3234.S1296","7080047060","Axis1","USA","-0.141153544819272","S3234","S1296"
"S4287.S1296","7080047060","Axis1","USA","0.140390269089285","S4287","S1296"
"S4401.S1296","7080047060","Axis1","USA","-0.117975308614824","S4401","S1296"
"S4573.S1296","7080047060","Axis1","USA","-0.489650746328848","S4573","S1296"
"S4668.S1296","7080047060","Axis1","USA","-0.161864344751079","S4668","S1296"
"S5110.S1296","7080047060","Axis1","USA","-0.260119273971585","S5110","S1296"
"S5557.S1296","7080047060","Axis1","USA","0.512579201306101","S5557","S1296"
"S5610.S1296","7080047060","Axis1","USA","-0.526542944764395","S5610","S1296"
"S5646.S1296","7080047060","Axis1","USA","-0.408342164658311","S5646","S1296"
"S6018.S1296","7080047060","Axis1","USA","-0.244653737892038","S6018","S1296"
"S6120.S1296","7080047060","Axis1","USA","0.115620162738125","S6120","S1296"
"S6165.S1296","7080047060","Axis1","USA","0.0328152673788996","S6165","S1296"
"S6923.S1296","7080047060","Axis1","USA","0.342503614608429","S6923","S1296"
"S8633.S1296","7080047060","Axis1","USA","0.338299783588597","S8633","S1296"
"S8702.S1296","7080047060","Axis1","USA","-0.427243660764349","S8702","S1296"
"S8888.S1296","7080047060","Axis1","USA","0.26668234224266","S8888","S1296"
"S9019.S1296","7080047060","Axis1","USA","-0.048193743752277","S9019","S1296"
"S9163.S1296","7080047060","Axis1","USA","0.0756116992242094","S9163","S1296"
"S9165.S1296","7080047060","Axis1","USA","0.0108798427888586","S9165","S1296"
"S9269.S1296","7080047060","Axis1","USA","-0.511694796550409","S9269","S1296"
"S9272.S1296","7080047060","Axis1","USA","-0.569894607752965","S9272","S1296"
"S9313.S1296","7080047060","Axis1","USA","0.0949707841264781","S9313","S1296"
"S936.S1296","7080047060","Axis1","USA","-0.412971794605482","S936","S1296"
"S9445.S1296","7080047060","Axis1","USA","0.207560248181627","S9445","S1296"
"S9447.S1296","7080047060","Axis1","USA","-0.327595401066503","S9447","S1296"
"S9840.S1296","7080047060","Axis1","USA","0.128339093886198","S9840","S1296"
"S995.S1296","7080047060","Axis1","USA","-0.166875471644284","S995","S1296"
"S9964.S1296","7080047060","Axis1","USA","0.141771110159323","S9964","S1296"
"S1664.S1298","7080047060","Axis1","USA","-0.221072634672651","S1664","S1298"
"S1697.S1298","7080047060","Axis1","USA","-0.326984704215876","S1697","S1298"
"S176.S1298","7080047060","Axis1","USA","-0.586929353939251","S176","S1298"
"S3234.S1298","7080047060","Axis1","USA","-0.0978841699749781","S3234","S1298"
"S4287.S1298","7080047060","Axis1","USA","0.702819376706686","S4287","S1298"
"S4401.S1298","7080047060","Axis1","USA","0.581282281757661","S4401","S1298"
"S4573.S1298","7080047060","Axis1","USA","-0.317000085541765","S4573","S1298"
"S4668.S1298","7080047060","Axis1","USA","-0.110203460851425","S4668","S1298"
"S5110.S1298","7080047060","Axis1","USA","-0.135764166974438","S5110","S1298"
"S5557.S1298","7080047060","Axis1","USA","-0.005377451957038","S5557","S1298"
"S5610.S1298","7080047060","Axis1","USA","0.147376672919578","S5610","S1298"
"S5646.S1298","7080047060","Axis1","USA","0.846621349065925","S5646","S1298"
"S6018.S1298","7080047060","Axis1","USA","0.0250395341692402","S6018","S1298"
"S6120.S1298","7080047060","Axis1","USA","0.0141500444150177","S6120","S1298"
"S6165.S1298","7080047060","Axis1","USA","0.503718928201232","S6165","S1298"
"S6923.S1298","7080047060","Axis1","USA","-0.214693579455961","S6923","S1298"
"S8633.S1298","7080047060","Axis1","USA","-0.12197539844132","S8633","S1298"
"S8702.S1298","7080047060","Axis1","USA","0.722102940412479","S8702","S1298"
"S8888.S1298","7080047060","Axis1","USA","-0.396227048850028","S8888","S1298"
"S9019.S1298","7080047060","Axis1","USA","0.276526020810591","S9019","S1298"
"S9163.S1298","7080047060","Axis1","USA","-0.449706068612596","S9163","S1298"
"S9165.S1298","7080047060","Axis1","USA","-0.150036392986767","S9165","S1298"
"S9269.S1298","7080047060","Axis1","USA","0.317339328057835","S9269","S1298"
"S9272.S1298","7080047060","Axis1","USA","0.369786334972473","S9272","S1298"
"S9313.S1298","7080047060","Axis1","USA","-0.23907297492258","S9313","S1298"
"S936.S1298","7080047060","Axis1","USA","-0.418395853496857","S936","S1298"
"S9445.S1298","7080047060","Axis1","USA","-0.352256918567359","S9445","S1298"
"S9447.S1298","7080047060","Axis1","USA","-0.19125926201587","S9447","S1298"
"S9840.S1298","7080047060","Axis1","USA","0.0291214262155696","S9840","S1298"
"S995.S1298","7080047060","Axis1","USA","-0.521488017464561","S995","S1298"
"S9964.S1298","7080047060","Axis1","USA","0.00180367802961552","S9964","S1298"
"S1697.S1664","7080047060","Axis1","USA","0.648921666435428","S1697","S1664"
"S176.S1664","7080047060","Axis1","USA","0.476623415688629","S176","S1664"
"S3234.S1664","7080047060","Axis1","USA","-0.0359242762787494","S3234","S1664"
"S4287.S1664","7080047060","Axis1","USA","-0.0166699515479873","S4287","S1664"
"S4401.S1664","7080047060","Axis1","USA","-0.570984494447641","S4401","S1664"
"S4573.S1664","7080047060","Axis1","USA","-0.266281684637511","S4573","S1664"
"S4668.S1664","7080047060","Axis1","USA","0.372053403248778","S4668","S1664"
"S5110.S1664","7080047060","Axis1","USA","0.0321474566251101","S5110","S1664"
"S5557.S1664","7080047060","Axis1","USA","0.142064661515529","S5557","S1664"
"S5610.S1664","7080047060","Axis1","USA","0.339823027530807","S5610","S1664"
"S5646.S1664","7080047060","Axis1","USA","-0.0181958695118295","S5646","S1664"
"S6018.S1664","7080047060","Axis1","USA","-0.445155544221872","S6018","S1664"
"S6120.S1664","7080047060","Axis1","USA","0.515009029413417","S6120","S1664"
"S6165.S1664","7080047060","Axis1","USA","0.61573060335701","S6165","S1664"
"S6923.S1664","7080047060","Axis1","USA","0.536473523390689","S6923","S1664"
"S8633.S1664","7080047060","Axis1","USA","0.37710456650602","S8633","S1664"
"S8702.S1664","7080047060","Axis1","USA","-0.491573141268611","S8702","S1664"
"S8888.S1664","7080047060","Axis1","USA","0.406460505524928","S8888","S1664"
"S9019.S1664","7080047060","Axis1","USA","0.0781479994937333","S9019","S1664"
"S9163.S1664","7080047060","Axis1","USA","-0.321414771304358","S9163","S1664"
"S9165.S1664","7080047060","Axis1","USA","-0.174733554008471","S9165","S1664"
"S9269.S1664","7080047060","Axis1","USA","-0.410928343085006","S9269","S1664"
"S9272.S1664","7080047060","Axis1","USA","-0.285770136366067","S9272","S1664"
"S9313.S1664","7080047060","Axis1","USA","-0.189631663577285","S9313","S1664"
"S936.S1664","7080047060","Axis1","USA","-0.0365537815175931","S936","S1664"
"S9445.S1664","7080047060","Axis1","USA","0.142334536048725","S9445","S1664"
"S9447.S1664","7080047060","Axis1","USA","-0.590232814836078","S9447","S1664"
"S9840.S1664","7080047060","Axis1","USA","-0.159810864203198","S9840","S1664"
"S995.S1664","7080047060","Axis1","USA","-0.0328736311449261","S995","S1664"
"S9964.S1664","7080047060","Axis1","USA","0.497863926862344","S9964","S1664"
"S176.S1697","7080047060","Axis1","USA","0.702065077354196","S176","S1697"
"S3234.S1697","7080047060","Axis1","USA","0.291987710603501","S3234","S1697"
"S4287.S1697","7080047060","Axis1","USA","0.258618474132483","S4287","S1697"
"S4401.S1697","7080047060","Axis1","USA","-0.375239594288832","S4401","S1697"
"S4573.S1697","7080047060","Axis1","USA","0.157813473311001","S4573","S1697"
"S4668.S1697","7080047060","Axis1","USA","0.558086819467233","S4668","S1697"
"S5110.S1697","7080047060","Axis1","USA","-0.0811120806997922","S5110","S1697"
"S5557.S1697","7080047060","Axis1","USA","0.104105049900061","S5557","S1697"
"S5610.S1697","7080047060","Axis1","USA","0.491042891321705","S5610","S1697"
"S5646.S1697","7080047060","Axis1","USA","0.0122443773765524","S5646","S1697"
"S6018.S1697","7080047060","Axis1","USA","-0.230583956419412","S6018","S1697"
"S6120.S1697","7080047060","Axis1","USA","0.787597509431193","S6120","S1697"
"S6165.S1697","7080047060","Axis1","USA","0.477074266236853","S6165","S1697"
"S6923.S1697","7080047060","Axis1","USA","0.63222558128358","S6923","S1697"
"S8633.S1697","7080047060","Axis1","USA","0.786181189963107","S8633","S1697"
"S8702.S1697","7080047060","Axis1","USA","-0.156310119742865","S8702","S1697"
"S8888.S1697","7080047060","Axis1","USA","0.612240068792357","S8888","S1697"
"S9019.S1697","7080047060","Axis1","USA","0.18531605087128","S9019","S1697"
"S9163.S1697","7080047060","Axis1","USA","0.0328686495340586","S9163","S1697"
"S9165.S1697","7080047060","Axis1","USA","-0.0243574524855709","S9165","S1697"
"S9269.S1697","7080047060","Axis1","USA","-0.145151577571386","S9269","S1697"
"S9272.S1697","7080047060","Axis1","USA","-0.129486823590751","S9272","S1697"
"S9313.S1697","7080047060","Axis1","USA","-0.0533229265250665","S9313","S1697"
"S936.S1697","7080047060","Axis1","USA","0.355844067062348","S936","S1697"
"S9445.S1697","7080047060","Axis1","USA","0.226322833248103","S9445","S1697"
"S9447.S1697","7080047060","Axis1","USA","-0.222724256926772","S9447","S1697"
"S9840.S1697","7080047060","Axis1","USA","-0.523068363666619","S9840","S1697"
"S995.S1697","7080047060","Axis1","USA","0.211627074193402","S995","S1697"
"S9964.S1697","7080047060","Axis1","USA","0.409494343437369","S9964","S1697"
"S3234.S176","7080047060","Axis1","USA","0.0969947161090433","S3234","S176"
"S4287.S176","7080047060","Axis1","USA","-0.203841542704102","S4287","S176"
"S4401.S176","7080047060","Axis1","USA","-0.363946781668371","S4401","S176"
"S4573.S176","7080047060","Axis1","USA","0.353080386416378","S4573","S176"
"S4668.S176","7080047060","Axis1","USA","0.524953181137205","S4668","S176"
"S5110.S176","7080047060","Axis1","USA","0.0477260205832953","S5110","S176"
"S5557.S176","7080047060","Axis1","USA","-0.350386195161593","S5557","S176"
"S5610.S176","7080047060","Axis1","USA","0.475396593242975","S5610","S176"
"S5646.S176","7080047060","Axis1","USA","-0.234034665745644","S5646","S176"
"S6018.S176","7080047060","Axis1","USA","0.116551295240397","S6018","S176"
"S6120.S176","7080047060","Axis1","USA","0.404422254452107","S6120","S176"
"S6165.S176","7080047060","Axis1","USA","0.0840579330144814","S6165","S176"
"S6923.S176","7080047060","Axis1","USA","0.327358337801704","S6923","S176"
"S8633.S176","7080047060","Axis1","USA","0.446345935296582","S8633","S176"
"S8702.S176","7080047060","Axis1","USA","-0.225843831565323","S8702","S176"
"S8888.S176","7080047060","Axis1","USA","0.781013326474331","S8888","S176"
"S9019.S176","7080047060","Axis1","USA","0.161738344017285","S9019","S176"
"S9163.S176","7080047060","Axis1","USA","0.41148803612969","S9163","S176"
"S9165.S176","7080047060","Axis1","USA","-0.0343298581540994","S9165","S176"
"S9269.S176","7080047060","Axis1","USA","0.00965807358366438","S9269","S176"
"S9272.S176","7080047060","Axis1","USA","-0.0621653560189281","S9272","S176"
"S9313.S176","7080047060","Axis1","USA","-0.0646605632534095","S9313","S176"
"S936.S176","7080047060","Axis1","USA","0.682819479669972","S936","S176"
"S9445.S176","7080047060","Axis1","USA","0.477796192949137","S9445","S176"
"S9447.S176","7080047060","Axis1","USA","0.0246783526683487","S9447","S176"
"S9840.S176","7080047060","Axis1","USA","-0.207297491166487","S9840","S176"
"S995.S176","7080047060","Axis1","USA","0.428017617885825","S995","S176"
"S9964.S176","7080047060","Axis1","USA","0.535926525883979","S9964","S176"
"S4287.S3234","7080047060","Axis1","USA","0.299843887050786","S4287","S3234"
"S4401.S3234","7080047060","Axis1","USA","0.0868205218700961","S4401","S3234"
"S4573.S3234","7080047060","Axis1","USA","0.524379988943737","S4573","S3234"
"S4668.S3234","7080047060","Axis1","USA","0.73507960441274","S4668","S3234"
"S5110.S3234","7080047060","Axis1","USA","0.61643012762981","S5110","S3234"
"S5557.S3234","7080047060","Axis1","USA","0.334031155755208","S5557","S3234"
"S5610.S3234","7080047060","Axis1","USA","0.386941536858927","S5610","S3234"
"S5646.S3234","7080047060","Axis1","USA","0.27467633171448","S5646","S3234"
"S6018.S3234","7080047060","Axis1","USA","0.311175590426067","S6018","S3234"
"S6120.S3234","7080047060","Axis1","USA","0.169549758930916","S6120","S3234"
"S6165.S3234","7080047060","Axis1","USA","0.0132107228185292","S6165","S3234"
"S6923.S3234","7080047060","Axis1","USA","0.610246879611033","S6923","S3234"
"S8633.S3234","7080047060","Axis1","USA","0.564595832860373","S8633","S3234"
"S8702.S3234","7080047060","Axis1","USA","0.0382312069009512","S8702","S3234"
"S8888.S3234","7080047060","Axis1","USA","-0.000104497865208738","S8888","S3234"
"S9019.S3234","7080047060","Axis1","USA","0.376674650140592","S9019","S3234"
"S9163.S3234","7080047060","Axis1","USA","0.0559255007624712","S9163","S3234"
"S9165.S3234","7080047060","Axis1","USA","0.473033797269806","S9165","S3234"
"S9269.S3234","7080047060","Axis1","USA","-0.107799691670532","S9269","S3234"
"S9272.S3234","7080047060","Axis1","USA","-0.122135378504979","S9272","S3234"
"S9313.S3234","7080047060","Axis1","USA","0.560025413404037","S9313","S3234"
"S936.S3234","7080047060","Axis1","USA","0.192476301451931","S936","S3234"
"S9445.S3234","7080047060","Axis1","USA","0.149291078541246","S9445","S3234"
"S9447.S3234","7080047060","Axis1","USA","0.363356683494704","S9447","S3234"
"S9840.S3234","7080047060","Axis1","USA","-0.533021658084939","S9840","S3234"
"S995.S3234","7080047060","Axis1","USA","0.411870357635681","S995","S3234"
"S9964.S3234","7080047060","Axis1","USA","-0.201819352155723","S9964","S3234"
"S4401.S4287","7080047060","Axis1","USA","0.609563851639986","S4401","S4287"
"S4573.S4287","7080047060","Axis1","USA","-0.140847928670386","S4573","S4287"
"S4668.S4287","7080047060","Axis1","USA","0.37493700158593","S4668","S4287"
"S5110.S4287","7080047060","Axis1","USA","-0.0144909756837801","S5110","S4287"
"S5557.S4287","7080047060","Axis1","USA","0.176338851173033","S5557","S4287"
"S5610.S4287","7080047060","Axis1","USA","0.373570452665615","S5610","S4287"
"S5646.S4287","7080047060","Axis1","USA","0.757902141486845","S5646","S4287"
"S6018.S4287","7080047060","Axis1","USA","0.0440253744076413","S6018","S4287"
"S6120.S4287","7080047060","Axis1","USA","0.363051849329289","S6120","S4287"
"S6165.S4287","7080047060","Axis1","USA","0.648878375177072","S6165","S4287"
"S6923.S4287","7080047060","Axis1","USA","0.361630362791303","S6923","S4287"
"S8633.S4287","7080047060","Axis1","USA","0.407592917073871","S8633","S4287"
"S8702.S4287","7080047060","Axis1","USA","0.505635858028475","S8702","S4287"
"S8888.S4287","7080047060","Axis1","USA","0.0312176208955666","S8888","S4287"
"S9019.S4287","7080047060","Axis1","USA","0.588148568077119","S9019","S4287"
"S9163.S4287","7080047060","Axis1","USA","-0.218210835367033","S9163","S4287"
"S9165.S4287","7080047060","Axis1","USA","0.171786092012639","S9165","S4287"
"S9269.S4287","7080047060","Axis1","USA","0.108464800299814","S9269","S4287"
"S9272.S4287","7080047060","Axis1","USA","0.108087185535278","S9272","S4287"
"S9313.S4287","7080047060","Axis1","USA","-0.124500250940662","S9313","S4287"
"S936.S4287","7080047060","Axis1","USA","-0.147966289920883","S936","S4287"
"S9445.S4287","7080047060","Axis1","USA","0.0214705568498154","S9445","S4287"
"S9447.S4287","7080047060","Axis1","USA","-0.227545637074618","S9447","S4287"
"S9840.S4287","7080047060","Axis1","USA","-0.148146609477224","S9840","S4287"
"S995.S4287","7080047060","Axis1","USA","-0.201337492119099","S995","S4287"
"S9964.S4287","7080047060","Axis1","USA","0.140327124239384","S9964","S4287"
"S4573.S4401","7080047060","Axis1","USA","-0.0628005573681081","S4573","S4401"
"S4668.S4401","7080047060","Axis1","USA","0.045417783898212","S4668","S4401"
"S5110.S4401","7080047060","Axis1","USA","0.275543628722574","S5110","S4401"
"S5557.S4401","7080047060","Axis1","USA","-0.118017471290049","S5557","S4401"
"S5610.S4401","7080047060","Axis1","USA","-0.0360895028115188","S5610","S4401"
"S5646.S4401","7080047060","Axis1","USA","0.445445280008191","S5646","S4401"
"S6018.S4401","7080047060","Axis1","USA","0.341242880068601","S6018","S4401"
"S6120.S4401","7080047060","Axis1","USA","-0.2940532760286","S6120","S4401"
"S6165.S4401","7080047060","Axis1","USA","0.0337251044438245","S6165","S4401"
"S6923.S4401","7080047060","Axis1","USA","-0.167094304521825","S6923","S4401"
"S8633.S4401","7080047060","Axis1","USA","-0.168680707430923","S8633","S4401"
"S8702.S4401","7080047060","Axis1","USA","0.454088064662691","S8702","S4401"
"S8888.S4401","7080047060","Axis1","USA","-0.125598950120715","S8888","S4401"
"S9019.S4401","7080047060","Axis1","USA","0.335820322244204","S9019","S4401"
"S9163.S4401","7080047060","Axis1","USA","0.204803488440617","S9163","S4401"
"S9165.S4401","7080047060","Axis1","USA","0.139806969134716","S9165","S4401"
"S9269.S4401","7080047060","Axis1","USA","0.0394566295297172","S9269","S4401"
"S9272.S4401","7080047060","Axis1","USA","0.0366556313455879","S9272","S4401"
"S9313.S4401","7080047060","Axis1","USA","0.0243247531357419","S9313","S4401"
"S936.S4401","7080047060","Axis1","USA","-0.0788192915492651","S936","S4401"
"S9445.S4401","7080047060","Axis1","USA","0.169063040848697","S9445","S4401"
"S9447.S4401","7080047060","Axis1","USA","0.158674183483212","S9447","S4401"
"S9840.S4401","7080047060","Axis1","USA","0.267149894290857","S9840","S4401"
"S995.S4401","7080047060","Axis1","USA","0.140642728806637","S995","S4401"
"S9964.S4401","7080047060","Axis1","USA","-0.0692308164994901","S9964","S4401"
"S4668.S4573","7080047060","Axis1","USA","0.355558082933066","S4668","S4573"
"S5110.S4573","7080047060","Axis1","USA","0.268745464542485","S5110","S4573"
"S5557.S4573","7080047060","Axis1","USA","-0.462536561298532","S5557","S4573"
"S5610.S4573","7080047060","Axis1","USA","0.576062930633892","S5610","S4573"
"S5646.S4573","7080047060","Axis1","USA","0.0773726038760793","S5646","S4573"
"S6018.S4573","7080047060","Axis1","USA","0.0914129830055955","S6018","S4573"
"S6120.S4573","7080047060","Axis1","USA","0.338116184994426","S6120","S4573"
"S6165.S4573","7080047060","Axis1","USA","-0.173201949598138","S6165","S4573"
"S6923.S4573","7080047060","Axis1","USA","0.010302907384131","S6923","S4573"
"S8633.S4573","7080047060","Axis1","USA","0.161137717246013","S8633","S4573"
"S8702.S4573","7080047060","Axis1","USA","0.264468423157912","S8702","S4573"
"S8888.S4573","7080047060","Axis1","USA","-0.11006401386118","S8888","S4573"
"S9019.S4573","7080047060","Axis1","USA","-0.106102040020716","S9019","S4573"
"S9163.S4573","7080047060","Axis1","USA","0.0331692788552614","S9163","S4573"
"S9165.S4573","7080047060","Axis1","USA","0.402911457215227","S9165","S4573"
"S9269.S4573","7080047060","Axis1","USA","0.335839467899019","S9269","S4573"
"S9272.S4573","7080047060","Axis1","USA","0.357837853092941","S9272","S4573"
"S9313.S4573","7080047060","Axis1","USA","0.299704867520102","S9313","S4573"
"S936.S4573","7080047060","Axis1","USA","0.844837388129164","S936","S4573"
"S9445.S4573","7080047060","Axis1","USA","-0.083451420970353","S9445","S4573"
"S9447.S4573","7080047060","Axis1","USA","0.761688453938336","S9447","S4573"
"S9840.S4573","7080047060","Axis1","USA","-0.502747465128771","S9840","S4573"
"S995.S4573","7080047060","Axis1","USA","0.546817732838187","S995","S4573"
"S9964.S4573","7080047060","Axis1","USA","-0.458689064592687","S9964","S4573"
"S5110.S4668","7080047060","Axis1","USA","0.556490928636932","S5110","S4668"
"S5557.S4668","7080047060","Axis1","USA","-0.0157049739591312","S5557","S4668"
"S5610.S4668","7080047060","Axis1","USA","0.619371756959536","S5610","S4668"
"S5646.S4668","7080047060","Axis1","USA","0.351486846939673","S5646","S4668"
"S6018.S4668","7080047060","Axis1","USA","0.373338851692807","S6018","S4668"
