"","BasinPairs","Axis","Correlation","BasinID1","BasinID2","Euclid_Dist_Meters","MeanLat","MeanLon","MaxDist","Similarity"
"443","X2080033010.2080030370","Axis1",-0.537449919251763,2080033010,2080030370,971991.898893109,61.0909277279876,17.5141917923199,17279330.5116857,0.943748289423843
"444","X2080033020.2080030370","Axis1",-0.78859772214957,2080033020,2080030370,1028287.11433724,60.9150187692397,17.0576105965512,17279330.5116857,0.94049033823146
"445","X2080033080.2080030370","Axis1",-0.3905053511653,2080033080,2080030370,981759.056623158,61.1163482318373,17.1654319599502,17279330.5116857,0.943183038488719
"446","X2080033090.2080030370","Axis1",-0.179837964044444,2080033090,2080030370,1025051.04776019,60.9592608819666,16.9271310994488,17279330.5116857,0.940677617858692
"447","X2080033120.2080030370","Axis1",-0.1021246595696,2080033120,2080030370,980276.416428247,61.1662470103172,16.9743028809523,17279330.5116857,0.943268842750285
"448","X2080033190.2080030370","Axis1",-0.468754709791087,2080033190,2080030370,962287.048790589,61.2842135341639,16.8475559530026,17279330.5116857,0.944309934453779
"449","X2080033320.2080030370","Axis1",-0.129869103462414,2080033320,2080030370,1061604.05091203,60.8609043011313,16.5814511066774,17279330.5116857,0.938562200069379
"450","X2080053790.2080030370","Axis1",0.396355544817044,2080053790,2080030370,1934765.62141431,58.6905213800692,9.52674196737892,17279330.5116857,0.888030058797367
"451","X5080070260.2080030370","Axis1",0.72363290910599,5080070260,2080030370,14591795.78676,19.1534154499313,87.0272531872289,17279330.5116857,0.155534655877334
"452","X5080070390.2080030370","Axis1",0.599373620585004,5080070390,2080030370,14626609.7701767,18.8650417233043,86.7486376811669,17279330.5116857,0.153519879703382
"453","X5080070440.2080030370","Axis1",0.218030211240205,5080070440,2080030370,14710993.4605587,18.5359081014071,86.9677306220654,17279330.5116857,0.148636375083516
"454","X7080047060.2080030370","Axis1",-0.0952368390059981,7080047060,2080030370,6860078.29836799,52.2428874965802,-32.7980007177858,17279330.5116857,0.602989346506878
"455","X7080049270.2080030370","Axis1",0.0451430865481687,7080049270,2080030370,8090182.98658588,49.3586858186485,-41.6351855801956,17279330.5116857,0.531799974477332
"456","X2080030460.2080030420","Axis1",0.168931615089396,2080030460,2080030420,36176.2199665849,64.9031947429507,21.08423312948,17279330.5116857,0.997906387637986
"457","X2080030560.2080030420","Axis1",0.16684172819989,2080030560,2080030420,83275.5084303994,64.8000562310484,20.628182915371,17279330.5116857,0.995180628764866
"458","X2080030610.2080030420","Axis1",0.713405454169551,2080030610,2080030420,99837.4099884837,64.5255187919085,20.9301210423762,17279330.5116857,0.994222148252737
"459","X2080030630.2080030420","Axis1",0.0302591034966947,2080030630,2080030420,122382.99008153,64.4234979838254,20.8746174118055,17279330.5116857,0.99291737663107
"460","X2080030660.2080030420","Axis1",0.490922948499559,2080030660,2080030420,147360.68949199,64.4282145591162,20.4171111445778,17279330.5116857,0.991471851910447
"461","X2080030710.2080030420","Axis1",0.232691319252212,2080030710,2080030420,159708.345458665,64.3431654653606,20.4533431443726,17279330.5116857,0.990757260800663
"462","X2080030760.2080030420","Axis1",0.207951926583755,2080030760,2080030420,172480.168587919,64.3576490371245,20.213943337533,17279330.5116857,0.990018122029018
"463","X2080031060.2080030420","Axis1",-0.212308115646424,2080031060,2080030420,246947.958681117,64.4513811454438,19.1297107701713,17279330.5116857,0.98570847646475
"464","X2080031740.2080030420","Axis1",0.323899490662928,2080031740,2080030420,654856.036996305,62.3599075338169,18.3094673305159,17279330.5116857,0.962101770288297
"465","X2080031750.2080030420","Axis1",0.332819826573541,2080031750,2080030420,673740.698042344,61.9991052737283,19.7186025506586,17279330.5116857,0.961008865616251
"466","X2080031960.2080030420","Axis1",-0.21674163196932,2080031960,2080030420,865821.387082285,61.3895444932708,18.0114775660984,17279330.5116857,0.949892654319174
"467","X2080032230.2080030420","Axis1",-0.0982509186953108,2080032230,2080030420,891321.941280009,61.1609545654533,18.554884804014,17279330.5116857,0.948416870626022
"468","X2080032600.2080030420","Axis1",0.384969828635814,2080032600,2080030420,951331.943662624,60.9478864479977,18.1654968987275,17279330.5116857,0.944943935008405
"469","X2080032670.2080030420","Axis1",0.177842853173892,2080032670,2080030420,1028670.26143664,60.6652608686511,17.7276283452104,17279330.5116857,0.940468164507823
"470","X2080032980.2080030420","Axis1",-0.047679573109486,2080032980,2080030420,1072992.7731532,60.5974715360748,17.0606712954739,17279330.5116857,0.937903104959561
"471","X2080033010.2080030420","Axis1",0.215861511255463,2080033010,2080030420,961125.873411035,60.9897623500196,17.7280730538984,17279330.5116857,0.944377134706635
"472","X2080033020.2080030420","Axis1",-0.300462808892205,2080033020,2080030420,1018496.02540521,60.8138533912716,17.2714918581297,17279330.5116857,0.941056974127764
"473","X2080033080.2080030420","Axis1",-0.128992645108537,2080033080,2080030420,972109.980122949,61.0151828538692,17.3793132215287,17279330.5116857,0.943741455754578
"474","X2080033090.2080030420","Axis1",-0.286835907633102,2080033090,2080030420,1015782.69336233,60.8580955039985,17.1410123610273,17279330.5116857,0.941214001741828
"475","X2080033120.2080030420","Axis1",-0.185188030981523,2080033120,2080030420,971386.551340994,61.0650816323492,17.1881841425308,17279330.5116857,0.94378332246819
"476","X2080033190.2080030420","Axis1",0.00728298927808209,2080033190,2080030420,954143.539487586,61.1830481561959,17.0614372145811,17279330.5116857,0.944781220612551
"477","X2080033320.2080030420","Axis1",-0.144024935134686,2080033320,2080030420,1053177.71988033,60.7597389231632,16.7953323682559,17279330.5116857,0.939049853860479
"478","X2080053790.2080030420","Axis1",0.351850377254224,2080053790,2080030420,1937840.95629858,58.5893560021012,9.74062322895742,17279330.5116857,0.887852081133117
"479","X5080070260.2080030420","Axis1",-0.0197812638765017,5080070260,2080030420,14584464.447941,19.0522500719633,87.2411344488074,17279330.5116857,0.15595893960835
"480","X5080070390.2080030420","Axis1",-0.221868478385787,5080070390,2080030420,14618806.3445023,18.7638763453363,86.9625189427454,17279330.5116857,0.153971484334078
"481","X5080070440.2080030420","Axis1",-0.426418222970127,5080070440,2080030420,14703239.2642286,18.434742723439,87.1816118836439,17279330.5116857,0.149085130683448
"482","X7080047060.2080030420","Axis1",0.321400035975545,7080047060,2080030420,6889328.47312519,52.1417221186121,-32.5841194562072,17279330.5116857,0.60129656247584
"483","X7080049270.2080030420","Axis1",0.0948300177407983,7080049270,2080030420,8120393.14334955,49.2575204406805,-41.4213043186171,17279330.5116857,0.530051633779569
"484","X2080030560.2080030460","Axis1",-0.171004518175,2080030560,2080030460,49080.6815014658,64.7940093784839,20.2464066224352,17279330.5116857,0.997159572735282
"485","X2080030610.2080030460","Axis1",0.170701884521342,2080030610,2080030460,85501.2671100093,64.519471939344,20.5483447494403,17279330.5116857,0.995051818295148
"486","X2080030630.2080030460","Axis1",-0.332693140065652,2080030630,2080030460,108848.274963875,64.4174511312609,20.4928411188696,17279330.5116857,0.993700665955185
"487","X2080030660.2080030460","Axis1",-0.176483164529518,2080030660,2080030460,123890.78137165,64.4221677065518,20.0353348516419,17279330.5116857,0.992830116809916
"488","X2080030710.2080030460","Axis1",-0.118975221143046,2080030710,2080030460,138962.234587301,64.3371186127961,20.0715668514367,17279330.5116857,0.991957892437249
"489","X2080030760.2080030460","Axis1",0.133289932935857,2080030760,2080030460,147867.379212548,64.3516021845601,19.8321670445971,17279330.5116857,0.991442528452561
"490","X2080031060.2080030460","Axis1",-0.193133440170685,2080031060,2080030460,213438.850671236,64.4453342928794,18.7479344772354,17279330.5116857,0.987647736089839
"491","X2080031740.2080030460","Axis1",0.0593247054031756,2080031740,2080030460,635045.994608858,62.3538606812524,17.92769103758,17279330.5116857,0.963248229196184
"492","X2080031750.2080030460","Axis1",0.103169705992701,2080031750,2080030460,662775.0197092,61.9930584211639,19.3368262577227,17279330.5116857,0.961643478069884
"493","X2080031960.2080030460","Axis1",-0.156837088942324,2080031960,2080030460,848265.703378576,61.3834976407064,17.6297012731626,17279330.5116857,0.950908647600385
"494","X2080032230.2080030460","Axis1",-0.0689630005678505,2080032230,2080030460,876676.353939023,61.1549077128888,18.1731085110782,17279330.5116857,0.949264449027921
"495","X2080032600.2080030460","Axis1",0.253170932327246,2080032600,2080030460,935585.526773508,60.9418395954333,17.7837206057916,17279330.5116857,0.945855221292238
"496","X2080032670.2080030460","Axis1",-0.246687663166769,2080032670,2080030460,1011912.99416696,60.6592140160867,17.3458520522745,17279330.5116857,0.941437951344086
"497","X2080032980.2080030460","Axis1",-0.37003922621448,2080032980,2080030460,1054056.53113696,60.5914246835104,16.678895002538,17279330.5116857,0.938998994757111
"498","X2080033010.2080030460","Axis1",0.0498608642463716,2080033010,2080030460,943570.434319608,60.9837154974552,17.3462967609626,17279330.5116857,0.945393113831494
"499","X2080033020.2080030460","Axis1",-0.00731023946594252,2080033020,2080030460,999738.071933104,60.8078065387072,16.8897155651938,17279330.5116857,0.942142545901475
"500","X2080033080.2080030460","Axis1",0.335728804165065,2080033080,2080030460,953198.730965186,61.0091360013048,16.9975369285929,17279330.5116857,0.944835899150112
"501","X2080033090.2080030460","Axis1",-0.501355954536788,2080033090,2080030460,996457.16338826,60.8520486514341,16.7592360680914,17279330.5116857,0.942332420650535
"502","X2080033120.2080030460","Axis1",-0.08781283448336,2080033120,2080030460,951657.385698244,61.0590347797847,16.806407849595,17279330.5116857,0.944925100827567
"503","X2080033190.2080030460","Axis1",0.0633687899102257,2080033190,2080030460,933630.550726258,61.1770013036314,16.6796609216453,17279330.5116857,0.945968360863584
"504","X2080033320.2080030460","Axis1",0.4374947048772,2080033320,2080030460,1032957.60251199,60.7536920705988,16.4135560753201,17279330.5116857,0.940220044878856
"505","X2080053790.2080030460","Axis1",-0.32160490095872,2080053790,2080030460,1907795.01383459,58.5833091495367,9.35884693602157,17279330.5116857,0.889590918320338
"506","X5080070260.2080030460","Axis1",-0.0149581779197363,5080070260,2080030460,14617049.2998322,19.0462032193988,86.8593581558715,17279330.5116857,0.154073169099524
"507","X5080070390.2080030460","Axis1",-0.215785018343372,5080070390,2080030460,14651640.7350945,18.7578294927718,86.5807426498095,17279330.5116857,0.152071272368694
"508","X5080070440.2080030460","Axis1",-0.556277092186321,5080070440,2080030460,14736048.4003126,18.4286958708745,86.7998355907081,17279330.5116857,0.147186380262427
"509","X7080047060.2080030460","Axis1",-0.221347985385573,7080047060,2080030460,6859837.30718604,52.1356752660476,-32.9658957491431,17279330.5116857,0.603003293296181
"510","X7080049270.2080030460","Axis1",0.0131672846780458,7080049270,2080030460,8095659.39149942,49.251473588116,-41.803080611553,17279330.5116857,0.531483040617548
"511","X2080030610.2080030560","Axis1",0.0326812214983129,2080030610,2080030560,67780.6450868262,64.4163334274417,20.0922945353314,17279330.5116857,0.996077356987819
"512","X2080030630.2080030560","Axis1",0.622581256378261,2080030630,2080030560,87278.9978556025,64.3143126193586,20.0367909047607,17279330.5116857,0.994948936372473
"513","X2080030660.2080030560","Axis1",0.189663215383223,2080030660,2080030560,85384.7821232477,64.3190291946495,19.579284637533,17279330.5116857,0.995058559585656
"514","X2080030710.2080030560","Axis1",-0.305787243097525,2080030710,2080030560,103272.161512732,64.2339801008938,19.6155166373279,17279330.5116857,0.994023370208534
"515","X2080030760.2080030560","Axis1",-0.403561191092874,2080030760,2080030560,106506.925455681,64.2484636726577,19.3761168304882,17279330.5116857,0.99383616596814
"516","X2080031060.2080030560","Axis1",-0.0538534192737985,2080031060,2080030560,164370.892454934,64.3421957809771,18.2918842631265,17279330.5116857,0.990487427024804
"517","X2080031740.2080030560","Axis1",0.0905452167195105,2080031740,2080030560,594533.635795935,62.2507221693501,17.4716408234711,17279330.5116857,0.965592785241658
"518","X2080031750.2080030560","Axis1",0.593694588780749,2080031750,2080030560,631514.421808496,61.8899199092616,18.8807760436138,17279330.5116857,0.963452610540587
"519","X2080031960.2080030560","Axis1",0.0887667152952779,2080031960,2080030560,809592.750775684,61.2803591288041,17.1736510590537,17279330.5116857,0.953146752402926
"520","X2080032230.2080030560","Axis1",0.0904398557271236,2080032230,2080030560,840925.004157239,61.0517692009865,17.7170582969692,17279330.5116857,0.951333473042342
"521","X2080032600.2080030560","Axis1",0.0659559027936271,2080032600,2080030560,898616.364849985,60.8387010835309,17.3276703916827,17279330.5116857,0.947994723276908
"522","X2080032670.2080030560","Axis1",-0.351112744626838,2080032670,2080030560,973842.299257959,60.5560755041843,16.8898018381656,17279330.5116857,0.943641201920447
"523","X2080032980.2080030560","Axis1",-0.183451565632033,2080032980,2080030560,1013843.12274192,60.4882861716081,16.2228447884291,17279330.5116857,0.941326249760876
"524","X2080033010.2080030560","Axis1",0.103361260637393,2080033010,2080030560,904782.948458496,60.8805769855528,16.8902465468537,17279330.5116857,0.947637846972913
"525","X2080033020.2080030560","Axis1",-0.333917797247222,2080033020,2080030560,959737.374144317,60.7046680268049,16.433665351085,17279330.5116857,0.944457490786737
"526","X2080033080.2080030560","Axis1",-0.118643424593237,2080033080,2080030560,913095.360492935,60.9059974894025,16.541486714484,17279330.5116857,0.947156785971805
"527","X2080033090.2080030560","Axis1",0.192197484086673,2080033090,2080030560,955925.812753394,60.7489101395318,16.3031858539825,17279330.5116857,0.944678075802363
"528","X2080033120.2080030560","Axis1",-0.722696884464417,2080033120,2080030560,910789.795291563,60.9558962678824,16.350357635486,17279330.5116857,0.947290215053436
"529","X2080033190.2080030560","Axis1",-0.606732962903091,2080033190,2080030560,892061.172650703,61.0738627917291,16.2236107075364,17279330.5116857,0.948374089375314
"530","X2080033320.2080030560","Axis1",-0.501641522610066,2080033320,2080030560,991575.053009936,60.6505535586965,15.9575058612111,17279330.5116857,0.942614961132936
"531","X2080053790.2080030560","Axis1",-0.142707965310976,2080053790,2080030560,1859346.58569983,58.4801706376344,8.90279672191267,17279330.5116857,0.892394755430924
"532","X5080070260.2080030560","Axis1",-0.0852834191890638,5080070260,2080030560,14666125.612718,18.9430647074965,86.4033079417626,17279330.5116857,0.151232994658005
"533","X5080070390.2080030560","Axis1",-0.22463357958854,5080070390,2080030560,14700721.2119267,18.6546909808695,86.1246924357006,17279330.5116857,0.149230856948722
"534","X5080070440.2080030560","Axis1",-0.240956115189605,5080070440,2080030560,14785129.0470803,18.3255573589722,86.3437853765991,17279330.5116857,0.144345955007844
"535","X7080047060.2080030560","Axis1",0.192062641886926,7080047060,2080030560,6835738.58126027,52.0325367541453,-33.421945963252,17279330.5116857,0.604397949524874
"536","X7080049270.2080030560","Axis1",0.779858163120446,7080049270,2080030560,8080505.34116749,49.1483350762137,-42.2591308256618,17279330.5116857,0.532360045101123
"537","X2080030630.2080030610","Axis1",0.163165891089924,2080030630,2080030610,23383.9039876691,64.0397751802187,20.3387290317659,17279330.5116857,0.99864671238438
"538","X2080030660.2080030610","Axis1",0.557206747521825,2080030660,2080030610,54617.687655624,64.0444917555095,19.8812227645381,17279330.5116857,0.99683913172338
"539","X2080030710.2080030610","Axis1",0.348045827295637,2080030710,2080030610,61936.9384529228,63.9594426617539,19.917454764333,17279330.5116857,0.996415547557758
"540","X2080030760.2080030610","Axis1",0.577461673028718,2080030760,2080030610,79509.960777624,63.9739262335178,19.6780549574933,17279330.5116857,0.995398550845251
"541","X2080031060.2080030610","Axis1",0.225017033516807,2080031060,2080030610,176519.815989289,64.0676583418371,18.5938223901316,17279330.5116857,0.989784337080079
"542","X2080031740.2080030610","Axis1",0.434725762337031,2080031740,2080030610,555045.929618351,61.9761847302102,17.7735789504762,17279330.5116857,0.967878041962159
"543","X2080031750.2080030610","Axis1",0.503266150922835,2080031750,2080030610,577464.821372135,61.6153824701216,19.182714170619,17279330.5116857,0.966580602125667
"544","X2080031960.2080030610","Axis1",-0.0370077493366856,2080031960,2080030610,766162.190168827,61.0058216896641,17.4755891860587,17279330.5116857,0.955660192410193
"545","X2080032230.2080030610","Axis1",-0.318272124429754,2080032230,2080030610,792676.445282868,60.7772317618466,18.0189964239744,17279330.5116857,0.954125743196659
"546","X2080032600.2080030610","Axis1",0.511372522149601,2080032600,2080030610,852214.705495645,60.564163644391,17.6296085186878,17279330.5116857,0.950680108530865
"547","X2080032670.2080030610","Axis1",0.292878243384858,2080032670,2080030610,929222.630359664,60.2815380650444,17.1917399651707,17279330.5116857,0.946223458731156
"548","X2080032980.2080030610","Axis1",0.0263007942009322,2080032980,2080030610,973169.412556363,60.2137487324681,16.5247829154342,17279330.5116857,0.943680143631825
"549","X2080033010.2080030610","Axis1",-0.0397585397744107,2080033010,2080030610,861476.148950494,60.6060395464129,17.1921846738588,17279330.5116857,0.950144124602056
"550","X2080033020.2080030610","Axis1",-0.110450344810441,2080033020,2080030610,918682.821329554,60.4301305876649,16.73560347809,17279330.5116857,0.946833425015612
"551","X2080033080.2080030610","Axis1",-0.500265062507871,2080033080,2080030610,872285.530214074,60.6314600502625,16.843424841489,17279330.5116857,0.949518557468175
"552","X2080033090.2080030610","Axis1",-0.332399286240855,2080033090,2080030610,915945.656945574,60.4743727003918,16.6051239809876,17279330.5116857,0.94699183186952
"553","X2080033120.2080030610","Axis1",0.203772933312036,2080033120,2080030610,871556.145897551,60.6813588287425,16.6522957624911,17279330.5116857,0.949560768844132
"554","X2080033190.2080030610","Axis1",0.0431980860924305,2080033190,2080030610,854383.684044033,60.7993253525892,16.5255488345414,17279330.5116857,0.950554584075683
"555","X2080033320.2080030610","Axis1",-0.0663342736825025,2080033320,2080030610,953377.887487802,60.3760161195565,16.2594439882162,17279330.5116857,0.94482553089409
"556","X2080053790.2080030610","Axis1",0.440592160787414,2080053790,2080030610,1846444.19571693,58.2056331984945,9.20473484891777,17279330.5116857,0.893141450447504
"557","X5080070260.2080030610","Axis1",0.34082111656253,5080070260,2080030610,14669843.4140108,18.6685272683565,86.7052460687677,17279330.5116857,0.151017835784215
"558","X5080070390.2080030610","Axis1",0.209038660747124,5080070390,2080030610,14703332.5502755,18.3801535417295,86.4266305627057,17279330.5116857,0.149079731976199
"559","X5080070440.2080030610","Axis1",-0.1641258303104,5080070440,2080030610,14787847.0210378,18.0510199198323,86.6457235036042,17279330.5116857,0.14418865875405
"560","X7080047060.2080030610","Axis1",0.275874040007701,7080047060,2080030610,6893305.69460697,51.7579993150054,-33.1200078362469,17279330.5116857,0.60106639027796
"561","X7080049270.2080030610","Axis1",-0.0355698906583715,7080049270,2080030610,8143979.79964927,48.8737976370737,-41.9571926986568,17279330.5116857,0.528686612357948
"562","X2080030660.2080030630","Axis1",0.0633697777475271,2080030660,2080030630,44877.1239128066,63.9424709474265,19.8257191339674,17279330.5116857,0.997402843594984
"563","X2080030710.2080030630","Axis1",-0.168966110192257,2080030710,2080030630,45141.8252973926,63.8574218536708,19.8619511337623,17279330.5116857,0.99738752463431
"564","X2080030760.2080030630","Axis1",-0.299537397534945,2080030760,2080030630,66588.8874904148,63.8719054254347,19.6225513269227,17279330.5116857,0.996146327113462
"565","X2080031060.2080030630","Axis1",0.376117529489034,2080031060,2080030630,171063.884925803,63.965637533754,18.538318759561,17279330.5116857,0.99010008606467
"566","X2080031740.2080030630","Axis1",0.523776504173954,2080031740,2080030630,532926.474724385,61.8741639221271,17.7180753199056,17279330.5116857,0.969158152605277
"567","X2080031750.2080030630","Axis1",0.549705361927561,2080031750,2080030630,554081.742510922,61.5133616620385,19.1272105400483,17279330.5116857,0.967933841989063
"568","X2080031960.2080030630","Axis1",0.0199534509010327,2080031960,2080030630,743438.397498636,60.903800881581,17.4200855554881,17279330.5116857,0.95697527765929
"569","X2080032230.2080030630","Axis1",-0.0958200828752266,2080032230,2080030630,769508.581815763,60.6752109537635,17.9634927934037,17279330.5116857,0.955466527982936
"570","X2080032600.2080030630","Axis1",-0.497266265304255,2080032600,2080030630,829181.768651846,60.4621428363079,17.5741048881171,17279330.5116857,0.952013084760947
"571","X2080032670.2080030630","Axis1",-0.000186845765628359,2080032670,2080030630,906341.232581025,60.1795172569613,17.1362363346,17279330.5116857,0.947547664999632
"572","X2080032980.2080030630","Axis1",0.203842715577653,2080032980,2080030630,950721.053074336,60.1117279243851,16.4692792848635,17279330.5116857,0.944979288842737
"573","X2080033010.2080030630","Axis1",-0.0223369950430938,2080033010,2080030630,838743.145058905,60.5040187383298,17.1366810432881,17279330.5116857,0.9514597429286
"574","X2080033020.2080030630","Axis1",-0.31225974865526,2080033020,2080030630,896199.224656662,60.3281097795819,16.6800998475194,17279330.5116857,0.948134609494819
"575","X2080033080.2080030630","Axis1",-0.112404369815921,2080033080,2080030630,849843.826581132,60.5294392421794,16.7879212109184,17279330.5116857,0.950817317487712
"576","X2080033090.2080030630","Axis1",-0.0155845976464579,2080033090,2080030630,893598.924643465,60.3723518923087,16.549620350417,17279330.5116857,0.948285095650023
"577","X2080033120.2080030630","Axis1",-0.458467309291836,2080033120,2080030630,849320.853231036,60.5793380206594,16.5967921319205,17279330.5116857,0.950847583321781
"578","X2080033190.2080030630","Axis1",-0.318808536031158,2080033190,2080030630,832372.444774205,60.6973045445061,16.4700452039708,17279330.5116857,0.951828431997913
"579","X2080033320.2080030630","Axis1",-0.767047737416606,2080033320,2080030630,931262.393990306,60.2739953114734,16.2039403576456,17279330.5116857,0.946105412280846
"580","X2080053790.2080030630","Axis1",-0.0141886451016264,2080053790,2080030630,1828968.78107947,58.1036123904114,9.14923121834712,17279330.5116857,0.894152798348144
"581","X5080070260.2080030630","Axis1",0.493842220067171,5080070260,2080030630,14685315.1157352,18.5665064602735,86.6497424381971,17279330.5116857,0.150122447984675
"582","X5080070390.2080030630","Axis1",0.352173188224291,5080070390,2080030630,14718514.1146518,18.2781327336465,86.3711269321351,17279330.5116857,0.148201135182993
"583","X5080070440.2080030630","Axis1",0.100109263426759,5080070440,2080030630,14803053.6868028,17.9489991117492,86.5902198730336,17279330.5116857,0.143308609277904
"584","X7080047060.2080030630","Axis1",-0.162593873207443,7080047060,2080030630,6901170.74766901,51.6559785069223,-33.1755114668176,17279330.5116857,0.600611219109336
"585","X7080049270.2080030630","Axis1",0.251796004541521,7080049270,2080030630,8155990.06291623,48.7717768289907,-42.0126963292274,17279330.5116857,0.527991547045155
"586","X2080030710.2080030660","Axis1",0.339668591658875,2080030710,2080030660,19293.6216785808,63.8621384289617,19.4044448665346,17279330.5116857,0.998883427707715
"587","X2080030760.2080030660","Axis1",0.679911417403855,2080030760,2080030660,25422.9455986105,63.8766220007256,19.1650450596949,17279330.5116857,0.998528707719236
"588","X2080031060.2080030660","Axis1",-0.230082658738976,2080031060,2080030660,126220.062418415,63.9703541090449,18.0808124923332,17279330.5116857,0.992695315230353
"589","X2080031740.2080030660","Axis1",-0.253558358915563,2080031740,2080030660,511301.242639416,61.8788804974179,17.2605690526778,17279330.5116857,0.970409661283252
"590","X2080031750.2080030660","Axis1",0.328427631240703,2080031750,2080030660,546434.844709036,61.5180782373294,18.6697042728205,17279330.5116857,0.968376387942838
"591","X2080031960.2080030660","Axis1",-0.05510374396987,2080031960,2080030660,725270.516390949,60.9085174568719,16.9625792882604,17279330.5116857,0.958026700403672
"592","X2080032230.2080030660","Axis1",0.1155109273084,2080032230,2080030660,755692.66560196,60.6799275290543,17.5059865261759,17279330.5116857,0.956266091149139
"593","X2080032600.2080030660","Axis1",0.529870539315801,2080032600,2080030660,813662.245057392,60.4668594115987,17.1165986208894,17279330.5116857,0.952911240137045
"594","X2080032670.2080030660","Axis1",0.0888882445405823,2080032670,2080030660,889276.715939201,60.1842338322521,16.6787300673723,17279330.5116857,0.948535233159769
"595","X2080032980.2080030660","Axis1",0.416468162134446,2080032980,2080030660,930444.230260768,60.1164444996759,16.0117730176358,17279330.5116857,0.946152761553376
"596","X2080033010.2080030660","Axis1",0.302803452273213,2080033010,2080030660,820530.726221316,60.5087353136206,16.6791747760604,17279330.5116857,0.95251374318777
"597","X2080033020.2080030660","Axis1",0.160652561248431,2080033020,2080030660,876189.816370694,60.3328263548727,16.2225935802917,17279330.5116857,0.949292606228109
"598","X2080033080.2080030660","Axis1",-0.417898723310413,2080033080,2080030660,829612.010644828,60.5341558174703,16.3304149436906,17279330.5116857,0.95198818553278
"599","X2080033090.2080030660","Axis1",0.434252044051496,2080033090,2080030660,872750.700326607,60.3770684675996,16.0921140831892,17279330.5116857,0.949491636858478
"600","X2080033120.2080030660","Axis1",-0.0185422819269725,2080033120,2080030660,827871.54686702,60.5840545959502,16.1392858646928,17279330.5116857,0.952088910718668
"601","X2080033190.2080030660","Axis1",0.355029811989174,2080033190,2080030660,809750.673128875,60.7020211197969,16.012538936743,17279330.5116857,0.953137613023765
"602","X2080033320.2080030660","Axis1",0.0162397153456225,2080033320,2080030660,909097.014103961,60.2787118867643,15.7464340904178,17279330.5116857,0.947388180723255
"603","X2080053790.2080030660","Axis1",0.34169528942911,2080053790,2080030660,1793094.14168225,58.1083289657022,8.69172495111937,17279330.5116857,0.896228957454711
"604","X5080070260.2080030660","Axis1",-0.116316468389675,5080070260,2080030660,14724243.9181356,18.5712230355643,86.1922361709694,17279330.5116857,0.147869536485929
"605","X5080070390.2080030660","Axis1",0.0351955958387645,5080070390,2080030660,14757805.7655344,18.2828493089373,85.9136206649073,17279330.5116857,0.145927224694617
"606","X5080070440.2080030660","Axis1",-0.302365835873809,5080070440,2080030660,14842314.3891145,17.9537156870401,86.1327136058058,17279330.5116857,0.141036489864185
"607","X7080047060.2080030660","Axis1",0.341674453961119,7080047060,2080030660,6862854.49347765,51.6606950822132,-33.6330177340453,17279330.5116857,0.602828680842905
"608","X7080049270.2080030660","Axis1",-0.16010866499621,7080049270,2080030660,8122946.85720844,48.7764934042815,-42.4702025964552,17279330.5116857,0.529903843686824
"609","X2080030760.2080030710","Axis1",0.403457701993745,2080030760,2080030710,23822.658270841,63.7915729069699,19.2012770594898,17279330.5116857,0.998621320527741
"610","X2080031060.2080030710","Axis1",0.461869662879832,2080031060,2080030710,132274.575123012,63.8853050152892,18.1170444921281,17279330.5116857,0.992344924762359
"611","X2080031740.2080030710","Axis1",0.17501669623277,2080031740,2080030710,496290.692354578,61.7938314036623,17.2968010524727,17279330.5116857,0.9712783610442
"612","X2080031750.2080030710","Axis1",-0.463052665420264,2080031750,2080030710,528242.428572717,61.4330291435737,18.7059362726154,17279330.5116857,0.969429230593426
"613","X2080031960.2080030710","Axis1",0.342569751569939,2080031960,2080030710,709334.744683202,60.8234683631162,16.9988112880552,17279330.5116857,0.95894894514556
"614","X2080032230.2080030710","Axis1",-0.656946459127509,2080032230,2080030710,738701.931958148,60.5948784352987,17.5422185259708,17279330.5116857,0.957249389294419
"615","X2080032600.2080030710","Axis1",0.319521311949907,2080032600,2080030710,797075.724423847,60.3818103178431,17.1528306206842,17279330.5116857,0.95387114541939
"616","X2080032670.2080030710","Axis1",0.805578102425885,2080032670,2080030710,873090.519592208,60.0991847384965,16.7149620671671,17279330.5116857,0.949471970629779
"617","X2080032980.2080030710","Axis1",0.50843336594744,2080032980,2080030710,915160.627687974,60.0313954059203,16.0480050174307,17279330.5116857,0.947037263563593
"618","X2080033010.2080030710","Axis1",-0.651288588424554,2080033010,2080030710,804633.242398116,60.423686219865,16.7154067758553,17279330.5116857,0.953433772109749
"619","X2080033020.2080030710","Axis1",-0.500296610259109,2080033020,2080030710,860815.508431982,60.2477772611171,16.2588255800865,17279330.5116857,0.950182357594825
"620","X2080033080.2080030710","Axis1",-0.504425486820152,2080033080,2080030710,814293.30640044,60.4491067237146,16.3666469434855,17279330.5116857,0.952874718968438
"621","X2080033090.2080030710","Axis1",0.0437826385965188,2080033090,2080030710,857628.912250058,60.2920193738439,16.1283460829841,17279330.5116857,0.950366774241047
"622","X2080033120.2080030710","Axis1",0.555854089989618,2080033120,2080030710,812927.105906888,60.4990055021946,16.1755178644876,17279330.5116857,0.95295378456028
