"","basin_ID","Env_Var","Country","Correlation","Site_ID1","Site_ID2"
"S2310.S1026","2080033010","clim_max_raw","SWE","0.996684710068793","S2310","S1026"
"S2329.S1026","2080033010","clim_max_raw","SWE","0.995992072816984","S2329","S1026"
"S2355.S1026","2080033010","clim_max_raw","SWE","0.996059909011893","S2355","S1026"
"S2364.S1026","2080033010","clim_max_raw","SWE","0.994945067369581","S2364","S1026"
"S2366.S1026","2080033010","clim_max_raw","SWE","0.996059909011893","S2366","S1026"
"S2376.S1026","2080033010","clim_max_raw","SWE","0.994945067369581","S2376","S1026"
"S2380.S1026","2080033010","clim_max_raw","SWE","0.994945067369581","S2380","S1026"
"S998.S1026","2080033010","clim_max_raw","SWE","0.999926614455341","S998","S1026"
"S1031.S1029","2080033010","clim_max_raw","SWE","1","S1031","S1029"
"S1038.S1029","2080033010","clim_max_raw","SWE","0.999762012381748","S1038","S1029"
"S1054.S1029","2080033010","clim_max_raw","SWE","0.999884656402158","S1054","S1029"
"S1065.S1029","2080033010","clim_max_raw","SWE","0.999587892483565","S1065","S1029"
"S1528.S1029","2080033010","clim_max_raw","SWE","0.996900041641743","S1528","S1029"
"S1531.S1029","2080033010","clim_max_raw","SWE","0.996900041641743","S1531","S1029"
"S1554.S1029","2080033010","clim_max_raw","SWE","0.996675005114852","S1554","S1029"
"S2123.S1029","2080033010","clim_max_raw","SWE","0.994152874903313","S2123","S1029"
"S2310.S1029","2080033010","clim_max_raw","SWE","0.99585711295566","S2310","S1029"
"S2329.S1029","2080033010","clim_max_raw","SWE","0.995183181701576","S2329","S1029"
"S2355.S1029","2080033010","clim_max_raw","SWE","0.995257307605631","S2355","S1029"
"S2364.S1029","2080033010","clim_max_raw","SWE","0.994054734750696","S2364","S1029"
"S2366.S1029","2080033010","clim_max_raw","SWE","0.995257307605631","S2366","S1029"
"S2376.S1029","2080033010","clim_max_raw","SWE","0.994054734750696","S2376","S1029"
"S2380.S1029","2080033010","clim_max_raw","SWE","0.994054734750696","S2380","S1029"
"S998.S1029","2080033010","clim_max_raw","SWE","0.999762025286046","S998","S1029"
"S1038.S1031","2080033010","clim_max_raw","SWE","0.999762012381748","S1038","S1031"
"S1054.S1031","2080033010","clim_max_raw","SWE","0.999884656402158","S1054","S1031"
"S1065.S1031","2080033010","clim_max_raw","SWE","0.999587892483565","S1065","S1031"
"S1528.S1031","2080033010","clim_max_raw","SWE","0.996900041641743","S1528","S1031"
"S1531.S1031","2080033010","clim_max_raw","SWE","0.996900041641743","S1531","S1031"
"S1554.S1031","2080033010","clim_max_raw","SWE","0.996675005114852","S1554","S1031"
"S2123.S1031","2080033010","clim_max_raw","SWE","0.994152874903313","S2123","S1031"
"S2310.S1031","2080033010","clim_max_raw","SWE","0.99585711295566","S2310","S1031"
"S2329.S1031","2080033010","clim_max_raw","SWE","0.995183181701576","S2329","S1031"
"S2355.S1031","2080033010","clim_max_raw","SWE","0.995257307605631","S2355","S1031"
"S2364.S1031","2080033010","clim_max_raw","SWE","0.994054734750696","S2364","S1031"
"S2366.S1031","2080033010","clim_max_raw","SWE","0.995257307605631","S2366","S1031"
"S2376.S1031","2080033010","clim_max_raw","SWE","0.994054734750696","S2376","S1031"
"S2380.S1031","2080033010","clim_max_raw","SWE","0.994054734750696","S2380","S1031"
"S998.S1031","2080033010","clim_max_raw","SWE","0.999762025286046","S998","S1031"
"S1054.S1038","2080033010","clim_max_raw","SWE","0.999752121417311","S1054","S1038"
"S1065.S1038","2080033010","clim_max_raw","SWE","0.999823266421628","S1065","S1038"
"S1528.S1038","2080033010","clim_max_raw","SWE","0.997577353341799","S1528","S1038"
"S1531.S1038","2080033010","clim_max_raw","SWE","0.997577353341799","S1531","S1038"
"S1554.S1038","2080033010","clim_max_raw","SWE","0.99731845571301","S1554","S1038"
"S2123.S1038","2080033010","clim_max_raw","SWE","0.995034754004308","S2123","S1038"
"S2310.S1038","2080033010","clim_max_raw","SWE","0.996684710068793","S2310","S1038"
"S2329.S1038","2080033010","clim_max_raw","SWE","0.995992072816984","S2329","S1038"
"S2355.S1038","2080033010","clim_max_raw","SWE","0.996059909011893","S2355","S1038"
"S2364.S1038","2080033010","clim_max_raw","SWE","0.994945067369581","S2364","S1038"
"S2366.S1038","2080033010","clim_max_raw","SWE","0.996059909011893","S2366","S1038"
"S2376.S1038","2080033010","clim_max_raw","SWE","0.994945067369581","S2376","S1038"
"S2380.S1038","2080033010","clim_max_raw","SWE","0.994945067369581","S2380","S1038"
"S998.S1038","2080033010","clim_max_raw","SWE","0.999926614455341","S998","S1038"
"S1065.S1054","2080033010","clim_max_raw","SWE","0.99952124916412","S1065","S1054"
"S1528.S1054","2080033010","clim_max_raw","SWE","0.997031412993417","S1528","S1054"
"S1531.S1054","2080033010","clim_max_raw","SWE","0.997031412993417","S1531","S1054"
"S1554.S1054","2080033010","clim_max_raw","SWE","0.996691571091581","S1554","S1054"
"S2123.S1054","2080033010","clim_max_raw","SWE","0.994101248468929","S2123","S1054"
"S2310.S1054","2080033010","clim_max_raw","SWE","0.995849275954583","S2310","S1054"
"S2329.S1054","2080033010","clim_max_raw","SWE","0.995217429912122","S2329","S1054"
"S2355.S1054","2080033010","clim_max_raw","SWE","0.995230735243475","S2355","S1054"
"S2364.S1054","2080033010","clim_max_raw","SWE","0.993987120024772","S2364","S1054"
"S2366.S1054","2080033010","clim_max_raw","SWE","0.995230735243475","S2366","S1054"
"S2376.S1054","2080033010","clim_max_raw","SWE","0.993987120024772","S2376","S1054"
"S2380.S1054","2080033010","clim_max_raw","SWE","0.993987120024772","S2380","S1054"
"S998.S1054","2080033010","clim_max_raw","SWE","0.999832072691172","S998","S1054"
"S1528.S1065","2080033010","clim_max_raw","SWE","0.997932422830869","S1528","S1065"
"S1531.S1065","2080033010","clim_max_raw","SWE","0.997932422830869","S1531","S1065"
"S1554.S1065","2080033010","clim_max_raw","SWE","0.997815705752417","S1554","S1065"
"S2123.S1065","2080033010","clim_max_raw","SWE","0.99531487603455","S2123","S1065"
"S2310.S1065","2080033010","clim_max_raw","SWE","0.996687077315853","S2310","S1065"
"S2329.S1065","2080033010","clim_max_raw","SWE","0.995889784338601","S2329","S1065"
"S2355.S1065","2080033010","clim_max_raw","SWE","0.99607424215069","S2355","S1065"
"S2364.S1065","2080033010","clim_max_raw","SWE","0.995061657979283","S2364","S1065"
"S2366.S1065","2080033010","clim_max_raw","SWE","0.99607424215069","S2366","S1065"
"S2376.S1065","2080033010","clim_max_raw","SWE","0.995061657979283","S2376","S1065"
"S2380.S1065","2080033010","clim_max_raw","SWE","0.995061657979283","S2380","S1065"
"S998.S1065","2080033010","clim_max_raw","SWE","0.99981897605859","S998","S1065"
"S1531.S1528","2080033010","clim_max_raw","SWE","1","S1531","S1528"
"S1554.S1528","2080033010","clim_max_raw","SWE","0.999941863777867","S1554","S1528"
"S2123.S1528","2080033010","clim_max_raw","SWE","0.999008811956637","S2123","S1528"
"S2310.S1528","2080033010","clim_max_raw","SWE","0.998792476980198","S2310","S1528"
"S2329.S1528","2080033010","clim_max_raw","SWE","0.998602729651444","S2329","S1528"
"S2355.S1528","2080033010","clim_max_raw","SWE","0.998718668464424","S2355","S1528"
"S2364.S1528","2080033010","clim_max_raw","SWE","0.998539101876869","S2364","S1528"
"S2366.S1528","2080033010","clim_max_raw","SWE","0.998718668464424","S2366","S1528"
"S2376.S1528","2080033010","clim_max_raw","SWE","0.998539101876869","S2376","S1528"
"S2380.S1528","2080033010","clim_max_raw","SWE","0.998539101876869","S2380","S1528"
"S998.S1528","2080033010","clim_max_raw","SWE","0.997403399308371","S998","S1528"
"S1554.S1531","2080033010","clim_max_raw","SWE","0.999941863777867","S1554","S1531"
"S2123.S1531","2080033010","clim_max_raw","SWE","0.999008811956637","S2123","S1531"
"S2310.S1531","2080033010","clim_max_raw","SWE","0.998792476980198","S2310","S1531"
"S2329.S1531","2080033010","clim_max_raw","SWE","0.998602729651444","S2329","S1531"
"S2355.S1531","2080033010","clim_max_raw","SWE","0.998718668464424","S2355","S1531"
"S2364.S1531","2080033010","clim_max_raw","SWE","0.998539101876869","S2364","S1531"
"S2366.S1531","2080033010","clim_max_raw","SWE","0.998718668464424","S2366","S1531"
"S2376.S1531","2080033010","clim_max_raw","SWE","0.998539101876869","S2376","S1531"
"S2380.S1531","2080033010","clim_max_raw","SWE","0.998539101876869","S2380","S1531"
"S998.S1531","2080033010","clim_max_raw","SWE","0.997403399308371","S998","S1531"
"S2123.S1554","2080033010","clim_max_raw","SWE","0.99906302873795","S2123","S1554"
"S2310.S1554","2080033010","clim_max_raw","SWE","0.998741722696019","S2310","S1554"
"S2329.S1554","2080033010","clim_max_raw","SWE","0.998502625046061","S2329","S1554"
"S2355.S1554","2080033010","clim_max_raw","SWE","0.998702122650242","S2355","S1554"
"S2364.S1554","2080033010","clim_max_raw","SWE","0.99856897997199","S2364","S1554"
"S2366.S1554","2080033010","clim_max_raw","SWE","0.998702122650242","S2366","S1554"
"S2376.S1554","2080033010","clim_max_raw","SWE","0.99856897997199","S2376","S1554"
"S2380.S1554","2080033010","clim_max_raw","SWE","0.99856897997199","S2380","S1554"
"S998.S1554","2080033010","clim_max_raw","SWE","0.997148675187339","S998","S1554"
"S2310.S2123","2080033010","clim_max_raw","SWE","0.999482281525857","S2310","S2123"
"S2329.S2123","2080033010","clim_max_raw","SWE","0.999582154638575","S2329","S2123"
"S2355.S2123","2080033010","clim_max_raw","SWE","0.999632259768908","S2355","S2123"
"S2364.S2123","2080033010","clim_max_raw","SWE","0.999857904062176","S2364","S2123"
"S2366.S2123","2080033010","clim_max_raw","SWE","0.999632259768908","S2366","S2123"
"S2376.S2123","2080033010","clim_max_raw","SWE","0.999857904062176","S2376","S2123"
"S2380.S2123","2080033010","clim_max_raw","SWE","0.999857904062176","S2380","S2123"
"S998.S2123","2080033010","clim_max_raw","SWE","0.994523395772717","S998","S2123"
"S2329.S2310","2080033010","clim_max_raw","SWE","0.999895703309295","S2329","S2310"
"S2355.S2310","2080033010","clim_max_raw","SWE","0.999871227249407","S2355","S2310"
"S2364.S2310","2080033010","clim_max_raw","SWE","0.999725697179715","S2364","S2310"
"S2366.S2310","2080033010","clim_max_raw","SWE","0.999871227249407","S2366","S2310"
"S2376.S2310","2080033010","clim_max_raw","SWE","0.999725697179715","S2376","S2310"
"S2380.S2310","2080033010","clim_max_raw","SWE","0.999725697179715","S2380","S2310"
"S998.S2310","2080033010","clim_max_raw","SWE","0.996248065165073","S998","S2310"
"S2355.S2329","2080033010","clim_max_raw","SWE","0.999942850300917","S2355","S2329"
"S2364.S2329","2080033010","clim_max_raw","SWE","0.999830711075344","S2364","S2329"
"S2366.S2329","2080033010","clim_max_raw","SWE","0.999942850300917","S2366","S2329"
"S2376.S2329","2080033010","clim_max_raw","SWE","0.999830711075344","S2376","S2329"
"S2380.S2329","2080033010","clim_max_raw","SWE","0.999830711075344","S2380","S2329"
"S998.S2329","2080033010","clim_max_raw","SWE","0.99551371153417","S998","S2329"
"S2364.S2355","2080033010","clim_max_raw","SWE","0.999819389261458","S2364","S2355"
"S2366.S2355","2080033010","clim_max_raw","SWE","1","S2366","S2355"
"S2376.S2355","2080033010","clim_max_raw","SWE","0.999819389261458","S2376","S2355"
"S2380.S2355","2080033010","clim_max_raw","SWE","0.999819389261458","S2380","S2355"
"S998.S2355","2080033010","clim_max_raw","SWE","0.995619764091589","S998","S2355"
"S2366.S2364","2080033010","clim_max_raw","SWE","0.999819389261458","S2366","S2364"
"S2376.S2364","2080033010","clim_max_raw","SWE","1","S2376","S2364"
"S2380.S2364","2080033010","clim_max_raw","SWE","1","S2380","S2364"
"S998.S2364","2080033010","clim_max_raw","SWE","0.994399711700328","S998","S2364"
"S2376.S2366","2080033010","clim_max_raw","SWE","0.999819389261458","S2376","S2366"
"S2380.S2366","2080033010","clim_max_raw","SWE","0.999819389261458","S2380","S2366"
"S998.S2366","2080033010","clim_max_raw","SWE","0.995619764091589","S998","S2366"
"S2380.S2376","2080033010","clim_max_raw","SWE","1","S2380","S2376"
"S998.S2376","2080033010","clim_max_raw","SWE","0.994399711700328","S998","S2376"
"S998.S2380","2080033010","clim_max_raw","SWE","0.994399711700328","S998","S2380"
"S1029.S1026.1","2080033010","clim_min_raw","SWE","0.999928640150645","S1029","S1026"
"S1031.S1026.1","2080033010","clim_min_raw","SWE","0.999928640150645","S1031","S1026"
"S1038.S1026.1","2080033010","clim_min_raw","SWE","1","S1038","S1026"
"S1054.S1026.1","2080033010","clim_min_raw","SWE","0.999807396536485","S1054","S1026"
"S1065.S1026.1","2080033010","clim_min_raw","SWE","0.999821593011951","S1065","S1026"
"S1528.S1026.1","2080033010","clim_min_raw","SWE","0.998711875756048","S1528","S1026"
"S1531.S1026.1","2080033010","clim_min_raw","SWE","0.998711875756048","S1531","S1026"
"S1554.S1026.1","2080033010","clim_min_raw","SWE","0.998326007806645","S1554","S1026"
"S2123.S1026.1","2080033010","clim_min_raw","SWE","0.997361790552257","S2123","S1026"
"S2310.S1026.1","2080033010","clim_min_raw","SWE","0.997136142395969","S2310","S1026"
"S2329.S1026.1","2080033010","clim_min_raw","SWE","0.997293362445704","S2329","S1026"
"S2355.S1026.1","2080033010","clim_min_raw","SWE","0.996548456543325","S2355","S1026"
"S2364.S1026.1","2080033010","clim_min_raw","SWE","0.997053530967735","S2364","S1026"
"S2366.S1026.1","2080033010","clim_min_raw","SWE","0.996548456543325","S2366","S1026"
"S2376.S1026.1","2080033010","clim_min_raw","SWE","0.997053530967735","S2376","S1026"
"S2380.S1026.1","2080033010","clim_min_raw","SWE","0.997053530967735","S2380","S1026"
"S998.S1026.1","2080033010","clim_min_raw","SWE","0.99985513760333","S998","S1026"
"S1031.S1029.1","2080033010","clim_min_raw","SWE","1","S1031","S1029"
"S1038.S1029.1","2080033010","clim_min_raw","SWE","0.999928640150645","S1038","S1029"
"S1054.S1029.1","2080033010","clim_min_raw","SWE","0.999794972331195","S1054","S1029"
"S1065.S1029.1","2080033010","clim_min_raw","SWE","0.99977903204652","S1065","S1029"
"S1528.S1029.1","2080033010","clim_min_raw","SWE","0.99850242512198","S1528","S1029"
"S1531.S1029.1","2080033010","clim_min_raw","SWE","0.99850242512198","S1531","S1029"
"S1554.S1029.1","2080033010","clim_min_raw","SWE","0.998180758723432","S1554","S1029"
"S2123.S1029.1","2080033010","clim_min_raw","SWE","0.997114799999369","S2123","S1029"
"S2310.S1029.1","2080033010","clim_min_raw","SWE","0.996908070351723","S2310","S1029"
"S2329.S1029.1","2080033010","clim_min_raw","SWE","0.997125455794856","S2329","S1029"
"S2355.S1029.1","2080033010","clim_min_raw","SWE","0.99628919562623","S2355","S1029"
"S2364.S1029.1","2080033010","clim_min_raw","SWE","0.996893375819153","S2364","S1029"
"S2366.S1029.1","2080033010","clim_min_raw","SWE","0.99628919562623","S2366","S1029"
"S2376.S1029.1","2080033010","clim_min_raw","SWE","0.996893375819153","S2376","S1029"
"S2380.S1029.1","2080033010","clim_min_raw","SWE","0.996893375819153","S2380","S1029"
"S998.S1029.1","2080033010","clim_min_raw","SWE","0.999825547907519","S998","S1029"
"S1038.S1031.1","2080033010","clim_min_raw","SWE","0.999928640150645","S1038","S1031"
"S1054.S1031.1","2080033010","clim_min_raw","SWE","0.999794972331195","S1054","S1031"
"S1065.S1031.1","2080033010","clim_min_raw","SWE","0.99977903204652","S1065","S1031"
"S1528.S1031.1","2080033010","clim_min_raw","SWE","0.99850242512198","S1528","S1031"
"S1531.S1031.1","2080033010","clim_min_raw","SWE","0.99850242512198","S1531","S1031"
"S1554.S1031.1","2080033010","clim_min_raw","SWE","0.998180758723432","S1554","S1031"
"S2123.S1031.1","2080033010","clim_min_raw","SWE","0.997114799999369","S2123","S1031"
"S2310.S1031.1","2080033010","clim_min_raw","SWE","0.996908070351723","S2310","S1031"
"S2329.S1031.1","2080033010","clim_min_raw","SWE","0.997125455794856","S2329","S1031"
"S2355.S1031.1","2080033010","clim_min_raw","SWE","0.99628919562623","S2355","S1031"
"S2364.S1031.1","2080033010","clim_min_raw","SWE","0.996893375819153","S2364","S1031"
"S2366.S1031.1","2080033010","clim_min_raw","SWE","0.99628919562623","S2366","S1031"
"S2376.S1031.1","2080033010","clim_min_raw","SWE","0.996893375819153","S2376","S1031"
"S2380.S1031.1","2080033010","clim_min_raw","SWE","0.996893375819153","S2380","S1031"
"S998.S1031.1","2080033010","clim_min_raw","SWE","0.999825547907519","S998","S1031"
"S1054.S1038.1","2080033010","clim_min_raw","SWE","0.999807396536485","S1054","S1038"
"S1065.S1038.1","2080033010","clim_min_raw","SWE","0.999821593011951","S1065","S1038"
"S1528.S1038.1","2080033010","clim_min_raw","SWE","0.998711875756048","S1528","S1038"
"S1531.S1038.1","2080033010","clim_min_raw","SWE","0.998711875756048","S1531","S1038"
"S1554.S1038.1","2080033010","clim_min_raw","SWE","0.998326007806645","S1554","S1038"
"S2123.S1038.1","2080033010","clim_min_raw","SWE","0.997361790552257","S2123","S1038"
"S2310.S1038.1","2080033010","clim_min_raw","SWE","0.997136142395969","S2310","S1038"
"S2329.S1038.1","2080033010","clim_min_raw","SWE","0.997293362445704","S2329","S1038"
"S2355.S1038.1","2080033010","clim_min_raw","SWE","0.996548456543325","S2355","S1038"
"S2364.S1038.1","2080033010","clim_min_raw","SWE","0.997053530967735","S2364","S1038"
"S2366.S1038.1","2080033010","clim_min_raw","SWE","0.996548456543325","S2366","S1038"
"S2376.S1038.1","2080033010","clim_min_raw","SWE","0.997053530967735","S2376","S1038"
"S2380.S1038.1","2080033010","clim_min_raw","SWE","0.997053530967735","S2380","S1038"
"S998.S1038.1","2080033010","clim_min_raw","SWE","0.99985513760333","S998","S1038"
"S1065.S1054.1","2080033010","clim_min_raw","SWE","0.999741455323149","S1065","S1054"
"S1528.S1054.1","2080033010","clim_min_raw","SWE","0.99823939855772","S1528","S1054"
"S1531.S1054.1","2080033010","clim_min_raw","SWE","0.99823939855772","S1531","S1054"
"S1554.S1054.1","2080033010","clim_min_raw","SWE","0.997794291513415","S1554","S1054"
"S2123.S1054.1","2080033010","clim_min_raw","SWE","0.996920802895931","S2123","S1054"
"S2310.S1054.1","2080033010","clim_min_raw","SWE","0.996589091804108","S2310","S1054"
"S2329.S1054.1","2080033010","clim_min_raw","SWE","0.996874261491195","S2329","S1054"
"S2355.S1054.1","2080033010","clim_min_raw","SWE","0.996104204111894","S2355","S1054"
"S2364.S1054.1","2080033010","clim_min_raw","SWE","0.996502251734112","S2364","S1054"
"S2366.S1054.1","2080033010","clim_min_raw","SWE","0.996104204111894","S2366","S1054"
"S2376.S1054.1","2080033010","clim_min_raw","SWE","0.996502251734112","S2376","S1054"
"S2380.S1054.1","2080033010","clim_min_raw","SWE","0.996502251734112","S2380","S1054"
"S998.S1054.1","2080033010","clim_min_raw","SWE","0.999701446090492","S998","S1054"
"S1528.S1065.1","2080033010","clim_min_raw","SWE","0.998826273491985","S1528","S1065"
"S1531.S1065.1","2080033010","clim_min_raw","SWE","0.998826273491985","S1531","S1065"
"S1554.S1065.1","2080033010","clim_min_raw","SWE","0.998532018085014","S1554","S1065"
"S2123.S1065.1","2080033010","clim_min_raw","SWE","0.997439783551056","S2123","S1065"
"S2310.S1065.1","2080033010","clim_min_raw","SWE","0.996978554901445","S2310","S1065"
"S2329.S1065.1","2080033010","clim_min_raw","SWE","0.997333682806581","S2329","S1065"
"S2355.S1065.1","2080033010","clim_min_raw","SWE","0.996509381852237","S2355","S1065"
"S2364.S1065.1","2080033010","clim_min_raw","SWE","0.997053993593064","S2364","S1065"
"S2366.S1065.1","2080033010","clim_min_raw","SWE","0.996509381852237","S2366","S1065"
"S2376.S1065.1","2080033010","clim_min_raw","SWE","0.997053993593064","S2376","S1065"
"S2380.S1065.1","2080033010","clim_min_raw","SWE","0.997053993593064","S2380","S1065"
"S998.S1065.1","2080033010","clim_min_raw","SWE","0.999817404399008","S998","S1065"
"S1531.S1528.1","2080033010","clim_min_raw","SWE","1","S1531","S1528"
"S1554.S1528.1","2080033010","clim_min_raw","SWE","0.999882016654469","S1554","S1528"
"S2123.S1528.1","2080033010","clim_min_raw","SWE","0.99947759694822","S2123","S1528"
"S2310.S1528.1","2080033010","clim_min_raw","SWE","0.999318403467789","S2310","S1528"
"S2329.S1528.1","2080033010","clim_min_raw","SWE","0.999370652082714","S2329","S1528"
"S2355.S1528.1","2080033010","clim_min_raw","SWE","0.999049709010088","S2355","S1528"
"S2364.S1528.1","2080033010","clim_min_raw","SWE","0.999361340673313","S2364","S1528"
"S2366.S1528.1","2080033010","clim_min_raw","SWE","0.999049709010088","S2366","S1528"
"S2376.S1528.1","2080033010","clim_min_raw","SWE","0.999361340673313","S2376","S1528"
"S2380.S1528.1","2080033010","clim_min_raw","SWE","0.999361340673313","S2380","S1528"
"S998.S1528.1","2080033010","clim_min_raw","SWE","0.998726609644919","S998","S1528"
"S1554.S1531.1","2080033010","clim_min_raw","SWE","0.999882016654469","S1554","S1531"
"S2123.S1531.1","2080033010","clim_min_raw","SWE","0.99947759694822","S2123","S1531"
"S2310.S1531.1","2080033010","clim_min_raw","SWE","0.999318403467789","S2310","S1531"
"S2329.S1531.1","2080033010","clim_min_raw","SWE","0.999370652082714","S2329","S1531"
"S2355.S1531.1","2080033010","clim_min_raw","SWE","0.999049709010088","S2355","S1531"
"S2364.S1531.1","2080033010","clim_min_raw","SWE","0.999361340673313","S2364","S1531"
"S2366.S1531.1","2080033010","clim_min_raw","SWE","0.999049709010088","S2366","S1531"
"S2376.S1531.1","2080033010","clim_min_raw","SWE","0.999361340673313","S2376","S1531"
"S2380.S1531.1","2080033010","clim_min_raw","SWE","0.999361340673313","S2380","S1531"
"S998.S1531.1","2080033010","clim_min_raw","SWE","0.998726609644919","S998","S1531"
"S2123.S1554.1","2080033010","clim_min_raw","SWE","0.999401899620736","S2123","S1554"
"S2310.S1554.1","2080033010","clim_min_raw","SWE","0.999241120461148","S2310","S1554"
"S2329.S1554.1","2080033010","clim_min_raw","SWE","0.999371285463075","S2329","S1554"
"S2355.S1554.1","2080033010","clim_min_raw","SWE","0.998964050862051","S2355","S1554"
"S2364.S1554.1","2080033010","clim_min_raw","SWE","0.999355167971485","S2364","S1554"
"S2366.S1554.1","2080033010","clim_min_raw","SWE","0.998964050862051","S2366","S1554"
"S2376.S1554.1","2080033010","clim_min_raw","SWE","0.999355167971485","S2376","S1554"
"S2380.S1554.1","2080033010","clim_min_raw","SWE","0.999355167971485","S2380","S1554"
"S998.S1554.1","2080033010","clim_min_raw","SWE","0.998428533867312","S998","S1554"
"S2310.S2123.1","2080033010","clim_min_raw","SWE","0.999636548277091","S2310","S2123"
"S2329.S2123.1","2080033010","clim_min_raw","SWE","0.999799138368148","S2329","S2123"
"S2355.S2123.1","2080033010","clim_min_raw","SWE","0.999677910601793","S2355","S2123"
"S2364.S2123.1","2080033010","clim_min_raw","SWE","0.999826638523788","S2364","S2123"
"S2366.S2123.1","2080033010","clim_min_raw","SWE","0.999677910601793","S2366","S2123"
"S2376.S2123.1","2080033010","clim_min_raw","SWE","0.999826638523788","S2376","S2123"
"S2380.S2123.1","2080033010","clim_min_raw","SWE","0.999826638523788","S2380","S2123"
"S998.S2123.1","2080033010","clim_min_raw","SWE","0.997404945532686","S998","S2123"
"S2329.S2310.1","2080033010","clim_min_raw","SWE","0.99988318465603","S2329","S2310"
"S2355.S2310.1","2080033010","clim_min_raw","SWE","0.999910960311964","S2355","S2310"
"S2364.S2310.1","2080033010","clim_min_raw","SWE","0.999881755590624","S2364","S2310"
"S2366.S2310.1","2080033010","clim_min_raw","SWE","0.999910960311964","S2366","S2310"
"S2376.S2310.1","2080033010","clim_min_raw","SWE","0.999881755590624","S2376","S2310"
"S2380.S2310.1","2080033010","clim_min_raw","SWE","0.999881755590624","S2380","S2310"
"S998.S2310.1","2080033010","clim_min_raw","SWE","0.996904034933416","S998","S2310"
"S2355.S2329.1","2080033010","clim_min_raw","SWE","0.999888518741551","S2355","S2329"
"S2364.S2329.1","2080033010","clim_min_raw","SWE","0.999934612853666","S2364","S2329"
"S2366.S2329.1","2080033010","clim_min_raw","SWE","0.999888518741551","S2366","S2329"
"S2376.S2329.1","2080033010","clim_min_raw","SWE","0.999934612853666","S2376","S2329"
"S2380.S2329.1","2080033010","clim_min_raw","SWE","0.999934612853666","S2380","S2329"
"S998.S2329.1","2080033010","clim_min_raw","SWE","0.997152753306947","S998","S2329"
"S2364.S2355.1","2080033010","clim_min_raw","SWE","0.99986150215215","S2364","S2355"
"S2366.S2355.1","2080033010","clim_min_raw","SWE","1","S2366","S2355"
"S2376.S2355.1","2080033010","clim_min_raw","SWE","0.99986150215215","S2376","S2355"
"S2380.S2355.1","2080033010","clim_min_raw","SWE","0.99986150215215","S2380","S2355"
"S998.S2355.1","2080033010","clim_min_raw","SWE","0.996332144738746","S998","S2355"
"S2366.S2364.1","2080033010","clim_min_raw","SWE","0.99986150215215","S2366","S2364"
"S2376.S2364.1","2080033010","clim_min_raw","SWE","1","S2376","S2364"
"S2380.S2364.1","2080033010","clim_min_raw","SWE","1","S2380","S2364"
"S998.S2364.1","2080033010","clim_min_raw","SWE","0.996922916910132","S998","S2364"
"S2376.S2366.1","2080033010","clim_min_raw","SWE","0.99986150215215","S2376","S2366"
"S2380.S2366.1","2080033010","clim_min_raw","SWE","0.99986150215215","S2380","S2366"
"S998.S2366.1","2080033010","clim_min_raw","SWE","0.996332144738746","S998","S2366"
"S2380.S2376.1","2080033010","clim_min_raw","SWE","1","S2380","S2376"
"S998.S2376.1","2080033010","clim_min_raw","SWE","0.996922916910132","S998","S2376"
"S998.S2380.1","2080033010","clim_min_raw","SWE","0.996922916910132","S998","S2380"
"S1029.S1026.2","2080033010","clim_mean_raw","SWE","0.999885872667008","S1029","S1026"
"S1031.S1026.2","2080033010","clim_mean_raw","SWE","0.999885872667008","S1031","S1026"
"S1038.S1026.2","2080033010","clim_mean_raw","SWE","1","S1038","S1026"
"S1054.S1026.2","2080033010","clim_mean_raw","SWE","0.999847416493982","S1054","S1026"
"S1065.S1026.2","2080033010","clim_mean_raw","SWE","0.999837350905439","S1065","S1026"
"S1528.S1026.2","2080033010","clim_mean_raw","SWE","0.998775384371719","S1528","S1026"
"S1531.S1026.2","2080033010","clim_mean_raw","SWE","0.998775384371719","S1531","S1026"
"S1554.S1026.2","2080033010","clim_mean_raw","SWE","0.998632587807253","S1554","S1026"
"S2123.S1026.2","2080033010","clim_mean_raw","SWE","0.997976877015395","S2123","S1026"
"S2310.S1026.2","2080033010","clim_mean_raw","SWE","0.998411041811248","S2310","S1026"
"S2329.S1026.2","2080033010","clim_mean_raw","SWE","0.998449274813999","S2329","S1026"
"S2355.S1026.2","2080033010","clim_mean_raw","SWE","0.998051065535314","S2355","S1026"
"S2364.S1026.2","2080033010","clim_mean_raw","SWE","0.997989901527725","S2364","S1026"
"S2366.S1026.2","2080033010","clim_mean_raw","SWE","0.998051065535314","S2366","S1026"
"S2376.S1026.2","2080033010","clim_mean_raw","SWE","0.997989901527725","S2376","S1026"
"S2380.S1026.2","2080033010","clim_mean_raw","SWE","0.997989901527725","S2380","S1026"
"S998.S1026.2","2080033010","clim_mean_raw","SWE","0.99994143946417","S998","S1026"
"S1031.S1029.2","2080033010","clim_mean_raw","SWE","1","S1031","S1029"
"S1038.S1029.2","2080033010","clim_mean_raw","SWE","0.999885872667008","S1038","S1029"
"S1054.S1029.2","2080033010","clim_mean_raw","SWE","0.999890476839392","S1054","S1029"
"S1065.S1029.2","2080033010","clim_mean_raw","SWE","0.999766413749676","S1065","S1029"
"S1528.S1029.2","2080033010","clim_mean_raw","SWE","0.998229896783321","S1528","S1029"
