"","basin_ID","Env_Var","Country","Correlation","Site_ID1","Site_ID2"
"S8321.S7987.1","2080030160","qmax_raw","SWE","0.817962546859568","S8321","S7987"
"S8329.S7987.1","2080030160","qmax_raw","SWE","0.578966388799424","S8329","S7987"
"S8335.S7987.1","2080030160","qmax_raw","SWE","0.66211101978625","S8335","S7987"
"S8337.S7987.1","2080030160","qmax_raw","SWE","0.80755756264092","S8337","S7987"
"S8338.S7987.1","2080030160","qmax_raw","SWE","0.683648145406891","S8338","S7987"
"S8345.S7987.1","2080030160","qmax_raw","SWE","0.571452452300271","S8345","S7987"
"S8346.S7987.1","2080030160","qmax_raw","SWE","0.563370834685828","S8346","S7987"
"S8347.S7987.1","2080030160","qmax_raw","SWE","0.722884431477156","S8347","S7987"
"S8354.S7987.1","2080030160","qmax_raw","SWE","0.583223479124171","S8354","S7987"
"S8356.S7987.1","2080030160","qmax_raw","SWE","0.738601822273105","S8356","S7987"
"S8370.S7987.1","2080030160","qmax_raw","SWE","0.589322645720549","S8370","S7987"
"S8383.S7987.1","2080030160","qmax_raw","SWE","0.715974777169317","S8383","S7987"
"S8064.S8057.1","2080030160","qmax_raw","SWE","0.956040803110612","S8064","S8057"
"S8079.S8057.1","2080030160","qmax_raw","SWE","0.969794602908805","S8079","S8057"
"S8081.S8057.1","2080030160","qmax_raw","SWE","0.730504928721884","S8081","S8057"
"S8084.S8057.1","2080030160","qmax_raw","SWE","0.947046048191755","S8084","S8057"
"S8143.S8057.1","2080030160","qmax_raw","SWE","0.957436805350391","S8143","S8057"
"S8146.S8057.1","2080030160","qmax_raw","SWE","0.93643883008563","S8146","S8057"
"S8174.S8057.1","2080030160","qmax_raw","SWE","0.957433122808997","S8174","S8057"
"S8177.S8057.1","2080030160","qmax_raw","SWE","0.792177564298958","S8177","S8057"
"S8180.S8057.1","2080030160","qmax_raw","SWE","0.913949868056405","S8180","S8057"
"S8261.S8057.1","2080030160","qmax_raw","SWE","0.779901397935021","S8261","S8057"
"S8272.S8057.1","2080030160","qmax_raw","SWE","0.783690379386287","S8272","S8057"
"S8289.S8057.1","2080030160","qmax_raw","SWE","0.651218429536883","S8289","S8057"
"S8321.S8057.1","2080030160","qmax_raw","SWE","0.8073758694909","S8321","S8057"
"S8329.S8057.1","2080030160","qmax_raw","SWE","0.605031534156968","S8329","S8057"
"S8335.S8057.1","2080030160","qmax_raw","SWE","0.676439912516963","S8335","S8057"
"S8337.S8057.1","2080030160","qmax_raw","SWE","0.822937336550044","S8337","S8057"
"S8338.S8057.1","2080030160","qmax_raw","SWE","0.711477701321555","S8338","S8057"
"S8345.S8057.1","2080030160","qmax_raw","SWE","0.597721030236383","S8345","S8057"
"S8346.S8057.1","2080030160","qmax_raw","SWE","0.590413210709289","S8346","S8057"
"S8347.S8057.1","2080030160","qmax_raw","SWE","0.712990544200616","S8347","S8057"
"S8354.S8057.1","2080030160","qmax_raw","SWE","0.62129520629199","S8354","S8057"
"S8356.S8057.1","2080030160","qmax_raw","SWE","0.762937046640761","S8356","S8057"
"S8370.S8057.1","2080030160","qmax_raw","SWE","0.629977810863003","S8370","S8057"
"S8383.S8057.1","2080030160","qmax_raw","SWE","0.718278920324632","S8383","S8057"
"S8079.S8064.1","2080030160","qmax_raw","SWE","0.914587275517737","S8079","S8064"
"S8081.S8064.1","2080030160","qmax_raw","SWE","0.725534429926232","S8081","S8064"
"S8084.S8064.1","2080030160","qmax_raw","SWE","0.923621021478218","S8084","S8064"
"S8143.S8064.1","2080030160","qmax_raw","SWE","0.911746157203455","S8143","S8064"
"S8146.S8064.1","2080030160","qmax_raw","SWE","0.949646302055088","S8146","S8064"
"S8174.S8064.1","2080030160","qmax_raw","SWE","0.906903849770187","S8174","S8064"
"S8177.S8064.1","2080030160","qmax_raw","SWE","0.763382673929501","S8177","S8064"
"S8180.S8064.1","2080030160","qmax_raw","SWE","0.925324882448317","S8180","S8064"
"S8261.S8064.1","2080030160","qmax_raw","SWE","0.763468102684647","S8261","S8064"
"S8272.S8064.1","2080030160","qmax_raw","SWE","0.760897458672796","S8272","S8064"
"S8289.S8064.1","2080030160","qmax_raw","SWE","0.628964333080925","S8289","S8064"
"S8321.S8064.1","2080030160","qmax_raw","SWE","0.763818704740201","S8321","S8064"
"S8329.S8064.1","2080030160","qmax_raw","SWE","0.542051002053806","S8329","S8064"
"S8335.S8064.1","2080030160","qmax_raw","SWE","0.647496323119856","S8335","S8064"
"S8337.S8064.1","2080030160","qmax_raw","SWE","0.775933809097326","S8337","S8064"
"S8338.S8064.1","2080030160","qmax_raw","SWE","0.68962521447543","S8338","S8064"
"S8345.S8064.1","2080030160","qmax_raw","SWE","0.53777901019468","S8345","S8064"
"S8346.S8064.1","2080030160","qmax_raw","SWE","0.527699683941445","S8346","S8064"
"S8347.S8064.1","2080030160","qmax_raw","SWE","0.701215063116821","S8347","S8064"
"S8354.S8064.1","2080030160","qmax_raw","SWE","0.556628459953068","S8354","S8064"
"S8356.S8064.1","2080030160","qmax_raw","SWE","0.69151179007456","S8356","S8064"
"S8370.S8064.1","2080030160","qmax_raw","SWE","0.562617899268926","S8370","S8064"
"S8383.S8064.1","2080030160","qmax_raw","SWE","0.715510658929406","S8383","S8064"
"S8081.S8079.1","2080030160","qmax_raw","SWE","0.810276367487073","S8081","S8079"
"S8084.S8079.1","2080030160","qmax_raw","SWE","0.977655242432327","S8084","S8079"
"S8143.S8079.1","2080030160","qmax_raw","SWE","0.935893431025916","S8143","S8079"
"S8146.S8079.1","2080030160","qmax_raw","SWE","0.933229772941844","S8146","S8079"
"S8174.S8079.1","2080030160","qmax_raw","SWE","0.983684187176831","S8174","S8079"
"S8177.S8079.1","2080030160","qmax_raw","SWE","0.868382238376686","S8177","S8079"
"S8180.S8079.1","2080030160","qmax_raw","SWE","0.933413339515498","S8180","S8079"
"S8261.S8079.1","2080030160","qmax_raw","SWE","0.856397601142358","S8261","S8079"
"S8272.S8079.1","2080030160","qmax_raw","SWE","0.863353156238413","S8272","S8079"
"S8289.S8079.1","2080030160","qmax_raw","SWE","0.780845039529574","S8289","S8079"
"S8321.S8079.1","2080030160","qmax_raw","SWE","0.896990696589273","S8321","S8079"
"S8329.S8079.1","2080030160","qmax_raw","SWE","0.720737632629721","S8329","S8079"
"S8335.S8079.1","2080030160","qmax_raw","SWE","0.799957468611734","S8335","S8079"
"S8337.S8079.1","2080030160","qmax_raw","SWE","0.897171185549331","S8337","S8079"
"S8338.S8079.1","2080030160","qmax_raw","SWE","0.829038122808228","S8338","S8079"
"S8345.S8079.1","2080030160","qmax_raw","SWE","0.71055834786108","S8345","S8079"
"S8346.S8079.1","2080030160","qmax_raw","SWE","0.708796566886647","S8346","S8079"
"S8347.S8079.1","2080030160","qmax_raw","SWE","0.816094949474785","S8347","S8079"
"S8354.S8079.1","2080030160","qmax_raw","SWE","0.723890897965689","S8354","S8079"
"S8356.S8079.1","2080030160","qmax_raw","SWE","0.854019554213042","S8356","S8079"
"S8370.S8079.1","2080030160","qmax_raw","SWE","0.73781679913926","S8370","S8079"
"S8383.S8079.1","2080030160","qmax_raw","SWE","0.811296483920613","S8383","S8079"
"S8084.S8081.1","2080030160","qmax_raw","SWE","0.881851366595517","S8084","S8081"
"S8143.S8081.1","2080030160","qmax_raw","SWE","0.790588637004241","S8143","S8081"
"S8146.S8081.1","2080030160","qmax_raw","SWE","0.835759072746421","S8146","S8081"
"S8174.S8081.1","2080030160","qmax_raw","SWE","0.826841340567484","S8174","S8081"
"S8177.S8081.1","2080030160","qmax_raw","SWE","0.981046710283966","S8177","S8081"
"S8180.S8081.1","2080030160","qmax_raw","SWE","0.894086412420954","S8180","S8081"
"S8261.S8081.1","2080030160","qmax_raw","SWE","0.968914862862398","S8261","S8081"
"S8272.S8081.1","2080030160","qmax_raw","SWE","0.979784375006156","S8272","S8081"
"S8289.S8081.1","2080030160","qmax_raw","SWE","0.877305622981409","S8289","S8081"
"S8321.S8081.1","2080030160","qmax_raw","SWE","0.919633169256042","S8321","S8081"
"S8329.S8081.1","2080030160","qmax_raw","SWE","0.887542379198886","S8329","S8081"
"S8335.S8081.1","2080030160","qmax_raw","SWE","0.859991235301436","S8335","S8081"
"S8337.S8081.1","2080030160","qmax_raw","SWE","0.93762385429205","S8337","S8081"
"S8338.S8081.1","2080030160","qmax_raw","SWE","0.870611801898305","S8338","S8081"
"S8345.S8081.1","2080030160","qmax_raw","SWE","0.871603352196742","S8345","S8081"
"S8346.S8081.1","2080030160","qmax_raw","SWE","0.878734822991855","S8346","S8081"
"S8347.S8081.1","2080030160","qmax_raw","SWE","0.912181637031687","S8347","S8081"
"S8354.S8081.1","2080030160","qmax_raw","SWE","0.854816744001533","S8354","S8081"
"S8356.S8081.1","2080030160","qmax_raw","SWE","0.893574168275896","S8356","S8081"
"S8370.S8081.1","2080030160","qmax_raw","SWE","0.856552728674858","S8370","S8081"
"S8383.S8081.1","2080030160","qmax_raw","SWE","0.820845188367719","S8383","S8081"
"S8143.S8084.1","2080030160","qmax_raw","SWE","0.944977284570423","S8143","S8084"
"S8146.S8084.1","2080030160","qmax_raw","SWE","0.970300195134707","S8146","S8084"
"S8174.S8084.1","2080030160","qmax_raw","SWE","0.98953922576902","S8174","S8084"
"S8177.S8084.1","2080030160","qmax_raw","SWE","0.926210183936562","S8177","S8084"
"S8180.S8084.1","2080030160","qmax_raw","SWE","0.979744610343553","S8180","S8084"
"S8261.S8084.1","2080030160","qmax_raw","SWE","0.915311189593066","S8261","S8084"
"S8272.S8084.1","2080030160","qmax_raw","SWE","0.922627649572959","S8272","S8084"
"S8289.S8084.1","2080030160","qmax_raw","SWE","0.840407462899894","S8289","S8084"
"S8321.S8084.1","2080030160","qmax_raw","SWE","0.94146553356181","S8321","S8084"
"S8329.S8084.1","2080030160","qmax_raw","SWE","0.772328338095692","S8329","S8084"
"S8335.S8084.1","2080030160","qmax_raw","SWE","0.835541155662641","S8335","S8084"
"S8337.S8084.1","2080030160","qmax_raw","SWE","0.940776054705293","S8337","S8084"
"S8338.S8084.1","2080030160","qmax_raw","SWE","0.869445788736246","S8338","S8084"
"S8345.S8084.1","2080030160","qmax_raw","SWE","0.763523061604199","S8345","S8084"
"S8346.S8084.1","2080030160","qmax_raw","SWE","0.760836605601626","S8346","S8084"
"S8347.S8084.1","2080030160","qmax_raw","SWE","0.869963772322947","S8347","S8084"
"S8354.S8084.1","2080030160","qmax_raw","SWE","0.770120879284517","S8354","S8084"
"S8356.S8084.1","2080030160","qmax_raw","SWE","0.882670845042641","S8356","S8084"
"S8370.S8084.1","2080030160","qmax_raw","SWE","0.774255823704212","S8370","S8084"
"S8383.S8084.1","2080030160","qmax_raw","SWE","0.849305830852056","S8383","S8084"
"S8146.S8143.1","2080030160","qmax_raw","SWE","0.964624614424334","S8146","S8143"
"S8174.S8143.1","2080030160","qmax_raw","SWE","0.954069990186268","S8174","S8143"
"S8177.S8143.1","2080030160","qmax_raw","SWE","0.832591383463182","S8177","S8143"
"S8180.S8143.1","2080030160","qmax_raw","SWE","0.938133927034945","S8180","S8143"
"S8261.S8143.1","2080030160","qmax_raw","SWE","0.791053575422075","S8261","S8143"
"S8272.S8143.1","2080030160","qmax_raw","SWE","0.812330286305562","S8272","S8143"
"S8289.S8143.1","2080030160","qmax_raw","SWE","0.692126617880635","S8289","S8143"
"S8321.S8143.1","2080030160","qmax_raw","SWE","0.859872727980498","S8321","S8143"
"S8329.S8143.1","2080030160","qmax_raw","SWE","0.622018175787861","S8329","S8143"
"S8335.S8143.1","2080030160","qmax_raw","SWE","0.674866812484289","S8335","S8143"
"S8337.S8143.1","2080030160","qmax_raw","SWE","0.842800635465038","S8337","S8143"
"S8338.S8143.1","2080030160","qmax_raw","SWE","0.707461289121314","S8338","S8143"
"S8345.S8143.1","2080030160","qmax_raw","SWE","0.60106979389741","S8345","S8143"
"S8346.S8143.1","2080030160","qmax_raw","SWE","0.605468955717883","S8346","S8143"
"S8347.S8143.1","2080030160","qmax_raw","SWE","0.75534843655219","S8347","S8143"
"S8354.S8143.1","2080030160","qmax_raw","SWE","0.607764094858564","S8354","S8143"
"S8356.S8143.1","2080030160","qmax_raw","SWE","0.796159219955502","S8356","S8143"
"S8370.S8143.1","2080030160","qmax_raw","SWE","0.61086173760998","S8370","S8143"
"S8383.S8143.1","2080030160","qmax_raw","SWE","0.717929158037373","S8383","S8143"
"S8174.S8146.1","2080030160","qmax_raw","SWE","0.955355062761487","S8174","S8146"
"S8177.S8146.1","2080030160","qmax_raw","SWE","0.858021045279514","S8177","S8146"
"S8180.S8146.1","2080030160","qmax_raw","SWE","0.988115215133957","S8180","S8146"
"S8261.S8146.1","2080030160","qmax_raw","SWE","0.833493847611191","S8261","S8146"
"S8272.S8146.1","2080030160","qmax_raw","SWE","0.849110593835778","S8272","S8146"
"S8289.S8146.1","2080030160","qmax_raw","SWE","0.749465301672345","S8289","S8146"
"S8321.S8146.1","2080030160","qmax_raw","SWE","0.882849481656242","S8321","S8146"
"S8329.S8146.1","2080030160","qmax_raw","SWE","0.63896821599817","S8329","S8146"
"S8335.S8146.1","2080030160","qmax_raw","SWE","0.726853998764972","S8335","S8146"
"S8337.S8146.1","2080030160","qmax_raw","SWE","0.858377915187917","S8337","S8146"
"S8338.S8146.1","2080030160","qmax_raw","SWE","0.759006077257756","S8338","S8146"
"S8345.S8146.1","2080030160","qmax_raw","SWE","0.629476462717053","S8345","S8146"
"S8346.S8146.1","2080030160","qmax_raw","SWE","0.624980756023276","S8346","S8146"
"S8347.S8146.1","2080030160","qmax_raw","SWE","0.794794125809957","S8347","S8146"
"S8354.S8146.1","2080030160","qmax_raw","SWE","0.631208554575936","S8354","S8146"
"S8356.S8146.1","2080030160","qmax_raw","SWE","0.777490474699508","S8356","S8146"
"S8370.S8146.1","2080030160","qmax_raw","SWE","0.632612675796003","S8370","S8146"
"S8383.S8146.1","2080030160","qmax_raw","SWE","0.769430661332107","S8383","S8146"
"S8177.S8174.1","2080030160","qmax_raw","SWE","0.891411134381972","S8177","S8174"
"S8180.S8174.1","2080030160","qmax_raw","SWE","0.953045751852662","S8180","S8174"
"S8261.S8174.1","2080030160","qmax_raw","SWE","0.87204173078039","S8261","S8174"
"S8272.S8174.1","2080030160","qmax_raw","SWE","0.883793547677929","S8272","S8174"
"S8289.S8174.1","2080030160","qmax_raw","SWE","0.82743582502481","S8289","S8174"
"S8321.S8174.1","2080030160","qmax_raw","SWE","0.935778648131548","S8321","S8174"
"S8329.S8174.1","2080030160","qmax_raw","SWE","0.749613432439471","S8329","S8174"
"S8335.S8174.1","2080030160","qmax_raw","SWE","0.820532797644808","S8335","S8174"
"S8337.S8174.1","2080030160","qmax_raw","SWE","0.925448662116332","S8337","S8174"
"S8338.S8174.1","2080030160","qmax_raw","SWE","0.850294175422677","S8338","S8174"
"S8345.S8174.1","2080030160","qmax_raw","SWE","0.741006147539309","S8345","S8174"
"S8346.S8174.1","2080030160","qmax_raw","SWE","0.73846711101308","S8346","S8174"
"S8347.S8174.1","2080030160","qmax_raw","SWE","0.848421107745662","S8347","S8174"
"S8354.S8174.1","2080030160","qmax_raw","SWE","0.751807377932902","S8354","S8174"
"S8356.S8174.1","2080030160","qmax_raw","SWE","0.879570578529362","S8356","S8174"
"S8370.S8174.1","2080030160","qmax_raw","SWE","0.756688211744343","S8370","S8174"
"S8383.S8174.1","2080030160","qmax_raw","SWE","0.84180364221593","S8383","S8174"
"S8180.S8177.1","2080030160","qmax_raw","SWE","0.907660718075775","S8180","S8177"
"S8261.S8177.1","2080030160","qmax_raw","SWE","0.990538741987055","S8261","S8177"
"S8272.S8177.1","2080030160","qmax_raw","SWE","0.997717820511412","S8272","S8177"
"S8289.S8177.1","2080030160","qmax_raw","SWE","0.919430942328393","S8289","S8177"
"S8321.S8177.1","2080030160","qmax_raw","SWE","0.961037194432265","S8321","S8177"
"S8329.S8177.1","2080030160","qmax_raw","SWE","0.924533439468269","S8329","S8177"
"S8335.S8177.1","2080030160","qmax_raw","SWE","0.903110290366993","S8335","S8177"
"S8337.S8177.1","2080030160","qmax_raw","SWE","0.985259428838322","S8337","S8177"
"S8338.S8177.1","2080030160","qmax_raw","SWE","0.924507868145427","S8338","S8177"
"S8345.S8177.1","2080030160","qmax_raw","SWE","0.907888175118765","S8345","S8177"
"S8346.S8177.1","2080030160","qmax_raw","SWE","0.915988353386352","S8346","S8177"
"S8347.S8177.1","2080030160","qmax_raw","SWE","0.945250517978574","S8347","S8177"
"S8354.S8177.1","2080030160","qmax_raw","SWE","0.901069752644396","S8354","S8177"
"S8356.S8177.1","2080030160","qmax_raw","SWE","0.955425870548886","S8356","S8177"
"S8370.S8177.1","2080030160","qmax_raw","SWE","0.901815051476411","S8370","S8177"
"S8383.S8177.1","2080030160","qmax_raw","SWE","0.873173665823737","S8383","S8177"
"S8261.S8180.1","2080030160","qmax_raw","SWE","0.889560755658712","S8261","S8180"
"S8272.S8180.1","2080030160","qmax_raw","SWE","0.901775331561837","S8272","S8180"
"S8289.S8180.1","2080030160","qmax_raw","SWE","0.806580491524948","S8289","S8180"
"S8321.S8180.1","2080030160","qmax_raw","SWE","0.913603977681435","S8321","S8180"
"S8329.S8180.1","2080030160","qmax_raw","SWE","0.718167532851801","S8329","S8180"
"S8335.S8180.1","2080030160","qmax_raw","SWE","0.773620929698245","S8335","S8180"
"S8337.S8180.1","2080030160","qmax_raw","SWE","0.902432831416551","S8337","S8180"
"S8338.S8180.1","2080030160","qmax_raw","SWE","0.811272949016191","S8338","S8180"
"S8345.S8180.1","2080030160","qmax_raw","SWE","0.707879573220688","S8345","S8180"
"S8346.S8180.1","2080030160","qmax_raw","SWE","0.705720248939829","S8346","S8180"
"S8347.S8180.1","2080030160","qmax_raw","SWE","0.827285345566985","S8347","S8180"
"S8354.S8180.1","2080030160","qmax_raw","SWE","0.706669947275594","S8354","S8180"
"S8356.S8180.1","2080030160","qmax_raw","SWE","0.815945958311253","S8356","S8180"
"S8370.S8180.1","2080030160","qmax_raw","SWE","0.706906814940391","S8370","S8180"
"S8383.S8180.1","2080030160","qmax_raw","SWE","0.791469282308598","S8383","S8180"
"S8272.S8261.1","2080030160","qmax_raw","SWE","0.996367676285123","S8272","S8261"
"S8289.S8261.1","2080030160","qmax_raw","SWE","0.904675251734307","S8289","S8261"
"S8321.S8261.1","2080030160","qmax_raw","SWE","0.934263975597319","S8321","S8261"
"S8329.S8261.1","2080030160","qmax_raw","SWE","0.925308944685567","S8329","S8261"
"S8335.S8261.1","2080030160","qmax_raw","SWE","0.910385231504246","S8335","S8261"
"S8337.S8261.1","2080030160","qmax_raw","SWE","0.974887657989461","S8337","S8261"
"S8338.S8261.1","2080030160","qmax_raw","SWE","0.936275284749966","S8338","S8261"
"S8345.S8261.1","2080030160","qmax_raw","SWE","0.915268377305854","S8345","S8261"
"S8346.S8261.1","2080030160","qmax_raw","SWE","0.917823966169071","S8346","S8261"
"S8347.S8261.1","2080030160","qmax_raw","SWE","0.937224593447016","S8347","S8261"
"S8354.S8261.1","2080030160","qmax_raw","SWE","0.912510603207287","S8354","S8261"
"S8356.S8261.1","2080030160","qmax_raw","SWE","0.941438751817459","S8356","S8261"
"S8370.S8261.1","2080030160","qmax_raw","SWE","0.912540516783562","S8370","S8261"
"S8383.S8261.1","2080030160","qmax_raw","SWE","0.876640728829738","S8383","S8261"
"S8289.S8272.1","2080030160","qmax_raw","SWE","0.919229379782738","S8289","S8272"
"S8321.S8272.1","2080030160","qmax_raw","SWE","0.954021335138475","S8321","S8272"
"S8329.S8272.1","2080030160","qmax_raw","SWE","0.927673626734025","S8329","S8272"
"S8335.S8272.1","2080030160","qmax_raw","SWE","0.915609738978928","S8335","S8272"
"S8337.S8272.1","2080030160","qmax_raw","SWE","0.981699375532622","S8337","S8272"
"S8338.S8272.1","2080030160","qmax_raw","SWE","0.93281980628276","S8338","S8272"
"S8345.S8272.1","2080030160","qmax_raw","SWE","0.916376792516814","S8345","S8272"
"S8346.S8272.1","2080030160","qmax_raw","SWE","0.920000416870575","S8346","S8272"
"S8347.S8272.1","2080030160","qmax_raw","SWE","0.949488618211809","S8347","S8272"
"S8354.S8272.1","2080030160","qmax_raw","SWE","0.91046023492812","S8354","S8272"
"S8356.S8272.1","2080030160","qmax_raw","SWE","0.948825031474942","S8356","S8272"
"S8370.S8272.1","2080030160","qmax_raw","SWE","0.911490193039872","S8370","S8272"
"S8383.S8272.1","2080030160","qmax_raw","SWE","0.883397809567706","S8383","S8272"
"S8321.S8289.1","2080030160","qmax_raw","SWE","0.959211627347477","S8321","S8289"
"S8329.S8289.1","2080030160","qmax_raw","SWE","0.93291050443921","S8329","S8289"
"S8335.S8289.1","2080030160","qmax_raw","SWE","0.948473064795381","S8335","S8289"
"S8337.S8289.1","2080030160","qmax_raw","SWE","0.94206601014593","S8337","S8289"
"S8338.S8289.1","2080030160","qmax_raw","SWE","0.95655436664749","S8338","S8289"
"S8345.S8289.1","2080030160","qmax_raw","SWE","0.923506787566262","S8345","S8289"
"S8346.S8289.1","2080030160","qmax_raw","SWE","0.932093807793176","S8346","S8289"
"S8347.S8289.1","2080030160","qmax_raw","SWE","0.945436798096927","S8347","S8289"
"S8354.S8289.1","2080030160","qmax_raw","SWE","0.910998906481068","S8354","S8289"
"S8356.S8289.1","2080030160","qmax_raw","SWE","0.930606610733878","S8356","S8289"
"S8370.S8289.1","2080030160","qmax_raw","SWE","0.91127814814801","S8370","S8289"
"S8383.S8289.1","2080030160","qmax_raw","SWE","0.919754373039209","S8383","S8289"
"S8329.S8321.1","2080030160","qmax_raw","SWE","0.890107325753976","S8329","S8321"
"S8335.S8321.1","2080030160","qmax_raw","SWE","0.926145957570665","S8335","S8321"
"S8337.S8321.1","2080030160","qmax_raw","SWE","0.974894042497705","S8337","S8321"
"S8338.S8321.1","2080030160","qmax_raw","SWE","0.939417744298869","S8338","S8321"
"S8345.S8321.1","2080030160","qmax_raw","SWE","0.876705209203428","S8345","S8321"
"S8346.S8321.1","2080030160","qmax_raw","SWE","0.88321569980027","S8346","S8321"
"S8347.S8321.1","2080030160","qmax_raw","SWE","0.95207607738943","S8347","S8321"
"S8354.S8321.1","2080030160","qmax_raw","SWE","0.867153624722206","S8354","S8321"
"S8356.S8321.1","2080030160","qmax_raw","SWE","0.955832938300468","S8356","S8321"
"S8370.S8321.1","2080030160","qmax_raw","SWE","0.868743758743259","S8370","S8321"
"S8383.S8321.1","2080030160","qmax_raw","SWE","0.915563227417121","S8383","S8321"
"S8335.S8329.1","2080030160","qmax_raw","SWE","0.926798027850177","S8335","S8329"
"S8337.S8329.1","2080030160","qmax_raw","SWE","0.932969368348003","S8337","S8329"
"S8338.S8329.1","2080030160","qmax_raw","SWE","0.926106914600676","S8338","S8329"
"S8345.S8329.1","2080030160","qmax_raw","SWE","0.993803118256942","S8345","S8329"
"S8346.S8329.1","2080030160","qmax_raw","SWE","0.999666675221732","S8346","S8329"
"S8347.S8329.1","2080030160","qmax_raw","SWE","0.906387435294883","S8347","S8329"
"S8354.S8329.1","2080030160","qmax_raw","SWE","0.988309575217298","S8354","S8329"
"S8356.S8329.1","2080030160","qmax_raw","SWE","0.940996893964415","S8356","S8329"
"S8370.S8329.1","2080030160","qmax_raw","SWE","0.985958629554124","S8370","S8329"
"S8383.S8329.1","2080030160","qmax_raw","SWE","0.868529892673968","S8383","S8329"
"S8337.S8335.1","2080030160","qmax_raw","SWE","0.915577824137076","S8337","S8335"
"S8338.S8335.1","2080030160","qmax_raw","SWE","0.971990671705762","S8338","S8335"
"S8345.S8335.1","2080030160","qmax_raw","SWE","0.9375994816254","S8345","S8335"
"S8346.S8335.1","2080030160","qmax_raw","SWE","0.926722687832045","S8346","S8335"
"S8347.S8335.1","2080030160","qmax_raw","SWE","0.967855884734197","S8347","S8335"
"S8354.S8335.1","2080030160","qmax_raw","SWE","0.92878645724807","S8354","S8335"
"S8356.S8335.1","2080030160","qmax_raw","SWE","0.929708787904728","S8356","S8335"
"S8370.S8335.1","2080030160","qmax_raw","SWE","0.935192446667714","S8370","S8335"
"S8383.S8335.1","2080030160","qmax_raw","SWE","0.980151776922937","S8383","S8335"
"S8338.S8337.1","2080030160","qmax_raw","SWE","0.940413627642604","S8338","S8337"
"S8345.S8337.1","2080030160","qmax_raw","SWE","0.918559406008451","S8345","S8337"
"S8346.S8337.1","2080030160","qmax_raw","SWE","0.925785967473554","S8346","S8337"
"S8347.S8337.1","2080030160","qmax_raw","SWE","0.94191842463461","S8347","S8337"
"S8354.S8337.1","2080030160","qmax_raw","SWE","0.920617604426233","S8354","S8337"
"S8356.S8337.1","2080030160","qmax_raw","SWE","0.971403897199178","S8356","S8337"
"S8370.S8337.1","2080030160","qmax_raw","SWE","0.921340754734609","S8370","S8337"
"S8383.S8337.1","2080030160","qmax_raw","SWE","0.892575865445456","S8383","S8337"
"S8345.S8338.1","2080030160","qmax_raw","SWE","0.91990545926823","S8345","S8338"
"S8346.S8338.1","2080030160","qmax_raw","SWE","0.923422054232877","S8346","S8338"
"S8347.S8338.1","2080030160","qmax_raw","SWE","0.944861873619193","S8347","S8338"
"S8354.S8338.1","2080030160","qmax_raw","SWE","0.912045023270356","S8354","S8338"
"S8356.S8338.1","2080030160","qmax_raw","SWE","0.952289210469245","S8356","S8338"
"S8370.S8338.1","2080030160","qmax_raw","SWE","0.91228677216983","S8370","S8338"
"S8383.S8338.1","2080030160","qmax_raw","SWE","0.948811007852795","S8383","S8338"
"S8346.S8345.1","2080030160","qmax_raw","SWE","0.995139184619322","S8346","S8345"
"S8347.S8345.1","2080030160","qmax_raw","SWE","0.903021484946031","S8347","S8345"
"S8354.S8345.1","2080030160","qmax_raw","SWE","0.996592987869254","S8354","S8345"
"S8356.S8345.1","2080030160","qmax_raw","SWE","0.919158531538083","S8356","S8345"
"S8370.S8345.1","2080030160","qmax_raw","SWE","0.993655185568082","S8370","S8345"
"S8383.S8345.1","2080030160","qmax_raw","SWE","0.882730363210587","S8383","S8345"
"S8347.S8346.1","2080030160","qmax_raw","SWE","0.902023639613383","S8347","S8346"
"S8354.S8346.1","2080030160","qmax_raw","SWE","0.98960311601863","S8354","S8346"
"S8356.S8346.1","2080030160","qmax_raw","SWE","0.934211846120013","S8356","S8346"
"S8370.S8346.1","2080030160","qmax_raw","SWE","0.987106709273131","S8370","S8346"
"S8383.S8346.1","2080030160","qmax_raw","SWE","0.867309590214332","S8383","S8346"
"S8354.S8347.1","2080030160","qmax_raw","SWE","0.892506613340019","S8354","S8347"
"S8356.S8347.1","2080030160","qmax_raw","SWE","0.948103443460869","S8356","S8347"
"S8370.S8347.1","2080030160","qmax_raw","SWE","0.899636680135589","S8370","S8347"
"S8383.S8347.1","2080030160","qmax_raw","SWE","0.961392758251017","S8383","S8347"
"S8356.S8354.1","2080030160","qmax_raw","SWE","0.91592756310856","S8356","S8354"
"S8370.S8354.1","2080030160","qmax_raw","SWE","0.997672196156267","S8370","S8354"
"S8383.S8354.1","2080030160","qmax_raw","SWE","0.877031808144174","S8383","S8354"
"S8370.S8356.1","2080030160","qmax_raw","SWE","0.918126879453736","S8370","S8356"
"S8383.S8356.1","2080030160","qmax_raw","SWE","0.90738445660783","S8383","S8356"
"S8383.S8370.1","2080030160","qmax_raw","SWE","0.881203357497893","S8383","S8370"
"S7850.S7831.2","2080030160","qmin_raw","SWE","-0.0737587754631552","S7850","S7831"
"S7878.S7831.2","2080030160","qmin_raw","SWE","0.346077509385851","S7878","S7831"
"S7935.S7831.2","2080030160","qmin_raw","SWE","0.454611164420542","S7935","S7831"
"S7987.S7831.2","2080030160","qmin_raw","SWE","0.64173289071588","S7987","S7831"
"S8057.S7831.2","2080030160","qmin_raw","SWE","0.209968772020582","S8057","S7831"
