"","Axis","Correlation","BasinID1","BasinID2"
"X2080032600.2080030160","Axis1","-0.404118943036988","2080032600","2080030160"
"X2080032670.2080030160","Axis1","0.65260685082775","2080032670","2080030160"
"X2080032980.2080030160","Axis1","0.76325693634078","2080032980","2080030160"
"X2080033010.2080030160","Axis1","-0.275547194702353","2080033010","2080030160"
"X2080033020.2080030160","Axis1","-0.17696713696405","2080033020","2080030160"
"X2080033080.2080030160","Axis1","-0.0657272664060488","2080033080","2080030160"
"X2080033090.2080030160","Axis1","0.48529395257017","2080033090","2080030160"
"X2080033120.2080030160","Axis1","0.337871984455849","2080033120","2080030160"
"X2080033190.2080030160","Axis1","0.0797886290108004","2080033190","2080030160"
"X2080033320.2080030160","Axis1","-0.241558528476166","2080033320","2080030160"
"X2080053790.2080030160","Axis1","0.189208997562127","2080053790","2080030160"
"X5080070260.2080030160","Axis1","0.497642124118681","5080070260","2080030160"
"X5080070390.2080030160","Axis1","0.680123555798231","5080070390","2080030160"
"X5080070440.2080030160","Axis1","0.67067261879335","5080070440","2080030160"
"X7080047060.2080030160","Axis1","0.0266682243787347","7080047060","2080030160"
"X7080049270.2080030160","Axis1","-0.427174678921233","7080049270","2080030160"
"X2080030370.2080030220","Axis1","0.207563925965067","2080030370","2080030220"
"X2080030420.2080030220","Axis1","-0.133776605513231","2080030420","2080030220"
"X2080030460.2080030220","Axis1","-0.174978224185323","2080030460","2080030220"
"X2080030560.2080030220","Axis1","-0.434502071995289","2080030560","2080030220"
"X2080030610.2080030220","Axis1","0.103272512952393","2080030610","2080030220"
"X2080030630.2080030220","Axis1","-0.217025019391279","2080030630","2080030220"
"X2080030660.2080030220","Axis1","-0.32903078865733","2080030660","2080030220"
"X2080030710.2080030220","Axis1","0.590845963929092","2080030710","2080030220"
"X2080030760.2080030220","Axis1","0.125444858334841","2080030760","2080030220"
"X2080031060.2080030220","Axis1","0.744011565142006","2080031060","2080030220"
"X2080031740.2080030220","Axis1","0.258148575136755","2080031740","2080030220"
"X2080031750.2080030220","Axis1","-0.449976024289761","2080031750","2080030220"
"X2080031960.2080030220","Axis1","0.382662923956072","2080031960","2080030220"
"X2080032230.2080030220","Axis1","-0.628647294344209","2080032230","2080030220"
"X2080032600.2080030220","Axis1","0.0941056232124539","2080032600","2080030220"
"X2080032670.2080030220","Axis1","0.565569967411798","2080032670","2080030220"
"X2080032980.2080030220","Axis1","0.0760087240557626","2080032980","2080030220"
"X2080033010.2080030220","Axis1","-0.85170188701447","2080033010","2080030220"
"X2080033020.2080030220","Axis1","-0.431307835417695","2080033020","2080030220"
"X2080033080.2080030220","Axis1","-0.472302372964439","2080033080","2080030220"
"X2080033090.2080030220","Axis1","-0.428699736197484","2080033090","2080030220"
"X2080033120.2080030220","Axis1","0.612263238577068","2080033120","2080030220"
"X2080033190.2080030220","Axis1","-0.313755502629348","2080033190","2080030220"
"X2080033320.2080030220","Axis1","0.357979748772261","2080033320","2080030220"
"X2080053790.2080030220","Axis1","0.48874695039594","2080053790","2080030220"
"X5080070260.2080030220","Axis1","0.558483324987592","5080070260","2080030220"
"X5080070390.2080030220","Axis1","0.585225945517881","5080070390","2080030220"
"X5080070440.2080030220","Axis1","0.736980029861954","5080070440","2080030220"
"X7080047060.2080030220","Axis1","-0.17717020425682","7080047060","2080030220"
"X7080049270.2080030220","Axis1","-0.239105056622332","7080049270","2080030220"
"X2080030420.2080030370","Axis1","0.375822891059381","2080030420","2080030370"
"X2080030460.2080030370","Axis1","-0.0276920048751805","2080030460","2080030370"
"X2080030560.2080030370","Axis1","0.440669424400933","2080030560","2080030370"
"X2080030610.2080030370","Axis1","0.482674529334611","2080030610","2080030370"
"X2080030630.2080030370","Axis1","0.557710896958066","2080030630","2080030370"
"X2080030660.2080030370","Axis1","0.326120881453629","2080030660","2080030370"
"X2080030710.2080030370","Axis1","0.570879953648545","2080030710","2080030370"
"X2080030760.2080030370","Axis1","0.0949074701996496","2080030760","2080030370"
"X2080031060.2080030370","Axis1","0.514709117136062","2080031060","2080030370"
"X2080031740.2080030370","Axis1","0.549788125010836","2080031740","2080030370"
"X2080031750.2080030370","Axis1","0.185846434776372","2080031750","2080030370"
"X2080031960.2080030370","Axis1","0.4034796360046","2080031960","2080030370"
"X2080032230.2080030370","Axis1","-0.673551329678058","2080032230","2080030370"
"X2080032600.2080030370","Axis1","0.121436925206829","2080032600","2080030370"
"X2080032670.2080030370","Axis1","0.48229065469594","2080032670","2080030370"
"X2080032980.2080030370","Axis1","0.400612020638595","2080032980","2080030370"
"X2080033010.2080030370","Axis1","-0.537449919251763","2080033010","2080030370"
"X2080033020.2080030370","Axis1","-0.78859772214957","2080033020","2080030370"
"X2080033080.2080030370","Axis1","-0.3905053511653","2080033080","2080030370"
"X2080033090.2080030370","Axis1","-0.179837964044444","2080033090","2080030370"
"X2080033120.2080030370","Axis1","-0.1021246595696","2080033120","2080030370"
"X2080033190.2080030370","Axis1","-0.468754709791087","2080033190","2080030370"
"X2080033320.2080030370","Axis1","-0.129869103462414","2080033320","2080030370"
"X2080053790.2080030370","Axis1","0.396355544817044","2080053790","2080030370"
"X5080070260.2080030370","Axis1","0.72363290910599","5080070260","2080030370"
"X5080070390.2080030370","Axis1","0.599373620585004","5080070390","2080030370"
"X5080070440.2080030370","Axis1","0.218030211240205","5080070440","2080030370"
"X7080047060.2080030370","Axis1","-0.0952368390059981","7080047060","2080030370"
"X7080049270.2080030370","Axis1","0.0451430865481687","7080049270","2080030370"
"X2080030460.2080030420","Axis1","0.168931615089396","2080030460","2080030420"
"X2080030560.2080030420","Axis1","0.16684172819989","2080030560","2080030420"
"X2080030610.2080030420","Axis1","0.713405454169551","2080030610","2080030420"
"X2080030630.2080030420","Axis1","0.0302591034966947","2080030630","2080030420"
"X2080030660.2080030420","Axis1","0.490922948499559","2080030660","2080030420"
"X2080030710.2080030420","Axis1","0.232691319252212","2080030710","2080030420"
"X2080030760.2080030420","Axis1","0.207951926583755","2080030760","2080030420"
"X2080031060.2080030420","Axis1","-0.212308115646424","2080031060","2080030420"
"X2080031740.2080030420","Axis1","0.323899490662928","2080031740","2080030420"
"X2080031750.2080030420","Axis1","0.332819826573541","2080031750","2080030420"
"X2080031960.2080030420","Axis1","-0.21674163196932","2080031960","2080030420"
"X2080032230.2080030420","Axis1","-0.0982509186953108","2080032230","2080030420"
"X2080032600.2080030420","Axis1","0.384969828635814","2080032600","2080030420"
"X2080032670.2080030420","Axis1","0.177842853173892","2080032670","2080030420"
"X2080032980.2080030420","Axis1","-0.047679573109486","2080032980","2080030420"
"X2080033010.2080030420","Axis1","0.215861511255463","2080033010","2080030420"
"X2080033020.2080030420","Axis1","-0.300462808892205","2080033020","2080030420"
"X2080033080.2080030420","Axis1","-0.128992645108537","2080033080","2080030420"
"X2080033090.2080030420","Axis1","-0.286835907633102","2080033090","2080030420"
"X2080033120.2080030420","Axis1","-0.185188030981523","2080033120","2080030420"
"X2080033190.2080030420","Axis1","0.00728298927808209","2080033190","2080030420"
"X2080033320.2080030420","Axis1","-0.144024935134686","2080033320","2080030420"
"X2080053790.2080030420","Axis1","0.351850377254224","2080053790","2080030420"
"X5080070260.2080030420","Axis1","-0.0197812638765017","5080070260","2080030420"
"X5080070390.2080030420","Axis1","-0.221868478385787","5080070390","2080030420"
"X5080070440.2080030420","Axis1","-0.426418222970127","5080070440","2080030420"
"X7080047060.2080030420","Axis1","0.321400035975545","7080047060","2080030420"
"X7080049270.2080030420","Axis1","0.0948300177407983","7080049270","2080030420"
"X2080030560.2080030460","Axis1","-0.171004518175","2080030560","2080030460"
"X2080030610.2080030460","Axis1","0.170701884521342","2080030610","2080030460"
"X2080030630.2080030460","Axis1","-0.332693140065652","2080030630","2080030460"
"X2080030660.2080030460","Axis1","-0.176483164529518","2080030660","2080030460"
"X2080030710.2080030460","Axis1","-0.118975221143046","2080030710","2080030460"
"X2080030760.2080030460","Axis1","0.133289932935857","2080030760","2080030460"
"X2080031060.2080030460","Axis1","-0.193133440170685","2080031060","2080030460"
"X2080031740.2080030460","Axis1","0.0593247054031756","2080031740","2080030460"
"X2080031750.2080030460","Axis1","0.103169705992701","2080031750","2080030460"
"X2080031960.2080030460","Axis1","-0.156837088942324","2080031960","2080030460"
"X2080032230.2080030460","Axis1","-0.0689630005678505","2080032230","2080030460"
"X2080032600.2080030460","Axis1","0.253170932327246","2080032600","2080030460"
"X2080032670.2080030460","Axis1","-0.246687663166769","2080032670","2080030460"
"X2080032980.2080030460","Axis1","-0.37003922621448","2080032980","2080030460"
"X2080033010.2080030460","Axis1","0.0498608642463716","2080033010","2080030460"
"X2080033020.2080030460","Axis1","-0.00731023946594252","2080033020","2080030460"
"X2080033080.2080030460","Axis1","0.335728804165065","2080033080","2080030460"
"X2080033090.2080030460","Axis1","-0.501355954536788","2080033090","2080030460"
"X2080033120.2080030460","Axis1","-0.08781283448336","2080033120","2080030460"
"X2080033190.2080030460","Axis1","0.0633687899102257","2080033190","2080030460"
"X2080033320.2080030460","Axis1","0.4374947048772","2080033320","2080030460"
"X2080053790.2080030460","Axis1","-0.32160490095872","2080053790","2080030460"
"X5080070260.2080030460","Axis1","-0.0149581779197363","5080070260","2080030460"
"X5080070390.2080030460","Axis1","-0.215785018343372","5080070390","2080030460"
"X5080070440.2080030460","Axis1","-0.556277092186321","5080070440","2080030460"
"X7080047060.2080030460","Axis1","-0.221347985385573","7080047060","2080030460"
"X7080049270.2080030460","Axis1","0.0131672846780458","7080049270","2080030460"
"X2080030610.2080030560","Axis1","0.0326812214983129","2080030610","2080030560"
"X2080030630.2080030560","Axis1","0.622581256378261","2080030630","2080030560"
"X2080030660.2080030560","Axis1","0.189663215383223","2080030660","2080030560"
"X2080030710.2080030560","Axis1","-0.305787243097525","2080030710","2080030560"
"X2080030760.2080030560","Axis1","-0.403561191092874","2080030760","2080030560"
"X2080031060.2080030560","Axis1","-0.0538534192737985","2080031060","2080030560"
"X2080031740.2080030560","Axis1","0.0905452167195105","2080031740","2080030560"
"X2080031750.2080030560","Axis1","0.593694588780749","2080031750","2080030560"
"X2080031960.2080030560","Axis1","0.0887667152952779","2080031960","2080030560"
"X2080032230.2080030560","Axis1","0.0904398557271236","2080032230","2080030560"
"X2080032600.2080030560","Axis1","0.0659559027936271","2080032600","2080030560"
"X2080032670.2080030560","Axis1","-0.351112744626838","2080032670","2080030560"
"X2080032980.2080030560","Axis1","-0.183451565632033","2080032980","2080030560"
"X2080033010.2080030560","Axis1","0.103361260637393","2080033010","2080030560"
"X2080033020.2080030560","Axis1","-0.333917797247222","2080033020","2080030560"
"X2080033080.2080030560","Axis1","-0.118643424593237","2080033080","2080030560"
"X2080033090.2080030560","Axis1","0.192197484086673","2080033090","2080030560"
"X2080033120.2080030560","Axis1","-0.722696884464417","2080033120","2080030560"
"X2080033190.2080030560","Axis1","-0.606732962903091","2080033190","2080030560"
"X2080033320.2080030560","Axis1","-0.501641522610066","2080033320","2080030560"
"X2080053790.2080030560","Axis1","-0.142707965310976","2080053790","2080030560"
"X5080070260.2080030560","Axis1","-0.0852834191890638","5080070260","2080030560"
"X5080070390.2080030560","Axis1","-0.22463357958854","5080070390","2080030560"
"X5080070440.2080030560","Axis1","-0.240956115189605","5080070440","2080030560"
"X7080047060.2080030560","Axis1","0.192062641886926","7080047060","2080030560"
"X7080049270.2080030560","Axis1","0.779858163120446","7080049270","2080030560"
"X2080030630.2080030610","Axis1","0.163165891089924","2080030630","2080030610"
"X2080030660.2080030610","Axis1","0.557206747521825","2080030660","2080030610"
"X2080030710.2080030610","Axis1","0.348045827295637","2080030710","2080030610"
"X2080030760.2080030610","Axis1","0.577461673028718","2080030760","2080030610"
"X2080031060.2080030610","Axis1","0.225017033516807","2080031060","2080030610"
"X2080031740.2080030610","Axis1","0.434725762337031","2080031740","2080030610"
"X2080031750.2080030610","Axis1","0.503266150922835","2080031750","2080030610"
"X2080031960.2080030610","Axis1","-0.0370077493366856","2080031960","2080030610"
"X2080032230.2080030610","Axis1","-0.318272124429754","2080032230","2080030610"
"X2080032600.2080030610","Axis1","0.511372522149601","2080032600","2080030610"
"X2080032670.2080030610","Axis1","0.292878243384858","2080032670","2080030610"
"X2080032980.2080030610","Axis1","0.0263007942009322","2080032980","2080030610"
"X2080033010.2080030610","Axis1","-0.0397585397744107","2080033010","2080030610"
"X2080033020.2080030610","Axis1","-0.110450344810441","2080033020","2080030610"
"X2080033080.2080030610","Axis1","-0.500265062507871","2080033080","2080030610"
"X2080033090.2080030610","Axis1","-0.332399286240855","2080033090","2080030610"
"X2080033120.2080030610","Axis1","0.203772933312036","2080033120","2080030610"
"X2080033190.2080030610","Axis1","0.0431980860924305","2080033190","2080030610"
"X2080033320.2080030610","Axis1","-0.0663342736825025","2080033320","2080030610"
"X2080053790.2080030610","Axis1","0.440592160787414","2080053790","2080030610"
"X5080070260.2080030610","Axis1","0.34082111656253","5080070260","2080030610"
"X5080070390.2080030610","Axis1","0.209038660747124","5080070390","2080030610"
"X5080070440.2080030610","Axis1","-0.1641258303104","5080070440","2080030610"
"X7080047060.2080030610","Axis1","0.275874040007701","7080047060","2080030610"
"X7080049270.2080030610","Axis1","-0.0355698906583715","7080049270","2080030610"
"X2080030660.2080030630","Axis1","0.0633697777475271","2080030660","2080030630"
"X2080030710.2080030630","Axis1","-0.168966110192257","2080030710","2080030630"
"X2080030760.2080030630","Axis1","-0.299537397534945","2080030760","2080030630"
"X2080031060.2080030630","Axis1","0.376117529489034","2080031060","2080030630"
"X2080031740.2080030630","Axis1","0.523776504173954","2080031740","2080030630"
"X2080031750.2080030630","Axis1","0.549705361927561","2080031750","2080030630"
"X2080031960.2080030630","Axis1","0.0199534509010327","2080031960","2080030630"
"X2080032230.2080030630","Axis1","-0.0958200828752266","2080032230","2080030630"
"X2080032600.2080030630","Axis1","-0.497266265304255","2080032600","2080030630"
"X2080032670.2080030630","Axis1","-0.000186845765628359","2080032670","2080030630"
"X2080032980.2080030630","Axis1","0.203842715577653","2080032980","2080030630"
"X2080033010.2080030630","Axis1","-0.0223369950430938","2080033010","2080030630"
"X2080033020.2080030630","Axis1","-0.31225974865526","2080033020","2080030630"
"X2080033080.2080030630","Axis1","-0.112404369815921","2080033080","2080030630"
"X2080033090.2080030630","Axis1","-0.0155845976464579","2080033090","2080030630"
"X2080033120.2080030630","Axis1","-0.458467309291836","2080033120","2080030630"
"X2080033190.2080030630","Axis1","-0.318808536031158","2080033190","2080030630"
"X2080033320.2080030630","Axis1","-0.767047737416606","2080033320","2080030630"
"X2080053790.2080030630","Axis1","-0.0141886451016264","2080053790","2080030630"
"X5080070260.2080030630","Axis1","0.493842220067171","5080070260","2080030630"
"X5080070390.2080030630","Axis1","0.352173188224291","5080070390","2080030630"
"X5080070440.2080030630","Axis1","0.100109263426759","5080070440","2080030630"
"X7080047060.2080030630","Axis1","-0.162593873207443","7080047060","2080030630"
"X7080049270.2080030630","Axis1","0.251796004541521","7080049270","2080030630"
"X2080030710.2080030660","Axis1","0.339668591658875","2080030710","2080030660"
"X2080030760.2080030660","Axis1","0.679911417403855","2080030760","2080030660"
"X2080031060.2080030660","Axis1","-0.230082658738976","2080031060","2080030660"
"X2080031740.2080030660","Axis1","-0.253558358915563","2080031740","2080030660"
"X2080031750.2080030660","Axis1","0.328427631240703","2080031750","2080030660"
"X2080031960.2080030660","Axis1","-0.05510374396987","2080031960","2080030660"
"X2080032230.2080030660","Axis1","0.1155109273084","2080032230","2080030660"
"X2080032600.2080030660","Axis1","0.529870539315801","2080032600","2080030660"
"X2080032670.2080030660","Axis1","0.0888882445405823","2080032670","2080030660"
"X2080032980.2080030660","Axis1","0.416468162134446","2080032980","2080030660"
"X2080033010.2080030660","Axis1","0.302803452273213","2080033010","2080030660"
"X2080033020.2080030660","Axis1","0.160652561248431","2080033020","2080030660"
"X2080033080.2080030660","Axis1","-0.417898723310413","2080033080","2080030660"
"X2080033090.2080030660","Axis1","0.434252044051496","2080033090","2080030660"
"X2080033120.2080030660","Axis1","-0.0185422819269725","2080033120","2080030660"
"X2080033190.2080030660","Axis1","0.355029811989174","2080033190","2080030660"
"X2080033320.2080030660","Axis1","0.0162397153456225","2080033320","2080030660"
"X2080053790.2080030660","Axis1","0.34169528942911","2080053790","2080030660"
"X5080070260.2080030660","Axis1","-0.116316468389675","5080070260","2080030660"
"X5080070390.2080030660","Axis1","0.0351955958387645","5080070390","2080030660"
"X5080070440.2080030660","Axis1","-0.302365835873809","5080070440","2080030660"
"X7080047060.2080030660","Axis1","0.341674453961119","7080047060","2080030660"
"X7080049270.2080030660","Axis1","-0.16010866499621","7080049270","2080030660"
"X2080030760.2080030710","Axis1","0.403457701993745","2080030760","2080030710"
"X2080031060.2080030710","Axis1","0.461869662879832","2080031060","2080030710"
"X2080031740.2080030710","Axis1","0.17501669623277","2080031740","2080030710"
"X2080031750.2080030710","Axis1","-0.463052665420264","2080031750","2080030710"
"X2080031960.2080030710","Axis1","0.342569751569939","2080031960","2080030710"
"X2080032230.2080030710","Axis1","-0.656946459127509","2080032230","2080030710"
"X2080032600.2080030710","Axis1","0.319521311949907","2080032600","2080030710"
"X2080032670.2080030710","Axis1","0.805578102425885","2080032670","2080030710"
"X2080032980.2080030710","Axis1","0.50843336594744","2080032980","2080030710"
"X2080033010.2080030710","Axis1","-0.651288588424554","2080033010","2080030710"
"X2080033020.2080030710","Axis1","-0.500296610259109","2080033020","2080030710"
"X2080033080.2080030710","Axis1","-0.504425486820152","2080033080","2080030710"
"X2080033090.2080030710","Axis1","0.0437826385965188","2080033090","2080030710"
"X2080033120.2080030710","Axis1","0.555854089989618","2080033120","2080030710"
"X2080033190.2080030710","Axis1","0.0426871164958857","2080033190","2080030710"
"X2080033320.2080030710","Axis1","0.495897272299562","2080033320","2080030710"
"X2080053790.2080030710","Axis1","0.470546435473037","2080053790","2080030710"
"X5080070260.2080030710","Axis1","0.551842439620551","5080070260","2080030710"
"X5080070390.2080030710","Axis1","0.685908387016202","5080070390","2080030710"
"X5080070440.2080030710","Axis1","0.485345912218557","5080070440","2080030710"
"X7080047060.2080030710","Axis1","0.134530717235152","7080047060","2080030710"
"X7080049270.2080030710","Axis1","-0.454172064533069","7080049270","2080030710"
"X2080031060.2080030760","Axis1","0.0302977352137043","2080031060","2080030760"
"X2080031740.2080030760","Axis1","-0.247790636505795","2080031740","2080030760"
"X2080031750.2080030760","Axis1","0.0988608578847933","2080031750","2080030760"
"X2080031960.2080030760","Axis1","0.0551685337894518","2080031960","2080030760"
"X2080032230.2080030760","Axis1","-0.0816745180521369","2080032230","2080030760"
"X2080032600.2080030760","Axis1","0.567632978557553","2080032600","2080030760"
"X2080032670.2080030760","Axis1","0.166059950719384","2080032670","2080030760"
"X2080032980.2080030760","Axis1","0.373488045259519","2080032980","2080030760"
"X2080033010.2080030760","Axis1","0.0225466718260727","2080033010","2080030760"
"X2080033020.2080030760","Axis1","0.329657549636464","2080033020","2080030760"
"X2080033080.2080030760","Axis1","-0.415251740704692","2080033080","2080030760"
"X2080033090.2080030760","Axis1","-0.00850055145457008","2080033090","2080030760"
"X2080033120.2080030760","Axis1","0.44849846661209","2080033120","2080030760"
"X2080033190.2080030760","Axis1","0.464850184234383","2080033190","2080030760"
"X2080033320.2080030760","Axis1","0.376093357569518","2080033320","2080030760"
"X2080053790.2080030760","Axis1","0.488911913771738","2080053790","2080030760"
"X5080070260.2080030760","Axis1","0.0873196019887292","5080070260","2080030760"
"X5080070390.2080030760","Axis1","0.246316331960843","5080070390","2080030760"
"X5080070440.2080030760","Axis1","-0.110056200455098","5080070440","2080030760"
"X7080047060.2080030760","Axis1","-0.060532280294984","7080047060","2080030760"
"X7080049270.2080030760","Axis1","-0.538686091058983","7080049270","2080030760"
"X2080031740.2080031060","Axis1","0.429005271474469","2080031740","2080031060"
"X2080031750.2080031060","Axis1","0.0164484840689876","2080031750","2080031060"
"X2080031960.2080031060","Axis1","0.205449340964438","2080031960","2080031060"
"X2080032230.2080031060","Axis1","-0.550042355501378","2080032230","2080031060"
"X2080032600.2080031060","Axis1","-0.14023300580944","2080032600","2080031060"
"X2080032670.2080031060","Axis1","0.393211444715714","2080032670","2080031060"
"X2080032980.2080031060","Axis1","0.0759097951613071","2080032980","2080031060"
"X2080033010.2080031060","Axis1","-0.823150772868689","2080033010","2080031060"
"X2080033020.2080031060","Axis1","-0.487107184696139","2080033020","2080031060"
"X2080033080.2080031060","Axis1","-0.630672272197006","2080033080","2080031060"
"X2080033090.2080031060","Axis1","-0.358159583862739","2080033090","2080031060"
"X2080033120.2080031060","Axis1","0.282340003539304","2080033120","2080031060"
"X2080033190.2080031060","Axis1","-0.35323688547836","2080033190","2080031060"
"X2080033320.2080031060","Axis1","0.0722816966899385","2080033320","2080031060"
"X2080053790.2080031060","Axis1","0.203636868871013","2080053790","2080031060"
"X5080070260.2080031060","Axis1","0.85276016947099","5080070260","2080031060"
"X5080070390.2080031060","Axis1","0.831019219342498","5080070390","2080031060"
"X5080070440.2080031060","Axis1","0.623836541703592","5080070440","2080031060"
"X7080047060.2080031060","Axis1","-0.22909773907588","7080047060","2080031060"
"X7080049270.2080031060","Axis1","-0.0350348481759876","7080049270","2080031060"
"X2080031750.2080031740","Axis1","0.0896253675874174","2080031750","2080031740"
"X2080031960.2080031740","Axis1","0.299398498523346","2080031960","2080031740"
"X2080032230.2080031740","Axis1","-0.674688853331427","2080032230","2080031740"
"X2080032600.2080031740","Axis1","-0.293742862905359","2080032600","2080031740"
"X2080032670.2080031740","Axis1","0.556402645820422","2080032670","2080031740"
"X2080032980.2080031740","Axis1","0.126762442834268","2080032980","2080031740"
"X2080033010.2080031740","Axis1","-0.337335051833386","2080033010","2080031740"
"X2080033020.2080031740","Axis1","-0.545781573159031","2080033020","2080031740"
"X2080033080.2080031740","Axis1","0.0808346976689925","2080033080","2080031740"
"X2080033090.2080031740","Axis1","-0.526136285253223","2080033090","2080031740"
"X2080033120.2080031740","Axis1","0.135681970587233","2080033120","2080031740"
"X2080033190.2080031740","Axis1","-0.393048654465101","2080033190","2080031740"
"X2080033320.2080031740","Axis1","-0.466866359797083","2080033320","2080031740"
"X2080053790.2080031740","Axis1","0.283442023786904","2080053790","2080031740"
"X5080070260.2080031740","Axis1","0.686568691958763","5080070260","2080031740"
"X5080070390.2080031740","Axis1","0.400841484950321","5080070390","2080031740"
"X5080070440.2080031740","Axis1","0.338757757519619","5080070440","2080031740"
"X7080047060.2080031740","Axis1","-0.0839056618549495","7080047060","2080031740"
"X7080049270.2080031740","Axis1","-0.0265694496384012","7080049270","2080031740"
"X2080031960.2080031750","Axis1","-0.410689315720621","2080031960","2080031750"
"X2080032230.2080031750","Axis1","0.361435879381753","2080032230","2080031750"
"X2080032600.2080031750","Axis1","0.136827274330516","2080032600","2080031750"
"X2080032670.2080031750","Axis1","-0.560288146258113","2080032670","2080031750"
"X2080032980.2080031750","Axis1","-0.380668743846748","2080032980","2080031750"
"X2080033010.2080031750","Axis1","0.383086978555686","2080033010","2080031750"
"X2080033020.2080031750","Axis1","0.150154622350664","2080033020","2080031750"
"X2080033080.2080031750","Axis1","-0.286254354257411","2080033080","2080031750"
"X2080033090.2080031750","Axis1","-0.157811043903224","2080033090","2080031750"
"X2080033120.2080031750","Axis1","-0.573003705106727","2080033120","2080031750"
"X2080033190.2080031750","Axis1","-0.107434831199589","2080033190","2080031750"
"X2080033320.2080031750","Axis1","-0.466088630121408","2080033320","2080031750"
"X2080053790.2080031750","Axis1","-0.154796794542989","2080053790","2080031750"
"X5080070260.2080031750","Axis1","-0.0431146916622817","5080070260","2080031750"
"X5080070390.2080031750","Axis1","-0.21993848335561","5080070390","2080031750"
"X5080070440.2080031750","Axis1","-0.569722701037419","5080070440","2080031750"
"X7080047060.2080031750","Axis1","0.0971742045990957","7080047060","2080031750"
"X7080049270.2080031750","Axis1","0.54351747782532","7080049270","2080031750"
"X2080032230.2080031960","Axis1","-0.765116608075251","2080032230","2080031960"
"X2080032600.2080031960","Axis1","0.174941217102327","2080032600","2080031960"
"X2080032670.2080031960","Axis1","0.555468316353418","2080032670","2080031960"
"X2080032980.2080031960","Axis1","0.485652959310496","2080032980","2080031960"
"X2080033010.2080031960","Axis1","-0.544368275388997","2080033010","2080031960"
"X2080033020.2080031960","Axis1","-0.385844941433429","2080033020","2080031960"
"X2080033080.2080031960","Axis1","0.0287633683605864","2080033080","2080031960"
"X2080033090.2080031960","Axis1","0.00893785645165499","2080033090","2080031960"
"X2080033120.2080031960","Axis1","0.424140721200374","2080033120","2080031960"
"X2080033190.2080031960","Axis1","-0.557578112021014","2080033190","2080031960"
"X2080033320.2080031960","Axis1","-0.0130340634461517","2080033320","2080031960"
"X2080053790.2080031960","Axis1","0.579231874186466","2080053790","2080031960"
"X5080070260.2080031960","Axis1","0.320460316355257","5080070260","2080031960"
"X5080070390.2080031960","Axis1","0.341212086727903","5080070390","2080031960"
"X5080070440.2080031960","Axis1","0.642130963283734","5080070440","2080031960"
"X7080047060.2080031960","Axis1","-0.163825779914412","7080047060","2080031960"
"X7080049270.2080031960","Axis1","-0.155936406931116","7080049270","2080031960"
"X2080032600.2080032230","Axis1","-0.13392095149239","2080032600","2080032230"
"X2080032670.2080032230","Axis1","-0.809999731521098","2080032670","2080032230"
"X2080032980.2080032230","Axis1","-0.387656835387976","2080032980","2080032230"
"X2080033010.2080032230","Axis1","0.785588032708691","2080033010","2080032230"
"X2080033020.2080032230","Axis1","0.683951874309525","2080033020","2080032230"
"X2080033080.2080032230","Axis1","0.159656276402134","2080033080","2080032230"
"X2080033090.2080032230","Axis1","0.356872564196019","2080033090","2080032230"
"X2080033120.2080032230","Axis1","-0.513616154213331","2080033120","2080032230"
"X2080033190.2080032230","Axis1","0.49196044550094","2080033190","2080032230"
"X2080033320.2080032230","Axis1","-0.116275678324001","2080033320","2080032230"
"X2080053790.2080032230","Axis1","-0.551435017491554","2080053790","2080032230"
"X5080070260.2080032230","Axis1","-0.735957787910764","5080070260","2080032230"
"X5080070390.2080032230","Axis1","-0.637986941531186","5080070390","2080032230"
"X5080070440.2080032230","Axis1","-0.64076162373714","5080070440","2080032230"
"X7080047060.2080032230","Axis1","0.136288038741952","7080047060","2080032230"
"X7080049270.2080032230","Axis1","0.241408687804218","7080049270","2080032230"
"X2080032670.2080032600","Axis1","0.00675807496908342","2080032670","2080032600"
"X2080032980.2080032600","Axis1","-0.193779936583367","2080032980","2080032600"
"X2080033010.2080032600","Axis1","-0.0818136420051663","2080033010","2080032600"
"X2080033020.2080032600","Axis1","0.0435806703476082","2080033020","2080032600"
"X2080033080.2080032600","Axis1","-0.473633725519551","2080033080","2080032600"
"X2080033090.2080032600","Axis1","0.05010940844715","2080033090","2080032600"
"X2080033120.2080032600","Axis1","0.239124720091108","2080033120","2080032600"
"X2080033190.2080032600","Axis1","-0.0809767341795004","2080033190","2080032600"
"X2080033320.2080032600","Axis1","0.513837194923959","2080033320","2080032600"
"X2080053790.2080032600","Axis1","0.280855980059267","2080053790","2080032600"
"X5080070260.2080032600","Axis1","-0.25726333272555","5080070260","2080032600"
"X5080070390.2080032600","Axis1","-0.204156514198022","5080070390","2080032600"
"X5080070440.2080032600","Axis1","-0.230597202589488","5080070440","2080032600"
"X7080047060.2080032600","Axis1","0.458993935797073","7080047060","2080032600"
"X7080049270.2080032600","Axis1","0.195332146246001","7080049270","2080032600"
"X2080032980.2080032670","Axis1","0.615513875412548","2080032980","2080032670"
"X2080033010.2080032670","Axis1","-0.558818468825846","2080033010","2080032670"
"X2080033020.2080032670","Axis1","-0.461311730561378","2080033020","2080032670"
"X2080033080.2080032670","Axis1","-0.158803362490777","2080033080","2080032670"
"X2080033090.2080032670","Axis1","-0.032187040244055","2080033090","2080032670"
