"","basin_ID","Axis","Correlation","Site_ID1","Site_ID2"
"S936.S10203","7080047060","Axis1","-0.100916280038421","S936","S10203"
"S9445.S10203","7080047060","Axis1","0.322490270949548","S9445","S10203"
"S9447.S10203","7080047060","Axis1","-0.480086434718428","S9447","S10203"
"S9840.S10203","7080047060","Axis1","0.130260412218116","S9840","S10203"
"S995.S10203","7080047060","Axis1","-0.0771961358529684","S995","S10203"
"S9964.S10203","7080047060","Axis1","0.340322838424053","S9964","S10203"
"S10458.S10328","7080047060","Axis1","0.157681071641631","S10458","S10328"
"S10580.S10328","7080047060","Axis1","0.127766218403412","S10580","S10328"
"S10806.S10328","7080047060","Axis1","0.0134889681999332","S10806","S10328"
"S10918.S10328","7080047060","Axis1","-0.152233242646425","S10918","S10328"
"S11151.S10328","7080047060","Axis1","0.264752839688386","S11151","S10328"
"S11264.S10328","7080047060","Axis1","0.101490165971714","S11264","S10328"
"S11383.S10328","7080047060","Axis1","-0.0232841215572883","S11383","S10328"
"S11384.S10328","7080047060","Axis1","-0.0721715162331619","S11384","S10328"
"S11498.S10328","7080047060","Axis1","-0.147655098964794","S11498","S10328"
"S11618.S10328","7080047060","Axis1","0.295715153197539","S11618","S10328"
"S11784.S10328","7080047060","Axis1","0.561781535762166","S11784","S10328"
"S11804.S10328","7080047060","Axis1","-0.19900386001602","S11804","S10328"
"S11816.S10328","7080047060","Axis1","0.34083540752153","S11816","S10328"
"S11830.S10328","7080047060","Axis1","0.0793524490055088","S11830","S10328"
"S11849.S10328","7080047060","Axis1","0.101679228148746","S11849","S10328"
"S11872.S10328","7080047060","Axis1","0.168057815158183","S11872","S10328"
"S11988.S10328","7080047060","Axis1","-0.0643803351226701","S11988","S10328"
"S12494.S10328","7080047060","Axis1","0.571001198840793","S12494","S10328"
"S12684.S10328","7080047060","Axis1","-0.118119414910879","S12684","S10328"
"S1296.S10328","7080047060","Axis1","0.0208518863262446","S1296","S10328"
"S1298.S10328","7080047060","Axis1","0.0679263493866747","S1298","S10328"
"S1664.S10328","7080047060","Axis1","0.714233802771957","S1664","S10328"
"S1697.S10328","7080047060","Axis1","0.640525290203527","S1697","S10328"
"S176.S10328","7080047060","Axis1","0.477657414767499","S176","S10328"
"S3234.S10328","7080047060","Axis1","-0.229197665237234","S3234","S10328"
"S4287.S10328","7080047060","Axis1","0.229266710512785","S4287","S10328"
"S4401.S10328","7080047060","Axis1","-0.404884799573395","S4401","S10328"
"S4573.S10328","7080047060","Axis1","-0.0646518791772417","S4573","S10328"
"S4668.S10328","7080047060","Axis1","0.353613175214197","S4668","S10328"
"S5110.S10328","7080047060","Axis1","-0.430225553263343","S5110","S10328"
"S5121.S10328","7080047060","Axis1","-0.233569651829344","S5121","S10328"
"S5131.S10328","7080047060","Axis1","0.272364667322773","S5131","S10328"
"S5557.S10328","7080047060","Axis1","-0.292197136979638","S5557","S10328"
"S5610.S10328","7080047060","Axis1","0.6056552268976","S5610","S10328"
"S5646.S10328","7080047060","Axis1","0.266279320414273","S5646","S10328"
"S5890.S10328","7080047060","Axis1","0.107804818712459","S5890","S10328"
"S5901.S10328","7080047060","Axis1","-0.24082009355058","S5901","S10328"
"S6018.S10328","7080047060","Axis1","-0.290826786943863","S6018","S10328"
"S6120.S10328","7080047060","Axis1","0.764413155161423","S6120","S10328"
"S6165.S10328","7080047060","Axis1","0.728764911327688","S6165","S10328"
"S6923.S10328","7080047060","Axis1","0.365237749279624","S6923","S10328"
"S8633.S10328","7080047060","Axis1","0.382528346034203","S8633","S10328"
"S8702.S10328","7080047060","Axis1","0.0854589137797162","S8702","S10328"
"S8888.S10328","7080047060","Axis1","0.420002171257836","S8888","S10328"
"S9019.S10328","7080047060","Axis1","0.313152901069051","S9019","S10328"
"S9163.S10328","7080047060","Axis1","-0.400036731990573","S9163","S10328"
"S9165.S10328","7080047060","Axis1","0.0435383750130334","S9165","S10328"
"S9269.S10328","7080047060","Axis1","0.181895066307376","S9269","S10328"
"S9272.S10328","7080047060","Axis1","0.137024092404353","S9272","S10328"
"S9313.S10328","7080047060","Axis1","-0.387483365654603","S9313","S10328"
"S936.S10328","7080047060","Axis1","0.245134616128547","S936","S10328"
"S9445.S10328","7080047060","Axis1","0.0845797311158849","S9445","S10328"
"S9447.S10328","7080047060","Axis1","-0.407250096865339","S9447","S10328"
"S9840.S10328","7080047060","Axis1","-0.0383976587752989","S9840","S10328"
"S995.S10328","7080047060","Axis1","-0.392043987688826","S995","S10328"
"S9964.S10328","7080047060","Axis1","0.499837739527278","S9964","S10328"
"S10580.S10458","7080047060","Axis1","0.877404660566164","S10580","S10458"
"S10806.S10458","7080047060","Axis1","0.651115733237792","S10806","S10458"
"S10918.S10458","7080047060","Axis1","0.292778709599898","S10918","S10458"
"S11151.S10458","7080047060","Axis1","0.359203495183226","S11151","S10458"
"S11264.S10458","7080047060","Axis1","-0.481277891752398","S11264","S10458"
"S11383.S10458","7080047060","Axis1","0.199495578975034","S11383","S10458"
"S11384.S10458","7080047060","Axis1","0.466695022526155","S11384","S10458"
"S11498.S10458","7080047060","Axis1","-0.13194161480636","S11498","S10458"
"S11618.S10458","7080047060","Axis1","0.725910674869387","S11618","S10458"
"S11784.S10458","7080047060","Axis1","0.648407826498364","S11784","S10458"
"S11804.S10458","7080047060","Axis1","-0.214146168831168","S11804","S10458"
"S11816.S10458","7080047060","Axis1","0.311904179286144","S11816","S10458"
"S11830.S10458","7080047060","Axis1","-0.132823492737657","S11830","S10458"
"S11849.S10458","7080047060","Axis1","0.582559821572052","S11849","S10458"
"S11872.S10458","7080047060","Axis1","0.0718125722915377","S11872","S10458"
"S11988.S10458","7080047060","Axis1","0.00661950757468724","S11988","S10458"
"S12494.S10458","7080047060","Axis1","0.407847336367308","S12494","S10458"
"S12684.S10458","7080047060","Axis1","-0.134609228424914","S12684","S10458"
"S1296.S10458","7080047060","Axis1","0.320227328014273","S1296","S10458"
"S1298.S10458","7080047060","Axis1","-0.656134668167281","S1298","S10458"
"S1664.S10458","7080047060","Axis1","0.212667931567605","S1664","S10458"
"S1697.S10458","7080047060","Axis1","0.216210524967546","S1697","S10458"
"S176.S10458","7080047060","Axis1","0.522519016366631","S176","S10458"
"S3234.S10458","7080047060","Axis1","0.100279565220662","S3234","S10458"
"S4287.S10458","7080047060","Axis1","-0.244538521634865","S4287","S10458"
"S4401.S10458","7080047060","Axis1","-0.24908921466892","S4401","S10458"
"S4573.S10458","7080047060","Axis1","-0.149371286244005","S4573","S10458"
"S4668.S10458","7080047060","Axis1","0.36664339825987","S4668","S10458"
"S5110.S10458","7080047060","Axis1","0.324676822660597","S5110","S10458"
"S5121.S10458","7080047060","Axis1","0.569395182422199","S5121","S10458"
"S5131.S10458","7080047060","Axis1","0.560397812475779","S5131","S10458"
"S5557.S10458","7080047060","Axis1","0.162735765261805","S5557","S10458"
"S5610.S10458","7080047060","Axis1","-0.143261306527756","S5610","S10458"
"S5646.S10458","7080047060","Axis1","-0.574086179027641","S5646","S10458"
"S5890.S10458","7080047060","Axis1","-0.516006426286326","S5890","S10458"
"S5901.S10458","7080047060","Axis1","-0.303690110672671","S5901","S10458"
"S6018.S10458","7080047060","Axis1","0.141609453538428","S6018","S10458"
"S6120.S10458","7080047060","Axis1","-0.14096539255789","S6120","S10458"
"S6165.S10458","7080047060","Axis1","-0.0947173243580283","S6165","S10458"
"S6923.S10458","7080047060","Axis1","0.61742720551724","S6923","S10458"
"S8633.S10458","7080047060","Axis1","0.258965287407171","S8633","S10458"
"S8702.S10458","7080047060","Axis1","-0.85837802117061","S8702","S10458"
"S8888.S10458","7080047060","Axis1","0.670090615398164","S8888","S10458"
"S9019.S10458","7080047060","Axis1","0.32195668370675","S9019","S10458"
"S9163.S10458","7080047060","Axis1","0.401655353149508","S9163","S10458"
"S9165.S10458","7080047060","Axis1","0.307423989098832","S9165","S10458"
"S9269.S10458","7080047060","Axis1","-0.618570044964734","S9269","S10458"
"S9272.S10458","7080047060","Axis1","-0.713986074403831","S9272","S10458"
"S9313.S10458","7080047060","Axis1","0.180148157356321","S9313","S10458"
"S936.S10458","7080047060","Axis1","0.0672637445387143","S936","S10458"
"S9445.S10458","7080047060","Axis1","0.765324600076516","S9445","S10458"
"S9447.S10458","7080047060","Axis1","-0.248289404902603","S9447","S10458"
"S9840.S10458","7080047060","Axis1","0.386512515429148","S9840","S10458"
"S995.S10458","7080047060","Axis1","0.299135128454498","S995","S10458"
"S9964.S10458","7080047060","Axis1","0.466332253461793","S9964","S10458"
"S10806.S10580","7080047060","Axis1","0.559580455901763","S10806","S10580"
"S10918.S10580","7080047060","Axis1","0.201199895351072","S10918","S10580"
"S11151.S10580","7080047060","Axis1","0.35663166604848","S11151","S10580"
"S11264.S10580","7080047060","Axis1","-0.401386608218415","S11264","S10580"
"S11383.S10580","7080047060","Axis1","0.0185023255027748","S11383","S10580"
"S11384.S10580","7080047060","Axis1","0.365728220037513","S11384","S10580"
"S11498.S10580","7080047060","Axis1","0.00243973573097175","S11498","S10580"
"S11618.S10580","7080047060","Axis1","0.581791527299255","S11618","S10580"
"S11784.S10580","7080047060","Axis1","0.507796713635457","S11784","S10580"
"S11804.S10580","7080047060","Axis1","-0.332916799171693","S11804","S10580"
"S11816.S10580","7080047060","Axis1","0.318995796596855","S11816","S10580"
"S11830.S10580","7080047060","Axis1","-0.396351056675663","S11830","S10580"
"S11849.S10580","7080047060","Axis1","0.453387510186235","S11849","S10580"
"S11872.S10580","7080047060","Axis1","0.183942008727335","S11872","S10580"
"S11988.S10580","7080047060","Axis1","-0.0649584891024479","S11988","S10580"
"S12494.S10580","7080047060","Axis1","0.193008021426871","S12494","S10580"
"S12684.S10580","7080047060","Axis1","-0.345935351755309","S12684","S10580"
"S1296.S10580","7080047060","Axis1","0.349009115133535","S1296","S10580"
"S1298.S10580","7080047060","Axis1","-0.619188428390239","S1298","S10580"
"S1664.S10580","7080047060","Axis1","0.0632968390010204","S1664","S10580"
"S1697.S10580","7080047060","Axis1","0.269780395921971","S1697","S10580"
"S176.S10580","7080047060","Axis1","0.503960731843559","S176","S10580"
"S3234.S10580","7080047060","Axis1","0.1858573038873","S3234","S10580"
"S4287.S10580","7080047060","Axis1","-0.0624473426737357","S4287","S10580"
"S4401.S10580","7080047060","Axis1","-0.036571739300923","S4401","S10580"
"S4573.S10580","7080047060","Axis1","0.110128750908269","S4573","S10580"
"S4668.S10580","7080047060","Axis1","0.388203260493862","S4668","S10580"
"S5110.S10580","7080047060","Axis1","0.376743178490477","S5110","S10580"
"S5121.S10580","7080047060","Axis1","0.51695021631207","S5121","S10580"
"S5131.S10580","7080047060","Axis1","0.53402180329117","S5131","S10580"
"S5557.S10580","7080047060","Axis1","-0.0286001296221303","S5557","S10580"
"S5610.S10580","7080047060","Axis1","0.0146774136684506","S5610","S10580"
"S5646.S10580","7080047060","Axis1","-0.480439506600328","S5646","S10580"
"S5890.S10580","7080047060","Axis1","-0.482892942891341","S5890","S10580"
"S5901.S10580","7080047060","Axis1","-0.10586289713408","S5901","S10580"
"S6018.S10580","7080047060","Axis1","-0.00133967136689634","S6018","S10580"
"S6120.S10580","7080047060","Axis1","0.0569878910325277","S6120","S10580"
"S6165.S10580","7080047060","Axis1","-0.0317806518071188","S6165","S10580"
"S6923.S10580","7080047060","Axis1","0.596545544459532","S6923","S10580"
"S8633.S10580","7080047060","Axis1","0.288389321391475","S8633","S10580"
"S8702.S10580","7080047060","Axis1","-0.703930644242206","S8702","S10580"
"S8888.S10580","7080047060","Axis1","0.567868437925497","S8888","S10580"
"S9019.S10580","7080047060","Axis1","0.248357502731714","S9019","S10580"
"S9163.S10580","7080047060","Axis1","0.32553059788048","S9163","S10580"
"S9165.S10580","7080047060","Axis1","0.482218840862673","S9165","S10580"
"S9269.S10580","7080047060","Axis1","-0.606329223291842","S9269","S10580"
"S9272.S10580","7080047060","Axis1","-0.637398069802667","S9272","S10580"
"S9313.S10580","7080047060","Axis1","0.216526103838291","S9313","S10580"
"S936.S10580","7080047060","Axis1","0.330616636462897","S936","S10580"
"S9445.S10580","7080047060","Axis1","0.71706133052416","S9445","S10580"
"S9447.S10580","7080047060","Axis1","-0.024484082979718","S9447","S10580"
"S9840.S10580","7080047060","Axis1","0.27550953647419","S9840","S10580"
"S995.S10580","7080047060","Axis1","0.508293322284478","S995","S10580"
"S9964.S10580","7080047060","Axis1","0.222698778491135","S9964","S10580"
"S10918.S10806","7080047060","Axis1","0.1687336946253","S10918","S10806"
"S11151.S10806","7080047060","Axis1","0.100029335043516","S11151","S10806"
"S11264.S10806","7080047060","Axis1","-0.0101024610682697","S11264","S10806"
"S11383.S10806","7080047060","Axis1","-0.0620871055684986","S11383","S10806"
"S11384.S10806","7080047060","Axis1","0.109359153795368","S11384","S10806"
"S11498.S10806","7080047060","Axis1","-0.728326385470851","S11498","S10806"
"S11618.S10806","7080047060","Axis1","0.645707610922803","S11618","S10806"
"S11784.S10806","7080047060","Axis1","0.475993640320097","S11784","S10806"
"S11804.S10806","7080047060","Axis1","-0.277555793120572","S11804","S10806"
"S11816.S10806","7080047060","Axis1","0.375753950747711","S11816","S10806"
"S11830.S10806","7080047060","Axis1","0.186309693935305","S11830","S10806"
"S11849.S10806","7080047060","Axis1","0.265010930424951","S11849","S10806"
"S11872.S10806","7080047060","Axis1","0.420243406474183","S11872","S10806"
"S11988.S10806","7080047060","Axis1","-0.481880386652311","S11988","S10806"
"S12494.S10806","7080047060","Axis1","0.178017415215363","S12494","S10806"
"S12684.S10806","7080047060","Axis1","0.0344392543237369","S12684","S10806"
"S1296.S10806","7080047060","Axis1","0.745150044670947","S1296","S10806"
"S1298.S10806","7080047060","Axis1","-0.242575884230942","S1298","S10806"
"S1664.S10806","7080047060","Axis1","0.104547494035023","S1664","S10806"
"S1697.S10806","7080047060","Axis1","0.24975857736152","S1697","S10806"
"S176.S10806","7080047060","Axis1","0.196146157360753","S176","S10806"
"S3234.S10806","7080047060","Axis1","-0.137070396825178","S3234","S10806"
"S4287.S10806","7080047060","Axis1","0.101303740909279","S4287","S10806"
"S4401.S10806","7080047060","Axis1","0.0675510921505683","S4401","S10806"
"S4573.S10806","7080047060","Axis1","-0.602327733295395","S4573","S10806"
"S4668.S10806","7080047060","Axis1","0.0915013066720943","S4668","S10806"
"S5110.S10806","7080047060","Axis1","0.11455564064581","S5110","S10806"
"S5121.S10806","7080047060","Axis1","0.602740170982379","S5121","S10806"
"S5131.S10806","7080047060","Axis1","0.356858182814725","S5131","S10806"
"S5557.S10806","7080047060","Axis1","0.342241835893539","S5557","S10806"
"S5610.S10806","7080047060","Axis1","-0.472523956342841","S5610","S10806"
"S5646.S10806","7080047060","Axis1","-0.393748287698791","S5646","S10806"
"S5890.S10806","7080047060","Axis1","-0.740808568550032","S5890","S10806"
"S5901.S10806","7080047060","Axis1","-0.226336302809422","S5901","S10806"
"S6018.S10806","7080047060","Axis1","0.118803453815868","S6018","S10806"
"S6120.S10806","7080047060","Axis1","-0.12163456697403","S6120","S10806"
"S6165.S10806","7080047060","Axis1","0.0482307047957726","S6165","S10806"
"S6923.S10806","7080047060","Axis1","0.422037096295463","S6923","S10806"
"S8633.S10806","7080047060","Axis1","0.367836826746255","S8633","S10806"
"S8702.S10806","7080047060","Axis1","-0.564356152931388","S8702","S10806"
"S8888.S10806","7080047060","Axis1","0.659286843180578","S8888","S10806"
"S9019.S10806","7080047060","Axis1","0.223721759915054","S9019","S10806"
"S9163.S10806","7080047060","Axis1","0.403199083284363","S9163","S10806"
"S9165.S10806","7080047060","Axis1","-0.0957912478199221","S9165","S10806"
"S9269.S10806","7080047060","Axis1","-0.718577896310578","S9269","S10806"
"S9272.S10806","7080047060","Axis1","-0.805785898172383","S9272","S10806"
"S9313.S10806","7080047060","Axis1","0.170962840623852","S9313","S10806"
"S936.S10806","7080047060","Axis1","-0.377120557377966","S936","S10806"
"S9445.S10806","7080047060","Axis1","0.663789463377863","S9445","S10806"
"S9447.S10806","7080047060","Axis1","-0.37142296059448","S9447","S10806"
"S9840.S10806","7080047060","Axis1","0.35222483075649","S9840","S10806"
"S995.S10806","7080047060","Axis1","0.035300981779163","S995","S10806"
"S9964.S10806","7080047060","Axis1","0.617531954265782","S9964","S10806"
"S11151.S10918","7080047060","Axis1","-0.11321573129271","S11151","S10918"
"S11264.S10918","7080047060","Axis1","-0.431550225686767","S11264","S10918"
"S11383.S10918","7080047060","Axis1","-0.497223400618166","S11383","S10918"
"S11384.S10918","7080047060","Axis1","-0.03475326383086","S11384","S10918"
"S11498.S10918","7080047060","Axis1","-0.245761529178475","S11498","S10918"
"S11618.S10918","7080047060","Axis1","0.250086586063685","S11618","S10918"
"S11784.S10918","7080047060","Axis1","0.107909343082391","S11784","S10918"
"S11804.S10918","7080047060","Axis1","-0.140431503659868","S11804","S10918"
"S11816.S10918","7080047060","Axis1","-0.378593849029497","S11816","S10918"
"S11830.S10918","7080047060","Axis1","0.0196114240090718","S11830","S10918"
"S11849.S10918","7080047060","Axis1","0.323654223752852","S11849","S10918"
"S11872.S10918","7080047060","Axis1","0.26612411577236","S11872","S10918"
"S11988.S10918","7080047060","Axis1","-0.140452706086413","S11988","S10918"
"S12494.S10918","7080047060","Axis1","0.22836434112488","S12494","S10918"
