"","Country","Axis","Correlation","BasinID1","BasinID2"
"X2080033120.2080031750.1","SWE","Axis2","0.321605707088564","2080033120","2080031750"
"X2080033190.2080031750.1","SWE","Axis2","0.223985312231926","2080033190","2080031750"
"X2080033320.2080031750.1","SWE","Axis2","0.383579745194793","2080033320","2080031750"
"X2080032230.2080031960.1","SWE","Axis2","-0.394702564565182","2080032230","2080031960"
"X2080032600.2080031960.1","SWE","Axis2","0.120693368123648","2080032600","2080031960"
"X2080032670.2080031960.1","SWE","Axis2","-0.256283896487455","2080032670","2080031960"
"X2080032980.2080031960.1","SWE","Axis2","0.186195206892977","2080032980","2080031960"
"X2080033010.2080031960.1","SWE","Axis2","-0.0197213863437483","2080033010","2080031960"
"X2080033020.2080031960.1","SWE","Axis2","0.228546330347574","2080033020","2080031960"
"X2080033080.2080031960.1","SWE","Axis2","-0.00485496425307833","2080033080","2080031960"
"X2080033090.2080031960.1","SWE","Axis2","0.238831555940695","2080033090","2080031960"
"X2080033120.2080031960.1","SWE","Axis2","0.000342977756799113","2080033120","2080031960"
"X2080033190.2080031960.1","SWE","Axis2","-0.170875299701926","2080033190","2080031960"
"X2080033320.2080031960.1","SWE","Axis2","0.122186874710379","2080033320","2080031960"
"X2080032600.2080032230.1","SWE","Axis2","-0.0705160374045542","2080032600","2080032230"
"X2080032670.2080032230.1","SWE","Axis2","-0.194362884417879","2080032670","2080032230"
"X2080032980.2080032230.1","SWE","Axis2","-0.0877293802509358","2080032980","2080032230"
"X2080033010.2080032230.1","SWE","Axis2","-0.0891345111822311","2080033010","2080032230"
"X2080033020.2080032230.1","SWE","Axis2","-0.121231781357267","2080033020","2080032230"
"X2080033080.2080032230.1","SWE","Axis2","0.0941215602010848","2080033080","2080032230"
"X2080033090.2080032230.1","SWE","Axis2","-0.18574844882567","2080033090","2080032230"
"X2080033120.2080032230.1","SWE","Axis2","0.0370390407546086","2080033120","2080032230"
"X2080033190.2080032230.1","SWE","Axis2","-0.261137608328601","2080033190","2080032230"
"X2080033320.2080032230.1","SWE","Axis2","0.0706027686141257","2080033320","2080032230"
"X2080032670.2080032600.1","SWE","Axis2","0.0436801865318022","2080032670","2080032600"
"X2080032980.2080032600.1","SWE","Axis2","0.189493199877246","2080032980","2080032600"
"X2080033010.2080032600.1","SWE","Axis2","0.225753922337885","2080033010","2080032600"
"X2080033020.2080032600.1","SWE","Axis2","0.169456019240706","2080033020","2080032600"
"X2080033080.2080032600.1","SWE","Axis2","0.727618563228083","2080033080","2080032600"
"X2080033090.2080032600.1","SWE","Axis2","-0.334189348156887","2080033090","2080032600"
"X2080033120.2080032600.1","SWE","Axis2","0.280132611729514","2080033120","2080032600"
"X2080033190.2080032600.1","SWE","Axis2","-0.488781071565429","2080033190","2080032600"
"X2080033320.2080032600.1","SWE","Axis2","0.367662064181531","2080033320","2080032600"
"X2080032980.2080032670.1","SWE","Axis2","-0.376153359767217","2080032980","2080032670"
"X2080033010.2080032670.1","SWE","Axis2","0.184492004269104","2080033010","2080032670"
"X2080033020.2080032670.1","SWE","Axis2","-0.395358128639066","2080033020","2080032670"
"X2080033080.2080032670.1","SWE","Axis2","0.155569833569248","2080033080","2080032670"
"X2080033090.2080032670.1","SWE","Axis2","-0.654254451564974","2080033090","2080032670"
"X2080033120.2080032670.1","SWE","Axis2","-0.109034440726185","2080033120","2080032670"
"X2080033190.2080032670.1","SWE","Axis2","-0.291282024322881","2080033190","2080032670"
"X2080033320.2080032670.1","SWE","Axis2","-0.260823216164586","2080033320","2080032670"
"X2080033010.2080032980.1","SWE","Axis2","0.161764239898971","2080033010","2080032980"
"X2080033020.2080032980.1","SWE","Axis2","0.0150441757296847","2080033020","2080032980"
"X2080033080.2080032980.1","SWE","Axis2","0.115713142655811","2080033080","2080032980"
"X2080033090.2080032980.1","SWE","Axis2","0.019199298428344","2080033090","2080032980"
"X2080033120.2080032980.1","SWE","Axis2","-0.330796303210312","2080033120","2080032980"
"X2080033190.2080032980.1","SWE","Axis2","-0.327207803303695","2080033190","2080032980"
"X2080033320.2080032980.1","SWE","Axis2","0.510681449605745","2080033320","2080032980"
"X2080033020.2080033010.1","SWE","Axis2","0.372249442645757","2080033020","2080033010"
"X2080033080.2080033010.1","SWE","Axis2","0.00481445306312514","2080033080","2080033010"
"X2080033090.2080033010.1","SWE","Axis2","0.0453242141964486","2080033090","2080033010"
"X2080033120.2080033010.1","SWE","Axis2","-0.646715478788888","2080033120","2080033010"
"X2080033190.2080033010.1","SWE","Axis2","-0.0441857293606305","2080033190","2080033010"
"X2080033320.2080033010.1","SWE","Axis2","0.621956651734574","2080033320","2080033010"
"X2080033080.2080033020.1","SWE","Axis2","0.273468403178946","2080033080","2080033020"
"X2080033090.2080033020.1","SWE","Axis2","0.588594056153418","2080033090","2080033020"
"X2080033120.2080033020.1","SWE","Axis2","-0.00458261720446422","2080033120","2080033020"
"X2080033190.2080033020.1","SWE","Axis2","0.356131693199303","2080033190","2080033020"
"X2080033320.2080033020.1","SWE","Axis2","0.0930049418195756","2080033320","2080033020"
"X2080033090.2080033080.1","SWE","Axis2","-0.334820833102024","2080033090","2080033080"
"X2080033120.2080033080.1","SWE","Axis2","0.286758058728446","2080033120","2080033080"
"X2080033190.2080033080.1","SWE","Axis2","-0.609977217906124","2080033190","2080033080"
"X2080033320.2080033080.1","SWE","Axis2","-0.180180864441142","2080033320","2080033080"
"X2080033120.2080033090.1","SWE","Axis2","0.123834034565306","2080033120","2080033090"
"X2080033190.2080033090.1","SWE","Axis2","0.574576023669735","2080033190","2080033090"
"X2080033320.2080033090.1","SWE","Axis2","0.0804065606871639","2080033320","2080033090"
"X2080033190.2080033120.1","SWE","Axis2","0.0160892577382885","2080033190","2080033120"
"X2080033320.2080033120.1","SWE","Axis2","-0.280549693374791","2080033320","2080033120"
"X2080033320.2080033190.1","SWE","Axis2","-0.102619456214224","2080033320","2080033190"
"X5080070390.5080070260","AUS","Axis1","0.90871181127545","5080070390","5080070260"
"X5080070440.5080070260","AUS","Axis1","0.544545515519659","5080070440","5080070260"
"X5080070440.5080070390","AUS","Axis1","0.67116235148124","5080070440","5080070390"
"X5080070390.5080070260.1","AUS","Axis2","-0.0196739412145846","5080070390","5080070260"
"X5080070440.5080070260.1","AUS","Axis2","0.399418341145059","5080070440","5080070260"
"X5080070440.5080070390.1","AUS","Axis2","0.34744785987635","5080070440","5080070390"
"X7080049270.7080047060","USA","Axis1","0.385017788495969","7080049270","7080047060"
"X7080049270.7080047060.1","USA","Axis2","0.0791755586922023","7080049270","7080047060"
