"","AVG_MXL","AVG_LMAT","AVG_AGEMAT","AVG_LONGY","AVG_FECUND","AVG_EGGSIZE","AVG_RGUILD_Bearer","AVG_RGUILD_G_NS","AVG_RGUILD_G_SC","AVG_RGUILD_NG_BH","AVG_RGUILD_NG_OS","number_nas"
"S1808_2011",906.155737704918,393.952459016393,4.41055737704918,11.6656721311475,8.8077150386196,3.76224590163934,0,0,0,0.514754098360656,0.485245901639344,0
"S1808_2012",1029.47187855787,462.578747628084,4.96111954459203,12.2846110056926,8.78751257807409,4.32791271347249,0,0,0,0.639468690702087,0.360531309297913,0
"S1808_2004",811.093828125,251.119296875,3.520234375,16.444765625,8.79108032490723,3.04390625,0,0,0,0.4453125,0.5546875,0
"S1808_2005",967.806371022343,426.730494245091,4.67823967501693,12.1360392687881,8.6863091197075,4.1306499661476,0,0,0,0.605280974949221,0.394719025050779,0
"S1808_2006",337.773292847503,135.836059379217,2.62113360323887,9.27599190283401,8.01741642612096,1.95392712550607,0,0,0,0.130904183535762,0.869095816464238,0
"S1808_2013",1340.20469083156,608.321833688699,5.95663965884861,13.36860554371,9.08594438740745,5.44319402985075,0,0,0,0.881876332622601,0.118123667377399,0
"S1808_2007",575.463709273183,230.386967418546,3.37719298245614,11.3481203007519,8.29507781805015,2.70170426065163,0,0,0.0075187969924812,0.31077694235589,0.681704260651629,0
"S1818_2008",677.381506024096,174.584337349398,3.43644578313253,17.7352409638554,11.187436120038,1.48325301204819,0,0,0.228915662650602,0,0.771084337349398,0
"S1818_2009",556.374159292035,134.460353982301,3.3716814159292,17.9249557522124,10.6751074692993,1.54548672566372,0,0,0.20353982300885,0.0530973451327434,0.743362831858407,0
"S1818_2010",696.703007915567,177.364116094987,3.30736147757256,18.5541160949868,11.0181078561326,1.67343007915567,0,0,0.474934036939314,0,0.525065963060686,0
"S1818_2011",940.522985074627,235.601990049751,3.46482587064677,17.9680099502488,11.8465594302345,1.60746268656716,0,0,0.358208955223881,0,0.641791044776119,0
"S1818_2012",706.90843373494,177.369477911647,3.2563453815261,18.7496787148594,10.9710021035756,1.73506024096386,0,0,0.578313253012048,0,0.421686746987952,0
"S1818_2013",567.065893416928,146.018808777429,3.35228840125392,17.9188714733542,10.8079930215569,1.51253918495298,0,0,0.310344827586207,0,0.689655172413793,0
"S1818_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1818_2005",836.976744186046,195.255813953488,3.27023255813953,17.9041860465116,11.3973397217121,1.68651162790698,0,0,0.674418604651163,0,0.325581395348837,0
"S1818_2006",994.180327868853,253.825409836066,3.33327868852459,20.7954098360656,11.3559997813506,2.12213114754098,0,0,0.475409836065574,0.0819672131147541,0.442622950819672,0
"S1818_2007",1390,347,3.83,16.67,13.4729223569023,1.41,0,0,0,0,1,0
"S1835_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1835_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1838_2009",421.508344030809,87.7098459563543,2.27305519897304,13.3905776636714,8.00825640497778,2.07476251604621,0,0,0,0.245186136071887,0.754813863928113,0
"S1838_2010",941.445993031359,152.905993031359,2.7701393728223,23.4424738675958,8.45250750141036,3.44703832752613,0,0,0,0.717770034843206,0.282229965156794,0
"S1838_2011",737.191283292978,295.257760290557,3.74174334140436,12.1140799031477,8.38574575314801,3.30970944309927,0,0,0,0.453995157384988,0.546004842615012,0
"S1838_2012",1012,447.309038461538,4.79684615384615,12.3641153846154,8.75320177589899,4.27034615384615,0,0,0,0.630769230769231,0.369230769230769,0
"S1838_2004",304.367088607595,69.3317405063291,2.15506329113924,11.2051582278481,7.86008400138033,1.79348101265823,0,0,0,0.15506329113924,0.844936708860759,0
"S1838_2005",1041.5834767642,451.204423407917,4.84939759036145,12.8309294320138,8.72509287696811,4.39184165232358,0,0,0,0.674698795180723,0.325301204819277,0
"S1838_2006",631.157063197026,246.864284386617,3.3960873605948,11.6080669144981,8.27368103108109,2.94505576208178,0,0,0,0.37360594795539,0.62639405204461,0
"S1838_2008",578.745387453875,107.299298892989,2.45249077490775,16.3094464944649,8.07268542630684,2.54554428044281,0,0,0,0.410516605166052,0.589483394833948,0
"S1838_2013",709.434954007884,301.324257555848,3.77816031537451,11.172247043364,8.37600533097783,3.25298291721419,0,0,0,0.421813403416557,0.578186596583443,0
"S1838_2007",436.750823271131,105.238583973655,2.41767288693743,12.9081778265642,7.98112403886532,2.19264544456641,0,0,0,0.267837541163557,0.732162458836443,0
"S1849_2005",1201.00556268721,175.967946084724,3.00286692340608,28.6642661531878,8.55067317029041,4.20379546427043,0,0,0,0.995721009841677,0.00427899015832264,0
"S1849_2007",1244.83493297587,206.766702412869,3.68029490616622,30.5227345844504,8.99901732936058,3.95032171581769,0,0,0,0.922252010723861,0.0777479892761394,0
"S1849_2006",1208.50127764128,180.755945945946,3.12899262899263,29.0213022113022,8.62261233454849,4.16076167076167,0,0,0,0.985257985257985,0.0147420147420147,0
"S1849_2008",1201.63919840819,175.843479249574,3.02487208641273,28.7377373507675,8.55152339856487,4.20050596930074,0,0,0,0.997157475838545,0.00284252416145537,0
"S1849_2012",1214.10085991678,185.514105409154,3.19789181692094,29.191386962552,8.68803063928866,4.12783633841886,0,0,0,0.972260748959778,0.0277392510402219,0
"S1849_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1849_2004",1206.57439446367,180.632975778547,3.02871972318339,28.2547750865052,8.70542004868343,4.11311418685121,0,0,0,0.965397923875433,0.0346020761245675,0
"S1849_2009",1208.75215851602,180.935548060708,3.13279932546374,29.0316694772344,8.62521137979969,4.15930860033727,0,0,0,0.984822934232715,0.015177065767285,0
"S1849_2010",1211.4760199005,182.88552238806,3.17412935323383,29.1442288557214,8.65342970853241,4.14353233830846,0,0,0,0.980099502487562,0.0199004975124378,0
"S1849_2011",1210.28125,187.9406875,3.0293125,28.611375,8.69947470468005,4.1465625,0,0,0,0.95625,0.04375,0
"S1852_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2010",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1852_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1908_2007",1299.62264150943,344.138075471698,4.1622641509434,23.7984528301887,8.77515996621402,4.80441509433962,0,0,0,1,0,0
"S1908_2006",1310.25194767442,360.56800872093,4.2921511627907,23.4299273255814,8.81415057932911,4.848125,0,0,0,0.997093023255814,0.00290697674418605,0
"S1908_2008",1244.54179549902,300.323361056751,3.93788160469667,24.6549266144814,8.80425229577066,4.47081213307241,0,0,0,0.942759295499022,0.0572407045009785,0
"S1908_2004",1234.29694477086,224.917978848414,3.41085781433608,27.5788014101058,8.71332347354846,4.29797884841363,0,0,0,0.978848413631022,0.0211515863689777,0
"S1908_2005",1371.01449275362,465.582753623188,4.9951690821256,20.3073913043478,8.9475923966812,5.23038647342995,0,0,0,1,0,0
"S1908_2009",1346.09662114014,422.135118764846,4.72894299287411,21.4386876484561,9.09977263697083,4.90071852731591,0,0,0,0.949524940617577,0.0504750593824228,0
"S1908_2010",1308.0750375,345.901075,4.226425,23.8587125,9.03189280121791,4.6163,0,0,0,0.9475,0.0525,0
"S1908_2011",1344.13809467456,508.918603550296,5.32467455621302,17.7841656804734,9.12882641509265,5.12165680473373,0,0,0,0.910059171597633,0.0899408284023669,0
"S1908_2012",1384.40399834437,491.401928807947,5.19970198675497,19.3212251655629,9.22518326463078,5.11585264900662,0,0,0,0.940397350993377,0.0596026490066225,0
"S1908_2013",1373.63517802198,513.536828571429,5.34351648351648,18.4091362637363,9.02006466068749,5.31361978021978,0,0,0,0.968791208791209,0.0312087912087912,0
"S1917_2006",1120.21505376344,210.704731182796,3.10086021505376,26.609247311828,9.44219765952639,3.55483870967742,0,0,0.182795698924731,0.666666666666667,0.150537634408602,0
"S1917_2008",853.5,145.7015,3,23.0765,9.55797769477907,2.8955,0,0,0.55,0.45,0,0
"S1917_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1917_2010",1112.89473684211,182.318421052632,3.03526315789474,26.9936842105263,9.02676665763003,3.75631578947368,0,0,0.157894736842105,0.789473684210526,0.0526315789473684,0
"S1917_2011",1032.57396449704,192.566035502959,3.07532544378698,25.3901183431953,9.53092763125995,3.31159763313609,0,0,0.307692307692308,0.579881656804734,0.112426035502959,0
"S1917_2012",1125.39473684211,168.432763157895,3,27.4656578947368,8.75489883418276,3.92697368421053,0,0,0.118421052631579,0.881578947368421,0,0
"S1917_2013",1169.0625,172.083526785714,3,28.1705803571429,8.62592003198551,4.09263392857143,0,0,0.0491071428571429,0.950892857142857,0,0
"S1917_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1917_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S1917_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2071_2008",1409.79431345354,637.609563106796,6.25900832177531,14.2493134535368,9.26168958595137,5.59122746185853,0,0,0.0131761442441054,0.911927877947295,0.0748959778085992,0
"S2071_2012",1463.64607809847,638.012292020374,6.31643463497453,15.6040747028862,9.41001484795048,5.62613752122241,0,0,0,0.937181663837012,0.0628183361629881,0
"S2071_2013",1497.66358653846,655.923028846154,6.47948076923077,16.3399423076923,9.54781002291992,5.62302884615385,0,0,0,0.926923076923077,0.0730769230769231,0
"S2071_2005",1511.70276595745,642.815368248773,7.34001636661211,21.3734697217676,10.2136879228238,4.86777414075286,0,0,0,0.780687397708674,0.219312602291326,0
"S2071_2006",1399.77237728585,623.250664100096,6.33462945139557,15.4968142444658,9.45035893373313,5.33872954764196,0,0,0.00673724735322425,0.864292589027911,0.128970163618864,0
"S2071_2009",1373.64977372263,611.840532846715,6.22728467153285,15.1240145985401,9.35544402112453,5.27634306569343,0,0,0,0.851094890510949,0.148905109489051,0
"S2071_2010",1461.9606864564,618.766771799629,6.4661038961039,17.8298886827458,9.66448341617544,5.31276437847866,0,0,0.025974025974026,0.883116883116883,0.0909090909090909,0
"S2071_2011",1494.57831325301,675.777168674699,6.43674698795181,14.2651204819277,9.24603555952402,5.96765060240964,0,0,0,1,0,0
"S2075_2004",834.476739130435,220.757282608696,4.61777173913043,20.2202747252747,10.3459519077103,1.08896551724138,0,0,0,0.0108695652173913,0.989130434782609,0.853260869565217
"S2075_2005",819.879666666667,222.489333333333,4.71908333333333,22.6118691588785,10.3661363644437,1.18269230769231,0,0.0666666666666667,0,0.0666666666666667,0.866666666666667,0.675
"S2075_2010",599.647692307692,222.596153846154,4.11538461538462,20.2115384615385,9.7530497702301,0.87,0,0,0,0,0.833333333333333,2.08974358974359
"S2075_2013",551.792205882353,205.163043478261,4.48557692307692,32.06,9.35840522042655,1.2834375,0,0,0,0,0.764705882352941,2.19117647058824
"S2075_2006",638.149763779528,150.166850393701,3.7296062992126,18.1922826086956,9.2579705668337,1.39833333333333,0,0.015748031496063,0,0.0393700787401575,0.94488188976378,0.897637795275591
"S2075_2007",734.210701754386,194.12037037037,4.13824561403509,18.5539215686275,9.79954240639918,1.20142857142857,0,0,0,0,1,1.03508771929825
"S2075_2008",727.349075144509,208.969935064935,4.19369942196532,20.5589436619718,9.98580987806208,1.2302380952381,0,0,0,0.0635838150289017,0.936416184971098,1.04624277456647
"S2075_2011",558.687014925373,281.071428571429,5.99285714285714,25.3857142857143,10.9669458241633,0.87,0,0,0,0,0.522388059701492,3.25373134328358
"S2075_2012",797.946744186047,314.112903225806,5.73026315789474,35.7708333333333,10.4558897269449,1.0905,0,0,0,0,0.883720930232558,1.6046511627907
"S2081_2004",1296.41025641026,299.113076923077,3.2748717948718,28.1202564102564,10.0811651257902,3.61512820512821,0,0,0,0.58974358974359,0.41025641025641,0
"S2081_2006",1373.15789473684,398.176315789474,3.49368421052632,27.6826315789474,11.3123586706637,3.14157894736842,0,0,0,0.263157894736842,0.736842105263158,0
"S2081_2008",1435,478,3.67,27.33,12.3044361138469,2.76,0,0,0,0,1,0
"S2081_2009",1380.50724637681,407.662608695652,3.51463768115942,27.6407246376812,11.430257729129,3.09623188405797,0,0,0,0.231884057971014,0.768115942028985,0
"S2081_2010",1435,478,3.67,27.33,12.3044361138469,2.76,0,0,0,0,1,0
"S2081_2011",1435,478,3.67,27.33,12.3044361138469,2.76,0,0,0,0,1,0
"S2081_2013",1435,478,3.67,27.33,12.3044361138469,2.76,0,0,0,0,1,0
"S2081_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2081_2007",1435,478,3.67,27.33,12.3044361138469,2.76,0,0,0,0,1,0
"S2102_2005",287.478260869565,67.3453913043478,2.13913043478261,10.8758260869565,7.84736584203734,1.74791304347826,0,0,0,0.139130434782609,0.860869565217391,0
"S2102_2006",153.417721518987,51.5781012658228,2.0126582278481,8.26164556962025,7.74641133367743,1.38620253164557,0,0,0,0.0126582278481013,0.987341772151899,0
"S2102_2010",248.782816229117,62.7942959427208,2.10262529832936,10.1212649164678,7.81822617418005,1.64350835322196,0,0,0,0.102625298329356,0.897374701670644,0
"S2102_2011",338.322580645161,73.3253548387097,2.18709677419355,11.8672903225806,7.88565424017973,1.88509677419355,0,0,0,0.187096774193548,0.812903225806452,0
"S2102_2012",348.083140877598,74.4733256351039,2.19630484988453,12.0576212471132,7.89300444602223,1.91143187066975,0,0,0,0.196304849884527,0.803695150115473,0
"S2102_2013",336.86876438987,73.1543668457406,2.18572524942441,11.8389409056025,7.88455944147156,1.8811742133538,0,0,0,0.185725249424405,0.814274750575595,0
"S2102_2007",322.758620689655,71.4948275862069,2.17241379310345,11.5637931034483,7.87393377468666,1.84310344827586,0,0,0,0.172413793103448,0.827586206896552,0
"S2102_2008",225.061728395062,60.0043827160494,2.08024691358025,9.6587037037037,7.80036297020034,1.57950617283951,0,0,0,0.0802469135802469,0.919753086419753,0
"S2102_2009",484.273504273504,90.4911111111111,2.32478632478632,14.7133333333333,7.99556282186194,2.27888888888889,0,0,0,0.324786324786325,0.675213675213675,0
"S2109_2008",783.626373626374,126.261362637363,2.60659340659341,20.4426813186813,8.07940870685965,3.19002197802198,0,0.0637362637362637,0,0.606593406593407,0.32967032967033,0
"S2109_2009",678.188622754491,113.522649700599,2.50748502994012,18.4515419161677,8.08505886454779,2.84339820359281,0,0.0254491017964072,0,0.50748502994012,0.467065868263473,0
"S2109_2010",818.785046728972,129.999018691589,2.64018691588785,21.2046261682243,8.20594621680688,3.21177570093458,0,0.0186915887850467,0,0.64018691588785,0.341121495327103,0
"S2109_2011",668.409090909091,112.262483766234,2.49837662337662,18.2819642857143,8.10537737198069,2.79678571428571,0,0.012987012987013,0,0.498376623376623,0.488636363636364,0
"S2109_2012",1044.79750778816,156.416137071651,2.85358255451713,25.6435514018692,8.41766633921963,3.791246105919,0,0,0,0.853582554517134,0.146417445482866,0
"S2109_2004",1071.14901256733,160.006517055655,2.87791741472172,26.0630700179533,8.31387897717147,3.9526750448833,0,0.0556552962298025,0,0.877917414721724,0.066427289048474,0
"S2109_2005",918.723404255319,143.256973995272,2.73286052009456,22.8645390070922,7.90260741102715,3.7580378250591,0,0.189125295508274,0,0.732860520094563,0.0780141843971631,0
"S2109_2006",584.589235127479,102.43954674221,2.41926345609065,16.6406798866856,8.03334862755073,2.5771388101983,0,0.0169971671388102,0,0.419263456090652,0.563739376770538,0
"S2109_2013",928.816254416961,143.102597173145,2.74381625441696,23.3190282685512,8.2479078782318,3.53853356890459,0,0.0371024734982332,0,0.743816254416961,0.219081272084806,0
"S2109_2007",1087.42105263158,169.555421052632,2.92352631578947,25.5345263157895,8.41969779654107,3.93726315789474,0,0.115789473684211,0,0.836842105263158,0.0473684210526316,0
"S2113_2005",842.331288343558,132.603435582822,2.66257668711656,21.6954601226994,8.26519882161502,3.24496932515337,0,0,0,0.662576687116564,0.337423312883436,0
"S2113_2006",637.60989010989,125.188131868132,2.49653846153846,17.3454395604396,8.32818797556405,2.56664835164835,0,0,0,0.395604395604396,0.604395604395604,0
"S2113_2010",472.279792746114,89.0804922279793,2.31347150259067,14.4794559585492,7.98653093778536,2.24652849740933,0,0,0,0.313471502590674,0.686528497409326,0
"S2113_2011",713.295774647887,117.427154929577,2.54084507042253,19.1792676056338,8.16802841704094,2.89681690140845,0,0,0,0.540845070422535,0.459154929577465,0
"S2113_2012",483.728155339806,90.4269708737864,2.32427184466019,14.7026990291262,7.99515214595572,2.27741747572816,0,0,0,0.324271844660194,0.675728155339806,0
"S2113_2013",339.794379712132,73.498457847841,2.18848526387937,11.8959904043866,7.88676258087365,1.889067854695,0,0,0,0.188485263879369,0.811514736120631,0
"S2113_2007",586.315789473684,102.492631578947,2.42105263157895,16.7031578947368,8.07240593158095,2.55421052631579,0,0,0,0.421052631578947,0.578947368421053,0
"S2113_2008",511.368909512761,93.6778886310905,2.35034802784223,15.2416937354988,8.01596706108097,2.35199535962877,0,0,0,0.350348027842227,0.649651972157773,0
"S2113_2009",564,99.868,2.4,16.268,8.05560098982931,2.494,0,0,0,0.4,0.6,0
"S2119_2004",1127.81362007168,166.179928315412,2.93189964157706,27.2623655913979,8.48018175831412,4.01523297491039,0,0,0,0.931899641577061,0.0681003584229391,0
"S2119_2005",872.029702970297,136.096361386139,2.69059405940594,22.2745792079208,8.28756326130946,3.32509900990099,0,0,0,0.690594059405941,0.309405940594059,0
"S2119_2006",987.625,153.13803125,2.80525,24.45465625,8.41952407812028,3.6109375,0,0,0,0.784375,0.215625,0
"S2119_2010",868.75,135.710625,2.6875,22.210625,8.28509347562505,3.31625,0,0,0,0.6875,0.3125,0
"S2119_2011",1100.14336917563,165.075842293907,2.91512544802867,26.4976344086022,8.52809446169399,3.89308243727599,0,0,0,0.888888888888889,0.111111111111111,0
"S2119_2012",968.820678513732,147.480258481422,2.78190630048465,24.1620032310178,8.36045186370506,3.58625201938611,0,0,0,0.781906300484653,0.218093699515347,0
"S2119_2013",667.590909090909,112.051659090909,2.49772727272727,18.2880227272727,8.13361029330138,2.7735,0,0,0,0.497727272727273,0.502272727272727,0
"S2119_2007",1137.64705882353,167.336470588235,2.94117647058824,27.4541176470588,8.48758684544482,4.04176470588235,0,0,0,0.941176470588235,0.0588235294117647,0
"S2119_2008",781.188811188811,125.412272727273,2.60489510489511,20.5031818181818,8.21915537921977,3.08,0,0,0,0.604895104895105,0.395104895104895,0
"S2119_2009",896.623376623377,143.762770562771,2.72155844155844,22.6516017316017,8.36829875620891,3.35536796536797,0,0,0,0.692640692640693,0.307359307359307,0
"S2123_2006",717.86432160804,122.109748743719,2.56314070351759,18.8342964824121,8.30400220568702,2.81758793969849,0,0,0,0.512562814070352,0.487437185929648,0
"S2123_2010",467.021276595745,88.4620212765957,2.30851063829787,14.376914893617,7.98257100360014,2.23234042553192,0,0,0,0.308510638297872,0.691489361702128,0
"S2123_2011",513.699127906977,96.7569476744186,2.35710755813954,15.226875,8.05427778069144,2.33707848837209,0,0,0,0.340116279069767,0.659883720930233,0
"S2123_2012",507.490797546012,95.5896687116564,2.35053987730061,15.1152024539877,8.04390613951588,2.32363190184049,0,0,0,0.336196319018405,0.663803680981595,0
"S2123_2004",1104.79041916168,163.472095808383,2.91017964071856,26.8134131736527,8.46284409922367,3.95311377245509,0,0,0,0.910179640718563,0.0898203592814371,0
"S2123_2005",1068.11659192825,163.866771300448,2.89600896860987,25.6052914798206,8.58575194825841,3.75017937219731,0,0,0,0.838565022421525,0.161434977578475,0
"S2123_2009",431.692176870748,85.4546853741496,2.28016156462585,13.567806122449,7.99266509725882,2.11166666666667,0,0,0,0.266156462585034,0.733843537414966,0
"S2123_2013",558.452787258248,99.215574516496,2.39476678043231,16.1598293515358,8.0514236522039,2.47903299203641,0,0,0,0.394766780432309,0.605233219567691,0
"S2123_2007",1210.82949308756,188.648341013825,3.03087557603687,28.6082488479263,8.70826967694422,4.1431797235023,0,0,0,0.953917050691244,0.0460829493087558,0
"S2123_2008",1085.77441077441,169.589831649832,2.90582491582492,26.2631313131313,8.55740064331306,3.8386531986532,0,0,0,0.855218855218855,0.144781144781145,0
"S2136_2004",697.29251908397,152.54534351145,3.38175572519084,20.0872519083969,10.3577188215217,2.02961832061069,0,0,0,0.244274809160305,0.755725190839695,0
"S2136_2005",920.196201117318,159.711340782123,3.11178770949721,23.971061452514,9.50060112170655,3.04899441340782,0,0,0.229050279329609,0.553072625698324,0.217877094972067,0
"S2136_2008",961.163023255814,155.978837209302,3.03488372093023,24.7811627906977,9.26246056196552,3.28302325581395,0,0,0.302325581395349,0.627906976744186,0.0697674418604651,0
"S2136_2010",773.955593220339,156.650508474576,3.18898305084746,20.4022033898305,10.3354478556609,2.22423728813559,0,0,0.440677966101695,0.23728813559322,0.322033898305085,0
"S2136_2011",732.081960784314,171.662614379085,3.32758169934641,18.8840522875817,10.8760117831797,1.79967320261438,0,0,0.34640522875817,0.0915032679738562,0.562091503267974,0
"S2136_2012",1149.25388059702,178.251641791045,3.05955223880597,27.154776119403,8.94510484837758,3.84641791044776,0,0,0.0447761194029851,0.865671641791045,0.0895522388059701,0
"S2136_2006",726.578947368421,135.090497076023,3,21.0276315789474,9.9328566479978,2.41400584795322,0,0,0.751461988304093,0.248538011695906,0,0
"S2136_2007",834.24,148.863804347826,3.1304347826087,22.6409782608696,9.69892251211931,2.74423913043478,0,0,0.293478260869565,0.445652173913043,0.260869565217391,0
"S2136_2009",1070.76923076923,163.865897435897,3,26.5838461538462,8.91624285167279,3.71974358974359,0,0,0.205128205128205,0.794871794871795,0,0
"S2136_2013",1173.75,172.475416666667,3,28.24625,8.61207484982875,4.11041666666667,0,0,0.0416666666666667,0.958333333333333,0,0
"S2162_2012",493.023255813954,145.069767441861,2.49581395348837,11.4111627906977,9.22852658845587,1.49232558139535,0,0,0,0,1,0
"S2162_2013",1390,347,3.83,16.67,13.4729223569023,1.41,0,0,0,0,1,0
"S2162_2005",576.739130434783,122.326739130435,2.61195652173913,15.2691304347826,9.09407798896815,2.01826086956522,0,0,0.217391304347826,0.195652173913043,0.58695652173913,0
"S2162_2006",532.5,142.111666666667,2.445,14.6666666666667,8.63070105496514,2.06166666666667,0,0,0,0.166666666666667,0.833333333333333,0
"S2162_2007",140,50,2,8,7.73630709654828,1.35,0,0,0,0,1,0
"S2162_2008",140,50,2,8,7.73630709654828,1.35,0,0,0,0,1,0
"S2162_2009",244.762857142857,74.2857142857143,2.42857142857143,10.5714285714286,8.64153637469452,1.33,0,0,0,0,1,0
"S2162_2010",140,50,2,8,7.73630709654828,1.35,0,0,0,0,1,0
"S2163_2011",140,50,2,8,7.73630709654828,1.35,0,0,0,0,1,0
"S2163_2012",361.304347826087,113.04347826087,2.30434782608696,10.4347826086957,8.63237181634416,1.47782608695652,0,0,0,0,1,0
"S2163_2013",571.666666666667,192.666666666667,2.55666666666667,14.4433333333333,9.25901676898115,1.82,0,0,0,0,1,0
"S2163_2005",511.060606060606,152.121515151515,2.44515151515151,13.9793939393939,8.77787095475125,1.90909090909091,0,0,0,0.0909090909090909,0.909090909090909,0
"S2163_2006",401.145833333333,109.104375,2.36458333333333,11.916875,8.65182888598274,1.65979166666667,0,0,0.0833333333333333,0.0625,0.854166666666667,0
"S2163_2007",662.5,180.375625,2.605,16.708125,9.02800836334841,2.23875,0,0,0,0.1875,0.8125,0
"S2163_2008",1317.5,326.335,3.335,28,10.4194889717989,3.485,0,0,0,0.5,0.5,0
"S2163_2009",140,50,2,8,7.73630709654828,1.35,0,0,0,0,1,0
"S2168_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2009",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2011",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2012",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2013",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2168_2010",1202.43208279431,177.809249676585,3.0069340232859,28.6561319534282,8.57355755326025,4.1949935316947,0,0,0,0.989650711513584,0.0103492884864166,0
"S2172_2006",927.10027100271,142.573387533875,2.74254742547425,23.3484552845528,8.32903424261198,3.47368563685637,0,0,0,0.742547425474255,0.257452574525745,0
"S2172_2009",467.16049382716,88.4783950617284,2.30864197530864,14.3796296296296,7.98267584136389,2.23271604938272,0,0,0,0.308641975308642,0.691358024691358,0
"S2172_2010",514.586466165414,94.0563157894737,2.35338345864662,15.3044360902256,8.01839004737927,2.36067669172932,0,0,0,0.353383458646617,0.646616541353383,0
"S2172_2011",594.318063872255,103.851716566866,2.44011976047904,16.8776646706587,8.10729613954171,2.56522954091816,0,0,0,0.425149700598802,0.574850299401198,0
"S2172_2012",733.302107728337,119.780163934426,2.55971896955504,19.5693911007026,8.18309421887946,2.9507962529274,0,0,0,0.559718969555035,0.440281030444965,0
"S2172_2013",809.60372960373,128.754242424242,2.63170163170163,21.0572727272727,8.24055327999326,3.15666666666667,0,0,0,0.631701631701632,0.368298368298368,0
"S2172_2004",465.438596491228,88.2758771929824,2.30701754385965,14.3460526315789,7.9813791637596,2.2280701754386,0,0,0,0.307017543859649,0.692982456140351,0
"S2172_2005",935,143.5025,2.75,23.5025,8.33498314645021,3.495,0,0,0,0.75,0.25,0
"S2172_2007",984.406779661017,149.313389830508,2.79661016949153,24.4659322033898,8.3721890026588,3.62830508474576,0,0,0,0.796610169491525,0.203389830508475,0
"S2201_2006",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2201_2004",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2201_2005",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2201_2007",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2201_2008",1200,174.67,3,28.67,8.53454182975085,4.21,0,0,0,1,0,0
"S2201_2009",1193.31651954603,173.88393442623,2.9936948297604,28.5396721311475,8.52950882386685,4.19196721311475,0,0,0,0.993694829760404,0.00630517023959647,0
