"","BasinPairs","Country","Axis","Correlation","BasinID1","BasinID2","Euclid_Dist_Meters","MeanLat","MeanLon","MaxDist","Similarity"
"174","X2080033090.2080030460","SWE","Axis1",-0.501355954536788,2080033090,2080030460,996457.16338826,60.8520486514341,16.7592360680914,1360530.519502,0.267596610950705
"175","X2080033120.2080030460","SWE","Axis1",-0.08781283448336,2080033120,2080030460,951657.385698244,61.0590347797847,16.806407849595,1360530.519502,0.30052477907913
"176","X2080033190.2080030460","SWE","Axis1",0.0633687899102257,2080033190,2080030460,933630.550726258,61.1770013036314,16.6796609216453,1360530.519502,0.313774636185301
"177","X2080033320.2080030460","SWE","Axis1",0.4374947048772,2080033320,2080030460,1032957.60251199,60.7536920705988,16.4135560753201,1360530.519502,0.240768518085069
"178","X2080030610.2080030560","SWE","Axis1",0.0326812214983129,2080030610,2080030560,67780.6450868262,64.4163334274417,20.0922945353314,1360530.519502,0.950180724272443
"179","X2080030630.2080030560","SWE","Axis1",0.622581256378261,2080030630,2080030560,87278.9978556025,64.3143126193586,20.0367909047607,1360530.519502,0.93584929069614
"180","X2080030660.2080030560","SWE","Axis1",0.189663215383223,2080030660,2080030560,85384.7821232477,64.3190291946495,19.579284637533,1360530.519502,0.937241553276951
"181","X2080030710.2080030560","SWE","Axis1",-0.305787243097525,2080030710,2080030560,103272.161512732,64.2339801008938,19.6155166373279,1360530.519502,0.924094197055915
"182","X2080030760.2080030560","SWE","Axis1",-0.403561191092874,2080030760,2080030560,106506.925455681,64.2484636726577,19.3761168304882,1360530.519502,0.921716621620023
"183","X2080031060.2080030560","SWE","Axis1",-0.0538534192737985,2080031060,2080030560,164370.892454934,64.3421957809771,18.2918842631265,1360530.519502,0.879186177672001
"184","X2080031740.2080030560","SWE","Axis1",0.0905452167195105,2080031740,2080030560,594533.635795935,62.2507221693501,17.4716408234711,1360530.519502,0.563013378036124
"185","X2080031750.2080030560","SWE","Axis1",0.593694588780749,2080031750,2080030560,631514.421808496,61.8899199092616,18.8807760436138,1360530.519502,0.535832226652546
"186","X2080031960.2080030560","SWE","Axis1",0.0887667152952779,2080031960,2080030560,809592.750775684,61.2803591288041,17.1736510590537,1360530.519502,0.40494333705059
"187","X2080032230.2080030560","SWE","Axis1",0.0904398557271236,2080032230,2080030560,840925.004157239,61.0517692009865,17.7170582969692,1360530.519502,0.381913898950941
"188","X2080032600.2080030560","SWE","Axis1",0.0659559027936271,2080032600,2080030560,898616.364849985,60.8387010835309,17.3276703916827,1360530.519502,0.339510321915518
"189","X2080032670.2080030560","SWE","Axis1",-0.351112744626838,2080032670,2080030560,973842.299257959,60.5560755041843,16.8898018381656,1360530.519502,0.284218703440463
"190","X2080032980.2080030560","SWE","Axis1",-0.183451565632033,2080032980,2080030560,1013843.12274192,60.4882861716081,16.2228447884291,1360530.519502,0.254817802166596
"191","X2080033010.2080030560","SWE","Axis1",0.103361260637393,2080033010,2080030560,904782.948458496,60.8805769855528,16.8902465468537,1360530.519502,0.334977837329456
"192","X2080033020.2080030560","SWE","Axis1",-0.333917797247222,2080033020,2080030560,959737.374144317,60.7046680268049,16.433665351085,1360530.519502,0.294585927777926
"193","X2080033080.2080030560","SWE","Axis1",-0.118643424593237,2080033080,2080030560,913095.360492935,60.9059974894025,16.541486714484,1360530.519502,0.328868152970826
"194","X2080033090.2080030560","SWE","Axis1",0.192197484086673,2080033090,2080030560,955925.812753394,60.7489101395318,16.3031858539825,1360530.519502,0.297387453606481
"195","X2080033120.2080030560","SWE","Axis1",-0.722696884464417,2080033120,2080030560,910789.795291563,60.9558962678824,16.350357635486,1360530.519502,0.330562760455425
"196","X2080033190.2080030560","SWE","Axis1",-0.606732962903091,2080033190,2080030560,892061.172650703,61.0738627917291,16.2236107075364,1360530.519502,0.344328436691571
"197","X2080033320.2080030560","SWE","Axis1",-0.501641522610066,2080033320,2080030560,991575.053009936,60.6505535586965,15.9575058612111,1360530.519502,0.271184998207251
"198","X2080030630.2080030610","SWE","Axis1",0.163165891089924,2080030630,2080030610,23383.9039876691,64.0397751802187,20.3387290317659,1360530.519502,0.982812657524046
"199","X2080030660.2080030610","SWE","Axis1",0.557206747521825,2080030660,2080030610,54617.687655624,64.0444917555095,19.8812227645381,1360530.519502,0.959855595392585
"200","X2080030710.2080030610","SWE","Axis1",0.348045827295637,2080030710,2080030610,61936.9384529228,63.9594426617539,19.917454764333,1360530.519502,0.954475891892823
"201","X2080030760.2080030610","SWE","Axis1",0.577461673028718,2080030760,2080030610,79509.960777624,63.9739262335178,19.6780549574933,1360530.519502,0.9415595904407
"202","X2080031060.2080030610","SWE","Axis1",0.225017033516807,2080031060,2080030610,176519.815989289,64.0676583418371,18.5938223901316,1360530.519502,0.870256628970071
"203","X2080031740.2080030610","SWE","Axis1",0.434725762337031,2080031740,2080030610,555045.929618351,61.9761847302102,17.7735789504762,1360530.519502,0.592037134292645
"204","X2080031750.2080030610","SWE","Axis1",0.503266150922835,2080031750,2080030610,577464.821372135,61.6153824701216,19.182714170619,1360530.519502,0.575559082949856
"205","X2080031960.2080030610","SWE","Axis1",-0.0370077493366856,2080031960,2080030610,766162.190168827,61.0058216896641,17.4755891860587,1360530.519502,0.436865120490446
"206","X2080032230.2080030610","SWE","Axis1",-0.318272124429754,2080032230,2080030610,792676.445282868,60.7772317618466,18.0189964239744,1360530.519502,0.417376946771458
"207","X2080032600.2080030610","SWE","Axis1",0.511372522149601,2080032600,2080030610,852214.705495645,60.564163644391,17.6296085186878,1360530.519502,0.37361588492143
"208","X2080032670.2080030610","SWE","Axis1",0.292878243384858,2080032670,2080030610,929222.630359664,60.2815380650444,17.1917399651707,1360530.519502,0.317014490274137
"209","X2080032980.2080030610","SWE","Axis1",0.0263007942009322,2080032980,2080030610,973169.412556363,60.2137487324681,16.5247829154342,1360530.519502,0.284713280145616
"210","X2080033010.2080030610","SWE","Axis1",-0.0397585397744107,2080033010,2080030610,861476.148950494,60.6060395464129,17.1921846738588,1360530.519502,0.366808655445799
"211","X2080033020.2080030610","SWE","Axis1",-0.110450344810441,2080033020,2080030610,918682.821329554,60.4301305876649,16.73560347809,1360530.519502,0.324761327907715
"212","X2080033080.2080030610","SWE","Axis1",-0.500265062507871,2080033080,2080030610,872285.530214074,60.6314600502625,16.843424841489,1360530.519502,0.358863680225738
"213","X2080033090.2080030610","SWE","Axis1",-0.332399286240855,2080033090,2080030610,915945.656945574,60.4743727003918,16.6051239809876,1360530.519502,0.32677316398544
"214","X2080033120.2080030610","SWE","Axis1",0.203772933312036,2080033120,2080030610,871556.145897551,60.6813588287425,16.6522957624911,1360530.519502,0.359399783095956
"215","X2080033190.2080030610","SWE","Axis1",0.0431980860924305,2080033190,2080030610,854383.684044033,60.7993253525892,16.5255488345414,1360530.519502,0.37202166963754
"216","X2080033320.2080030610","SWE","Axis1",-0.0663342736825025,2080033320,2080030610,953377.887487802,60.3760161195565,16.2594439882162,1360530.519502,0.299260197531788
"217","X2080030660.2080030630","SWE","Axis1",0.0633697777475271,2080030660,2080030630,44877.1239128066,63.9424709474265,19.8257191339674,1360530.519502,0.967014981825448
"218","X2080030710.2080030630","SWE","Axis1",-0.168966110192257,2080030710,2080030630,45141.8252973926,63.8574218536708,19.8619511337623,1360530.519502,0.96682042434894
"219","X2080030760.2080030630","SWE","Axis1",-0.299537397534945,2080030760,2080030630,66588.8874904148,63.8719054254347,19.6225513269227,1360530.519502,0.951056674925022
"220","X2080031060.2080030630","SWE","Axis1",0.376117529489034,2080031060,2080030630,171063.884925803,63.965637533754,18.538318759561,1360530.519502,0.874266778676587
"221","X2080031740.2080030630","SWE","Axis1",0.523776504173954,2080031740,2080030630,532926.474724385,61.8741639221271,17.7180753199056,1360530.519502,0.608295097327581
"222","X2080031750.2080030630","SWE","Axis1",0.549705361927561,2080031750,2080030630,554081.742510922,61.5133616620385,19.1272105400483,1360530.519502,0.59274581895176
"223","X2080031960.2080030630","SWE","Axis1",0.0199534509010327,2080031960,2080030630,743438.397498636,60.903800881581,17.4200855554881,1360530.519502,0.453567276263114
"224","X2080032230.2080030630","SWE","Axis1",-0.0958200828752266,2080032230,2080030630,769508.581815763,60.6752109537635,17.9634927934037,1360530.519502,0.434405497866059
"225","X2080032600.2080030630","SWE","Axis1",-0.497266265304255,2080032600,2080030630,829181.768651846,60.4621428363079,17.5741048881171,1360530.519502,0.390545263949421
"226","X2080032670.2080030630","SWE","Axis1",-0.000186845765628359,2080032670,2080030630,906341.232581025,60.1795172569613,17.1362363346,1360530.519502,0.33383248696782
"227","X2080032980.2080030630","SWE","Axis1",0.203842715577653,2080032980,2080030630,950721.053074336,60.1117279243851,16.4692792848635,1360530.519502,0.30121299048673
"228","X2080033010.2080030630","SWE","Axis1",-0.0223369950430938,2080033010,2080030630,838743.145058905,60.5040187383298,17.1366810432881,1360530.519502,0.383517581534359
"229","X2080033020.2080030630","SWE","Axis1",-0.31225974865526,2080033020,2080030630,896199.224656662,60.3281097795819,16.6800998475194,1360530.519502,0.341286937844875
"230","X2080033080.2080030630","SWE","Axis1",-0.112404369815921,2080033080,2080030630,849843.826581132,60.5294392421794,16.7879212109184,1360530.519502,0.375358498468519
"231","X2080033090.2080030630","SWE","Axis1",-0.0155845976464579,2080033090,2080030630,893598.924643465,60.3723518923087,16.549620350417,1360530.519502,0.343198177597254
"232","X2080033120.2080030630","SWE","Axis1",-0.458467309291836,2080033120,2080030630,849320.853231036,60.5793380206594,16.5967921319205,1360530.519502,0.375742887750935
"233","X2080033190.2080030630","SWE","Axis1",-0.318808536031158,2080033190,2080030630,832372.444774205,60.6973045445061,16.4700452039708,1360530.519502,0.38820009338792
"234","X2080033320.2080030630","SWE","Axis1",-0.767047737416606,2080033320,2080030630,931262.393990306,60.2739953114734,16.2039403576456,1360530.519502,0.315515248911004
"235","X2080030710.2080030660","SWE","Axis1",0.339668591658875,2080030710,2080030660,19293.6216785808,63.8621384289617,19.4044448665346,1360530.519502,0.985819045290037
"236","X2080030760.2080030660","SWE","Axis1",0.679911417403855,2080030760,2080030660,25422.9455986105,63.8766220007256,19.1650450596949,1360530.519502,0.981313946850736
"237","X2080031060.2080030660","SWE","Axis1",-0.230082658738976,2080031060,2080030660,126220.062418415,63.9703541090449,18.0808124923332,1360530.519502,0.90722732007172
"238","X2080031740.2080030660","SWE","Axis1",-0.253558358915563,2080031740,2080030660,511301.242639416,61.8788804974179,17.2605690526778,1360530.519502,0.624189802940568
"239","X2080031750.2080030660","SWE","Axis1",0.328427631240703,2080031750,2080030660,546434.844709036,61.5180782373294,18.6697042728205,1360530.519502,0.59836634542454
"240","X2080031960.2080030660","SWE","Axis1",-0.05510374396987,2080031960,2080030660,725270.516390949,60.9085174568719,16.9625792882604,1360530.519502,0.466920803322791
"241","X2080032230.2080030660","SWE","Axis1",0.1155109273084,2080032230,2080030660,755692.66560196,60.6799275290543,17.5059865261759,1360530.519502,0.444560298523423
"242","X2080032600.2080030660","SWE","Axis1",0.529870539315801,2080032600,2080030660,813662.245057392,60.4668594115987,17.1165986208894,1360530.519502,0.401952228638559
"243","X2080032670.2080030660","SWE","Axis1",0.0888882445405823,2080032670,2080030660,889276.715939201,60.1842338322521,16.6787300673723,1360530.519502,0.346375032979996
"244","X2080032980.2080030660","SWE","Axis1",0.416468162134446,2080032980,2080030660,930444.230260768,60.1164444996759,16.0117730176358,1360530.519502,0.31611660530677
"245","X2080033010.2080030660","SWE","Axis1",0.302803452273213,2080033010,2080030660,820530.726221316,60.5087353136206,16.6791747760604,1360530.519502,0.396903844155101
"246","X2080033020.2080030660","SWE","Axis1",0.160652561248431,2080033020,2080030660,876189.816370694,60.3328263548727,16.2225935802917,1360530.519502,0.355994001008216
"247","X2080033080.2080030660","SWE","Axis1",-0.417898723310413,2080033080,2080030660,829612.010644828,60.5341558174703,16.3304149436906,1360530.519502,0.390229032900712
"248","X2080033090.2080030660","SWE","Axis1",0.434252044051496,2080033090,2080030660,872750.700326607,60.3770684675996,16.0921140831892,1360530.519502,0.358521776750685
"249","X2080033120.2080030660","SWE","Axis1",-0.0185422819269725,2080033120,2080030660,827871.54686702,60.5840545959502,16.1392858646928,1360530.519502,0.39150828665714
"250","X2080033190.2080030660","SWE","Axis1",0.355029811989174,2080033190,2080030660,809750.673128875,60.7020211197969,16.012538936743,1360530.519502,0.404827262952342
"251","X2080033320.2080030660","SWE","Axis1",0.0162397153456225,2080033320,2080030660,909097.014103961,60.2787118867643,15.7464340904178,1360530.519502,0.331806967155192
"252","X2080030760.2080030710","SWE","Axis1",0.403457701993745,2080030760,2080030710,23822.658270841,63.7915729069699,19.2012770594898,1360530.519502,0.982490169879055
"253","X2080031060.2080030710","SWE","Axis1",0.461869662879832,2080031060,2080030710,132274.575123012,63.8853050152892,18.1170444921281,1360530.519502,0.902777208429378
"254","X2080031740.2080030710","SWE","Axis1",0.17501669623277,2080031740,2080030710,496290.692354578,61.7938314036623,17.2968010524727,1360530.519502,0.635222668480646
"255","X2080031750.2080030710","SWE","Axis1",-0.463052665420264,2080031750,2080030710,528242.428572717,61.4330291435737,18.7059362726154,1360530.519502,0.611737905911825
"256","X2080031960.2080030710","SWE","Axis1",0.342569751569939,2080031960,2080030710,709334.744683202,60.8234683631162,16.9988112880552,1360530.519502,0.47863371345551
"257","X2080032230.2080030710","SWE","Axis1",-0.656946459127509,2080032230,2080030710,738701.931958148,60.5948784352987,17.5422185259708,1360530.519502,0.457048613486054
"258","X2080032600.2080030710","SWE","Axis1",0.319521311949907,2080032600,2080030710,797075.724423847,60.3818103178431,17.1528306206842,1360530.519502,0.414143444047396
"259","X2080032670.2080030710","SWE","Axis1",0.805578102425885,2080032670,2080030710,873090.519592208,60.0991847384965,16.7149620671671,1360530.519502,0.358272007075746
"260","X2080032980.2080030710","SWE","Axis1",0.50843336594744,2080032980,2080030710,915160.627687974,60.0313954059203,16.0480050174307,1360530.519502,0.327350166299131
"261","X2080033010.2080030710","SWE","Axis1",-0.651288588424554,2080033010,2080030710,804633.242398116,60.423686219865,16.7154067758553,1360530.519502,0.40858861240934
"262","X2080033020.2080030710","SWE","Axis1",-0.500296610259109,2080033020,2080030710,860815.508431982,60.2477772611171,16.2588255800865,1360530.519502,0.367294231115762
"263","X2080033080.2080030710","SWE","Axis1",-0.504425486820152,2080033080,2080030710,814293.30640044,60.4491067237146,16.3666469434855,1360530.519502,0.401488393881453
"264","X2080033090.2080030710","SWE","Axis1",0.0437826385965188,2080033090,2080030710,857628.912250058,60.2920193738439,16.1283460829841,1360530.519502,0.36963640289085
"265","X2080033120.2080030710","SWE","Axis1",0.555854089989618,2080033120,2080030710,812927.105906888,60.4990055021946,16.1755178644876,1360530.519502,0.402492561354339
"266","X2080033190.2080030710","SWE","Axis1",0.0426871164958857,2080033190,2080030710,795183.00710583,60.6169720260413,16.0487709365379,1360530.519502,0.41553460528258
"267","X2080033320.2080030710","SWE","Axis1",0.495897272299562,2080033320,2080030710,894400.69062517,60.1936627930086,15.7826660902127,1360530.519502,0.342608873667491
"268","X2080031060.2080030760","SWE","Axis1",0.0302977352137043,2080031060,2080030760,108512.150414681,63.8997885870532,17.8776446852884,1360530.519502,0.920242766436139
"269","X2080031740.2080030760","SWE","Axis1",-0.247790636505795,2080031740,2080030760,488259.389506086,61.8083149754262,17.057401245633,1360530.519502,0.641125735507347
"270","X2080031750.2080030760","SWE","Axis1",0.0988608578847933,2080031750,2080030760,528287.403140747,61.4475127153377,18.4665364657758,1360530.519502,0.611704849271504
"271","X2080031960.2080030760","SWE","Axis1",0.0551685337894518,2080031960,2080030760,703085.879257603,60.8379519348802,16.7594114812156,1360530.519502,0.483226675786032
"272","X2080032230.2080030760","SWE","Axis1",-0.0816745180521369,2080032230,2080030760,734931.466735429,60.6093620070626,17.3028187191311,1360530.519502,0.45981993332686
"273","X2080032600.2080030760","SWE","Axis1",0.567632978557553,2080032600,2080030760,792278.198910743,60.3962938896071,16.9134308138446,1360530.519502,0.417669660802062
"274","X2080032670.2080030760","SWE","Axis1",0.166059950719384,2080032670,2080030760,867350.714958485,60.1136683102605,16.4755622603275,1360530.519502,0.3624908059571
"275","X2080032980.2080030760","SWE","Axis1",0.373488045259519,2080032980,2080030760,907539.152560271,60.0458789776842,15.808605210591,1360530.519502,0.332952006918254
"276","X2080033010.2080030760","SWE","Axis1",0.0225466718260727,2080033010,2080030760,798278.771282478,60.438169791629,16.4760069690156,1360530.519502,0.413259195703543
"277","X2080033020.2080030760","SWE","Axis1",0.329657549636464,2080033020,2080030760,853379.982168772,60.262260832881,16.0194257732469,1360530.519502,0.372759397943428
"278","X2080033080.2080030760","SWE","Axis1",-0.415251740704692,2080033080,2080030760,806757.219516637,60.4635902954786,16.1272471366458,1360530.519502,0.407027473509422
"279","X2080033090.2080030760","SWE","Axis1",-0.00850055145457008,2080033090,2080030760,849705.784184936,60.3065029456079,15.8889462761444,1360530.519502,0.375459960651262
"280","X2080033120.2080030760","SWE","Axis1",0.44849846661209,2080033120,2080030760,804678.479225967,60.5134890739586,15.936118057648,1360530.519502,0.40855536300611
"281","X2080033190.2080030760","SWE","Axis1",0.464850184234383,2080033190,2080030760,786254.108381896,60.6314555978052,15.8093711296983,1360530.519502,0.422097411920098
"282","X2080033320.2080030760","SWE","Axis1",0.376093357569518,2080033320,2080030760,885686.062328959,60.2081463647726,15.5432662833731,1360530.519502,0.349014189954994
"283","X2080031740.2080031060","SWE","Axis1",0.429005271474469,2080031740,2080031060,474031.566291376,61.9020470837455,15.9731686782713,1360530.519502,0.651583290858563
"284","X2080031750.2080031060","SWE","Axis1",0.0164484840689876,2080031750,2080031060,550105.21661745,61.541244823657,17.3823038984141,1360530.519502,0.595668594910455
"285","X2080031960.2080031060","SWE","Axis1",0.205449340964438,2080031960,2080031060,692928.139843519,60.9316840431995,15.6751789138539,1360530.519502,0.490692689424449
"286","X2080032230.2080031060","SWE","Axis1",-0.550042355501378,2080032230,2080031060,735913.666756626,60.7030941153819,16.2185861517695,1360530.519502,0.459098009042827
"287","X2080032600.2080031060","SWE","Axis1",-0.14023300580944,2080032600,2080031060,787789.484828425,60.4900259979264,15.8291982464829,1360530.519502,0.420968898869843
"288","X2080032670.2080031060","SWE","Axis1",0.393211444715714,2080032670,2080031060,857659.589416991,60.2074004185798,15.3913296929658,1360530.519502,0.369613854946138
"289","X2080032980.2080031060","SWE","Axis1",0.0759097951613071,2080032980,2080031060,888542.705982426,60.1396110860035,14.7243726432293,1360530.519502,0.346914535730029
"290","X2080033010.2080031060","SWE","Axis1",-0.823150772868689,2080033010,2080031060,786401.409117575,60.5319018999483,15.3917744016539,1360530.519502,0.421989144789323
"291","X2080033020.2080031060","SWE","Axis1",-0.487107184696139,2080033020,2080031060,835771.31688831,60.3559929412003,14.9351932058851,1360530.519502,0.385701897231799
"292","X2080033080.2080031060","SWE","Axis1",-0.630672272197006,2080033080,2080031060,789147.784197752,60.5573224037979,15.0430145692841,1360530.519502,0.419970538781733
"293","X2080033090.2080031060","SWE","Axis1",-0.358159583862739,2080033090,2080031060,829790.498343191,60.4002350539272,14.8047137087827,1360530.519502,0.390097843121575
"294","X2080033120.2080031060","SWE","Axis1",0.282340003539304,2080033120,2080031060,783656.485986408,60.6072211822779,14.8518854902863,1360530.519502,0.424006683603647
"295","X2080033190.2080031060","SWE","Axis1",-0.35323688547836,2080033190,2080031060,762129.889511327,60.7251877061245,14.7251385623366,1360530.519502,0.439828891313445
"296","X2080033320.2080031060","SWE","Axis1",0.0722816966899385,2080033320,2080031060,861607.855069488,60.3018784730919,14.4590337160113,1360530.519502,0.36671185047369
"297","X2080031750.2080031740","SWE","Axis1",0.0896253675874174,2080031750,2080031740,178917.909556425,59.44977121203,16.5620604587587,1360530.519502,0.86849401245191
"298","X2080031960.2080031740","SWE","Axis1",0.299398498523346,2080031960,2080031740,218901.385877011,58.8402104315725,14.8549354741985,1360530.519502,0.839105861471497
"299","X2080032230.2080031740","SWE","Axis1",-0.674688853331427,2080032230,2080031740,268615.820740445,58.6116205037549,15.3983427121141,1360530.519502,0.802565383951278
"300","X2080032600.2080031740","SWE","Axis1",-0.293742862905359,2080032600,2080031740,315004.150964458,58.3985523862994,15.0089548068275,1360530.519502,0.768469617954795
"301","X2080032670.2080031740","SWE","Axis1",0.556402645820422,2080032670,2080031740,383662.646140956,58.1159268069527,14.5710862533104,1360530.519502,0.718005115915084
"302","X2080032980.2080031740","SWE","Axis1",0.126762442834268,2080032980,2080031740,419311.0544338,58.0481374743765,13.9041292035739,1360530.519502,0.691803272015329
"303","X2080033010.2080031740","SWE","Axis1",-0.337335051833386,2080033010,2080031740,312679.216018757,58.4404282883213,14.5715309619985,1360530.519502,0.770178462344815
"304","X2080033020.2080031740","SWE","Axis1",-0.545781573159031,2080033020,2080031740,365280.366160214,58.2645193295733,14.1149497662297,1360530.519502,0.731516227733046
"305","X2080033080.2080031740","SWE","Axis1",0.0808346976689925,2080033080,2080031740,318603.011357986,58.4658487921709,14.2227711296288,1360530.519502,0.76582442893335
"306","X2080033090.2080031740","SWE","Axis1",-0.526136285253223,2080033090,2080031740,361460.127613673,58.3087614423002,13.9844702691273,1360530.519502,0.734324131335194
"307","X2080033120.2080031740","SWE","Axis1",0.135681970587233,2080033120,2080031740,316636.78981768,58.5157475706508,14.0316420506309,1360530.519502,0.767269616315861
"308","X2080033190.2080031740","SWE","Axis1",-0.393048654465101,2080033190,2080031740,299545.911630925,58.6337140944975,13.9048951226812,1360530.519502,0.779831538258642
"309","X2080033320.2080031740","SWE","Axis1",-0.466866359797083,2080033320,2080031740,398339.735346516,58.2104048614649,13.6387902763559,1360530.519502,0.707217346735946
"310","X2080031960.2080031750","SWE","Axis1",-0.410689315720621,2080031960,2080031750,241026.989686707,58.479408171484,16.2640706943412,1360530.519502,0.822843378937996
"311","X2080032230.2080031750","SWE","Axis1",0.361435879381753,2080032230,2080031750,231352.626458026,58.2508182436664,16.8074779322568,1360530.519502,0.829954107503072
"312","X2080032600.2080031750","SWE","Axis1",0.136827274330516,2080032600,2080031750,297425.316562233,58.0377501262109,16.4180900269702,1360530.519502,0.781390191326908
"313","X2080032670.2080031750","SWE","Axis1",-0.560288146258113,2080032670,2080031750,379964.048822309,57.7551245468643,15.9802214734531,1360530.519502,0.720723612314562
"314","X2080032980.2080031750","SWE","Axis1",-0.380668743846748,2080032980,2080031750,444733.859922105,57.687335214288,15.3132644237166,1360530.519502,0.673117321848176
"315","X2080033010.2080031750","SWE","Axis1",0.383086978555686,2080033010,2080031750,325052.979713818,58.0796260282328,15.9806661821412,1360530.519502,0.761083654460909
"316","X2080033020.2080031750","SWE","Axis1",0.150154622350664,2080033020,2080031750,392138.004334029,57.9037170694848,15.5240849863725,1360530.519502,0.711775664924029
"317","X2080033080.2080031750","SWE","Axis1",-0.286254354257411,2080033080,2080031750,352185.172324174,58.1050465320824,15.6319063497715,1360530.519502,0.741141292109282
"318","X2080033090.2080031750","SWE","Axis1",-0.157811043903224,2080033090,2080031750,397045.130624599,57.9479591822117,15.39360548927,1360530.519502,0.708168890786859
"319","X2080033120.2080031750","SWE","Axis1",-0.573003705106727,2080033120,2080031750,363269.400936763,58.1549453105624,15.4407772707736,1360530.519502,0.73299430205378
"320","X2080033190.2080031750","SWE","Axis1",-0.107434831199589,2080033190,2080031750,360823.083828014,58.272911834409,15.3140303428239,1360530.519502,0.73479236323189
"321","X2080033320.2080031750","SWE","Axis1",-0.466088630121408,2080033320,2080031750,443288.727869607,57.8496026013764,15.0479254964987,1360530.519502,0.674179504600994
"322","X2080032230.2080031960","SWE","Axis1",-0.765116608075251,2080032230,2080031960,82494.0533294385,57.6412574632089,15.1003529476966,1360530.519502,0.939366260332305
"323","X2080032600.2080031960","SWE","Axis1",0.174941217102327,2080032600,2080031960,100097.732083286,57.4281893457534,14.7109650424101,1360530.519502,0.926427426177896
"324","X2080032670.2080031960","SWE","Axis1",0.555468316353418,2080032670,2080031960,164934.277434926,57.1455637664068,14.2730964888929,1360530.519502,0.878772085542559
"325","X2080032980.2080031960","SWE","Axis1",0.485652959310496,2080032980,2080031960,210744.369543171,57.0777744338305,13.6061394391565,1360530.519502,0.84510132884023
"326","X2080033010.2080031960","SWE","Axis1",-0.544368275388997,2080033010,2080031960,95319.3146831126,57.4700652477753,14.273541197581,1360530.519502,0.929939598328156
"327","X2080033020.2080031960","SWE","Axis1",-0.385844941433429,2080033020,2080031960,156207.728614352,57.2941562890273,13.8169600018123,1360530.519502,0.885186163503682
"328","X2080033080.2080031960","SWE","Axis1",0.0287633683605864,2080033080,2080031960,112692.287154504,57.4954857516249,13.9247813652113,1360530.519502,0.91717033499862
"329","X2080033090.2080031960","SWE","Axis1",0.00893785645165499,2080033090,2080031960,158111.927900522,57.3383984017542,13.6864805047099,1360530.519502,0.883786562936937
"330","X2080033120.2080031960","SWE","Axis1",0.424140721200374,2080033120,2080031960,122242.841439785,57.5453845301048,13.7336522862134,1360530.519502,0.910150606923151
"331","X2080033190.2080031960","SWE","Axis1",-0.557578112021014,2080033190,2080031960,122376.703569576,57.6633510539515,13.6069053582637,1360530.519502,0.910052217267151
"332","X2080033320.2080031960","SWE","Axis1",-0.0130340634461517,2080033320,2080031960,203067.425997505,57.2400418209189,13.3408005119385,1360530.519502,0.850743939157032
"333","X2080032600.2080032230","SWE","Axis1",-0.13392095149239,2080032600,2080032230,66842.7077963532,57.1995994179358,15.2543722803257,1360530.519502,0.950870115121842
"334","X2080032670.2080032230","SWE","Axis1",-0.809999731521098,2080032670,2080032230,149467.359143049,56.9169738385892,14.8165037268086,1360530.519502,0.890140384945014
"335","X2080032980.2080032230","SWE","Axis1",-0.387656835387976,2080032980,2080032230,221327.352480571,56.8491845060129,14.149546677072,1360530.519502,0.837322758065298
"336","X2080033010.2080032230","SWE","Axis1",0.785588032708691,2080033010,2080032230,106872.090067263,57.2414753199577,14.8169484354966,1360530.519502,0.921448222928228
"337","X2080033020.2080032230","SWE","Axis1",0.683951874309525,2080033020,2080032230,173833.816808543,57.0655663612097,14.3603672397279,1360530.519502,0.872230858244788
"338","X2080033080.2080032230","SWE","Axis1",0.159656276402134,2080033080,2080032230,145519.612659072,57.2668958238073,14.4681886031269,1360530.519502,0.893042007824758
"339","X2080033090.2080032230","SWE","Axis1",0.356872564196019,2080033090,2080032230,184123.843382978,57.1098084739366,14.2298877426255,1360530.519502,0.864667612564565
"340","X2080033120.2080032230","SWE","Axis1",-0.513616154213331,2080033120,2080032230,166067.634556508,57.3167946022872,14.277059524129,1360530.519502,0.877939059671153
"341","X2080033190.2080032230","SWE","Axis1",0.49196044550094,2080033190,2080032230,179451.154407809,57.4347611261339,14.1503125961793,1360530.519502,0.868102073540037
"342","X2080033320.2080032230","SWE","Axis1",-0.116275678324001,2080033320,2080032230,231685.98422717,57.0114518931013,13.8842077498541,1360530.519502,0.829709087075845
"343","X2080032670.2080032600","SWE","Axis1",0.00675807496908342,2080032670,2080032600,82699.0970858027,56.7039057211336,14.427115821522,1360530.519502,0.939215551654017
"344","X2080032980.2080032600","SWE","Axis1",-0.193779936583367,2080032980,2080032600,156436.297942511,56.6361163885574,13.7601587717855,1360530.519502,0.885018163356032
"345","X2080033010.2080032600","SWE","Axis1",-0.0818136420051663,2080033010,2080032600,53937.9601752202,57.0284072025021,14.4275605302101,1360530.519502,0.960355200120786
"346","X2080033020.2080032600","SWE","Axis1",0.0435806703476082,2080033020,2080032600,113097.487837031,56.8524982437542,13.9709793344413,1360530.519502,0.916872509498406
"347","X2080033080.2080032600","SWE","Axis1",-0.473633725519551,2080033080,2080032600,96585.9555378177,57.0538277063518,14.0788006978404,1360530.519502,0.929008607926582
"348","X2080033090.2080032600","SWE","Axis1",0.05010940844715,2080033090,2080032600,126451.233970335,56.896740356481,13.8404998373389,1360530.519502,0.907057407270349
