"","Country","Axis","Correlation","BasinID1","BasinID2"
"X2080032670.2080032600","SWE","Axis1","0.368952071042499","2080032670","2080032600"
"X2080032980.2080032600","SWE","Axis1","0.0509988289866826","2080032980","2080032600"
"X2080033010.2080032600","SWE","Axis1","-0.270262245574374","2080033010","2080032600"
"X2080033020.2080032600","SWE","Axis1","-0.207298682136665","2080033020","2080032600"
"X2080033080.2080032600","SWE","Axis1","-0.270284479844773","2080033080","2080032600"
"X2080033090.2080032600","SWE","Axis1","0.345886099752818","2080033090","2080032600"
"X2080033120.2080032600","SWE","Axis1","0.477005854237076","2080033120","2080032600"
"X2080033190.2080032600","SWE","Axis1","0.236360038545101","2080033190","2080032600"
"X2080033320.2080032600","SWE","Axis1","0.216152289244534","2080033320","2080032600"
"X2080032980.2080032670","SWE","Axis1","0.371132922927181","2080032980","2080032670"
"X2080033010.2080032670","SWE","Axis1","-0.191258579065798","2080033010","2080032670"
"X2080033020.2080032670","SWE","Axis1","-0.444030888024426","2080033020","2080032670"
"X2080033080.2080032670","SWE","Axis1","0.232572537668537","2080033080","2080032670"
"X2080033090.2080032670","SWE","Axis1","0.0352958276486074","2080033090","2080032670"
"X2080033120.2080032670","SWE","Axis1","0.425168162852174","2080033120","2080032670"
"X2080033190.2080032670","SWE","Axis1","0.345547593385603","2080033190","2080032670"
"X2080033320.2080032670","SWE","Axis1","-0.239466151030694","2080033320","2080032670"
"X2080033010.2080032980","SWE","Axis1","-0.0944443416324511","2080033010","2080032980"
"X2080033020.2080032980","SWE","Axis1","-0.059086854960567","2080033020","2080032980"
"X2080033080.2080032980","SWE","Axis1","-0.0384677420831562","2080033080","2080032980"
"X2080033090.2080032980","SWE","Axis1","0.257095218731023","2080033090","2080032980"
"X2080033120.2080032980","SWE","Axis1","0.0421724800118077","2080033120","2080032980"
"X2080033190.2080032980","SWE","Axis1","0.535129444016667","2080033190","2080032980"
"X2080033320.2080032980","SWE","Axis1","-0.586720020452569","2080033320","2080032980"
"X2080033020.2080033010","SWE","Axis1","0.575301159696412","2080033020","2080033010"
"X2080033080.2080033010","SWE","Axis1","0.529870651065947","2080033080","2080033010"
"X2080033090.2080033010","SWE","Axis1","0.269024248275081","2080033090","2080033010"
"X2080033120.2080033010","SWE","Axis1","-0.497111077691631","2080033120","2080033010"
"X2080033190.2080033010","SWE","Axis1","0.392133746189987","2080033190","2080033010"
"X2080033320.2080033010","SWE","Axis1","-0.0660579531018439","2080033320","2080033010"
"X2080033080.2080033020","SWE","Axis1","0.176428896433345","2080033080","2080033020"
"X2080033090.2080033020","SWE","Axis1","0.378033418170724","2080033090","2080033020"
"X2080033120.2080033020","SWE","Axis1","0.0154796352279868","2080033120","2080033020"
"X2080033190.2080033020","SWE","Axis1","0.109618195198183","2080033190","2080033020"
"X2080033320.2080033020","SWE","Axis1","-0.000864953492747816","2080033320","2080033020"
"X2080033090.2080033080","SWE","Axis1","-0.167027958885452","2080033090","2080033080"
"X2080033120.2080033080","SWE","Axis1","-0.343832921296305","2080033120","2080033080"
"X2080033190.2080033080","SWE","Axis1","0.0908488555123811","2080033190","2080033080"
"X2080033320.2080033080","SWE","Axis1","-0.0321645845286572","2080033320","2080033080"
"X2080033120.2080033090","SWE","Axis1","0.0317283798890356","2080033120","2080033090"
"X2080033190.2080033090","SWE","Axis1","0.282875832490185","2080033190","2080033090"
"X2080033320.2080033090","SWE","Axis1","-0.155854879150216","2080033320","2080033090"
"X2080033190.2080033120","SWE","Axis1","0.201752510616886","2080033190","2080033120"
"X2080033320.2080033120","SWE","Axis1","0.272252205272979","2080033320","2080033120"
"X2080033320.2080033190","SWE","Axis1","0.0509504257136955","2080033320","2080033190"
"X2080030160.2080030100.1","SWE","Axis2","0.625615636488884","2080030160","2080030100"
"X2080030220.2080030100.1","SWE","Axis2","-0.0722029265073221","2080030220","2080030100"
"X2080030370.2080030100.1","SWE","Axis2","-0.153060730869834","2080030370","2080030100"
"X2080030420.2080030100.1","SWE","Axis2","0.373077744616377","2080030420","2080030100"
"X2080030460.2080030100.1","SWE","Axis2","0.32277433290779","2080030460","2080030100"
"X2080030560.2080030100.1","SWE","Axis2","0.347757571004287","2080030560","2080030100"
"X2080030610.2080030100.1","SWE","Axis2","0.227812175982473","2080030610","2080030100"
"X2080030630.2080030100.1","SWE","Axis2","0.339673951008013","2080030630","2080030100"
"X2080030660.2080030100.1","SWE","Axis2","0.414022720175432","2080030660","2080030100"
"X2080030710.2080030100.1","SWE","Axis2","0.0943642368320286","2080030710","2080030100"
"X2080030760.2080030100.1","SWE","Axis2","0.117413628966915","2080030760","2080030100"
"X2080031060.2080030100.1","SWE","Axis2","-0.0516622339624717","2080031060","2080030100"
"X2080031740.2080030100.1","SWE","Axis2","-0.217790100943211","2080031740","2080030100"
"X2080031750.2080030100.1","SWE","Axis2","-0.069543451857748","2080031750","2080030100"
"X2080031960.2080030100.1","SWE","Axis2","-0.322822890059914","2080031960","2080030100"
"X2080032230.2080030100.1","SWE","Axis2","0.426172383225854","2080032230","2080030100"
"X2080032600.2080030100.1","SWE","Axis2","0.66817076431519","2080032600","2080030100"
"X2080032670.2080030100.1","SWE","Axis2","-0.189109004217942","2080032670","2080030100"
"X2080032980.2080030100.1","SWE","Axis2","-0.222046211035204","2080032980","2080030100"
"X2080033010.2080030100.1","SWE","Axis2","-0.228473817366026","2080033010","2080030100"
"X2080033020.2080030100.1","SWE","Axis2","-0.256713794893445","2080033020","2080030100"
"X2080033080.2080030100.1","SWE","Axis2","0.0957290197899878","2080033080","2080030100"
"X2080033090.2080030100.1","SWE","Axis2","-0.0239709735486424","2080033090","2080030100"
"X2080033120.2080030100.1","SWE","Axis2","0.0821907573051462","2080033120","2080030100"
"X2080033190.2080030100.1","SWE","Axis2","-0.282009112206261","2080033190","2080030100"
"X2080033320.2080030100.1","SWE","Axis2","-0.126015915497152","2080033320","2080030100"
"X2080030220.2080030160.1","SWE","Axis2","0.0379020629279886","2080030220","2080030160"
"X2080030370.2080030160.1","SWE","Axis2","-0.0309868301994495","2080030370","2080030160"
"X2080030420.2080030160.1","SWE","Axis2","-0.317153221798576","2080030420","2080030160"
"X2080030460.2080030160.1","SWE","Axis2","0.118972485068364","2080030460","2080030160"
"X2080030560.2080030160.1","SWE","Axis2","-0.215641898481675","2080030560","2080030160"
"X2080030610.2080030160.1","SWE","Axis2","-0.0762398068545373","2080030610","2080030160"
"X2080030630.2080030160.1","SWE","Axis2","0.203199185653737","2080030630","2080030160"
"X2080030660.2080030160.1","SWE","Axis2","0.219030237943656","2080030660","2080030160"
"X2080030710.2080030160.1","SWE","Axis2","-0.0259409996852135","2080030710","2080030160"
"X2080030760.2080030160.1","SWE","Axis2","-0.32993293890837","2080030760","2080030160"
"X2080031060.2080030160.1","SWE","Axis2","-0.162235517442248","2080031060","2080030160"
"X2080031740.2080030160.1","SWE","Axis2","0.465589229762746","2080031740","2080030160"
"X2080031750.2080030160.1","SWE","Axis2","-0.473802176476693","2080031750","2080030160"
"X2080031960.2080030160.1","SWE","Axis2","0.0498861889295844","2080031960","2080030160"
"X2080032230.2080030160.1","SWE","Axis2","0.339927854478063","2080032230","2080030160"
"X2080032600.2080030160.1","SWE","Axis2","0.362558257772044","2080032600","2080030160"
"X2080032670.2080030160.1","SWE","Axis2","-0.217453867206315","2080032670","2080030160"
"X2080032980.2080030160.1","SWE","Axis2","0.0999159263871697","2080032980","2080030160"
"X2080033010.2080030160.1","SWE","Axis2","-0.147293053557808","2080033010","2080030160"
"X2080033020.2080030160.1","SWE","Axis2","0.0561393461134209","2080033020","2080030160"
"X2080033080.2080030160.1","SWE","Axis2","0.382120195241325","2080033080","2080030160"
"X2080033090.2080030160.1","SWE","Axis2","-0.199397344213295","2080033090","2080030160"
"X2080033120.2080030160.1","SWE","Axis2","0.126450864830109","2080033120","2080030160"
"X2080033190.2080030160.1","SWE","Axis2","-0.613102712279952","2080033190","2080030160"
"X2080033320.2080030160.1","SWE","Axis2","0.396006285927774","2080033320","2080030160"
"X2080030370.2080030220.1","SWE","Axis2","0.0507738583989939","2080030370","2080030220"
"X2080030420.2080030220.1","SWE","Axis2","0.0205229652882706","2080030420","2080030220"
"X2080030460.2080030220.1","SWE","Axis2","0.537593865170025","2080030460","2080030220"
"X2080030560.2080030220.1","SWE","Axis2","-0.250753187116125","2080030560","2080030220"
"X2080030610.2080030220.1","SWE","Axis2","0.0825281344852463","2080030610","2080030220"
"X2080030630.2080030220.1","SWE","Axis2","0.254869242568861","2080030630","2080030220"
"X2080030660.2080030220.1","SWE","Axis2","0.315334270242953","2080030660","2080030220"
"X2080030710.2080030220.1","SWE","Axis2","0.201206686850105","2080030710","2080030220"
"X2080030760.2080030220.1","SWE","Axis2","-0.732800827356884","2080030760","2080030220"
"X2080031060.2080030220.1","SWE","Axis2","-0.280162513402261","2080031060","2080030220"
"X2080031740.2080030220.1","SWE","Axis2","0.228915699535588","2080031740","2080030220"
"X2080031750.2080030220.1","SWE","Axis2","0.0971673618589931","2080031750","2080030220"
"X2080031960.2080030220.1","SWE","Axis2","0.666659618022966","2080031960","2080030220"
"X2080032230.2080030220.1","SWE","Axis2","-0.0916737615956905","2080032230","2080030220"
"X2080032600.2080030220.1","SWE","Axis2","0.348966788865289","2080032600","2080030220"
"X2080032670.2080030220.1","SWE","Axis2","-0.0385790181817116","2080032670","2080030220"
"X2080032980.2080030220.1","SWE","Axis2","-0.561313007762016","2080032980","2080030220"
"X2080033010.2080030220.1","SWE","Axis2","-0.0494898223500171","2080033010","2080030220"
"X2080033020.2080030220.1","SWE","Axis2","0.765319104238222","2080033020","2080030220"
"X2080033080.2080030220.1","SWE","Axis2","0.208957066488999","2080033080","2080030220"
"X2080033090.2080030220.1","SWE","Axis2","0.142046254086566","2080033090","2080030220"
"X2080033120.2080030220.1","SWE","Axis2","0.196723419418846","2080033120","2080030220"
"X2080033190.2080030220.1","SWE","Axis2","-0.192995978311348","2080033190","2080030220"
"X2080033320.2080030220.1","SWE","Axis2","0.164828147866214","2080033320","2080030220"
"X2080030420.2080030370.1","SWE","Axis2","-0.335292950264515","2080030420","2080030370"
"X2080030460.2080030370.1","SWE","Axis2","-0.296829578547278","2080030460","2080030370"
"X2080030560.2080030370.1","SWE","Axis2","-0.494892748190396","2080030560","2080030370"
"X2080030610.2080030370.1","SWE","Axis2","0.0400048365190145","2080030610","2080030370"
"X2080030630.2080030370.1","SWE","Axis2","-0.160340345704894","2080030630","2080030370"
"X2080030660.2080030370.1","SWE","Axis2","0.0565952457449245","2080030660","2080030370"
"X2080030710.2080030370.1","SWE","Axis2","-0.249803218580293","2080030710","2080030370"
"X2080030760.2080030370.1","SWE","Axis2","-0.04945059512361","2080030760","2080030370"
"X2080031060.2080030370.1","SWE","Axis2","0.361653112099269","2080031060","2080030370"
"X2080031740.2080030370.1","SWE","Axis2","0.506561374265066","2080031740","2080030370"
"X2080031750.2080030370.1","SWE","Axis2","-0.444038032477854","2080031750","2080030370"
"X2080031960.2080030370.1","SWE","Axis2","0.427762989639431","2080031960","2080030370"
"X2080032230.2080030370.1","SWE","Axis2","0.68964008181707","2080032230","2080030370"
"X2080032600.2080030370.1","SWE","Axis2","0.172764171945494","2080032600","2080030370"
"X2080032670.2080030370.1","SWE","Axis2","-0.268637503381349","2080032670","2080030370"
"X2080032980.2080030370.1","SWE","Axis2","-0.035467510756063","2080032980","2080030370"
"X2080033010.2080030370.1","SWE","Axis2","0.434892848454178","2080033010","2080030370"
"X2080033020.2080030370.1","SWE","Axis2","0.0821204652025638","2080033020","2080030370"
"X2080033080.2080030370.1","SWE","Axis2","0.212660898187255","2080033080","2080030370"
"X2080033090.2080030370.1","SWE","Axis2","-0.326473777260155","2080033090","2080030370"
"X2080033120.2080030370.1","SWE","Axis2","-0.545483355570386","2080033120","2080030370"
"X2080033190.2080030370.1","SWE","Axis2","-0.486240189618306","2080033190","2080030370"
"X2080033320.2080030370.1","SWE","Axis2","-0.192703255436386","2080033320","2080030370"
"X2080030460.2080030420.1","SWE","Axis2","0.136222428858201","2080030460","2080030420"
"X2080030560.2080030420.1","SWE","Axis2","0.630357261842824","2080030560","2080030420"
"X2080030610.2080030420.1","SWE","Axis2","0.0911490613753796","2080030610","2080030420"
"X2080030630.2080030420.1","SWE","Axis2","0.23351562700959","2080030630","2080030420"
"X2080030660.2080030420.1","SWE","Axis2","0.147504886412071","2080030660","2080030420"
"X2080030710.2080030420.1","SWE","Axis2","-0.0331451433364794","2080030710","2080030420"
"X2080030760.2080030420.1","SWE","Axis2","0.119686738910427","2080030760","2080030420"
"X2080031060.2080030420.1","SWE","Axis2","0.295941817623923","2080031060","2080030420"
"X2080031740.2080030420.1","SWE","Axis2","-0.548701884026124","2080031740","2080030420"
"X2080031750.2080030420.1","SWE","Axis2","0.285433773181548","2080031750","2080030420"
"X2080031960.2080030420.1","SWE","Axis2","-0.565175781332818","2080031960","2080030420"
"X2080032230.2080030420.1","SWE","Axis2","-0.178908853815739","2080032230","2080030420"
"X2080032600.2080030420.1","SWE","Axis2","0.177431438558569","2080032600","2080030420"
"X2080032670.2080030420.1","SWE","Axis2","-0.0943694251165327","2080032670","2080030420"
"X2080032980.2080030420.1","SWE","Axis2","-0.528344988449677","2080032980","2080030420"
"X2080033010.2080030420.1","SWE","Axis2","0.0531656646168614","2080033010","2080030420"
"X2080033020.2080030420.1","SWE","Axis2","-0.0169856665290477","2080033020","2080030420"
"X2080033080.2080030420.1","SWE","Axis2","-0.341472290651279","2080033080","2080030420"
"X2080033090.2080030420.1","SWE","Axis2","-0.105374532235774","2080033090","2080030420"
"X2080033120.2080030420.1","SWE","Axis2","-0.0773622377284742","2080033120","2080030420"
"X2080033190.2080030420.1","SWE","Axis2","0.303307631693329","2080033190","2080030420"
"X2080033320.2080030420.1","SWE","Axis2","-0.678779922382006","2080033320","2080030420"
"X2080030560.2080030460.1","SWE","Axis2","-0.115899611405286","2080030560","2080030460"
"X2080030610.2080030460.1","SWE","Axis2","0.345211057464143","2080030610","2080030460"
"X2080030630.2080030460.1","SWE","Axis2","0.485062472348627","2080030630","2080030460"
"X2080030660.2080030460.1","SWE","Axis2","0.296270673359172","2080030660","2080030460"
"X2080030710.2080030460.1","SWE","Axis2","0.627215258217882","2080030710","2080030460"
"X2080030760.2080030460.1","SWE","Axis2","-0.221543409711566","2080030760","2080030460"
"X2080031060.2080030460.1","SWE","Axis2","-0.263850831686502","2080031060","2080030460"
"X2080031740.2080030460.1","SWE","Axis2","-0.443764333071378","2080031740","2080030460"
"X2080031750.2080030460.1","SWE","Axis2","0.35682372235231","2080031750","2080030460"
"X2080031960.2080030460.1","SWE","Axis2","0.280823079934825","2080031960","2080030460"
"X2080032230.2080030460.1","SWE","Axis2","-0.0742728863120109","2080032230","2080030460"
"X2080032600.2080030460.1","SWE","Axis2","0.510138815961845","2080032600","2080030460"
"X2080032670.2080030460.1","SWE","Axis2","0.0270993819619047","2080032670","2080030460"
"X2080032980.2080030460.1","SWE","Axis2","-0.220300475073609","2080032980","2080030460"
"X2080033010.2080030460.1","SWE","Axis2","-0.526943253033091","2080033010","2080030460"
"X2080033020.2080030460.1","SWE","Axis2","0.12085739427521","2080033020","2080030460"
"X2080033080.2080030460.1","SWE","Axis2","-0.0824744231311409","2080033080","2080030460"
"X2080033090.2080030460.1","SWE","Axis2","0.44276479781363","2080033090","2080030460"
"X2080033120.2080030460.1","SWE","Axis2","0.536606464759706","2080033120","2080030460"
"X2080033190.2080030460.1","SWE","Axis2","0.277854204333658","2080033190","2080030460"
"X2080033320.2080030460.1","SWE","Axis2","0.255153477802198","2080033320","2080030460"
"X2080030610.2080030560.1","SWE","Axis2","-0.137558565394522","2080030610","2080030560"
"X2080030630.2080030560.1","SWE","Axis2","-0.173020179319214","2080030630","2080030560"
"X2080030660.2080030560.1","SWE","Axis2","0.071198154873074","2080030660","2080030560"
"X2080030710.2080030560.1","SWE","Axis2","0.102446875171895","2080030710","2080030560"
"X2080030760.2080030560.1","SWE","Axis2","0.342408792795379","2080030760","2080030560"
"X2080031060.2080030560.1","SWE","Axis2","-0.0990256224607868","2080031060","2080030560"
"X2080031740.2080030560.1","SWE","Axis2","-0.592616174899819","2080031740","2080030560"
"X2080031750.2080030560.1","SWE","Axis2","0.202174296732669","2080031750","2080030560"
"X2080031960.2080030560.1","SWE","Axis2","-0.520581682970553","2080031960","2080030560"
"X2080032230.2080030560.1","SWE","Axis2","-0.379150396923441","2080032230","2080030560"
"X2080032600.2080030560.1","SWE","Axis2","-0.0107338460635873","2080032600","2080030560"
"X2080032670.2080030560.1","SWE","Axis2","0.249519786248189","2080032670","2080030560"
"X2080032980.2080030560.1","SWE","Axis2","-0.189238483490825","2080032980","2080030560"
"X2080033010.2080030560.1","SWE","Axis2","-0.379831225122474","2080033010","2080030560"
"X2080033020.2080030560.1","SWE","Axis2","-0.192041419476042","2080033020","2080030560"
"X2080033080.2080030560.1","SWE","Axis2","-0.336579252793755","2080033080","2080030560"
"X2080033090.2080030560.1","SWE","Axis2","0.199192589708994","2080033090","2080030560"
"X2080033120.2080030560.1","SWE","Axis2","0.104139982484358","2080033120","2080030560"
"X2080033190.2080030560.1","SWE","Axis2","0.333799440155722","2080033190","2080030560"
"X2080033320.2080030560.1","SWE","Axis2","-0.236829789915527","2080033320","2080030560"
"X2080030630.2080030610.1","SWE","Axis2","0.0449938417684533","2080030630","2080030610"
"X2080030660.2080030610.1","SWE","Axis2","0.17271392116788","2080030660","2080030610"
"X2080030710.2080030610.1","SWE","Axis2","0.265730228022542","2080030710","2080030610"
"X2080030760.2080030610.1","SWE","Axis2","0.307131489943412","2080030760","2080030610"
"X2080031060.2080030610.1","SWE","Axis2","-0.41532930190968","2080031060","2080030610"
"X2080031740.2080030610.1","SWE","Axis2","-0.338747024314832","2080031740","2080030610"
"X2080031750.2080030610.1","SWE","Axis2","0.63382688734956","2080031750","2080030610"
"X2080031960.2080030610.1","SWE","Axis2","0.0988854514708999","2080031960","2080030610"
"X2080032230.2080030610.1","SWE","Axis2","0.446940385731498","2080032230","2080030610"
"X2080032600.2080030610.1","SWE","Axis2","0.0938491243619733","2080032600","2080030610"
"X2080032670.2080030610.1","SWE","Axis2","0.47575737374316","2080032670","2080030610"
"X2080032980.2080030610.1","SWE","Axis2","0.110215579564968","2080032980","2080030610"
"X2080033010.2080030610.1","SWE","Axis2","0.124207548826922","2080033010","2080030610"
"X2080033020.2080030610.1","SWE","Axis2","-0.209331267027515","2080033020","2080030610"
"X2080033080.2080030610.1","SWE","Axis2","0.548311447220231","2080033080","2080030610"
"X2080033090.2080030610.1","SWE","Axis2","0.61980689429666","2080033090","2080030610"
"X2080033120.2080030610.1","SWE","Axis2","0.325740874662002","2080033120","2080030610"
"X2080033190.2080030610.1","SWE","Axis2","-0.118874344040683","2080033190","2080030610"
"X2080033320.2080030610.1","SWE","Axis2","-0.36495563440028","2080033320","2080030610"
"X2080030660.2080030630.1","SWE","Axis2","0.738436454665352","2080030660","2080030630"
"X2080030710.2080030630.1","SWE","Axis2","0.23362627481463","2080030710","2080030630"
"X2080030760.2080030630.1","SWE","Axis2","-0.279013272017677","2080030760","2080030630"
"X2080031060.2080030630.1","SWE","Axis2","-0.0853274979146151","2080031060","2080030630"
"X2080031740.2080030630.1","SWE","Axis2","-0.0900802151221756","2080031740","2080030630"
"X2080031750.2080030630.1","SWE","Axis2","-0.076253397672408","2080031750","2080030630"
"X2080031960.2080030630.1","SWE","Axis2","0.117633568054108","2080031960","2080030630"
"X2080032230.2080030630.1","SWE","Axis2","0.142700826653076","2080032230","2080030630"
"X2080032600.2080030630.1","SWE","Axis2","0.503589341894038","2080032600","2080030630"
"X2080032670.2080030630.1","SWE","Axis2","-0.440410804192041","2080032670","2080030630"
"X2080032980.2080030630.1","SWE","Axis2","-0.123319667647193","2080032980","2080030630"
"X2080033010.2080030630.1","SWE","Axis2","0.145506870501546","2080033010","2080030630"
"X2080033020.2080030630.1","SWE","Axis2","0.177595727402324","2080033020","2080030630"
"X2080033080.2080030630.1","SWE","Axis2","0.0402485150662116","2080033080","2080030630"
"X2080033090.2080030630.1","SWE","Axis2","-0.20091053687959","2080033090","2080030630"
"X2080033120.2080030630.1","SWE","Axis2","-0.332145221411703","2080033120","2080030630"
"X2080033190.2080030630.1","SWE","Axis2","-0.132043336456797","2080033190","2080030630"
"X2080033320.2080030630.1","SWE","Axis2","-0.188449847524404","2080033320","2080030630"
"X2080030710.2080030660.1","SWE","Axis2","0.437651793963972","2080030710","2080030660"
"X2080030760.2080030660.1","SWE","Axis2","-0.3205378407886","2080030760","2080030660"
"X2080031060.2080030660.1","SWE","Axis2","-0.44432195522619","2080031060","2080030660"
"X2080031740.2080030660.1","SWE","Axis2","-0.024487627008313","2080031740","2080030660"
"X2080031750.2080030660.1","SWE","Axis2","-0.207607598557866","2080031750","2080030660"
"X2080031960.2080030660.1","SWE","Axis2","0.405254695265559","2080031960","2080030660"
"X2080032230.2080030660.1","SWE","Axis2","0.264730486587893","2080032230","2080030660"
"X2080032600.2080030660.1","SWE","Axis2","0.425496799960432","2080032600","2080030660"
"X2080032670.2080030660.1","SWE","Axis2","-0.0343618227004999","2080032670","2080030660"
"X2080032980.2080030660.1","SWE","Axis2","0.00239644409682124","2080032980","2080030660"
"X2080033010.2080030660.1","SWE","Axis2","0.0372006394328187","2080033010","2080030660"
"X2080033020.2080030660.1","SWE","Axis2","0.373749345969007","2080033020","2080030660"
"X2080033080.2080030660.1","SWE","Axis2","0.41988619425957","2080033080","2080030660"
"X2080033090.2080030660.1","SWE","Axis2","0.0948905572560559","2080033090","2080030660"
"X2080033120.2080030660.1","SWE","Axis2","-0.367621416202424","2080033120","2080030660"
"X2080033190.2080030660.1","SWE","Axis2","-0.478682257012746","2080033190","2080030660"
"X2080033320.2080030660.1","SWE","Axis2","-0.292292418101259","2080033320","2080030660"
"X2080030760.2080030710.1","SWE","Axis2","-0.197854699490482","2080030760","2080030710"
"X2080031060.2080030710.1","SWE","Axis2","-0.545644436734021","2080031060","2080030710"
"X2080031740.2080030710.1","SWE","Axis2","-0.473361278308743","2080031740","2080030710"
"X2080031750.2080030710.1","SWE","Axis2","0.0735868786650948","2080031750","2080030710"
"X2080031960.2080030710.1","SWE","Axis2","0.418285739915231","2080031960","2080030710"
"X2080032230.2080030710.1","SWE","Axis2","-0.287783971623314","2080032230","2080030710"
"X2080032600.2080030710.1","SWE","Axis2","-0.065512782865739","2080032600","2080030710"
"X2080032670.2080030710.1","SWE","Axis2","0.574898570481595","2080032670","2080030710"
"X2080032980.2080030710.1","SWE","Axis2","0.412779882697975","2080032980","2080030710"
"X2080033010.2080030710.1","SWE","Axis2","-0.695291027885873","2080033010","2080030710"
"X2080033020.2080030710.1","SWE","Axis2","0.239814770141697","2080033020","2080030710"
"X2080033080.2080030710.1","SWE","Axis2","0.17843114615361","2080033080","2080030710"
"X2080033090.2080030710.1","SWE","Axis2","0.713510916630371","2080033090","2080030710"
"X2080033120.2080030710.1","SWE","Axis2","0.436847562744413","2080033120","2080030710"
"X2080033190.2080030710.1","SWE","Axis2","0.159947382316449","2080033190","2080030710"
"X2080033320.2080030710.1","SWE","Axis2","0.136638009786896","2080033320","2080030710"
"X2080031060.2080030760.1","SWE","Axis2","0.138248838660776","2080031060","2080030760"
"X2080031740.2080030760.1","SWE","Axis2","-0.560772602793853","2080031740","2080030760"
"X2080031750.2080030760.1","SWE","Axis2","0.473803396647004","2080031750","2080030760"
"X2080031960.2080030760.1","SWE","Axis2","-0.586792676991189","2080031960","2080030760"
"X2080032230.2080030760.1","SWE","Axis2","0.238461151490658","2080032230","2080030760"
"X2080032600.2080030760.1","SWE","Axis2","-0.0121257033894931","2080032600","2080030760"
"X2080032670.2080030760.1","SWE","Axis2","0.0869532301289883","2080032670","2080030760"
"X2080032980.2080030760.1","SWE","Axis2","0.183733167647076","2080032980","2080030760"
"X2080033010.2080030760.1","SWE","Axis2","0.0249681525409706","2080033010","2080030760"
"X2080033020.2080030760.1","SWE","Axis2","-0.932318049282877","2080033020","2080030760"
"X2080033080.2080030760.1","SWE","Axis2","-0.299363804524224","2080033080","2080030760"
"X2080033090.2080030760.1","SWE","Axis2","0.179325090405332","2080033090","2080030760"
"X2080033120.2080030760.1","SWE","Axis2","-0.000780686721755797","2080033120","2080030760"
"X2080033190.2080030760.1","SWE","Axis2","0.428282789807078","2080033190","2080030760"
"X2080033320.2080030760.1","SWE","Axis2","-0.197596322457107","2080033320","2080030760"
"X2080031740.2080031060.1","SWE","Axis2","0.108207047294287","2080031740","2080031060"
"X2080031750.2080031060.1","SWE","Axis2","-0.307021940173723","2080031750","2080031060"
"X2080031960.2080031060.1","SWE","Axis2","-0.465649545810801","2080031960","2080031060"
"X2080032230.2080031060.1","SWE","Axis2","0.129099155044082","2080032230","2080031060"
"X2080032600.2080031060.1","SWE","Axis2","0.10265914599601","2080032600","2080031060"
"X2080032670.2080031060.1","SWE","Axis2","-0.668110377457528","2080032670","2080031060"
"X2080032980.2080031060.1","SWE","Axis2","-0.34140942717786","2080032980","2080031060"
"X2080033010.2080031060.1","SWE","Axis2","0.303072586680292","2080033010","2080031060"
"X2080033020.2080031060.1","SWE","Axis2","-0.243616835588383","2080033020","2080031060"
"X2080033080.2080031060.1","SWE","Axis2","-0.624768956598466","2080033080","2080031060"
"X2080033090.2080031060.1","SWE","Axis2","-0.757932095850512","2080033090","2080031060"
"X2080033120.2080031060.1","SWE","Axis2","-0.409925576970428","2080033120","2080031060"
"X2080033190.2080031060.1","SWE","Axis2","0.226615996950246","2080033190","2080031060"
"X2080033320.2080031060.1","SWE","Axis2","-0.237260826710232","2080033320","2080031060"
"X2080031750.2080031740.1","SWE","Axis2","-0.636991009021336","2080031750","2080031740"
"X2080031960.2080031740.1","SWE","Axis2","0.400106655929238","2080031960","2080031740"
"X2080032230.2080031740.1","SWE","Axis2","0.288296270175193","2080032230","2080031740"
"X2080032600.2080031740.1","SWE","Axis2","-0.0603968999593279","2080032600","2080031740"
"X2080032670.2080031740.1","SWE","Axis2","-0.323082166793298","2080032670","2080031740"
"X2080032980.2080031740.1","SWE","Axis2","-0.0045021208364771","2080032980","2080031740"
"X2080033010.2080031740.1","SWE","Axis2","0.479913188334985","2080033010","2080031740"
"X2080033020.2080031740.1","SWE","Axis2","0.45579174025793","2080033020","2080031740"
"X2080033080.2080031740.1","SWE","Axis2","0.41850903827586","2080033080","2080031740"
"X2080033090.2080031740.1","SWE","Axis2","-0.542408220292544","2080033090","2080031740"
"X2080033120.2080031740.1","SWE","Axis2","-0.369892205338859","2080033120","2080031740"
"X2080033190.2080031740.1","SWE","Axis2","-0.731314648090493","2080033190","2080031740"
"X2080033320.2080031740.1","SWE","Axis2","0.216400467491935","2080033320","2080031740"
"X2080031960.2080031750.1","SWE","Axis2","-0.200824042016903","2080031960","2080031750"
"X2080032230.2080031750.1","SWE","Axis2","-0.137501906986321","2080032230","2080031750"
"X2080032600.2080031750.1","SWE","Axis2","0.00262370938280416","2080032600","2080031750"
"X2080032670.2080031750.1","SWE","Axis2","0.360356573233688","2080032670","2080031750"
"X2080032980.2080031750.1","SWE","Axis2","-0.194467867022382","2080032980","2080031750"
"X2080033010.2080031750.1","SWE","Axis2","-0.0430337877303313","2080033010","2080031750"
"X2080033020.2080031750.1","SWE","Axis2","-0.338073170785062","2080033020","2080031750"
"X2080033080.2080031750.1","SWE","Axis2","-0.0752474095529568","2080033080","2080031750"
"X2080033090.2080031750.1","SWE","Axis2","0.593688081592699","2080033090","2080031750"
"X2080033120.2080031750.1","SWE","Axis2","0.503581020867718","2080033120","2080031750"
"X2080033190.2080031750.1","SWE","Axis2","0.536037518372931","2080033190","2080031750"
