"","Pair","basin_ID","Axis","Country","Correlation","Site_ID1","Site_ID2","Euclid_Dist_Meters","Similarity","MeanLat","MeanLon","MaxDist"
"8432","S4383.S4333",2080020590,"Axis1","FRA",0.153966177427278,"S4383","S4333",149335.9475472,0.47592785820757,44.214655,1.4505452325,284953.035352044
"8433","S460.S4333",2080020590,"Axis1","FRA",0.133212832131257,"S460","S4333",155537.982082909,0.454162746886516,44.437165,1.2750682245,284953.035352044
"8434","S4356.S4346",2080020590,"Axis1","FRA",-0.31536333943795,"S4356","S4346",96495.5978607348,0.66136315150488,43.07842,1.4185353385,284953.035352044
"8435","S4361.S4346",2080020590,"Axis1","FRA",0.364218528161594,"S4361","S4346",60045.6488025193,0.789278788596387,43.298225,1.613870566,284953.035352044
"8436","S4368.S4346",2080020590,"Axis1","FRA",-0.234185311205514,"S4368","S4346",80113.1426702461,0.718854924386853,43.63922,1.8523260515,284953.035352044
"8437","S4370.S4346",2080020590,"Axis1","FRA",0.125088687293283,"S4370","S4346",151579.175315145,0.468055586325385,43.807125,2.237049704,284953.035352044
"8438","S4383.S4346",2080020590,"Axis1","FRA",-0.255428057257811,"S4383","S4346",68518.6015612361,0.759544229888322,43.67795,1.0295769235,284953.035352044
"8439","S460.S4346",2080020590,"Axis1","FRA",-0.206171617477894,"S460","S4346",121652.415388526,0.573079068141066,43.90046,0.8540999155,284953.035352044
"8440","S4361.S4356",2080020590,"Axis1","FRA",-0.631829911369116,"S4361","S4356",58345.5812568801,0.795244921027785,42.864515,1.6446390625,284953.035352044
"8441","S4368.S4356",2080020590,"Axis1","FRA",0.395057394579506,"S4368","S4356",143168.86256927,0.497570319290009,43.20551,1.883094548,284953.035352044
"8442","S4370.S4356",2080020590,"Axis1","FRA",0.00741533608117306,"S4370","S4356",209322.20158908,0.265415083820836,43.373415,2.2678182005,284953.035352044
"8443","S4383.S4356",2080020590,"Axis1","FRA",-0.0574187123361399,"S4383","S4356",147433.959464996,0.482602600520295,43.24424,1.06034542,284953.035352044
"8444","S460.S4356",2080020590,"Axis1","FRA",0.180390075919832,"S460","S4356",204223.548343605,0.283308043757815,43.46675,0.884868412,284953.035352044
"8445","S4368.S4361",2080020590,"Axis1","FRA",-0.112684248792783,"S4368","S4361",85043.3969737807,0.701552935315414,43.425315,2.0784297755,284953.035352044
"8446","S4370.S4361",2080020590,"Axis1","FRA",0.244594188279203,"S4370","S4361",151380.266356655,0.468753627524506,43.59322,2.463153428,284953.035352044
"8447","S4383.S4361",2080020590,"Axis1","FRA",-0.114836833097368,"S4383","S4361",126734.906638192,0.555242826307789,43.464045,1.2556806475,284953.035352044
"8448","S460.S4361",2080020590,"Axis1","FRA",0.388483686976569,"S460","S4361",181429.448188972,0.36330052436597,43.686555,1.0802036395,284953.035352044
"8449","S4370.S4368",2080020590,"Axis1","FRA",0.364491983831998,"S4370","S4368",72174.9067429922,0.746712974459725,43.934215,2.7016089135,284953.035352044
"8450","S4383.S4368",2080020590,"Axis1","FRA",-0.0273429098070386,"S4383","S4368",132687.744155926,0.53435223459895,43.80504,1.494136133,284953.035352044
"8451","S460.S4368",2080020590,"Axis1","FRA",-0.0240379004614663,"S460","S4368",170251.451077711,0.402528031093355,44.02755,1.318659125,284953.035352044
"8452","S4383.S4370",2080020590,"Axis1","FRA",0.118075046209307,"S4383","S4370",195888.740719956,0.312557802804432,43.972945,1.8788597855,284953.035352044
"8453","S460.S4370",2080020590,"Axis1","FRA",0.0984253900532635,"S460","S4370",222072.69126615,0.220669149946793,44.195455,1.7033827775,284953.035352044
"8454","S460.S4383",2080020590,"Axis1","FRA",0.222257975150422,"S460","S4383",56882.7522203297,0.800378500442874,44.06628,0.495909997,284953.035352044
"8455","S3450.S3430.1",2080020590,"Axis2","FRA",NA,"S3450","S3430",71747.3059638414,0.748213575352158,44.39794,3.508296471,284953.035352044
"8456","S4299.S3430.1",2080020590,"Axis2","FRA",0.156502233376109,"S4299","S3430",170795.606655751,0.400618398590694,44.274695,2.4583191985,284953.035352044
"8457","S4301.S3430.1",2080020590,"Axis2","FRA",-0.447452210706586,"S4301","S3430",191376.061929447,0.328394373153415,44.08334,2.296723474,284953.035352044
"8458","S4302.S3430.1",2080020590,"Axis2","FRA",-0.411747638035384,"S4302","S3430",171681.274938077,0.39751027840088,44.0791,2.41972097,284953.035352044
"8459","S4313.S3430.1",2080020590,"Axis2","FRA",0.363430058895654,"S4313","S3430",57711.9464044576,0.797468567642532,44.18585,3.164824435,284953.035352044
"8460","S4318.S3430.1",2080020590,"Axis2","FRA",0.0394769653620714,"S4318","S3430",75294.2966635067,0.73576594272637,44.302825,3.141798698,284953.035352044
"8461","S4326.S3430.1",2080020590,"Axis2","FRA",0.414909160816038,"S4326","S3430",85537.1243349483,0.699820273087206,44.380655,3.1646498775,284953.035352044
"8462","S4330.S3430.1",2080020590,"Axis2","FRA",0.134511979150274,"S4330","S3430",186482.622495336,0.345567165954395,44.014125,2.331674639,284953.035352044
"8463","S4333.S3430.1",2080020590,"Axis2","FRA",-0.207258754606673,"S4333","S3430",115502.605124005,0.594660906204042,44.330435,2.860558106,284953.035352044
"8464","S4346.S3430.1",2080020590,"Axis2","FRA",-0.0358225522462781,"S4346","S3430",180496.145098328,0.366575811781284,43.79373,2.439589797,284953.035352044
"8465","S4356.S3430.1",2080020590,"Axis2","FRA",-0.159438671614397,"S4356","S3430",229476.163629862,0.194687772508347,43.36002,2.4703582935,284953.035352044
"8466","S4361.S3430.1",2080020590,"Axis2","FRA",-0.465552494345135,"S4361","S3430",172953.611702175,0.393045203085836,43.579825,2.665693521,284953.035352044
"8467","S4368.S3430.1",2080020590,"Axis2","FRA",-0.13187610617255,"S4368","S3430",100383.055187558,0.647720702242951,43.92082,2.9041490065,284953.035352044
"8468","S4370.S3430.1",2080020590,"Axis2","FRA",0.177621638770412,"S4370","S3430",32577.732515462,0.88567332692135,44.088725,3.288872659,284953.035352044
"8469","S4383.S3430.1",2080020590,"Axis2","FRA",-0.470021102269047,"S4383","S3430",227783.30212673,0.200628616412821,43.95955,2.0813998785,284953.035352044
"8470","S460.S3430.1",2080020590,"Axis2","FRA",-0.183155943399208,"S460","S3430",254643.977475482,0.106365099214041,44.18206,1.9059228705,284953.035352044
"8471","S4299.S3450.1",2080020590,"Axis2","FRA",NA,"S4299","S3450",168960.364812288,0.407058904975179,44.597305,2.4752029175,284953.035352044
"8472","S4301.S3450.1",2080020590,"Axis2","FRA",NA,"S4301","S3450",205283.704951196,0.279587582923693,44.40595,2.313607193,284953.035352044
"8473","S4302.S3450.1",2080020590,"Axis2","FRA",NA,"S4302","S3450",187347.118773497,0.342533345742257,44.40171,2.436604689,284953.035352044
"8474","S4313.S3450.1",2080020590,"Axis2","FRA",NA,"S4313","S3450",72149.4618224433,0.746802269597492,44.50846,3.181708154,284953.035352044
"8475","S4318.S3450.1",2080020590,"Axis2","FRA",NA,"S4318","S3450",61891.3864443012,0.782801448779664,44.625435,3.158682417,284953.035352044
"8476","S4326.S3450.1",2080020590,"Axis2","FRA",NA,"S4326","S3450",54605.0096191715,0.808371896962915,44.703265,3.1815335965,284953.035352044
"8477","S4330.S3450.1",2080020590,"Axis2","FRA",NA,"S4330","S3450",206137.879243333,0.276589986175577,44.336735,2.348558358,284953.035352044
"8478","S4333.S3450.1",2080020590,"Axis2","FRA",NA,"S4333","S3450",103847.103864613,0.635564142223243,44.653045,2.877441825,284953.035352044
"8479","S4346.S3450.1",2080020590,"Axis2","FRA",NA,"S4346","S3450",217481.307673891,0.236781923009857,44.11634,2.456473516,284953.035352044
"8480","S4356.S3450.1",2080020590,"Axis2","FRA",NA,"S4356","S3450",284953.035352044,0,43.68263,2.4872420125,284953.035352044
"8481","S4361.S3450.1",2080020590,"Axis2","FRA",NA,"S4361","S3450",226662.321234638,0.204562530963713,43.902435,2.68257724,284953.035352044
"8482","S4368.S3450.1",2080020590,"Axis2","FRA",NA,"S4368","S3450",143377.515929388,0.496838081572802,44.24343,2.9210327255,284953.035352044
"8483","S4370.S3450.1",2080020590,"Axis2","FRA",NA,"S4370","S3450",77098.6489032971,0.729433838779622,44.411335,3.305756378,284953.035352044
"8484","S4383.S3450.1",2080020590,"Axis2","FRA",NA,"S4383","S3450",247744.777375614,0.130576808667649,44.28216,2.0982835975,284953.035352044
"8485","S460.S3450.1",2080020590,"Axis2","FRA",NA,"S460","S3450",259310.262815601,0.0899894696849362,44.50467,1.9228065895,284953.035352044
"8486","S4301.S4299.1",2080020590,"Axis2","FRA",-0.204598743049404,"S4301","S4299",49739.3744675176,0.825447114798874,44.282705,1.2636299205,284953.035352044
"8487","S4302.S4299.1",2080020590,"Axis2","FRA",-0.176942429019104,"S4302","S4299",43902.790415288,0.84592973238187,44.278465,1.3866274165,284953.035352044
"8488","S4313.S4299.1",2080020590,"Axis2","FRA",0.36142784047253,"S4313","S4299",114312.928946673,0.598835896569952,44.385215,2.1317308815,284953.035352044
"8489","S4318.S4299.1",2080020590,"Axis2","FRA",-0.414694246470455,"S4318","S4299",108887.914408785,0.617874172583354,44.50219,2.1087051445,284953.035352044
"8490","S4326.S4299.1",2080020590,"Axis2","FRA",-0.291288909414644,"S4326","S4299",114637.775148133,0.597695897478319,44.58002,2.131556324,284953.035352044
"8491","S4330.S4299.1",2080020590,"Axis2","FRA",0.297484256543642,"S4330","S4299",61343.1892123586,0.784725264861375,44.21349,1.2985810855,284953.035352044
"8492","S4333.S4299.1",2080020590,"Axis2","FRA",0.386669899418539,"S4333","S4299",65135.7333057896,0.771415899376829,44.5298,1.8274645525,284953.035352044
"8493","S4346.S4299.1",2080020590,"Axis2","FRA",0.108755480028508,"S4346","S4299",106924.294947697,0.624765200989708,43.993095,1.4064962435,284953.035352044
"8494","S4356.S4299.1",2080020590,"Axis2","FRA",-0.292376872421786,"S4356","S4299",203256.766132202,0.286700821133246,43.559385,1.43726474,284953.035352044
"8495","S4361.S4299.1",2080020590,"Axis2","FRA",-0.237520278673158,"S4361","S4299",157979.070085424,0.44559611414474,43.77919,1.6325999675,284953.035352044
"8496","S4368.S4299.1",2080020590,"Axis2","FRA",-0.932935028577149,"S4368","S4299",106198.592536737,0.627311944912134,44.120185,1.871055453,284953.035352044
"8497","S4370.S4299.1",2080020590,"Axis2","FRA",-0.0117471344719702,"S4370","S4299",138873.920046557,0.512642776817642,44.28809,2.2557791055,284953.035352044
"8498","S4383.S4299.1",2080020590,"Axis2","FRA",-0.266650287444657,"S4383","S4299",92417.0974506082,0.675676037855038,44.158915,1.048306325,284953.035352044
"8499","S460.S4299.1",2080020590,"Axis2","FRA",-0.166972966482751,"S460","S4299",90415.7293929142,0.682699539307555,44.381425,0.872829317,284953.035352044
"8500","S4302.S4301.1",2080020590,"Axis2","FRA",0.822159962471976,"S4302","S4301",19723.943497599,0.930781774360708,44.08711,1.225031692,284953.035352044
"8501","S4313.S4301.1",2080020590,"Axis2","FRA",0.178013870104618,"S4313","S4301",140654.181427462,0.506395216132051,44.19386,1.970135157,284953.035352044
"8502","S4318.S4301.1",2080020590,"Axis2","FRA",0.406417643330041,"S4318","S4301",143398.06955322,0.496765951708291,44.310835,1.94710942,284953.035352044
"8503","S4326.S4301.1",2080020590,"Axis2","FRA",0.049922240404621,"S4326","S4301",153281.859228335,0.46208027214392,44.388665,1.9699605995,284953.035352044
"8504","S4330.S4301.1",2080020590,"Axis2","FRA",-0.0997899519552023,"S4330","S4301",16370.5761468694,0.942549914842478,44.022135,1.136985361,284953.035352044
"8505","S4333.S4301.1",2080020590,"Axis2","FRA",-0.426823739039106,"S4333","S4301",105369.216497436,0.63022251590597,44.338445,1.665868828,284953.035352044
"8506","S4346.S4301.1",2080020590,"Axis2","FRA",0.0454191756422026,"S4346","S4301",68340.4148353318,0.760169549515762,43.80174,1.244900519,284953.035352044
"8507","S4356.S4301.1",2080020590,"Axis2","FRA",0.00495892849893633,"S4356","S4301",163167.183813448,0.4273892060428,43.36803,1.2756690155,284953.035352044
"8508","S4361.S4301.1",2080020590,"Axis2","FRA",0.118463800736267,"S4361","S4301",126765.840139064,0.555134269819404,43.587835,1.471004243,284953.035352044
"8509","S4368.S4301.1",2080020590,"Axis2","FRA",0.0643301791372118,"S4368","S4301",104024.192598236,0.634942675835267,43.92883,1.7094597285,284953.035352044
"8510","S4370.S4301.1",2080020590,"Axis2","FRA",-0.373720227741426,"S4370","S4301",158894.86652228,0.442382263708916,44.096735,2.094183381,284953.035352044
"8511","S4383.S4301.1",2080020590,"Axis2","FRA",0.277227782247366,"S4383","S4301",44171.1119769399,0.844988098047916,43.96756,0.8867106005,284953.035352044
"8512","S460.S4301.1",2080020590,"Axis2","FRA",0.11936723568263,"S460","S4301",66227.7256598187,0.767583715758641,44.19007,0.7112335925,284953.035352044
"8513","S4313.S4302.1",2080020590,"Axis2","FRA",0.333991306463024,"S4313","S4302",121479.533261046,0.573685772074811,44.18962,2.093132653,284953.035352044
"8514","S4318.S4302.1",2080020590,"Axis2","FRA",0.207176532413274,"S4318","S4302",125498.568898322,0.559581568438899,44.306595,2.070106916,284953.035352044
"8515","S4326.S4302.1",2080020590,"Axis2","FRA",0.233412409143472,"S4326","S4302",136327.74235459,0.521578206085209,44.384425,2.0929580955,284953.035352044
"8516","S4330.S4302.1",2080020590,"Axis2","FRA",-0.320257464368647,"S4330","S4302",20195.2043210521,0.929127955081784,44.017895,1.259982857,284953.035352044
"8517","S4333.S4302.1",2080020590,"Axis2","FRA",-0.366164638123851,"S4333","S4302",89801.4072360924,0.684855410909564,44.334205,1.788866324,284953.035352044
"8518","S4346.S4302.1",2080020590,"Axis2","FRA",0.0339802249203517,"S4346","S4302",63494.5311552862,0.7771754525203,43.7975,1.367898015,284953.035352044
"8519","S4356.S4302.1",2080020590,"Axis2","FRA",-0.0468997425645286,"S4356","S4302",159990.038333959,0.438538922260295,43.36379,1.3986665115,284953.035352044
"8520","S4361.S4302.1",2080020590,"Axis2","FRA",0.193934823987733,"S4361","S4302",117842.382950946,0.586449806350164,43.583595,1.594001739,284953.035352044
"8521","S4368.S4302.1",2080020590,"Axis2","FRA",-0.048677574621428,"S4368","S4302",85386.7497729658,0.700347990090805,43.92459,1.8324572245,284953.035352044
"8522","S4370.S4302.1",2080020590,"Axis2","FRA",0.213958022057832,"S4370","S4302",139219.76035084,0.511429102066444,44.092495,2.217180877,284953.035352044
"8523","S4383.S4302.1",2080020590,"Axis2","FRA",0.325200413928663,"S4383","S4302",60454.2732281875,0.787844782374402,43.96332,1.0097080965,284953.035352044
"8524","S460.S4302.1",2080020590,"Axis2","FRA",0.229809345854119,"S460","S4302",85287.7529577026,0.700695404587166,44.18583,0.8342310885,284953.035352044
"8525","S4318.S4313.1",2080020590,"Axis2","FRA",-0.304373142800654,"S4318","S4313",26254.0723555711,0.907865265154535,44.413345,2.815210381,284953.035352044
"8526","S4326.S4313.1",2080020590,"Axis2","FRA",0.205781743443474,"S4326","S4313",43294.1871308418,0.848065534457795,44.491175,2.8380615605,284953.035352044
"8527","S4330.S4313.1",2080020590,"Axis2","FRA",0.307807509913461,"S4330","S4313",138717.067849459,0.513193226111518,44.124645,2.005086322,284953.035352044
"8528","S4333.S4313.1",2080020590,"Axis2","FRA",-0.187795847942132,"S4333","S4313",58132.7844081803,0.7959916996976,44.440955,2.533969789,284953.035352044
"8529","S4346.S4313.1",2080020590,"Axis2","FRA",0.179707766772423,"S4346","S4313",145497.346189606,0.489398854762674,43.90425,2.11300148,284953.035352044
"8530","S4356.S4313.1",2080020590,"Axis2","FRA",0.0732231516419202,"S4356","S4313",215175.436633542,0.244874032074427,43.47054,2.1437699765,284953.035352044
"8531","S4361.S4313.1",2080020590,"Axis2","FRA",-0.0778279059113087,"S4361","S4313",156880.138344577,0.449452650501653,43.690345,2.339105204,284953.035352044
"8532","S4368.S4313.1",2080020590,"Axis2","FRA",-0.370387320244966,"S4368","S4313",72218.0230773368,0.746561664141899,44.03134,2.5775606895,284953.035352044
"8533","S4370.S4313.1",2080020590,"Axis2","FRA",0.218792426004426,"S4370","S4313",29312.0313063487,0.897133816208923,44.199245,2.962284342,284953.035352044
"8534","S4383.S4313.1",2080020590,"Axis2","FRA",0.0329616847574144,"S4383","S4313",180721.487732944,0.365785005554783,44.07007,1.7548115615,284953.035352044
"8535","S460.S4313.1",2080020590,"Axis2","FRA",0.264116740225829,"S460","S4313",200942.2605863,0.294823231701862,44.29258,1.5793345535,284953.035352044
"8536","S4326.S4318.1",2080020590,"Axis2","FRA",0.0771060716426385,"S4326","S4318",17673.946318752,0.937975932430701,44.60815,2.8150358235,284953.035352044
"8537","S4330.S4318.1",2080020590,"Axis2","FRA",-0.688732563573212,"S4330","S4318",144451.414146826,0.493069396617012,44.24162,1.982060585,284953.035352044
"8538","S4333.S4318.1",2080020590,"Axis2","FRA",-0.0849121035284029,"S4333","S4318",45108.778171608,0.841697498972494,44.55793,2.510944052,284953.035352044
"8539","S4346.S4318.1",2080020590,"Axis2","FRA",-0.152274905287208,"S4346","S4318",159615.408455354,0.439853629710743,44.021225,2.089975743,284953.035352044
"8540","S4356.S4318.1",2080020590,"Axis2","FRA",-0.566727554147675,"S4356","S4318",235896.720732605,0.17215578896653,43.587515,2.1207442395,284953.035352044
"8541","S4361.S4318.1",2080020590,"Axis2","FRA",-0.453136779982776,"S4361","S4318",177994.175874727,0.375356098050248,43.80732,2.316079467,284953.035352044
"8542","S4368.S4318.1",2080020590,"Axis2","FRA",0.329729551535653,"S4368","S4318",93020.3770405369,0.67355891848769,44.148315,2.5545349525,284953.035352044
"8543","S4370.S4318.1",2080020590,"Axis2","FRA",-0.258559651417438,"S4370","S4318",53053.0281109666,0.813818343624863,44.31622,2.939258605,284953.035352044
"8544","S4383.S4318.1",2080020590,"Axis2","FRA",-0.0817809148414463,"S4383","S4318",185928.19758615,0.347512837136667,44.187045,1.7317858245,284953.035352044
"8545","S460.S4318.1",2080020590,"Axis2","FRA",0.341433889532877,"S460","S4318",198693.92922379,0.302713413884801,44.409555,1.5563088165,284953.035352044
"8546","S4330.S4326.1",2080020590,"Axis2","FRA",-0.0539377666405157,"S4330","S4326",155872.305923092,0.452989487441253,44.31945,2.0049117645,284953.035352044
"8547","S4333.S4326.1",2080020590,"Axis2","FRA",-0.81610359975771,"S4333","S4326",49530.0228193843,0.826181803053291,44.63576,2.5337952315,284953.035352044
"8548","S4346.S4326.1",2080020590,"Axis2","FRA",-0.0735093777594089,"S4346","S4326",174622.081947563,0.387189956647323,44.099055,2.1128269225,284953.035352044
"8549","S4356.S4326.1",2080020590,"Axis2","FRA",0.0487014900692571,"S4356","S4326",252932.522809008,0.112371193040554,43.665345,2.143595419,284953.035352044
"8550","S4361.S4326.1",2080020590,"Axis2","FRA",-0.0488694572166224,"S4361","S4326",195190.108816426,0.315009546835395,43.88515,2.3389306465,284953.035352044
"8551","S4368.S4326.1",2080020590,"Axis2","FRA",0.126468385215851,"S4368","S4326",110343.622351743,0.612765583579695,44.226145,2.577386132,284953.035352044
"8552","S4370.S4326.1",2080020590,"Axis2","FRA",0.349081768351631,"S4370","S4326",67830.8738844899,0.761957707168522,44.39405,2.9621097845,284953.035352044
"8553","S4383.S4326.1",2080020590,"Axis2","FRA",0.243176487903202,"S4383","S4326",196673.203186216,0.309804849268452,44.264875,1.754637004,284953.035352044
"8554","S460.S4326.1",2080020590,"Axis2","FRA",-0.0239003194277573,"S460","S4326",205052.112849931,0.280400320717413,44.487385,1.579159996,284953.035352044
"8555","S4333.S4330.1",2080020590,"Axis2","FRA",-0.250795893492155,"S4333","S4330",109880.192481679,0.614391921300547,44.26923,1.700819993,284953.035352044
"8556","S4346.S4330.1",2080020590,"Axis2","FRA",0.243215832208064,"S4346","S4330",51970.1038465368,0.817618704140735,43.732525,1.279851684,284953.035352044
"8557","S4356.S4330.1",2080020590,"Axis2","FRA",0.701198182829342,"S4356","S4330",147072.321565698,0.483871714565182,43.298815,1.3106201805,284953.035352044
"8558","S4361.S4330.1",2080020590,"Axis2","FRA",0.363913756456344,"S4361","S4330",110589.736930936,0.611901881324732,43.51862,1.505955408,284953.035352044
"8559","S4368.S4330.1",2080020590,"Axis2","FRA",-0.138490521303437,"S4368","S4330",94353.6855404667,0.668879871997511,43.859615,1.7444108935,284953.035352044
"8560","S4370.S4330.1",2080020590,"Axis2","FRA",-0.417851146582714,"S4370","S4330",154364.596778108,0.458280566875172,44.02752,2.129134546,284953.035352044
"8561","S4383.S4330.1",2080020590,"Axis2","FRA",-0.0407316034401931,"S4383","S4330",42004.4379998555,0.852591715866577,43.898345,0.9216617655,284953.035352044
"8562","S460.S4330.1",2080020590,"Axis2","FRA",-0.492109721258547,"S460","S4330",77705.0913149894,0.727305619962992,44.120855,0.7461847575,284953.035352044
"8563","S4346.S4333.1",2080020590,"Axis2","FRA",-0.11528460547336,"S4346","S4333",137030.693954245,0.519111302727656,44.048835,1.808735151,284953.035352044
"8564","S4356.S4333.1",2080020590,"Axis2","FRA",-0.345580913308464,"S4356","S4333",224645.697215536,0.211639570927896,43.615125,1.8395036475,284953.035352044
"8565","S4361.S4333.1",2080020590,"Axis2","FRA",-0.219093657533042,"S4361","S4333",169718.133573681,0.404399628998501,43.83493,2.034838875,284953.035352044
"8566","S4368.S4333.1",2080020590,"Axis2","FRA",-0.274912226365975,"S4368","S4333",91295.8710412393,0.679610814012042,44.175925,2.2732943605,284953.035352044
"8567","S4370.S4333.1",2080020590,"Axis2","FRA",0.0897317155482466,"S4370","S4333",86899.3164800585,0.695039863770186,44.34383,2.658018013,284953.035352044
"8568","S4383.S4333.1",2080020590,"Axis2","FRA",-0.184033381602612,"S4383","S4333",149335.9475472,0.47592785820757,44.214655,1.4505452325,284953.035352044
"8569","S460.S4333.1",2080020590,"Axis2","FRA",0.225473572496194,"S460","S4333",155537.982082909,0.454162746886516,44.437165,1.2750682245,284953.035352044
"8570","S4356.S4346.1",2080020590,"Axis2","FRA",0.284641518190815,"S4356","S4346",96495.5978607348,0.66136315150488,43.07842,1.4185353385,284953.035352044
"8571","S4361.S4346.1",2080020590,"Axis2","FRA",0.656229674125283,"S4361","S4346",60045.6488025193,0.789278788596387,43.298225,1.613870566,284953.035352044
"8572","S4368.S4346.1",2080020590,"Axis2","FRA",0.120051457585523,"S4368","S4346",80113.1426702461,0.718854924386853,43.63922,1.8523260515,284953.035352044
"8573","S4370.S4346.1",2080020590,"Axis2","FRA",-0.0273490733463025,"S4370","S4346",151579.175315145,0.468055586325385,43.807125,2.237049704,284953.035352044
"8574","S4383.S4346.1",2080020590,"Axis2","FRA",-0.559748554660172,"S4383","S4346",68518.6015612361,0.759544229888322,43.67795,1.0295769235,284953.035352044
"8575","S460.S4346.1",2080020590,"Axis2","FRA",0.0978447460133859,"S460","S4346",121652.415388526,0.573079068141066,43.90046,0.8540999155,284953.035352044
"8576","S4361.S4356.1",2080020590,"Axis2","FRA",0.768183534767264,"S4361","S4356",58345.5812568801,0.795244921027785,42.864515,1.6446390625,284953.035352044
"8577","S4368.S4356.1",2080020590,"Axis2","FRA",0.364528972743298,"S4368","S4356",143168.86256927,0.497570319290009,43.20551,1.883094548,284953.035352044
"8578","S4370.S4356.1",2080020590,"Axis2","FRA",-0.140316672078924,"S4370","S4356",209322.20158908,0.265415083820836,43.373415,2.2678182005,284953.035352044
"8579","S4383.S4356.1",2080020590,"Axis2","FRA",0.106260318009351,"S4383","S4356",147433.959464996,0.482602600520295,43.24424,1.06034542,284953.035352044
"8580","S460.S4356.1",2080020590,"Axis2","FRA",-0.391923586559551,"S460","S4356",204223.548343605,0.283308043757815,43.46675,0.884868412,284953.035352044
"8581","S4368.S4361.1",2080020590,"Axis2","FRA",0.336735381596205,"S4368","S4361",85043.3969737807,0.701552935315414,43.425315,2.0784297755,284953.035352044
"8582","S4370.S4361.1",2080020590,"Axis2","FRA",0.0579536189637193,"S4370","S4361",151380.266356655,0.468753627524506,43.59322,2.463153428,284953.035352044
"8583","S4383.S4361.1",2080020590,"Axis2","FRA",-0.0709835768873202,"S4383","S4361",126734.906638192,0.555242826307789,43.464045,1.2556806475,284953.035352044
"8584","S460.S4361.1",2080020590,"Axis2","FRA",-0.181993643125053,"S460","S4361",181429.448188972,0.36330052436597,43.686555,1.0802036395,284953.035352044
"8585","S4370.S4368.1",2080020590,"Axis2","FRA",-0.119684413419021,"S4370","S4368",72174.9067429922,0.746712974459725,43.934215,2.7016089135,284953.035352044
"8586","S4383.S4368.1",2080020590,"Axis2","FRA",0.104205515898136,"S4383","S4368",132687.744155926,0.53435223459895,43.80504,1.494136133,284953.035352044
"8587","S460.S4368.1",2080020590,"Axis2","FRA",0.215642419803953,"S460","S4368",170251.451077711,0.402528031093355,44.02755,1.318659125,284953.035352044
"8588","S4383.S4370.1",2080020590,"Axis2","FRA",-0.000742842482815071,"S4383","S4370",195888.740719956,0.312557802804432,43.972945,1.8788597855,284953.035352044
"8589","S460.S4370.1",2080020590,"Axis2","FRA",0.184211393166596,"S460","S4370",222072.69126615,0.220669149946793,44.195455,1.7033827775,284953.035352044
"8590","S460.S4383.1",2080020590,"Axis2","FRA",0.316037073035546,"S460","S4383",56882.7522203297,0.800378500442874,44.06628,0.495909997,284953.035352044
"8591","S4129.S4128",2080031750,"Axis1","SWE",0.104180360785478,"S4129","S4128",1258.79758363208,0.972606198212755,58.998515,17.928795,45951.9125314764
"8592","S4130.S4128",2080031750,"Axis1","SWE",-0.170959465351588,"S4130","S4128",590.176711870053,0.987156645298152,58.99868,17.93507,45951.9125314764
"8593","S4201.S4128",2080031750,"Axis1","SWE",0.436099185761223,"S4201","S4128",23094.3996309642,0.497422449715344,59.03838,17.754805,45951.9125314764
"8594","S4207.S4128",2080031750,"Axis1","SWE",-0.0376996732882622,"S4207","S4128",21567.4041420791,0.530652742096302,59.039375,17.770295,45951.9125314764
"8595","S4210.S4128",2080031750,"Axis1","SWE",0.589165970418962,"S4210","S4128",24098.8921758813,0.475562803629252,59.03997,17.7466,45951.9125314764
"8596","S4223.S4128",2080031750,"Axis1","SWE",NA,"S4223","S4128",15228.1615762577,0.668606577238181,59.04052,18.04234,45951.9125314764
"8597","S4233.S4128",2080031750,"Axis1","SWE",0.228013169373528,"S4233","S4128",13310.3510609618,0.710341739272671,59.0488,17.88057,45951.9125314764
"8598","S4234.S4128",2080031750,"Axis1","SWE",0.432944834261427,"S4234","S4128",15172.3141120493,0.669821923044956,59.04647,18.031055,45951.9125314764
"8599","S4239.S4128",2080031750,"Axis1","SWE",-0.165815928984487,"S4239","S4128",15366.1357319935,0.665604000236815,59.04918,18.02783,45951.9125314764
"8600","S4241.S4128",2080031750,"Axis1","SWE",0.222026897443111,"S4241","S4128",15152.3967591885,0.670255362085107,59.055465,17.870925,45951.9125314764
"8601","S4244.S4128",2080031750,"Axis1","SWE",-0.216159562088442,"S4244","S4128",14468.8091237288,0.685131514084036,59.05697,17.88952,45951.9125314764
"8602","S4248.S4128",2080031750,"Axis1","SWE",0.242878447564609,"S4248","S4128",14612.946888772,0.681994805357398,59.06013,17.902635,45951.9125314764
"8603","S4255.S4128",2080031750,"Axis1","SWE",0.282281681329931,"S4255","S4128",16507.700414514,0.640761406759589,59.066515,17.887905,45951.9125314764
"8604","S4265.S4128",2080031750,"Axis1","SWE",0.0429641700475752,"S4265","S4128",16948.3000671615,0.631173130050851,59.069655,17.893595,45951.9125314764
"8605","S4283.S4128",2080031750,"Axis1","SWE",0.14041024334505,"S4283","S4128",29321.3592200506,0.361912103223867,59.082535,18.134415,45951.9125314764
"8606","S4284.S4128",2080031750,"Axis1","SWE",-0.485506599694813,"S4284","S4128",29466.4303326284,0.358755083100311,59.082735,18.135745,45951.9125314764
