"","AVG_MXL","AVG_LMAT","AVG_AGEMAT","AVG_LONGY","AVG_FECUND","AVG_EGGSIZE","AVG_RGUILD_ORD"
"S1213_2006",6.90890801628018,5.10433594878969,1.11042144492159,3.2583679687041,8.71991707262825,1.27362205637181,"2"
"S1213_2007",6.97181439101462,5.09404294876073,1.07629310840527,3.28559019338801,8.49060230315254,1.37485578226802,"2"
"S1213_2008",6.84350159066808,5.05720125247387,1.1017379851904,3.22365888446015,8.66709462155721,1.23829501090069,"2"
"S1213_2012",6.70286255358437,4.95448494556572,1.04787372129744,3.13223568585754,8.49151116775822,1.20160243834111,"2"
"S1213_2009",6.67573591323678,4.92165820945224,1.02041544639011,3.10968654466801,8.38059655977607,1.21811502275439,"2"
"S1213_2010",7.16308507184801,5.38856876159435,1.35261060530477,3.46840232914222,9.64600525463892,1.14411851466586,"2"
"S1213_2013",6.50826713627097,4.84816566382736,1.02030198596048,3.01926021337575,8.46052882430977,1.08593526313169,"2"
"S1215_2011",5.78233414950066,4.40149601699812,0.851807440254444,2.5789062218511,8.04865981823625,0.745157744502319,"1"
"S1215_2004",6.51087398391856,4.93162346298312,1.03285613110518,2.9965570774335,8.82649491008671,1.03314851583955,"2"
"S1215_2005",6.3938897924276,4.77277270048419,0.982345430527647,2.94563056407225,8.35814268422624,1.04665515436728,"2"
"S1215_2006",6.1500549926717,4.63014620181256,0.932457860620462,2.79905236368551,8.25879347808239,0.922076792949573,"2"
"S1215_2007",6.16543668599111,4.65418856172239,0.947025152558076,2.80993127234219,8.34071223667648,0.9118208223842,"2"
"S1215_2008",5.81140609373244,4.46233568090069,0.886269125335872,2.59881937091641,8.27323564895151,0.712476160656128,"1"
"S1215_2012",5.62601962827647,4.32504338029842,0.825013737003907,2.48355216380266,8.05031533370549,0.654069266404626,"1"
"S1215_2009",6.21013143704631,4.71633246637124,0.995525287796189,2.84656606536473,8.55936219600114,0.878060073400551,"2"
"S1215_2010",6.04340366013073,4.55349760748566,0.901078005230799,2.73401063820058,8.14565824178037,0.883365133601083,"2"
"S1215_2013",5.98260178147409,4.55677935377428,0.896795705700469,2.69128243234727,8.28178688993078,0.829024001345348,"1"
"S12211_2005",5.51634119496854,4.1521366952105,0.604858307582668,2.1649243495927,7.06279840263513,0.712992290578834,"4"
"S12211_2006",5.85372884910887,4.39554216322755,0.740662607215835,2.41301380226097,7.66648668269951,0.742921571347457,"2"
"S12211_2007",6.23046037422357,4.6313741012837,0.844923988357791,2.69176669594926,7.90490498810428,0.978181586234859,"2"
"S12211_2008",6.01614742846129,4.50089827958734,0.8184687943213,2.54471388195781,8.0079488674075,0.698807585072556,"2"
"S12211_2009",6.57419919307236,4.85324462437577,0.948762013495078,2.9468481164231,8.22630225829519,1.14707119675209,"2"
"S12211_2010",6.39334927473941,4.72886803013742,0.88374788923353,2.8260508439885,7.94807322713891,1.10239165656429,"2"
"S12211_2011",6.48071064912186,4.79763876270932,0.932168728463605,2.87662167667174,8.24126453576899,1.04893087152978,"2"
"S12211_2012",6.87305136731411,5.02380404862724,1.03142130857206,3.19167480476425,8.33873002226485,1.33366278216704,"2"
"S12211_2013",6.06913676013255,4.50536340070709,0.77274045343533,2.5828959161144,7.53564155010196,0.991497022683117,"2"
"S12290_2005",6.11808463894895,4.53142335842884,0.771653385146213,2.61887954468164,7.45080332807208,1.08514388314852,"2"
"S12290_2006",6.12372772705519,4.54298145334443,0.782044166137291,2.61883828005418,7.54024261339722,1.05236107535341,"2"
"S12290_2007",6.04420351910736,4.49307308355892,0.776303695770675,2.56476003240194,7.60276067841887,0.930780182488644,"2"
"S12290_2008",6.54467698258609,4.81186709923418,0.925238627929544,2.94297394101145,8.00656672376384,1.19614522571401,"2"
"S12290_2009",6.37049152897906,4.70806659945451,0.873780129180913,2.8024812573656,7.91204884122967,1.09809431854914,"2"
"S12290_2010",6.21858007429709,4.60571694637416,0.832992719061527,2.69684706199518,7.78155485682767,1.00249634570934,"2"
"S12290_2011",6.75571090040484,4.96012390407686,0.969386833999563,3.09952609850303,8.32564796758844,1.24114529451635,"2"
"S12290_2012",6.9058234017397,5.04759636334763,1.05009366296565,3.21701478426065,8.43602022983687,1.31246563138646,"2"
"S12290_2013",6.52545773083435,4.80102678952014,0.923806486792202,2.92872549093651,8.02511273710434,1.1674142170543,"2"
"S12298_2005",5.86976510551283,4.38068511734376,0.706814484709472,2.42754618862955,7.33612447751328,0.915967008524161,"4"
"S12298_2006",5.98684895823322,4.48114154197117,0.815333844749179,2.51907213905658,8.02125817548053,0.660093273550037,"2"
"S12298_2007",5.58794836884196,4.20129708925191,0.622940314093048,2.21445161404584,7.10906303892667,0.766625699781265,"4"
"S12298_2008",5.94339186643477,4.44032140407668,0.781357833744182,2.49083026569463,7.7998519901531,0.725733208956197,"2"
"S12298_2009",5.67205018728969,4.27839462877136,0.715391687540014,2.28094055696751,7.71698383111962,0.520191712517468,"1"
"S12298_2010",5.52050408983363,4.163661884201,0.633230816568944,2.16981563603757,7.28167482225305,0.597859427862657,"4"
"S12298_2011",5.42505944741238,4.11497553803737,0.641859399180865,2.10006897069756,7.49880170045438,0.387107378834553,"1"
"S12298_2012",5.64396395354772,4.25593662172976,0.711657497013149,2.26579718831911,7.71239598669424,0.483047211614133,"1"
"S12298_2013",5.5465507999932,4.21338855825079,0.723356275649819,2.18890251253729,7.97598577770386,0.257740420737046,"1"
"S12306_2005",5.73902259449889,4.31893507219275,0.72451596908876,2.32951215912075,7.68952918468695,0.60295739289753,"1"
"S12306_2006",5.90131870295541,4.44675274210271,0.832487781423874,2.46029747368153,8.3074568427161,0.429998452828374,"1"
"S12306_2007",5.65061200615231,4.27828183941007,0.75638278113937,2.26964047093312,8.06996521931539,0.303245338804055,"1"
"S12306_2008",6.2226322811274,4.6249931636257,0.88524926833408,2.70319312629108,8.19030992506582,0.783875336483922,"2"
"S12306_2009",6.09712427036392,4.5495200355364,0.861579041467304,2.60922510178767,8.19769734066893,0.658170377668832,"2"
"S12306_2010",6.47019680322936,4.79139513687123,0.947014327963033,2.88664066766837,8.3320060184424,0.968492306071332,"2"
"S12306_2011",5.8452166922713,4.40036989473349,0.821202069678782,2.4210802749155,8.26916977378087,0.375026648075211,"1"
"S12306_2012",6.31225912656938,4.6923631945347,0.898201575157038,2.76372461130694,8.19714510852555,0.893818298369084,"2"
"S12306_2013",5.74718067111498,4.3667813796363,0.80728830297963,2.3252660880155,8.38451398835033,0.265907720574975,"1"
"S12317_2005",5.51376127343212,4.16727893033661,0.637979220684675,2.15972851967247,7.34738597832641,0.567188452249989,"4"
"S12317_2006",6.36083278164073,4.70755949016063,0.894268742599993,2.80077753827094,8.06224175876522,0.997870289175926,"2"
"S12317_2007",6.01717284158508,4.49482070919726,0.817759899829213,2.54487381825792,7.98264440878909,0.703413904679672,"2"
"S12317_2008",6.28680452754356,4.6714097280808,0.882088691104565,2.74477223083718,8.10305703878002,0.916836435240133,"2"
"S12317_2009",6.09480138899358,4.54116987202107,0.79765158798087,2.59026343907953,7.73592049548631,0.935529426572545,"2"
"S12317_2010",6.21946493675142,4.61678304236706,0.84960599109775,2.69366235343482,7.92795150959063,0.934173008226116,"2"
"S12317_2011",5.94349722347648,4.44935270648539,0.792514232625779,2.48655823893091,7.90464223094377,0.679654992317238,"2"
"S12317_2012",6.54159080559308,4.8178034918289,0.948483983179918,2.94219597961475,8.19600477038289,1.0900121650675,"2"
"S12317_2013",5.94812341228666,4.43552905913365,0.735981577324372,2.484267115773,7.4550624973886,0.933342435136696,"4"
"S1236_2006",5.07563904640872,4.02091398912031,0.73056797548413,2.14333204867871,8.01196727749602,0.313513180203134,"1"
"S1236_2007",6.08629947511119,4.82372571335963,1.08898950531442,2.67625744332606,10.4956940523357,0.328453545355014,"1"
"S1236_2009",6.14251895399363,4.80303526216251,1.09024723448853,2.72422512002717,10.4362623305753,0.390300647001209,"1"
"S1236_2004",6.16449018640715,4.93655895503823,1.11039938463027,2.69781031780734,10.2567265021675,0.410212469167302,"1"
"S1236_2005",6.0483597397048,4.75627722281212,1.05380533942729,2.64499495762597,10.1088505205651,0.391586794717581,"1"
"S1236_2012",6.25473302433885,4.89239588160061,1.17519055200765,2.83748481845539,10.7373598378658,0.373330793168787,"1"
"S1236_2008",6.14866999114454,4.8483004458649,1.09008211339683,2.71473116974225,10.4956327472901,0.382360350740124,"1"
"S1236_2010",6.29391660086044,4.8978296147422,1.12237266168174,2.85414072000474,10.5463679154615,0.4848778192172,"3"
"S1242_2004",7.10287559308339,5.24127745263956,1.14295983836729,3.31473840992909,8.5761017804917,1.45778391177229,"2"
"S1242_2006",7.15886802260762,5.5841723937397,1.33697297507138,3.13487645779975,8.75791963647684,1.54668605433277,"2"
"S1242_2007",7.18863651849056,5.76647322849812,1.44012047751565,3.03925246314629,8.85458349163241,1.59395107010871,"2"
"S1242_2008",7.15505574617577,5.54799407865142,1.32382291540469,3.16723580437109,8.79621278118202,1.51691569382582,"2"
"S1242_2009",7.11434712423551,5.29484380541474,1.18278584401376,3.30404097411989,8.67923783181359,1.44515969742571,"2"
"S1242_2010",7.09468750603716,5.17715017643665,1.11465297870375,3.36295918721554,8.60473379212547,1.41893716148639,"2"
"S1242_2011",7.10025930631557,5.21721972178553,1.13393165366271,3.33573794849597,8.59933818006347,1.43877760233328,"2"
"S1242_2012",7.10023187164428,5.22508742990166,1.13379937340209,3.32323071688852,8.56751712417361,1.45358633538086,"2"
"S1242_2013",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1242_2005",7.1156869141019,5.31973336540105,1.18735092118409,3.2735851821209,8.61770252794479,1.47812512391924,"2"
"S1245_2005",6.49402158055405,5.06855393871592,1.23423069852486,2.74864022380398,9.96655065227924,0.262369426926448,"1"
"S1245_2010",5.68766766660195,4.45376131876452,0.767152481503483,2.29224572193743,8.66113404543083,0.259333420117748,"1"
"S1245_2011",5.10909279732012,4.40768034218491,0.245793721803458,2.61149414624924,8.00470742567544,0.294217897551289,"1"
"S1245_2004",5.79525196259067,4.65890377713976,0.737205982768694,2.56666799620683,8.51094224157967,0.0756612600878845,"1"
"S1245_2006",6.00388634091126,4.47997565339759,0.923026429923879,2.47733068381422,8.36032994321982,0.0779625443421766,"4"
"S1245_2007",5.80385860802541,4.53746559642504,0.785197717513686,2.42538619995398,8.17270276959705,0.0287038930279967,"4"
"S1245_2008",5.36346849908253,4.43634105712699,0.474853877876431,2.26719066200588,8.21383690783072,0.224056133818377,"1"
"S1245_2009",5.50860253573101,4.43344398086278,0.619087729585953,2.30900642550375,8.62301650348956,0.29382258356285,"1"
"S1245_2012",5.79963614513475,4.42262271680171,0.763166208286216,2.41914658893728,8.31893880704644,0.159017961933555,"1"
"S1245_2013",5.87115420315924,4.46567137574673,0.860370753143253,2.44981365094863,8.35520524661198,0.0970925357390163,"4"
"S1249_2004",7.09299807102835,5.17192809060589,1.10877537267746,3.36035471828016,8.57901415661517,1.42572524286778,"2"
"S1249_2006",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1249_2007",7.09566950944193,5.1801855735008,1.11806940437246,3.36447306454662,8.61968362417517,1.41499151161313,"2"
"S1249_2008",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1249_2009",7.05659385678734,5.15673789887003,1.10978096778023,3.34099460592799,8.60104028931523,1.39556826229447,"2"
"S1249_2010",7.0417414951063,5.14798382148231,1.10683808570851,3.33213037131776,8.59489069698651,1.38789887087401,"2"
"S1249_2011",7.05863633216877,5.14459298469866,1.0926786529397,3.33717211299456,8.52286034585032,1.42081838347121,"2"
"S1249_2012",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1249_2013",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1249_2005",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1251_2004",6.37698184943776,4.8873695919126,0.954907139533988,2.67487589400176,7.70557169439492,1.28122960305878,"2"
"S1251_2006",5.96285266969206,4.51607692793718,0.786531516089103,2.49399922099559,7.39390828688242,1.06314855147981,"4"
"S1251_2007",5.81312433086421,4.39510550086139,0.686014109132492,2.33714161588468,6.95602664064908,1.09051372075902,"4"
"S1251_2008",5.7937936393387,4.44909106965028,0.722627716787061,2.28382415175931,6.99444204324957,1.08914938798889,"4"
"S1251_2009",5.51788438388164,4.22219682834263,0.597943101107326,2.10562399733507,6.62718170435388,0.999283534435627,"4"
"S1251_2010",6.11638276170996,4.6181346890447,0.828222169821988,2.58364278196716,7.49787891507539,1.13092640212549,"2"
"S1251_2011",5.73999924048609,4.33476204675036,0.653703568141626,2.29190013498246,6.88241233417771,1.06015920022889,"4"
"S1251_2012",5.77028461336548,4.33987070718414,0.656704365332856,2.32603247960908,6.90260804638758,1.06762346640288,"4"
"S1251_2013",6.14605930028551,4.70315521939886,0.878365989374838,2.56306886689468,7.57443934759693,1.15100086828675,"2"
"S1251_2005",6.02023020414421,4.56657157138523,0.787903342944742,2.48201141918118,7.28814015317955,1.13850819989388,"4"
"S1265_2004",7.287620293258,6.32877405417401,1.78330134026227,2.79005578986859,9.3492431384124,1.67002666754261,"2"
"S1265_2005",7.21484700209081,6.21258696746873,1.69978714529377,2.75889030896722,9.08789489202791,1.69011136743101,"2"
"S1265_2006",7.14870701553038,6.13645182433826,1.66505995624635,2.7454398892424,9.04379629628223,1.64791159152429,"2"
"S1265_2007",6.82698043561651,5.85691951647339,1.54982466988798,2.61763651783619,8.876410346214,1.45998178281487,"2"
"S1265_2011",6.05869164136145,4.95240337516509,1.13453365951705,2.47521639905546,8.35371481499711,0.965941873334964,"1"
"S1265_2008",6.84895338540828,5.80036917953576,1.53797759606173,2.71526975713903,9.03606553173669,1.38882787862696,"2"
"S1265_2009",6.9537012488943,5.8704855588807,1.53124008238244,2.74307045745326,8.95328631662548,1.50256126114423,"2"
"S1265_2010",6.72704236858245,5.79675698992568,1.52495082976501,2.56578922684089,8.88110262687182,1.3975686619495,"2"
"S1265_2013",6.68745876413262,5.55618035626796,1.39372161327129,2.68551401844913,8.71066879037372,1.34419906967565,"2"
"S1266_2007",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1266_2011",6.23054132037092,4.77926866812969,1.0505216765843,2.83074576852522,8.99745281666748,0.765051958047815,"1"
"S1266_2004",6.75330680810591,5.15563042595978,1.2826788888516,3.22708045963248,9.52717657575073,0.916953623258612,"2"
"S1266_2005",6.82686628831809,5.07118162458194,1.12963648547018,3.22271366520496,8.8010176365667,1.18659261346345,"2"
"S1266_2009",5.67897494310442,4.3413175468051,0.832300886301209,2.5174993216591,8.01025747835745,0.690440493066606,"1"
"S1266_2010",6.04018752959166,4.57966891050028,0.936833548338116,2.73090819001511,8.45319980328684,0.797415344744683,"1"
"S1266_2012",6.15139916076769,4.66083678046745,0.979770960951923,2.81496393338593,8.44899740891496,0.859947945648953,"2"
"S1266_2013",5.94872105378124,4.49837088387134,0.883208949985647,2.67775860646832,8.11047962773699,0.833241180845941,"1"
"S1266_2006",6.68710496277584,5.02294111617287,1.14671312725381,3.15219305375836,8.94523559365546,1.05255028555824,"2"
"S1275_2007",5.8790312716536,4.7222757524707,0.927428777422266,2.4768760808655,9.87209576402172,0.341923720523484,"1"
"S1275_2006",6.07927985075939,4.83991611326164,1.06707982530428,2.66346762467486,10.2892801073771,0.365235038592265,"1"
"S1275_2011",5.98042760025043,4.80211830617552,1.01879298527399,2.60790090226855,10.133412617117,0.306828777317382,"1"
"S1275_2012",6.04389173214138,4.85174692250055,1.05231119971253,2.64378640484927,10.2255381000572,0.34313438953948,"1"
"S1275_2005",6.12814364753761,4.90785540326857,1.12279353107543,2.70084938826611,10.5045167423262,0.318385614467158,"1"
"S1275_2004",6.24257979839677,4.99943889066809,1.18150589637628,2.83203266181938,10.7317273734559,0.352801700654135,"1"
"S1275_2008",6.42258837198344,5.1844873572564,1.23182456584047,2.9378195395155,11.1399766362804,0.382325335953498,"1"
"S1275_2009",6.31317554344665,5.12451982173713,1.11116931215303,2.75714828824046,10.5237605518334,0.499938344157629,"1"
"S1275_2010",5.7614815904988,4.61780347182215,0.85191514351545,2.38825446117697,9.54662809777721,0.359742867492595,"1"
"S1277_2004",5.51320620420781,4.21010567757922,0.593711033967888,2.11941483590235,6.66191627029049,0.985413742120343,"4"
"S1277_2006",5.83649790405045,4.62357523845095,0.901499891224557,2.35023417014867,7.66195149571761,0.962823179464148,"2"
"S1277_2007",5.43341909476684,4.16074355648788,0.574461571120784,2.06358070760724,6.68727823246064,0.923815409571931,"4"
"S1277_2008",5.52066709571134,4.21227240637798,0.588586977975413,2.11278773551716,6.61956716770319,1.00168709846532,"4"
"S1277_2009",5.35124996712702,4.09391046570654,0.557376103179469,2.04550188413499,6.61226479444246,0.887351225102087,"4"
"S1277_2010",5.50199796382156,4.2445982267823,0.625348483781263,2.09593999000874,6.7170634516732,0.974236976091418,"4"
"S1277_2011",5.45473980417599,4.24736076960756,0.633850840726574,2.04958692721006,6.72939009461294,0.951576449591779,"4"
"S1277_2012",5.81113953686886,4.57159585896634,0.813627944908905,2.25337791014667,7.20883771673169,1.07233927737882,"4"
"S1277_2013",5.3948339214649,4.1679667398883,0.618880257421518,2.08937060010132,6.86691037819338,0.856779220375222,"4"
"S1277_2005",5.78055783608999,4.39692250907586,0.705024635374942,2.32407878511782,7.04821254053689,1.04501354746796,"4"
"S1283_2011",6.52122277726517,5.00363578802745,1.14696052051808,2.908033504603,10.9131435685904,0.564518312280673,"3"
"S1283_2012",6.36539696178344,4.8271928024104,1.10402675327579,2.91546176578405,10.4635567067128,0.593178320866321,"3"
"S1283_2013",6.60880221332712,5.09492456702189,1.16051760239372,2.91942696067976,10.9564757708531,0.627189004386188,"3"
"S1283_2004",6.87337111061378,5.44494986710314,1.24797420229625,2.8751674963884,12.1937108487643,0.464185459819659,"1"
"S1283_2006",6.45358699458192,4.9640058078382,1.15420343206602,2.89143806836107,10.895826865628,0.514107679713475,"3"
"S1283_2007",6.3776640180574,4.98158119862273,1.21642712190946,2.85652093508806,11.0416184867774,0.364067635087491,"1"
"S1283_2008",5.51587084932995,4.39578672719022,0.700743750739448,2.18794288914346,8.98472370545855,0.343435400178113,"1"
"S1283_2009",6.84878278907371,5.25042927381744,1.18451769643467,3.01366517758169,10.8317881627615,0.754267513854168,"1"
"S1283_2010",6.73301683861315,5.12676609743806,1.15257505350491,3.0068257481393,10.5992498727742,0.75697703699625,"3"
"S1288_2004",6.66062471457253,5.8091805752341,1.54746742530411,2.48506583241428,8.84008971118697,1.38129541025363,"2"
"S1288_2005",7.13216599584695,6.13177685406018,1.66040628002828,2.73422058698449,9.11088431163707,1.62213283195238,"2"
"S1288_2006",6.54654874323981,5.44867781994575,1.35734104096788,2.64169585186754,8.86157297461308,1.19845417463531,"2"
"S1288_2007",7.28268438234144,6.3174741225418,1.7210423512407,2.75422163259397,9.74168734879822,1.58123624594008,"2"
"S1288_2010",6.98639706417445,6.10322835324843,1.67065518391966,2.60692073322786,9.01528871053273,1.57368931750318,"2"
"S1288_2011",7.17071554830879,6.35382517731908,1.78588595759483,2.61134763475599,9.29863102711465,1.6590937981587,"2"
"S1288_2013",7.05112657263454,6.06912256207227,1.63561385058611,2.7319347410227,9.40627131443361,1.47975491005729,"2"
"S1288_2008",7.24660150633056,6.31364941602043,1.75055213060336,2.7147141987331,9.27589095735748,1.68517093657387,"2"
"S1288_2009",7.03882071809776,6.17334675889561,1.71159289041835,2.62199407534573,9.18767635795098,1.56538544160124,"2"
"S1288_2012",7.05444148137647,5.94258608334478,1.58559920235137,2.81518605876833,9.09033742996162,1.51445722758937,"2"
"S1296_2005",6.10838708463176,5.13224059145023,0.706970511071204,2.24386942894817,11.4955107534701,-0.136397250459628,"1"
"S1296_2006",5.23769402167575,4.29538046505045,0.447534587949703,1.77790538413346,8.47553689550813,0.0523481587034482,"4"
"S1296_2004",5.65110680073334,4.72247730105413,0.628607069353423,2.01168356501927,10.1254250840616,-0.0492223130366467,"1"
"S1296_2009",5.82251551497414,4.85096754579754,0.695409061038938,2.14747424949269,10.5030344463986,-0.0136711592063004,"1"
"S1296_2010",6.05055239811272,4.92940800634714,0.817082002169036,2.35408360713692,10.8420066882234,0.145193578710787,"1"
"S1296_2012",6.17570851921757,5.1129284583473,0.696969514593158,2.25523326634998,11.8422567170116,-0.13744712411927,"1"
"S1296_2011",6.09984648898017,5.08574463648756,0.763007018944638,2.31532913907322,10.8828237465225,0.0660965638752683,"1"
"S1296_2007",6.28740909000832,5.24562984819971,0.744467884031939,2.35305420461475,12.0631058816384,-0.141235554956842,"1"
"S1296_2008",5.75811170444673,4.73221143742552,0.684623355261862,2.15503061693152,10.1026394849495,0.00336865226924809,"1"
"S1296_2013",5.25644805260701,4.26669217877523,0.508003904072229,1.86460629414367,9.00019800134029,-0.0385650495741166,"1"
"S1298_2004",6.73369861436595,5.47712421668776,0.944971216652518,2.7584156447599,11.3611993587519,0.385441530019696,"3"
"S1298_2005",6.06335870217688,5.11580386520698,0.790958291541977,2.25829558194628,11.1737900854067,0.130617946084191,"1"
"S1298_2006",6.2837564302151,5.22707583197423,0.997344090002094,2.41980240205395,10.3830216348828,0.191295959781653,"4"
"S1298_2007",6.23174411467722,4.96281678110942,0.870706411420903,2.57893203148394,10.3302594440571,0.00467985361584249,"4"
"S1298_2008",6.18721994371652,5.00721125635664,0.841307088366236,2.58271831548983,10.0854332282003,0.25403312235268,"4"
"S1298_2009",6.03743011694628,4.79833637703434,0.703905499489159,2.34989755978146,10.0585405486997,0.124048787765732,"4"
"S1298_2010",6.08267645638888,4.88360007798062,0.694368461006054,2.30393799348614,10.8760106430963,-0.206320657150495,"1"
"S1298_2011",5.77729178967397,4.46456471186218,0.329472788534294,2.18304291938062,8.77497029885505,0.21582246155998,"4"
"S1298_2012",5.95293288409437,4.85525637454812,0.726064546725855,2.31851778050367,9.76968697474388,0.18745518406832,"4"
"S1298_2013",5.99384841543918,4.72917849340584,0.668475852807341,2.32858181849892,9.75314479332358,0.10230739562316,"4"
"S1355_2004",5.7963008311393,4.40962778932873,0.854443314100916,2.5872039889809,8.05384903431062,0.752551555441759,"1"
"S1355_2006",5.49414874302741,4.23370683306196,0.797419404820477,2.40769193810118,7.94158668645282,0.592595491986093,"1"
"S1355_2007",6.02623853940123,4.54350361912027,0.897838503252231,2.72381264140696,8.13928066959016,0.874278103430981,"2"
"S1355_2008",5.98748426903683,4.52809465826674,0.899908155658401,2.70349046902354,8.16723875415515,0.840793497793857,"1"
"S1355_2009",5.83436193235674,4.44178751862279,0.874740919159761,2.61359310539844,8.12718838507207,0.75457590997941,"1"
"S1355_2011",6.24386081345953,4.67930797554804,0.950842735293735,2.85654097577403,8.27400272926752,0.97299268947369,"2"
"S1355_2012",5.90439014618202,4.49146499751555,0.899636294172271,2.65856094458822,8.20592624205497,0.775506886886185,"1"
"S1355_2013",5.35963955493194,4.15539201768443,0.772034044132515,2.32777847343486,7.89161080391498,0.521387775498626,"1"
"S1355_2005",6.61161700945853,4.89245166284537,1.01897079360608,3.07466143671659,8.4048753014711,1.16944378759122,"2"
"S1362_2005",6.76720337101634,5.431120537226,1.29757509036168,2.85906693013323,12.1854742644858,0.347625638824258,"1"
"S1362_2011",6.52510623359259,5.21995811227457,1.2751508527754,2.79495451641295,11.7905342361177,0.306543970326144,"1"
"S1362_2012",6.72765375500645,5.37280430299499,1.29738482948826,2.82350536634895,12.1765359025915,0.294764273891951,"1"
"S1362_2013",6.86235019220421,5.54784773240576,1.30172578967493,2.90445930342266,12.3083588247186,0.420552996755126,"1"
"S1362_2004",7.21514062931836,5.74696296320465,1.30644118260558,2.89447113459826,12.7364971905727,0.506711108216144,"1"
"S1362_2006",6.93606981429218,5.56776600756715,1.3159923261776,2.81945710034147,12.7069343327564,0.314740517551562,"1"
"S1362_2008",7.10655913965576,5.72724934871732,1.33121370387826,2.81614552184376,13.1408129448106,0.331081563037678,"1"
"S1362_2009",7.02855274864777,5.60443609303952,1.29356194330076,2.91174759062538,12.316013828194,0.496743830919823,"1"
"S1362_2010",6.64071409038163,5.29147705178279,1.2896228099624,2.82519407925432,11.9552829828592,0.286431288755479,"1"
"S1387_2004",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1387_2006",6.99425464363954,5.1071082587684,1.08052816412807,3.29892220706407,8.49893981113384,1.38673541048857,"2"
"S1387_2007",6.77300673508693,4.99674963062154,1.04220501022657,3.16432454433438,8.49247190606409,1.25903839879355,"2"
"S1387_2009",7.04246610085827,5.13517824732923,1.08962691231114,3.32756519151377,8.51685241738071,1.41225803705176,"2"
"S1387_2011",7.01147557675779,5.1171347425862,1.08377819934708,3.30915336264349,8.50533811999954,1.39585198713658,"2"
"S1387_2012",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1387_2013",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1387_2005",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1387_2008",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1387_2010",7.10291964821238,5.20259593361922,1.1432929016401,3.37565003264917,8.73005835040161,1.38586074792974,"2"
"S1392_2007",5.478751025901,4.22474187393119,0.794513457586986,2.3985439762337,7.93586577984893,0.584444106261326,"1"
"S1392_2005",6.31858092556957,4.71684569281817,0.958914226210675,2.89767311177857,8.33770433687726,1.01036339561,"2"
"S1392_2006",5.29012015494714,4.1310335682703,0.761910847459443,2.28372406603669,7.9319143623147,0.475354423329451,"1"
"S1392_2012",5.17038201444815,4.13419829926171,0.789885789239875,2.15508217130287,7.88166976985819,0.433870091657612,"1"
"S1392_2013",5.05167402395596,4.0035458441929,0.729655656570994,2.12657762950448,7.7957833729235,0.362672420262197,"1"
"S1392_2004",6.55166387926341,4.88212253505501,1.00308053564786,3.03038988687124,8.46868136423194,1.13370401165542,"2"
"S1392_2008",6.38480384035666,4.76480224635954,0.981758956933662,2.93630787655519,8.41047307801207,1.02644978096473,"2"
"S1392_2009",5.14664570630842,4.03138135218503,0.731836599272556,2.20123636402864,7.81247453292258,0.408631124439265,"1"
"S1392_2010",5.60626601804939,4.29898448300025,0.818578832708514,2.47430210817814,7.98324302120807,0.651949170691273,"1"
"S1397_2006",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1397_2007",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1397_2009",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1397_2010",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1397_2004",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1397_2005",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1397_2008",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
"S1397_2011",7.09007683577609,5.1628984794403,1.09861228866811,3.35585127989528,8.53454182975085,1.43746264769429,"2"
