"","Axis","Correlation","BasinID1","BasinID2"
"X2080033080.2080032670","Axis1","0.232572537668537","2080033080","2080032670"
"X2080033090.2080032670","Axis1","0.0352958276486074","2080033090","2080032670"
"X2080033120.2080032670","Axis1","0.425168162852174","2080033120","2080032670"
"X2080033190.2080032670","Axis1","0.345547593385603","2080033190","2080032670"
"X2080033320.2080032670","Axis1","-0.239466151030694","2080033320","2080032670"
"X2080053790.2080032670","Axis1","0.457423379269299","2080053790","2080032670"
"X5080070260.2080032670","Axis1","0.312923681980182","5080070260","2080032670"
"X5080070390.2080032670","Axis1","0.359493175205417","5080070390","2080032670"
"X5080070440.2080032670","Axis1","0.576186193410434","5080070440","2080032670"
"X7080047060.2080032670","Axis1","0.240895938698385","7080047060","2080032670"
"X7080049270.2080032670","Axis1","-0.400013774830322","7080049270","2080032670"
"X2080033010.2080032980","Axis1","-0.0944443416324511","2080033010","2080032980"
"X2080033020.2080032980","Axis1","-0.059086854960567","2080033020","2080032980"
"X2080033080.2080032980","Axis1","-0.0384677420831562","2080033080","2080032980"
"X2080033090.2080032980","Axis1","0.257095218731023","2080033090","2080032980"
"X2080033120.2080032980","Axis1","0.0421724800118077","2080033120","2080032980"
"X2080033190.2080032980","Axis1","0.535129444016667","2080033190","2080032980"
"X2080033320.2080032980","Axis1","-0.586720020452569","2080033320","2080032980"
"X2080053790.2080032980","Axis1","0.271070220783493","2080053790","2080032980"
"X5080070260.2080032980","Axis1","0.405110480834298","5080070260","2080032980"
"X5080070390.2080032980","Axis1","0.507695311560744","5080070390","2080032980"
"X5080070440.2080032980","Axis1","0.189149074697313","5080070440","2080032980"
"X7080047060.2080032980","Axis1","-0.206045005101954","7080047060","2080032980"
"X7080049270.2080032980","Axis1","-0.445282212249234","7080049270","2080032980"
"X2080033020.2080033010","Axis1","0.575301159696412","2080033020","2080033010"
"X2080033080.2080033010","Axis1","0.529870651065947","2080033080","2080033010"
"X2080033090.2080033010","Axis1","0.269024248275081","2080033090","2080033010"
"X2080033120.2080033010","Axis1","-0.497111077691631","2080033120","2080033010"
"X2080033190.2080033010","Axis1","0.392133746189987","2080033190","2080033010"
"X2080033320.2080033010","Axis1","-0.0660579531018439","2080033320","2080033010"
"X2080053790.2080033010","Axis1","-0.309336939379331","2080053790","2080033010"
"X5080070260.2080033010","Axis1","-0.673044033994348","5080070260","2080033010"
"X5080070390.2080033010","Axis1","-0.731497873249197","5080070390","2080033010"
"X5080070440.2080033010","Axis1","-0.70208175697158","5080070440","2080033010"
"X7080047060.2080033010","Axis1","0.0451770043901047","7080047060","2080033010"
"X7080049270.2080033010","Axis1","0.330147977984867","7080049270","2080033010"
"X2080033080.2080033020","Axis1","0.176428896433345","2080033080","2080033020"
"X2080033090.2080033020","Axis1","0.378033418170724","2080033090","2080033020"
"X2080033120.2080033020","Axis1","0.0154796352279868","2080033120","2080033020"
"X2080033190.2080033020","Axis1","0.109618195198183","2080033190","2080033020"
"X2080033320.2080033020","Axis1","-0.000864953492747816","2080033320","2080033020"
"X2080053790.2080033020","Axis1","-0.099835467938232","2080053790","2080033020"
"X5080070260.2080033020","Axis1","-0.563124134032642","5080070260","2080033020"
"X5080070390.2080033020","Axis1","-0.422357677342433","5080070390","2080033020"
"X5080070440.2080033020","Axis1","-0.297324838343651","5080070440","2080033020"
"X7080047060.2080033020","Axis1","-0.00145686194490937","7080047060","2080033020"
"X7080049270.2080033020","Axis1","0.133023759676583","7080049270","2080033020"
"X2080033090.2080033080","Axis1","-0.167027958885452","2080033090","2080033080"
"X2080033120.2080033080","Axis1","-0.343832921296305","2080033120","2080033080"
"X2080033190.2080033080","Axis1","0.0908488555123811","2080033190","2080033080"
"X2080033320.2080033080","Axis1","-0.0321645845286572","2080033320","2080033080"
"X2080053790.2080033080","Axis1","-0.083364758722836","2080053790","2080033080"
"X5080070260.2080033080","Axis1","-0.349679335149143","5080070260","2080033080"
"X5080070390.2080033080","Axis1","-0.466119900943507","5080070390","2080033080"
"X5080070440.2080033080","Axis1","-0.0789110874363579","5080070440","2080033080"
"X7080047060.2080033080","Axis1","-0.356123726285762","7080047060","2080033080"
"X7080049270.2080033080","Axis1","0.192448854978175","7080049270","2080033080"
"X2080033120.2080033090","Axis1","0.0317283798890356","2080033120","2080033090"
"X2080033190.2080033090","Axis1","0.282875832490185","2080033190","2080033090"
"X2080033320.2080033090","Axis1","-0.155854879150216","2080033320","2080033090"
"X2080053790.2080033090","Axis1","-0.208648758967241","2080053790","2080033090"
"X5080070260.2080033090","Axis1","-0.438019339233329","5080070260","2080033090"
"X5080070390.2080033090","Axis1","-0.155164270463853","5080070390","2080033090"
"X5080070440.2080033090","Axis1","-0.206648759571922","5080070440","2080033090"
"X7080047060.2080033090","Axis1","0.616671475155539","7080047060","2080033090"
"X7080049270.2080033090","Axis1","-0.230598728960533","7080049270","2080033090"
"X2080033190.2080033120","Axis1","0.201752510616886","2080033190","2080033120"
"X2080033320.2080033120","Axis1","0.272252205272979","2080033320","2080033120"
"X2080053790.2080033120","Axis1","0.480260872455991","2080053790","2080033120"
"X5080070260.2080033120","Axis1","0.30378621937593","5080070260","2080033120"
"X5080070390.2080033120","Axis1","0.541507594979289","5080070390","2080033120"
"X5080070440.2080033120","Axis1","0.565063317964255","5080070440","2080033120"
"X7080047060.2080033120","Axis1","0.205226652770285","7080047060","2080033120"
"X7080049270.2080033120","Axis1","-0.530495755128734","7080049270","2080033120"
"X2080033320.2080033190","Axis1","0.0509504257136955","2080033320","2080033190"
"X2080053790.2080033190","Axis1","0.182003572380655","2080053790","2080033190"
"X5080070260.2080033190","Axis1","-0.00874934432974793","5080070260","2080033190"
"X5080070390.2080033190","Axis1","0.148143037597564","5080070390","2080033190"
"X5080070440.2080033190","Axis1","-0.30655934067346","5080070440","2080033190"
"X7080047060.2080033190","Axis1","-0.07558203436331","7080047060","2080033190"
"X7080049270.2080033190","Axis1","-0.465233798378254","7080049270","2080033190"
"X2080053790.2080033320","Axis1","0.0356017719968368","2080053790","2080033320"
"X5080070260.2080033320","Axis1","-0.209955704378515","5080070260","2080033320"
"X5080070390.2080033320","Axis1","-0.0694910876080291","5080070390","2080033320"
"X5080070440.2080033320","Axis1","-0.154876955529606","5080070440","2080033320"
"X7080047060.2080033320","Axis1","-0.199553854662068","7080047060","2080033320"
"X7080049270.2080033320","Axis1","-0.155570659379921","7080049270","2080033320"
"X5080070260.2080053790","Axis1","0.139911310998617","5080070260","2080053790"
"X5080070390.2080053790","Axis1","0.280658635179564","5080070390","2080053790"
"X5080070440.2080053790","Axis1","0.523026996307105","5080070440","2080053790"
"X7080047060.2080053790","Axis1","-0.154194496146637","7080047060","2080053790"
"X7080049270.2080053790","Axis1","-0.694679997751244","7080049270","2080053790"
"X5080070390.5080070260","Axis1","0.909505073013479","5080070390","5080070260"
"X5080070440.5080070260","Axis1","0.581252177459231","5080070440","5080070260"
"X7080047060.5080070260","Axis1","-0.281820809049268","7080047060","5080070260"
"X7080049270.5080070260","Axis1","0.00717377347818366","7080049270","5080070260"
"X5080070440.5080070390","Axis1","0.642748682042199","5080070440","5080070390"
"X7080047060.5080070390","Axis1","-0.190584605236938","7080047060","5080070390"
"X7080049270.5080070390","Axis1","-0.28707960055495","7080049270","5080070390"
"X7080047060.5080070440","Axis1","-0.00515991057071508","7080047060","5080070440"
"X7080049270.5080070440","Axis1","-0.215502067538611","7080049270","5080070440"
"X7080049270.7080047060","Axis1","0.00261164257312341","7080049270","7080047060"
"X2080017150.2080016960.1","Axis2","0.236703242785537","2080017150","2080016960"
"X2080020120.2080016960.1","Axis2","0.0995738499882508","2080020120","2080016960"
"X2080020330.2080016960.1","Axis2","-0.494060609753961","2080020330","2080016960"
"X2080020590.2080016960.1","Axis2","0.479664218640601","2080020590","2080016960"
"X2080021030.2080016960.1","Axis2","-0.538306691166771","2080021030","2080016960"
"X2080022150.2080016960.1","Axis2","0.431280778901591","2080022150","2080016960"
"X2080023010.2080016960.1","Axis2","0.114559599543211","2080023010","2080016960"
"X2080029400.2080016960.1","Axis2","-0.101523071575563","2080029400","2080016960"
"X2080030100.2080016960.1","Axis2","0.49385498596986","2080030100","2080016960"
"X2080030160.2080016960.1","Axis2","0.147416269350258","2080030160","2080016960"
"X2080030220.2080016960.1","Axis2","-0.23712355021017","2080030220","2080016960"
"X2080030370.2080016960.1","Axis2","0.12783018831496","2080030370","2080016960"
"X2080030420.2080016960.1","Axis2","0.477571794101437","2080030420","2080016960"
"X2080030460.2080016960.1","Axis2","-0.0109689446649484","2080030460","2080016960"
"X2080030560.2080016960.1","Axis2","0.239855484301505","2080030560","2080016960"
"X2080030610.2080016960.1","Axis2","-0.330314041374045","2080030610","2080016960"
"X2080030630.2080016960.1","Axis2","0.58389245222939","2080030630","2080016960"
"X2080030660.2080016960.1","Axis2","0.495911650641322","2080030660","2080016960"
"X2080030710.2080016960.1","Axis2","-0.00709002823912856","2080030710","2080016960"
"X2080030760.2080016960.1","Axis2","-0.0128253303039733","2080030760","2080016960"
"X2080031060.2080016960.1","Axis2","0.46527605253419","2080031060","2080016960"
"X2080031740.2080016960.1","Axis2","-0.106764640478811","2080031740","2080016960"
"X2080031750.2080016960.1","Axis2","-0.506023395461858","2080031750","2080016960"
"X2080031960.2080016960.1","Axis2","-0.303864752520809","2080031960","2080016960"
"X2080032230.2080016960.1","Axis2","0.211396082863452","2080032230","2080016960"
"X2080032600.2080016960.1","Axis2","0.413950518415554","2080032600","2080016960"
"X2080032670.2080016960.1","Axis2","-0.568311894475535","2080032670","2080016960"
"X2080032980.2080016960.1","Axis2","-0.143565359628225","2080032980","2080016960"
"X2080033010.2080016960.1","Axis2","0.0925647304844644","2080033010","2080016960"
"X2080033020.2080016960.1","Axis2","-0.0666713477048912","2080033020","2080016960"
"X2080033080.2080016960.1","Axis2","-0.301656897614442","2080033080","2080016960"
"X2080033090.2080016960.1","Axis2","-0.560565998338323","2080033090","2080016960"
"X2080033120.2080016960.1","Axis2","-0.628061670233557","2080033120","2080016960"
"X2080033190.2080016960.1","Axis2","-0.110617338504875","2080033190","2080016960"
"X2080033320.2080016960.1","Axis2","-0.424532897397838","2080033320","2080016960"
"X2080053790.2080016960.1","Axis2","0.413000887655083","2080053790","2080016960"
"X5080070260.2080016960.1","Axis2","-0.629282667479652","5080070260","2080016960"
"X5080070390.2080016960.1","Axis2","-0.69214338049583","5080070390","2080016960"
"X5080070440.2080016960.1","Axis2","-0.306806616734841","5080070440","2080016960"
"X7080047060.2080016960.1","Axis2","0.646194956895785","7080047060","2080016960"
"X7080049270.2080016960.1","Axis2","0.669560276408185","7080049270","2080016960"
"X2080020120.2080017150.1","Axis2","0.316126146744177","2080020120","2080017150"
"X2080020330.2080017150.1","Axis2","-0.539554590711169","2080020330","2080017150"
"X2080020590.2080017150.1","Axis2","0.0308235555053011","2080020590","2080017150"
"X2080021030.2080017150.1","Axis2","0.237583944868471","2080021030","2080017150"
"X2080022150.2080017150.1","Axis2","0.0714490366816136","2080022150","2080017150"
"X2080023010.2080017150.1","Axis2","0.764075683111676","2080023010","2080017150"
"X2080029400.2080017150.1","Axis2","-0.65105131512746","2080029400","2080017150"
"X2080030100.2080017150.1","Axis2","0.100702075490961","2080030100","2080017150"
"X2080030160.2080017150.1","Axis2","-0.201041816500304","2080030160","2080017150"
"X2080030220.2080017150.1","Axis2","-0.668041462295458","2080030220","2080017150"
"X2080030370.2080017150.1","Axis2","-0.0717399464832679","2080030370","2080017150"
"X2080030420.2080017150.1","Axis2","0.158810081205125","2080030420","2080017150"
"X2080030460.2080017150.1","Axis2","-0.292845450237779","2080030460","2080017150"
"X2080030560.2080017150.1","Axis2","0.130272117131172","2080030560","2080017150"
"X2080030610.2080017150.1","Axis2","0.0606304585798965","2080030610","2080017150"
"X2080030630.2080017150.1","Axis2","0.108310048566338","2080030630","2080017150"
"X2080030660.2080017150.1","Axis2","-0.208975196414363","2080030660","2080017150"
"X2080030710.2080017150.1","Axis2","-0.515152554195326","2080030710","2080017150"
"X2080030760.2080017150.1","Axis2","0.807417162305173","2080030760","2080017150"
"X2080031060.2080017150.1","Axis2","0.347248685410785","2080031060","2080017150"
"X2080031740.2080017150.1","Axis2","-0.290277476523389","2080031740","2080017150"
"X2080031750.2080017150.1","Axis2","0.305693022787955","2080031750","2080017150"
"X2080031960.2080017150.1","Axis2","-0.66402832903735","2080031960","2080017150"
"X2080032230.2080017150.1","Axis2","0.280765494824007","2080032230","2080017150"
"X2080032600.2080017150.1","Axis2","0.132619680805508","2080032600","2080017150"
"X2080032670.2080017150.1","Axis2","-0.391726698701441","2080032670","2080017150"
"X2080032980.2080017150.1","Axis2","0.0107131904962344","2080032980","2080017150"
"X2080033010.2080017150.1","Axis2","0.384923827090786","2080033010","2080017150"
"X2080033020.2080017150.1","Axis2","-0.833678952869914","2080033020","2080017150"
"X2080033080.2080017150.1","Axis2","-0.38031128958718","2080033080","2080017150"
"X2080033090.2080017150.1","Axis2","-0.293829556374703","2080033090","2080017150"
"X2080033120.2080017150.1","Axis2","-0.34399662013814","2080033120","2080017150"
"X2080033190.2080017150.1","Axis2","0.311432820909468","2080033190","2080017150"
"X2080033320.2080017150.1","Axis2","-0.241171154102713","2080033320","2080017150"
"X2080053790.2080017150.1","Axis2","0.517055259009589","2080053790","2080017150"
"X5080070260.2080017150.1","Axis2","0.0151808529141217","5080070260","2080017150"
"X5080070390.2080017150.1","Axis2","-0.12075532388871","5080070390","2080017150"
"X5080070440.2080017150.1","Axis2","-0.242944390943479","5080070440","2080017150"
"X7080047060.2080017150.1","Axis2","-0.125394862542085","7080047060","2080017150"
"X7080049270.2080017150.1","Axis2","-0.111065235254488","7080049270","2080017150"
"X2080020330.2080020120.1","Axis2","-0.527394733047767","2080020330","2080020120"
"X2080020590.2080020120.1","Axis2","-0.375592040123742","2080020590","2080020120"
"X2080021030.2080020120.1","Axis2","0.295190166750005","2080021030","2080020120"
"X2080022150.2080020120.1","Axis2","-0.323942134694572","2080022150","2080020120"
"X2080023010.2080020120.1","Axis2","0.262731451417818","2080023010","2080020120"
"X2080029400.2080020120.1","Axis2","-0.0708350870558991","2080029400","2080020120"
"X2080030100.2080020120.1","Axis2","-0.0398114119410446","2080030100","2080020120"
"X2080030160.2080020120.1","Axis2","-0.219119625270076","2080030160","2080020120"
"X2080030220.2080020120.1","Axis2","-0.40355955686513","2080030220","2080020120"
"X2080030370.2080020120.1","Axis2","0.00712438626796185","2080030370","2080020120"
"X2080030420.2080020120.1","Axis2","0.048516187670175","2080030420","2080020120"
"X2080030460.2080020120.1","Axis2","-0.675292565123551","2080030460","2080020120"
"X2080030560.2080020120.1","Axis2","0.58414667466827","2080030560","2080020120"
"X2080030610.2080020120.1","Axis2","-0.18963920467538","2080030610","2080020120"
"X2080030630.2080020120.1","Axis2","-0.237983341391957","2080030630","2080020120"
"X2080030660.2080020120.1","Axis2","0.171120624767617","2080030660","2080020120"
"X2080030710.2080020120.1","Axis2","-0.237060401068624","2080030710","2080020120"
"X2080030760.2080020120.1","Axis2","0.385245128250313","2080030760","2080020120"
"X2080031060.2080020120.1","Axis2","-0.214599792965463","2080031060","2080020120"
"X2080031740.2080020120.1","Axis2","-0.0287011941510061","2080031740","2080020120"
"X2080031750.2080020120.1","Axis2","-0.0621223003978935","2080031750","2080020120"
"X2080031960.2080020120.1","Axis2","-0.179480891726793","2080031960","2080020120"
"X2080032230.2080020120.1","Axis2","-0.00287539615685317","2080032230","2080020120"
"X2080032600.2080020120.1","Axis2","-0.19390211988812","2080032600","2080020120"
"X2080032670.2080020120.1","Axis2","0.164455827868109","2080032670","2080020120"
"X2080032980.2080020120.1","Axis2","0.128873557899325","2080032980","2080020120"
"X2080033010.2080020120.1","Axis2","0.175709927222616","2080033010","2080020120"
"X2080033020.2080020120.1","Axis2","-0.174136114929144","2080033020","2080020120"
"X2080033080.2080020120.1","Axis2","0.0533817627556049","2080033080","2080020120"
"X2080033090.2080020120.1","Axis2","-0.0120504257914346","2080033090","2080020120"
"X2080033120.2080020120.1","Axis2","-0.435566922614162","2080033120","2080020120"
"X2080033190.2080020120.1","Axis2","-0.137592968539721","2080033190","2080020120"
"X2080033320.2080020120.1","Axis2","-0.239392545625893","2080033320","2080020120"
"X2080053790.2080020120.1","Axis2","-0.235687551703009","2080053790","2080020120"
"X5080070260.2080020120.1","Axis2","0.0995081586492778","5080070260","2080020120"
"X5080070390.2080020120.1","Axis2","0.422555725533163","5080070390","2080020120"
"X5080070440.2080020120.1","Axis2","0.277084640433865","5080070440","2080020120"
"X7080047060.2080020120.1","Axis2","-0.0354910249744963","7080047060","2080020120"
"X7080049270.2080020120.1","Axis2","0.012992110107135","7080049270","2080020120"
"X2080020590.2080020330.1","Axis2","0.191545668700129","2080020590","2080020330"
"X2080021030.2080020330.1","Axis2","-0.174487767874576","2080021030","2080020330"
"X2080022150.2080020330.1","Axis2","0.141204696961663","2080022150","2080020330"
"X2080023010.2080020330.1","Axis2","-0.359241471890531","2080023010","2080020330"
"X2080029400.2080020330.1","Axis2","0.331381592428233","2080029400","2080020330"
"X2080030100.2080020330.1","Axis2","-0.318608471766749","2080030100","2080020330"
"X2080030160.2080020330.1","Axis2","0.111705145407035","2080030160","2080020330"
"X2080030220.2080020330.1","Axis2","0.470041083055279","2080030220","2080020330"
"X2080030370.2080020330.1","Axis2","0.255897718366936","2080030370","2080020330"
"X2080030420.2080020330.1","Axis2","-0.692457443687939","2080030420","2080020330"
"X2080030460.2080020330.1","Axis2","0.494545483751045","2080030460","2080020330"
"X2080030560.2080020330.1","Axis2","-0.663903990642953","2080030560","2080020330"
"X2080030610.2080020330.1","Axis2","0.231291460110354","2080030610","2080020330"
"X2080030630.2080020330.1","Axis2","-0.0014413413518136","2080030630","2080020330"
"X2080030660.2080020330.1","Axis2","0.051779692512067","2080030660","2080020330"
"X2080030710.2080020330.1","Axis2","0.518536024820812","2080030710","2080020330"
"X2080030760.2080020330.1","Axis2","-0.373267173620525","2080030760","2080020330"
"X2080031060.2080020330.1","Axis2","-0.391165640461878","2080031060","2080020330"
"X2080031740.2080020330.1","Axis2","0.200827314441206","2080031740","2080020330"
"X2080031750.2080020330.1","Axis2","-0.00507520800634673","2080031750","2080020330"
"X2080031960.2080020330.1","Axis2","0.821413492805484","2080031960","2080020330"
"X2080032230.2080020330.1","Axis2","0.0510638510373874","2080032230","2080020330"
"X2080032600.2080020330.1","Axis2","-0.00100981290580829","2080032600","2080020330"
"X2080032670.2080020330.1","Axis2","0.266822241438041","2080032670","2080020330"
"X2080032980.2080020330.1","Axis2","0.292406948237017","2080032980","2080020330"
"X2080033010.2080020330.1","Axis2","-0.30823901173703","2080033010","2080020330"
"X2080033020.2080020330.1","Axis2","0.316150047160751","2080033020","2080020330"
"X2080033080.2080020330.1","Axis2","0.327569433836695","2080033080","2080020330"
"X2080033090.2080020330.1","Axis2","0.453305854475093","2080033090","2080020330"
"X2080033120.2080020330.1","Axis2","0.389251761509677","2080033120","2080020330"
"X2080033190.2080020330.1","Axis2","-0.0944068205387194","2080033190","2080020330"
"X2080033320.2080020330.1","Axis2","0.551058090271986","2080033320","2080020330"
"X2080053790.2080020330.1","Axis2","-0.16843973458788","2080053790","2080020330"
"X5080070260.2080020330.1","Axis2","0.341297946630178","5080070260","2080020330"
"X5080070390.2080020330.1","Axis2","0.206979641719194","5080070390","2080020330"
"X5080070440.2080020330.1","Axis2","0.164800415076253","5080070440","2080020330"
"X7080047060.2080020330.1","Axis2","0.211636440375306","7080047060","2080020330"
"X7080049270.2080020330.1","Axis2","-0.452811524134663","7080049270","2080020330"
"X2080021030.2080020590.1","Axis2","-0.522794939967714","2080021030","2080020590"
"X2080022150.2080020590.1","Axis2","0.720073332330872","2080022150","2080020590"
"X2080023010.2080020590.1","Axis2","0.019717773260071","2080023010","2080020590"
"X2080029400.2080020590.1","Axis2","0.0878520978520484","2080029400","2080020590"
"X2080030100.2080020590.1","Axis2","0.0410280119741255","2080030100","2080020590"
"X2080030160.2080020590.1","Axis2","0.373889185944016","2080030160","2080020590"
"X2080030220.2080020590.1","Axis2","-0.0595770971010176","2080030220","2080020590"
"X2080030370.2080020590.1","Axis2","0.194288045153403","2080030370","2080020590"
"X2080030420.2080020590.1","Axis2","-0.223190992583457","2080030420","2080020590"
"X2080030460.2080020590.1","Axis2","0.0901119511629234","2080030460","2080020590"
"X2080030560.2080020590.1","Axis2","-0.616916217835119","2080030560","2080020590"
"X2080030610.2080020590.1","Axis2","-0.124741730158647","2080030610","2080020590"
"X2080030630.2080020590.1","Axis2","0.680413926122165","2080030630","2080020590"
"X2080030660.2080020590.1","Axis2","0.387739274282732","2080030660","2080020590"
"X2080030710.2080020590.1","Axis2","0.0815558905364552","2080030710","2080020590"
"X2080030760.2080020590.1","Axis2","-0.359738276186788","2080030760","2080020590"
"X2080031060.2080020590.1","Axis2","0.172869592455284","2080031060","2080020590"
"X2080031740.2080020590.1","Axis2","0.370170775954851","2080031740","2080020590"
"X2080031750.2080020590.1","Axis2","-0.520632434801597","2080031750","2080020590"
"X2080031960.2080020590.1","Axis2","0.171782835336047","2080031960","2080020590"
"X2080032230.2080020590.1","Axis2","0.245706014577655","2080032230","2080020590"
"X2080032600.2080020590.1","Axis2","0.075604382316035","2080032600","2080020590"
"X2080032670.2080020590.1","Axis2","-0.423577401702641","2080032670","2080020590"
"X2080032980.2080020590.1","Axis2","0.335901404704317","2080032980","2080020590"
"X2080033010.2080020590.1","Axis2","0.303677230903421","2080033010","2080020590"
"X2080033020.2080020590.1","Axis2","0.163288561508176","2080033020","2080020590"
"X2080033080.2080020590.1","Axis2","0.200439324546324","2080033080","2080020590"
"X2080033090.2080020590.1","Axis2","-0.442366760821747","2080033090","2080020590"
"X2080033120.2080020590.1","Axis2","-0.435084537944528","2080033120","2080020590"
"X2080033190.2080020590.1","Axis2","-0.353881051689383","2080033190","2080020590"
"X2080033320.2080020590.1","Axis2","-0.0618347119567589","2080033320","2080020590"
"X2080053790.2080020590.1","Axis2","0.698500613672438","2080053790","2080020590"
"X5080070260.2080020590.1","Axis2","-0.3646473877136","5080070260","2080020590"
"X5080070390.2080020590.1","Axis2","-0.48170695407444","5080070390","2080020590"
"X5080070440.2080020590.1","Axis2","-0.119976056850519","5080070440","2080020590"
"X7080047060.2080020590.1","Axis2","0.347228825793246","7080047060","2080020590"
"X7080049270.2080020590.1","Axis2","-0.00436951981427711","7080049270","2080020590"
"X2080022150.2080021030.1","Axis2","-0.672431424930643","2080022150","2080021030"
"X2080023010.2080021030.1","Axis2","0.347197883181671","2080023010","2080021030"
"X2080029400.2080021030.1","Axis2","-0.463267958384042","2080029400","2080021030"
"X2080030100.2080021030.1","Axis2","-0.261867289121259","2080030100","2080021030"
"X2080030160.2080021030.1","Axis2","-0.142067728840001","2080030160","2080021030"
"X2080030220.2080021030.1","Axis2","-0.572605028080298","2080030220","2080021030"
"X2080030370.2080021030.1","Axis2","-0.00956421164629044","2080030370","2080021030"
"X2080030420.2080021030.1","Axis2","-0.218447588668281","2080030420","2080021030"
"X2080030460.2080021030.1","Axis2","-0.581770958344752","2080030460","2080021030"
"X2080030560.2080021030.1","Axis2","0.159329631452406","2080030560","2080021030"
"X2080030610.2080021030.1","Axis2","0.0785410520015733","2080030610","2080021030"
"X2080030630.2080021030.1","Axis2","-0.887685117875141","2080030630","2080021030"
"X2080030660.2080021030.1","Axis2","-0.771541034872633","2080030660","2080021030"
"X2080030710.2080021030.1","Axis2","-0.338355949194121","2080030710","2080021030"
"X2080030760.2080021030.1","Axis2","0.5324820262589","2080030760","2080021030"
"X2080031060.2080021030.1","Axis2","0.0754103133914226","2080031060","2080021030"
"X2080031740.2080021030.1","Axis2","0.00261790434741749","2080031740","2080021030"
"X2080031750.2080021030.1","Axis2","0.193967742067521","2080031750","2080021030"
"X2080031960.2080021030.1","Axis2","-0.397582593968607","2080031960","2080021030"
"X2080032230.2080021030.1","Axis2","-0.0719050695613826","2080032230","2080021030"
"X2080032600.2080021030.1","Axis2","-0.588183491705239","2080032600","2080021030"
"X2080032670.2080021030.1","Axis2","0.422413999501227","2080032670","2080021030"
"X2080032980.2080021030.1","Axis2","0.328092223568063","2080032980","2080021030"
"X2080033010.2080021030.1","Axis2","0.00453897252088775","2080033010","2080021030"
"X2080033020.2080021030.1","Axis2","-0.472955435371799","2080033020","2080021030"
"X2080033080.2080021030.1","Axis2","0.0022712726881717","2080033080","2080021030"
"X2080033090.2080021030.1","Axis2","0.165590939598809","2080033090","2080021030"
"X2080033120.2080021030.1","Axis2","0.292177807657702","2080033120","2080021030"
"X2080033190.2080021030.1","Axis2","0.164897107011263","2080033190","2080021030"
"X2080033320.2080021030.1","Axis2","0.0893045137829618","2080033320","2080021030"
"X2080053790.2080021030.1","Axis2","0.0208536261395167","2080053790","2080021030"
"X5080070260.2080021030.1","Axis2","0.149327536922495","5080070260","2080021030"
"X5080070390.2080021030.1","Axis2","0.303816702302746","5080070390","2080021030"
"X5080070440.2080021030.1","Axis2","-0.134788568387844","5080070440","2080021030"
"X7080047060.2080021030.1","Axis2","-0.529989026275915","7080047060","2080021030"
"X7080049270.2080021030.1","Axis2","-0.324788920146546","7080049270","2080021030"
"X2080023010.2080022150.1","Axis2","-0.31887023847316","2080023010","2080022150"
"X2080029400.2080022150.1","Axis2","-0.0938399790208195","2080029400","2080022150"
"X2080030100.2080022150.1","Axis2","0.21573054134936","2080030100","2080022150"
"X2080030160.2080022150.1","Axis2","0.174209204850434","2080030160","2080022150"
"X2080030220.2080022150.1","Axis2","0.0164260725811324","2080030220","2080022150"
"X2080030370.2080022150.1","Axis2","-0.36087397623923","2080030370","2080022150"
"X2080030420.2080022150.1","Axis2","0.0971463089647259","2080030420","2080022150"
"X2080030460.2080022150.1","Axis2","0.518809257829395","2080030460","2080022150"
"X2080030560.2080022150.1","Axis2","-0.178147002937523","2080030560","2080022150"
"X2080030610.2080022150.1","Axis2","0.101411970047682","2080030610","2080022150"
"X2080030630.2080022150.1","Axis2","0.86795828100199","2080030630","2080022150"
"X2080030660.2080022150.1","Axis2","0.576040983363505","2080030660","2080022150"
"X2080030710.2080022150.1","Axis2","0.505170042764512","2080030710","2080022150"
"X2080030760.2080022150.1","Axis2","-0.176598184929763","2080030760","2080022150"
"X2080031060.2080022150.1","Axis2","-0.208160201075522","2080031060","2080022150"
"X2080031740.2080022150.1","Axis2","-0.262683686990594","2080031740","2080022150"
"X2080031750.2080022150.1","Axis2","-0.0224841429823708","2080031750","2080022150"
"X2080031960.2080022150.1","Axis2","0.0562282468970964","2080031960","2080022150"
"X2080032230.2080022150.1","Axis2","-0.0846873393993677","2080032230","2080022150"
"X2080032600.2080022150.1","Axis2","0.161485825356415","2080032600","2080022150"
"X2080032670.2080022150.1","Axis2","-0.122628219614398","2080032670","2080022150"
"X2080032980.2080022150.1","Axis2","0.293826135654797","2080032980","2080022150"
"X2080033010.2080022150.1","Axis2","-0.104701291058823","2080033010","2080022150"
"X2080033020.2080022150.1","Axis2","0.0562690996614492","2080033020","2080022150"
"X2080033080.2080022150.1","Axis2","0.0560956078998421","2080033080","2080022150"
"X2080033090.2080022150.1","Axis2","0.0555962694646485","2080033090","2080022150"
"X2080033120.2080022150.1","Axis2","-0.0647252671800902","2080033120","2080022150"
"X2080033190.2080022150.1","Axis2","0.0625244062144399","2080033190","2080022150"
"X2080033320.2080022150.1","Axis2","-0.0589901545089049","2080033320","2080022150"
"X2080053790.2080022150.1","Axis2","0.395872645065218","2080053790","2080022150"
"X5080070260.2080022150.1","Axis2","0.142046750319952","5080070260","2080022150"
"X5080070390.2080022150.1","Axis2","-0.161842879457691","5080070390","2080022150"
"X5080070440.2080022150.1","Axis2","0.317554469411069","5080070440","2080022150"
