"","Axis1","Axis2","site","year","HydroBasin","Country"
"S6870_2013",0.64007976193475,-0.052902792737471,"S6870",2013,"2080030660","SWE"
"S6870_2006",-0.1004581731653,0.76520251233763,"S6870",2006,"2080030660","SWE"
"S6870_2009",-0.930824264993485,0.561939001756113,"S6870",2009,"2080030660","SWE"
"S6872_2004",0.628388182462907,1.15988437369296,"S6872",2004,"2080030710","SWE"
"S6872_2005",-0.0775996391818444,1.06967775174113,"S6872",2005,"2080030710","SWE"
"S6872_2008",-0.863513857317203,0.96925864451526,"S6872",2008,"2080030710","SWE"
"S6872_2011",-0.773894068535972,0.980709689643995,"S6872",2011,"2080030710","SWE"
"S6872_2012",-0.715910720385512,0.988118432126159,"S6872",2012,"2080030710","SWE"
"S6872_2013",-1.0659636673672,0.943390898756058,"S6872",2013,"2080030710","SWE"
"S6872_2006",1.03397878976926,1.21170815515035,"S6872",2006,"2080030710","SWE"
"S6872_2007",0.0480262731321282,1.08572942973334,"S6872",2007,"2080030710","SWE"
"S6872_2009",-0.397957014526887,0.987511845317856,"S6872",2009,"2080030710","SWE"
"S6872_2010",-0.788642965923838,0.978825169585598,"S6872",2010,"2080030710","SWE"
"S6879_2006",1.14782006701548,0.0192225270090623,"S6879",2006,"2080030760","SWE"
"S6879_2007",-0.162990216396167,0.424769786743889,"S6879",2007,"2080030760","SWE"
"S6879_2008",1.70864464705114,-0.072706818743216,"S6879",2008,"2080030760","SWE"
"S6879_2011",1.05879885204028,0.579717659623124,"S6879",2011,"2080030760","SWE"
"S6879_2012",1.31526421018598,0.389882884558287,"S6879",2012,"2080030760","SWE"
"S6879_2013",1.41091765031558,0.231743504739626,"S6879",2013,"2080030760","SWE"
"S6879_2004",-0.509828259941987,0.697509782570595,"S6879",2004,"2080030760","SWE"
"S6879_2009",-0.865619483997397,0.586475141392127,"S6879",2009,"2080030760","SWE"
"S6879_2010",0.473498907496361,-0.00842653850774941,"S6879",2010,"2080030760","SWE"
"S6879_2005",-0.395221707012345,0.604894681723761,"S6879",2005,"2080030760","SWE"
"S6882_2006",2.106497642132,0.0128662895204351,"S6882",2006,"2080030660","SWE"
"S6882_2004",2.20468347276274,0.400678494136953,"S6882",2004,"2080030660","SWE"
"S6882_2008",2.35011991522909,0.78811282686382,"S6882",2008,"2080030660","SWE"
"S6882_2011",1.95994745706931,0.8703227384219,"S6882",2011,"2080030660","SWE"
"S6882_2012",2.25646737226337,0.785379936283427,"S6882",2012,"2080030660","SWE"
"S6882_2013",2.0769158685274,0.730634014090015,"S6882",2013,"2080030660","SWE"
"S6882_2007",1.80773362711611,0.806532427031943,"S6882",2007,"2080030660","SWE"
"S6882_2010",2.3807316525196,1.25557821868467,"S6882",2010,"2080030660","SWE"
"S6883_2004",0.750885589572484,1.03525382286762,"S6883",2004,"2080030760","SWE"
"S6883_2008",-0.977659043069987,0.913085729221908,"S6883",2008,"2080030760","SWE"
"S6883_2009",0.11964946535254,1.09488098451307,"S6883",2009,"2080030760","SWE"
"S6883_2010",-0.940442841429019,0.919264277039514,"S6883",2010,"2080030760","SWE"
"S6883_2011",-0.761642671048102,0.951484550709574,"S6883",2011,"2080030760","SWE"
"S6883_2012",0.607892711330299,1.15726559308584,"S6883",2012,"2080030760","SWE"
"S6883_2013",0.9131717055878,1.18439736443618,"S6883",2013,"2080030760","SWE"
"S6883_2005",-0.882423142459148,0.853886819019465,"S6883",2005,"2080030760","SWE"
"S6883_2006",-0.852476601035773,0.823069793342806,"S6883",2006,"2080030760","SWE"
"S6883_2007",0.37692016802895,0.921183576311179,"S6883",2007,"2080030760","SWE"
"S6887_2006",1.74431048658732,0.746657020781827,"S6887",2006,"2080030630","SWE"
"S6887_2007",1.87264124867654,1.30581835932775,"S6887",2007,"2080030630","SWE"
"S6887_2012",1.53379474529913,0.658890790935654,"S6887",2012,"2080030630","SWE"
"S6887_2013",2.44973629632878,1.02803062316362,"S6887",2013,"2080030630","SWE"
"S6887_2004",2.39891050558091,1.28010176359939,"S6887",2004,"2080030630","SWE"
"S6887_2005",2.56541849324248,1.37624867270349,"S6887",2005,"2080030630","SWE"
"S6887_2010",2.32837621345634,1.17087052244378,"S6887",2010,"2080030630","SWE"
"S6887_2011",2.31353836046498,1.23160593139172,"S6887",2011,"2080030630","SWE"
"S6887_2009",2.36571363109039,1.28563388336467,"S6887",2009,"2080030630","SWE"
"S6890_2006",2.40547105062596,1.2300388098554,"S6890",2006,"2080030630","SWE"
"S6890_2007",2.44497911071791,1.33493614149091,"S6890",2007,"2080030630","SWE"
"S6890_2008",2.30656291044834,1.15788395519522,"S6890",2008,"2080030630","SWE"
"S6890_2011",2.44342493026648,1.2845928861403,"S6890",2011,"2080030630","SWE"
"S6890_2013",2.54521715793484,1.32439657132911,"S6890",2013,"2080030630","SWE"
"S6890_2004",2.45538615626948,1.31644800176359,"S6890",2004,"2080030630","SWE"
"S6890_2005",2.55659706555366,1.38675155659526,"S6890",2005,"2080030630","SWE"
"S6890_2009",2.43497310553536,1.20719971955359,"S6890",2009,"2080030630","SWE"
"S6890_2012",2.4340414217556,1.28402823959228,"S6890",2012,"2080030630","SWE"
"S6890_2010",2.5895858861812,1.41047371023414,"S6890",2010,"2080030630","SWE"
"S6897_2006",2.4885341360236,0.850017971704128,"S6897",2006,"2080030660","SWE"
"S6897_2007",2.46534161972991,0.403388640184242,"S6897",2007,"2080030660","SWE"
"S6897_2008",2.4215551122267,0.283894738014546,"S6897",2008,"2080030660","SWE"
"S6897_2011",2.48384020658554,0.559653685465329,"S6897",2011,"2080030660","SWE"
"S6897_2004",2.39831361452691,0.588611644899612,"S6897",2004,"2080030660","SWE"
"S6897_2009",2.12471703713917,0.963492435331225,"S6897",2009,"2080030660","SWE"
"S6897_2010",2.55103172388101,1.222621220573,"S6897",2010,"2080030660","SWE"
"S6897_2012",2.50504853093199,1.15399714978279,"S6897",2012,"2080030660","SWE"
"S6897_2013",2.48687716705897,1.25518593933035,"S6897",2013,"2080030660","SWE"
"S6897_2005",2.48124520653711,1.33852841392665,"S6897",2005,"2080030660","SWE"
"S6898_2006",2.21943749329949,0.748823589419497,"S6898",2006,"2080030660","SWE"
"S6898_2007",2.18012498941058,0.939927728616926,"S6898",2007,"2080030660","SWE"
"S6898_2008",2.25569074161082,0.52927836151046,"S6898",2008,"2080030660","SWE"
"S6898_2011",2.10864206158479,0.260662717464528,"S6898",2011,"2080030660","SWE"
"S6898_2004",2.23321390333496,0.243366131656351,"S6898",2004,"2080030660","SWE"
"S6898_2009",1.66433912424972,0.79982424408429,"S6898",2009,"2080030660","SWE"
"S6898_2010",2.25744843138739,1.18859249248638,"S6898",2010,"2080030660","SWE"
"S6898_2012",2.48168150587588,1.29023714822794,"S6898",2012,"2080030660","SWE"
"S6898_2013",1.96091380765377,0.818150930586184,"S6898",2013,"2080030660","SWE"
"S690_2013",0.229153312796594,-1.87214058248794,"S690",2013,"2080053790","GBR"
"S690_2012",0.116854885555194,-2.04557588099787,"S690",2012,"2080053790","GBR"
"S690_2004",-0.298725920266267,-2.42135287580603,"S690",2004,"2080053790","GBR"
"S690_2005",0.435852509621006,-1.91912721311849,"S690",2005,"2080053790","GBR"
"S690_2006",0.288080276898668,-2.11279764588709,"S690",2006,"2080053790","GBR"
"S690_2007",0.305716140023214,-2.20997264488414,"S690",2007,"2080053790","GBR"
"S690_2009",0.193093665652685,-1.95203294801063,"S690",2009,"2080053790","GBR"
"S690_2010",-0.839575780381511,-2.19472233128012,"S690",2010,"2080053790","GBR"
"S690_2011",0.551992976666392,-1.9846830039344,"S690",2011,"2080053790","GBR"
"S6900_2006",2.1136121251157,1.34965681820419,"S6900",2006,"2080030660","SWE"
"S6900_2007",2.15557549835208,1.29207300248334,"S6900",2007,"2080030660","SWE"
"S6900_2008",2.06149171720765,0.447078945682209,"S6900",2008,"2080030660","SWE"
"S6900_2004",1.73727539338224,1.24053403347216,"S6900",2004,"2080030660","SWE"
"S6900_2009",1.65955060796934,1.27841842885855,"S6900",2009,"2080030660","SWE"
"S6900_2010",2.23953097597333,1.08108241444768,"S6900",2010,"2080030660","SWE"
"S6900_2011",2.24622851115379,0.681436079094497,"S6900",2011,"2080030660","SWE"
"S6900_2012",2.45318575174327,1.27340294897592,"S6900",2012,"2080030660","SWE"
"S6900_2013",2.12333172320154,0.910428314457576,"S6900",2013,"2080030660","SWE"
"S6900_2005",1.99045080298741,1.27941991376456,"S6900",2005,"2080030660","SWE"
"S6905_2007",1.43226856238207,1.26259908250609,"S6905",2007,"2080030760","SWE"
"S6905_2008",1.50034605201731,1.27129759001951,"S6905",2008,"2080030760","SWE"
"S6905_2009",2.18481189660298,1.35875427098269,"S6905",2009,"2080030760","SWE"
"S6905_2011",1.45744347234231,1.26581577196706,"S6905",2011,"2080030760","SWE"
"S6905_2013",1.0832000920376,1.21799733928295,"S6905",2013,"2080030760","SWE"
"S6905_2004",1.59593142998321,1.27902134064059,"S6905",2004,"2080030760","SWE"
"S6905_2006",1.82793260470656,1.31315451078919,"S6905",2006,"2080030760","SWE"
"S6905_2012",0.923401571511441,1.19757930332309,"S6905",2012,"2080030760","SWE"
"S6905_2005",0.652833315579953,1.14515092691897,"S6905",2005,"2080030760","SWE"
"S6905_2010",1.8799212094729,1.30118825978494,"S6905",2010,"2080030760","SWE"
"S6909_2007",-0.439142894648157,0.574155928193753,"S6909",2007,"2080030760","SWE"
"S6909_2008",-2.12177834910679,0.474634136576245,"S6909",2008,"2080030760","SWE"
"S6909_2009",-1.79656699082774,0.452164761047997,"S6909",2009,"2080030760","SWE"
"S6909_2011",-0.947303910800067,0.622763251449256,"S6909",2011,"2080030760","SWE"
"S6909_2013",-2.14603832955039,0.499646555317232,"S6909",2013,"2080030760","SWE"
"S6909_2004",-0.607130298962716,0.788853168962324,"S6909",2004,"2080030760","SWE"
"S6909_2006",-0.611398192672961,0.679057500806264,"S6909",2006,"2080030760","SWE"
"S6909_2012",-1.72476677239478,0.446080989944153,"S6909",2012,"2080030760","SWE"
"S6909_2005",-1.33426142140972,0.649103092359473,"S6909",2005,"2080030760","SWE"
"S6909_2010",-1.83841123283471,0.560363203256616,"S6909",2010,"2080030760","SWE"
"S6914_2005",2.47576117195058,1.21253622196408,"S6914",2005,"2080030610","SWE"
"S6914_2008",1.98850260290036,1.01920817388266,"S6914",2008,"2080030610","SWE"
"S6914_2012",0.852442552881209,0.684889237678385,"S6914",2012,"2080030610","SWE"
"S6914_2013",1.89152185911512,1.03875843227149,"S6914",2013,"2080030610","SWE"
"S6914_2004",2.24459822281938,1.16587177099392,"S6914",2004,"2080030610","SWE"
"S6914_2006",2.42814200981728,1.31565172990887,"S6914",2006,"2080030610","SWE"
"S6914_2010",1.10265712293937,0.850516229373743,"S6914",2010,"2080030610","SWE"
"S6914_2011",1.91172586685926,1.03581297756601,"S6914",2011,"2080030610","SWE"
"S6914_2009",1.70144451276557,1.09137722958832,"S6914",2009,"2080030610","SWE"
"S6916_2004",-0.38423380759885,0.427110104768338,"S6916",2004,"2080030610","SWE"
"S6916_2005",-1.69929596083911,0.862467736889035,"S6916",2005,"2080030610","SWE"
"S6916_2007",-0.659331680080388,-0.283838094852098,"S6916",2007,"2080030610","SWE"
"S6916_2008",0.462969694969395,0.146639322536735,"S6916",2008,"2080030610","SWE"
"S6916_2013",-1.15857103447998,0.251310716657426,"S6916",2013,"2080030610","SWE"
"S6916_2006",1.20306084986759,-0.0983714033487678,"S6916",2006,"2080030610","SWE"
"S6916_2009",-0.697825551833065,0.530926155504812,"S6916",2009,"2080030610","SWE"
"S6916_2010",-2.24050812088318,0.709118966048418,"S6916",2010,"2080030610","SWE"
"S6916_2011",-0.76435680278102,0.55295164517719,"S6916",2011,"2080030610","SWE"
"S6916_2012",-2.10370039880781,0.747882500149451,"S6916",2012,"2080030610","SWE"
"S6923_2006",2.45824396458838,-0.380269106667472,"S6923",2006,"7080047060","USA"
"S6923_2008",1.55483020873428,-1.6018410552843,"S6923",2008,"7080047060","USA"
"S6923_2009",0.531323171755749,-1.78611168754102,"S6923",2009,"7080047060","USA"
"S6923_2012",1.96483975873604,-0.588232393725272,"S6923",2012,"7080047060","USA"
"S6923_2010",0.383662970253631,-1.55175949491643,"S6923",2010,"7080047060","USA"
"S6923_2013",1.17012080450138,-1.19582215221334,"S6923",2013,"7080047060","USA"
"S6923_2005",1.86678831949956,-0.792158840482535,"S6923",2005,"7080047060","USA"
"S6923_2004",0.97597431464888,-1.63026742946984,"S6923",2004,"7080047060","USA"
"S6923_2007",0.846427269190801,-2.61007467614215,"S6923",2007,"7080047060","USA"
"S6923_2011",1.59341272091087,-1.39748915811036,"S6923",2011,"7080047060","USA"
"S6931_2004",0.350170243494346,0.528571363514586,"S6931",2004,"2080030710","SWE"
"S6931_2007",1.93696609414602,0.988807259876085,"S6931",2007,"2080030710","SWE"
"S6931_2008",2.3318899816696,1.05307309092018,"S6931",2008,"2080030710","SWE"
"S6931_2011",0.247183101645626,0.925059058499671,"S6931",2011,"2080030710","SWE"
"S6931_2013",0.231606883154183,1.01363908906935,"S6931",2013,"2080030710","SWE"
"S6931_2005",1.60222766993345,0.257663377813218,"S6931",2005,"2080030710","SWE"
"S6931_2006",2.10486731823075,1.30011109435453,"S6931",2006,"2080030710","SWE"
"S6931_2009",1.43120273073925,1.14391787562981,"S6931",2009,"2080030710","SWE"
"S6931_2010",0.273134760386409,1.05763684542192,"S6931",2010,"2080030710","SWE"
"S6931_2012",-0.193034314011274,1.05492824508787,"S6931",2012,"2080030710","SWE"
"S6934_2004",2.08884013428835,0.511946597675853,"S6934",2004,"2080030630","SWE"
"S6934_2006",2.43545382202921,1.326118777006,"S6934",2006,"2080030630","SWE"
"S6934_2007",2.38291427564908,0.527103938076292,"S6934",2007,"2080030630","SWE"
"S6934_2008",1.9418219683512,0.100833678532885,"S6934",2008,"2080030630","SWE"
"S6934_2011",2.41943145172587,1.32910512129012,"S6934",2011,"2080030630","SWE"
"S6934_2012",2.10203765879984,1.15454912149656,"S6934",2012,"2080030630","SWE"
"S6934_2013",2.184746590288,1.21315755451481,"S6934",2013,"2080030630","SWE"
"S6934_2005",2.13051685427839,1.24527889731357,"S6934",2005,"2080030630","SWE"
"S6934_2010",2.44954625030218,1.31846015350847,"S6934",2010,"2080030630","SWE"
"S6934_2009",1.83846702003218,1.19082375841807,"S6934",2009,"2080030630","SWE"
"S6939_2006",-1.01772709764937,-0.110825318670844,"S6939",2006,"2080030610","SWE"
"S6939_2007",-3.11196978376367,6.76823144195315e-06,"S6939",2007,"2080030610","SWE"
"S6939_2010",-0.213492785372684,-0.288380173553902,"S6939",2010,"2080030610","SWE"
"S6939_2011",1.92087607168848,-0.346313866545403,"S6939",2011,"2080030610","SWE"
"S6939_2012",-1.14956892920886,-0.114248122451998,"S6939",2012,"2080030610","SWE"
"S6939_2013",-2.22547285143842,0.0565998646791831,"S6939",2013,"2080030610","SWE"
"S6939_2005",-0.507399578334854,-0.122139268940988,"S6939",2005,"2080030610","SWE"
"S6939_2008",-3.91988960234749,0.195831700155086,"S6939",2008,"2080030610","SWE"
"S6939_2009",-2.96222708012778,0.231144987992481,"S6939",2009,"2080030610","SWE"
"S6945_2007",-1.14705669386604,0.92842670093407,"S6945",2007,"2080030760","SWE"
"S6945_2008",-1.39339464660339,0.90006717925594,"S6945",2008,"2080030760","SWE"
"S6945_2011",-1.39663716622116,0.895220628386744,"S6945",2011,"2080030760","SWE"
"S6945_2013",-1.57315237710322,0.878585559634479,"S6945",2013,"2080030760","SWE"
"S6945_2004",-0.899673921564137,0.964638342088969,"S6945",2004,"2080030760","SWE"
"S6945_2009",-0.587153421164346,0.998960061988702,"S6945",2009,"2080030760","SWE"
"S6945_2010",-1.35542127557556,0.890265303225117,"S6945",2010,"2080030760","SWE"
"S6945_2005",-1.16318572996157,0.930968483557173,"S6945",2005,"2080030760","SWE"
"S6945_2006",-0.87874065677408,0.96731306117794,"S6945",2006,"2080030760","SWE"
"S6945_2012",-1.53890749161632,0.874245679812249,"S6945",2012,"2080030760","SWE"
"S6955_2004",1.19463128512618,0.510655113323082,"S6955",2004,"2080030710","SWE"
"S6955_2006",2.21686088196982,0.990353461514012,"S6955",2006,"2080030710","SWE"
"S6955_2007",1.87013268295595,0.212511251538623,"S6955",2007,"2080030710","SWE"
"S6955_2008",1.28016449189058,0.272370941212283,"S6955",2008,"2080030710","SWE"
"S6955_2012",0.596314502144683,0.871448924394611,"S6955",2012,"2080030710","SWE"
"S6955_2013",0.104456113707868,0.865995202846647,"S6955",2013,"2080030710","SWE"
"S6955_2005",0.31016773464311,1.08840804089493,"S6955",2005,"2080030710","SWE"
"S6955_2009",0.890646226128415,0.999719180518714,"S6955",2009,"2080030710","SWE"
"S6955_2010",1.71917101961582,1.22832235298314,"S6955",2010,"2080030710","SWE"
"S6955_2011",0.821424193472821,0.75023064876007,"S6955",2011,"2080030710","SWE"
"S6959_2006",1.87852643808671,1.30115807111383,"S6959",2006,"2080030660","SWE"
"S6959_2007",1.25770362053358,1.21846784412536,"S6959",2007,"2080030660","SWE"
"S6959_2008",2.03403253142416,1.3018932932598,"S6959",2008,"2080030660","SWE"
"S6959_2011",1.78861638240123,1.24100987199452,"S6959",2011,"2080030660","SWE"
"S6959_2013",1.96358503758113,1.33048731364215,"S6959",2013,"2080030660","SWE"
"S6959_2004",1.71455539440407,1.29866789383327,"S6959",2004,"2080030660","SWE"
"S6959_2005",2.10127277968049,1.28512276853701,"S6959",2005,"2080030660","SWE"
"S6959_2009",2.05074504292228,1.3416240633283,"S6959",2009,"2080030660","SWE"
"S6959_2010",2.30940411384159,1.30881846965525,"S6959",2010,"2080030660","SWE"
"S6959_2012",2.18182566770718,1.3460869375657,"S6959",2012,"2080030660","SWE"
"S6964_2007",1.93991398018294,0.584124683027923,"S6964",2007,"2080030660","SWE"
"S6964_2008",2.08030521764224,0.867221632705395,"S6964",2008,"2080030660","SWE"
"S6964_2004",2.57720153479146,1.28761484296677,"S6964",2004,"2080030660","SWE"
"S6964_2005",2.56109896086253,1.37930693550103,"S6964",2005,"2080030660","SWE"
"S6964_2006",2.42877741448485,1.26386727177406,"S6964",2006,"2080030660","SWE"
"S6964_2010",1.67194528378531,0.62594096505196,"S6964",2010,"2080030660","SWE"
"S6964_2011",2.27733324936889,1.08620627370577,"S6964",2011,"2080030660","SWE"
"S6964_2013",2.52086952169239,1.34441806181407,"S6964",2013,"2080030660","SWE"
"S6964_2009",2.06315482542811,0.850748942330099,"S6964",2009,"2080030660","SWE"
"S6964_2012",2.41362892329393,1.20423572973509,"S6964",2012,"2080030660","SWE"
"S6969_2006",2.07410610533703,0.135068487364801,"S6969",2006,"2080030630","SWE"
"S6969_2007",2.35995504240292,0.225057060281318,"S6969",2007,"2080030630","SWE"
"S6969_2008",2.31261367333045,0.0927011672202529,"S6969",2008,"2080030630","SWE"
"S6969_2012",2.29296291233528,0.836719673971586,"S6969",2012,"2080030630","SWE"
"S6969_2013",1.71736551200879,0.698759363841328,"S6969",2013,"2080030630","SWE"
"S6969_2004",2.46897439147558,1.06365549978699,"S6969",2004,"2080030630","SWE"
"S6969_2010",1.97053191668949,1.21695322495351,"S6969",2010,"2080030630","SWE"
"S6969_2011",1.97449052776383,1.00749703257883,"S6969",2011,"2080030630","SWE"
"S6969_2009",1.59818606224686,1.28379896262673,"S6969",2009,"2080030630","SWE"
"S7_2007",1.13863900966353,-1.50739460690995,"S7",2007,"2080023010","FRA"
"S7_2004",-0.496828447868588,-2.78287863592684,"S7",2004,"2080023010","FRA"
"S7_2010",0.572347178803173,-1.27299102369391,"S7",2010,"2080023010","FRA"
"S7_2011",0.572004461901707,-1.83776920009785,"S7",2011,"2080023010","FRA"
"S7_2012",0.937970537356021,-1.1053284046202,"S7",2012,"2080023010","FRA"
"S7_2005",-0.496828447868588,-2.78287863592684,"S7",2005,"2080023010","FRA"
"S7_2006",0.982815909590774,-1.61248717768166,"S7",2006,"2080023010","FRA"
"S7_2008",1.02098765112308,-1.63783795052639,"S7",2008,"2080023010","FRA"
"S7_2009",0.056044089065995,-2.26426263779583,"S7",2009,"2080023010","FRA"
"S7_2013",1.56440638654434,0.833167716317347,"S7",2013,"2080023010","FRA"
"S7041_2006",2.43744998924131,0.631900182995871,"S7041",2006,"2080030710","SWE"
"S7041_2007",2.10800588523815,0.884795959193227,"S7041",2007,"2080030710","SWE"
"S7041_2008",1.58333211369022,1.20786085694382,"S7041",2008,"2080030710","SWE"
"S7041_2011",1.37751058158851,1.25560245689748,"S7041",2011,"2080030710","SWE"
"S7041_2012",1.24232570277382,1.21362270537369,"S7041",2012,"2080030710","SWE"
"S7041_2013",1.33257700892269,1.18242488598039,"S7041",2013,"2080030710","SWE"
"S7041_2005",1.4235056618313,0.740939455001526,"S7041",2005,"2080030710","SWE"
"S7041_2009",1.78859004003906,1.2604333023215,"S7041",2009,"2080030710","SWE"
"S7041_2010",0.165435276995809,1.10073120356082,"S7041",2010,"2080030710","SWE"
"S7043_2007",2.5895858861812,1.41047371023414,"S7043",2007,"2080030760","SWE"
"S7043_2011",2.5895858861812,1.41047371023414,"S7043",2011,"2080030760","SWE"
"S7043_2012",2.51099381045046,1.40043171595818,"S7043",2012,"2080030760","SWE"
"S7043_2013",2.4705683899337,1.32539253208133,"S7043",2013,"2080030760","SWE"
"S7043_2004",2.5895858861812,1.41047371023414,"S7043",2004,"2080030760","SWE"
"S7043_2008",2.5895858861812,1.41047371023414,"S7043",2008,"2080030760","SWE"
"S7043_2009",2.53739103059827,1.3365571361228,"S7043",2009,"2080030760","SWE"
"S7043_2010",2.49566876544353,1.39847357943096,"S7043",2010,"2080030760","SWE"
"S7043_2005",2.5895858861812,1.41047371023414,"S7043",2005,"2080030760","SWE"
"S7043_2006",2.5895858861812,1.41047371023414,"S7043",2006,"2080030760","SWE"
"S7049_2004",-1.69929596083911,0.862467736889035,"S7049",2004,"2080030610","SWE"
"S7049_2005",-1.69929596083911,0.862467736889035,"S7049",2005,"2080030610","SWE"
"S7049_2007",-1.69929596083911,0.862467736889035,"S7049",2007,"2080030610","SWE"
"S7049_2008",-1.69929596083911,0.862467736889035,"S7049",2008,"2080030610","SWE"
"S7049_2013",-1.69929596083911,0.862467736889035,"S7049",2013,"2080030610","SWE"
"S7049_2009",-1.69929596083911,0.862467736889035,"S7049",2009,"2080030610","SWE"
"S7049_2010",-1.69929596083911,0.862467736889035,"S7049",2010,"2080030610","SWE"
"S7049_2011",-1.69929596083911,0.862467736889035,"S7049",2011,"2080030610","SWE"
"S7049_2012",-1.69929596083911,0.862467736889035,"S7049",2012,"2080030610","SWE"
"S7053_2006",-1.69929596083911,0.862467736889035,"S7053",2006,"2080031060","SWE"
"S7053_2004",-1.69929596083911,0.862467736889035,"S7053",2004,"2080031060","SWE"
"S7053_2005",-1.69929596083911,0.862467736889035,"S7053",2005,"2080031060","SWE"
"S7053_2007",-1.69929596083911,0.862467736889035,"S7053",2007,"2080031060","SWE"
"S7053_2008",-1.69929596083911,0.862467736889035,"S7053",2008,"2080031060","SWE"
"S7053_2009",-1.69929596083911,0.862467736889035,"S7053",2009,"2080031060","SWE"
"S7053_2010",-1.69929596083911,0.862467736889035,"S7053",2010,"2080031060","SWE"
"S7053_2011",-1.69929596083911,0.862467736889035,"S7053",2011,"2080031060","SWE"
"S7053_2012",-1.69929596083911,0.862467736889035,"S7053",2012,"2080031060","SWE"
"S7053_2013",-1.69929596083911,0.862467736889035,"S7053",2013,"2080031060","SWE"
"S7054_2004",-1.70376063857263,0.77722473976755,"S7054",2004,"2080030710","SWE"
"S7054_2007",-1.70175660306147,0.815487298345266,"S7054",2007,"2080030710","SWE"
"S7054_2008",-1.69929596083911,0.862467736889035,"S7054",2008,"2080030710","SWE"
"S7054_2010",-1.70470273067216,0.759237606334542,"S7054",2010,"2080030710","SWE"
"S7054_2012",-1.69929596083911,0.862467736889035,"S7054",2012,"2080030710","SWE"
"S7054_2013",-1.70518756548965,0.749980774057236,"S7054",2013,"2080030710","SWE"
"S7054_2005",-1.71968520975244,0.473180807313351,"S7054",2005,"2080030710","SWE"
"S7054_2009",-1.70727554064639,0.710115576410579,"S7054",2009,"2080030710","SWE"
"S7054_2006",-1.69929596083911,0.862467736889035,"S7054",2006,"2080030710","SWE"
"S7064_2005",0.638081596518438,1.07487105583112,"S7064",2005,"2080030610","SWE"
"S7064_2006",0.784054162565865,0.895451089799726,"S7064",2006,"2080030610","SWE"
"S7064_2009",-2.51793113428032,0.601503509137923,"S7064",2009,"2080030610","SWE"
"S7064_2010",-2.98420681156009,0.498397019073326,"S7064",2010,"2080030610","SWE"
"S7064_2011",-1.33838698065823,0.860699998453877,"S7064",2011,"2080030610","SWE"
"S7064_2012",-1.79627132556517,0.688322376857598,"S7064",2012,"2080030610","SWE"
"S7064_2013",-1.32903385568722,0.787070871814083,"S7064",2013,"2080030610","SWE"
"S7064_2007",-1.67468641429307,0.687337732286929,"S7064",2007,"2080030610","SWE"
"S7064_2008",-2.02054951488781,0.72136089045151,"S7064",2008,"2080030610","SWE"
"S7067_2006",1.87242859372863,1.31883992452725,"S7067",2006,"2080030630","SWE"
"S7067_2007",1.32282136623351,0.814109876044661,"S7067",2007,"2080030630","SWE"
"S7067_2012",1.51386620014022,1.23875818799549,"S7067",2012,"2080030630","SWE"
"S7067_2013",1.61430590453001,1.28585865328169,"S7067",2013,"2080030630","SWE"
"S7067_2004",1.84130666656003,0.792700767522423,"S7067",2004,"2080030630","SWE"
"S7067_2005",1.61999025445732,1.06783287989045,"S7067",2005,"2080030630","SWE"
"S7067_2009",1.39273428177884,1.21545581832575,"S7067",2009,"2080030630","SWE"
"S7067_2010",1.25249722581556,1.23962904747397,"S7067",2010,"2080030630","SWE"
"S7067_2011",0.547952031096567,1.09185605337312,"S7067",2011,"2080030630","SWE"
"S7067_2008",1.47076211227534,1.01141599731867,"S7067",2008,"2080030630","SWE"
"S7080_2004",-1.69929596083911,0.862467736889035,"S7080",2004,"2080030610","SWE"
"S7080_2005",-1.69929596083911,0.862467736889035,"S7080",2005,"2080030610","SWE"
"S7080_2006",-1.69929596083911,0.862467736889035,"S7080",2006,"2080030610","SWE"
"S7080_2008",-1.69929596083911,0.862467736889035,"S7080",2008,"2080030610","SWE"
"S7080_2012",-1.69929596083911,0.862467736889035,"S7080",2012,"2080030610","SWE"
"S7080_2013",-1.69929596083911,0.862467736889035,"S7080",2013,"2080030610","SWE"
"S7080_2007",-1.69929596083911,0.862467736889035,"S7080",2007,"2080030610","SWE"
"S7080_2009",-1.69929596083911,0.862467736889035,"S7080",2009,"2080030610","SWE"
"S7080_2010",-1.69929596083911,0.862467736889035,"S7080",2010,"2080030610","SWE"
"S7080_2011",-1.69929596083911,0.862467736889035,"S7080",2011,"2080030610","SWE"
"S7081_2004",-0.460795320523083,1.02071545111703,"S7081",2004,"2080030610","SWE"
"S7081_2005",-0.554097143048346,1.00879393919584,"S7081",2005,"2080030610","SWE"
"S7081_2006",-0.600781264327095,1.00282893987116,"S7081",2006,"2080030610","SWE"
"S7081_2008",-1.54640055502652,0.873341245549274,"S7081",2008,"2080030610","SWE"
"S7081_2012",-1.43651983016828,0.896043595212148,"S7081",2012,"2080030610","SWE"
"S7081_2013",-1.69929596083911,0.862467736889035,"S7081",2013,"2080030610","SWE"
"S7081_2007",-1.06253310491516,0.908718166148655,"S7081",2007,"2080030610","SWE"
"S7081_2009",-0.937718810433633,0.959777208791437,"S7081",2009,"2080030610","SWE"
"S7081_2010",-1.0003877004942,0.942961955341386,"S7081",2010,"2080030610","SWE"
"S7081_2011",-0.506777593618829,1.01484012947767,"S7081",2011,"2080030610","SWE"
"S7082_2005",2.22064981331924,1.36333341145176,"S7082",2005,"2080030630","SWE"
